Fecha,Precipitation,Dia
2022-07-30,2.67,141
2022-07-31,4.96,142
2022-08-01,8.42,143
2022-08-02,1.79,144
2022-08-03,0.4,145
2022-08-04,0.64,146
2022-08-05,2.19,147
2022-08-06,1.97,148
2022-08-07,1.19,149
2022-08-08,1.45,150
2022-08-09,0.6,151
2022-08-10,0.73,152
2022-08-11,0.91,153
2022-08-12,2.07,154
2022-08-13,14.59,155
2022-08-14,3.72,156
2022-08-15,18.87,157
2022-08-16,5.28,158
2022-08-17,4.58,159
2022-08-18,2.82,160
2022-08-19,1.59,161
2022-08-20,0.6,162
2022-08-21,1.38,163
2022-08-22,0.83,164
2022-08-23,0.26,165
2022-08-24,0.43,166
2022-08-25,0.69,167
2022-08-26,2.46,168
2022-08-27,1.4,169
2022-08-28,0.65,170
2022-08-29,3.05,171
2022-08-30,1.85,172
2022-08-31,11.2,173
2022-09-01,10.76,174
2022-09-02,9.63,175
2022-09-03,13.14,176
2022-09-04,13.13,177
2022-09-05,16.44,178
2022-09-06,11.15,179
2022-09-07,8.72,180
2022-09-08,0.23,181
2022-09-09,0.07,182
2022-09-10,9.36,183
2022-09-11,3.58,184
2022-09-12,0.27,185
2022-09-13,0.33,186
2022-09-14,1.33,187
2022-09-15,12.24,188
2022-09-16,4.56,189
2022-09-17,5.05,190
2022-09-18,5.37,191
2022-09-19,4.02,192
2022-09-20,5.93,193
2022-09-21,0.88,194
2022-09-22,2.1,195
2022-09-23,0.04,196
2022-09-24,0.21,197
2022-09-25,5.89,198
2022-09-26,8.1,199
2022-09-27,0.28,200
2022-09-28,0.24,201
2022-09-29,0.0,202
2022-09-30,0.0,203
2022-10-01,0.0,204
2022-10-02,0.04,205
2022-10-03,0.14,206
2022-10-04,0.2,207
2022-10-05,0.12,208
2022-10-06,6.75,209
2022-10-07,0.2,210
2022-10-08,0.31,211
2022-10-09,0.86,212
2022-10-10,2.65,213
2022-10-11,0.0,214
2022-10-12,0.0,215
2022-10-13,0.0,216
2022-10-14,1.4,217
2022-10-15,0.93,218
2022-10-16,0.47,219
2022-10-17,3.23,220
2022-10-18,30.66,221
2022-10-19,0.14,222
2022-10-20,0.0,223
2022-10-21,0.06,224
2022-10-22,0.49,225
2022-10-23,0.03,226
2022-10-24,0.19,227
2022-10-25,0.48,228
2022-10-26,-0.0,229
2022-10-27,0.2,230
2022-10-28,0.24,231
2022-10-29,0.0,232
2022-10-30,0.09,233
2022-10-31,0.82,234
2022-11-01,2.07,235
2022-11-02,1.0,236
2022-11-03,1.34,237
2022-11-04,0.01,238
2022-11-05,0.18,239
2022-11-06,0.0,240
2022-11-07,5.61,241
2022-11-08,1.95,242
2022-11-09,1.03,243
2022-11-10,0.15,244
2022-11-11,0.1,245
2022-11-12,0.21,246
2022-11-13,0.01,247
2022-11-14,-0.0,248
2022-11-15,0.03,249
2022-11-16,0.36,250
2022-11-17,3.11,251
2022-11-18,0.37,252
2022-11-19,0.07,253
2022-11-20,2.21,254
2022-11-21,6.36,255
2022-11-22,1.82,256
2022-11-23,0.0,257
2022-11-24,0.0,258
2022-11-25,0.65,259
2022-11-26,1.53,260
2022-11-27,0.05,261
2022-11-28,0.07,262
2022-11-29,0.0,263
2022-11-30,5.58,264
2022-12-01,10.52,265
2022-12-02,0.0,266
2022-12-03,1.0,267
2022-12-04,0.85,268
2022-12-05,0.02,269
2022-12-06,0.12,270
2022-12-07,0.74,271
2022-12-08,0.1,272
2022-12-09,0.11,273
2022-12-10,0.03,274
2022-12-11,0.01,275
2022-12-12,0.02,276
2022-12-13,0.23,277
2022-12-14,0.08,278
2022-12-15,0.0,279
2022-12-16,0.27,280
2022-12-17,0.17,281
2022-12-18,0.15,282
2022-12-19,0.02,283
2022-12-20,0.28,284
2022-12-21,-0.0,285
2022-12-22,0.0,286
2022-12-23,0.39,287
2022-12-24,0.19,288
2022-12-25,0.09,289
2022-12-26,-0.0,290
2022-12-27,0.0,291
2022-12-28,0.0,292
2022-12-29,0.02,293
2022-12-30,0.0,294
2022-12-31,0.11,295
2023-01-01,-0.0,296
2023-01-02,0.08,297
2023-01-03,0.0,298
2023-01-04,0.0,299
2023-01-05,0.0,300
2023-01-06,0.0,301
2023-01-07,0.0,302
2023-01-08,0.41,303
2023-01-09,0.13,304
2023-01-10,0.01,305
2023-01-11,0.0,306
2023-01-12,0.05,307
2023-01-13,-0.0,308
2023-01-14,-0.0,309
2023-01-15,0.0,310
2023-01-16,0.05,311
2023-01-17,0.0,312
2023-01-18,0.42,313
2023-01-19,0.0,314
2023-01-20,0.0,315
2023-01-21,0.0,316
2023-01-22,1.37,317
2023-01-23,1.71,318
2023-01-24,0.05,319
2023-01-25,0.02,320
2023-01-26,0.01,321
2023-01-27,0.07,322
2023-01-28,0.0,323
2023-01-29,0.0,324
2023-01-30,1.33,325
2023-01-31,1.23,326
2023-02-01,4.2,327
2023-02-02,2.01,328
2023-02-03,0.0,329
2023-02-04,0.0,330
2023-02-05,0.0,331
2023-02-06,0.28,332
