Fecha,Precipitation,Dia
2022-06-21,17.8,110
2022-06-22,21.0,111
2022-06-23,0.55,112
2022-06-24,1.1,113
2022-06-25,1.56,114
2022-06-26,0.78,115
2022-06-27,9.05,116
2022-06-28,4.13,117
2022-06-29,6.25,118
2022-06-30,0.32,119
2022-07-01,0.22,120
2022-07-02,1.96,121
2022-07-03,1.51,122
2022-07-04,2.48,123
2022-07-05,1.5,124
2022-07-06,0.51,125
2022-07-07,1.42,126
2022-07-08,1.0,127
2022-07-09,0.4,128
2022-07-10,0.06,129
2022-07-11,0.68,130
2022-07-12,2.3,131
2022-07-13,7.62,132
2022-07-14,4.98,133
2022-07-15,4.15,134
2022-07-16,1.63,135
2022-07-17,1.83,136
2022-07-18,0.95,137
2022-07-19,0.0,138
2022-07-20,0.12,139
2022-07-21,0.1,140
2022-07-22,3.07,141
2022-07-23,4.21,142
2022-07-24,3.06,143
2022-07-25,3.12,144
2022-07-26,0.93,145
2022-07-27,6.55,146
2022-07-28,15.65,147
2022-07-29,5.98,148
2022-07-30,2.67,149
2022-07-31,4.96,150
2022-08-01,8.42,151
2022-08-02,1.79,152
2022-08-03,0.4,153
2022-08-04,0.64,154
2022-08-05,2.19,155
2022-08-06,1.97,156
2022-08-07,1.19,157
2022-08-08,1.45,158
2022-08-09,0.6,159
2022-08-10,0.73,160
2022-08-11,0.91,161
2022-08-12,2.07,162
2022-08-13,14.59,163
2022-08-14,3.72,164
2022-08-15,18.87,165
2022-08-16,5.28,166
2022-08-17,4.58,167
2022-08-18,2.82,168
2022-08-19,1.59,169
2022-08-20,0.6,170
2022-08-21,1.38,171
2022-08-22,0.83,172
2022-08-23,0.26,173
2022-08-24,0.43,174
2022-08-25,0.69,175
2022-08-26,2.46,176
2022-08-27,1.4,177
2022-08-28,0.65,178
2022-08-29,3.05,179
2022-08-30,1.85,180
2022-08-31,11.2,181
2022-09-01,10.76,182
2022-09-02,9.63,183
2022-09-03,13.14,184
2022-09-04,13.13,185
2022-09-05,16.44,186
2022-09-06,11.15,187
2022-09-07,8.72,188
2022-09-08,0.23,189
2022-09-09,0.07,190
2022-09-10,9.36,191
2022-09-11,3.58,192
2022-09-12,0.27,193
2022-09-13,0.33,194
2022-09-14,1.33,195
2022-09-15,12.24,196
2022-09-16,4.56,197
2022-09-17,5.05,198
2022-09-18,5.37,199
2022-09-19,4.02,200
2022-09-20,5.93,201
2022-09-21,0.88,202
2022-09-22,2.1,203
2022-09-23,0.04,204
2022-09-24,0.21,205
2022-09-25,5.89,206
2022-09-26,8.1,207
2022-09-27,0.28,208
2022-09-28,0.24,209
2022-09-29,0.0,210
2022-09-30,0.0,211
2022-10-01,0.0,212
2022-10-02,0.04,213
2022-10-03,0.14,214
2022-10-04,0.2,215
2022-10-05,0.12,216
2022-10-06,6.75,217
2022-10-07,0.2,218
2022-10-08,0.31,219
2022-10-09,0.86,220
2022-10-10,2.65,221
2022-10-11,0.0,222
2022-10-12,0.0,223
2022-10-13,0.0,224
2022-10-14,1.4,225
2022-10-15,0.93,226
2022-10-16,0.47,227
2022-10-17,3.23,228
2022-10-18,30.66,229
2022-10-19,0.14,230
2022-10-20,0.0,231
2022-10-21,0.06,232
2022-10-22,0.49,233
2022-10-23,0.03,234
2022-10-24,0.19,235
2022-10-25,0.48,236
2022-10-26,-0.0,237
2022-10-27,0.2,238
2022-10-28,0.24,239
2022-10-29,0.0,240
2022-10-30,0.09,241
2022-10-31,0.82,242
2022-11-01,2.07,243
2022-11-02,1.0,244
2022-11-03,1.34,245
2022-11-04,0.01,246
2022-11-05,0.18,247
2022-11-06,0.0,248
2022-11-07,5.61,249
2022-11-08,1.95,250
2022-11-09,1.03,251
2022-11-10,0.15,252
2022-11-11,0.1,253
2022-11-12,0.21,254
2022-11-13,0.01,255
2022-11-14,-0.0,256
2022-11-15,0.03,257
2022-11-16,0.36,258
2022-11-17,3.11,259
2022-11-18,0.37,260
2022-11-19,0.07,261
2022-11-20,2.21,262
2022-11-21,6.36,263
2022-11-22,1.82,264
2022-11-23,0.0,265
2022-11-24,0.0,266
2022-11-25,0.65,267
2022-11-26,1.53,268
2022-11-27,0.05,269
2022-11-28,0.07,270
2022-11-29,0.0,271
2022-11-30,5.58,272
2022-12-01,10.52,273
2022-12-02,0.0,274
2022-12-03,1.0,275
2022-12-04,0.85,276
2022-12-05,0.02,277
2022-12-06,0.12,278
2022-12-07,0.74,279
2022-12-08,0.1,280
2022-12-09,0.11,281
2022-12-10,0.03,282
2022-12-11,0.01,283
2022-12-12,0.02,284
2022-12-13,0.23,285
2022-12-14,0.08,286
2022-12-15,0.0,287
2022-12-16,0.27,288
2022-12-17,0.17,289
2022-12-18,0.15,290
2022-12-19,0.02,291
2022-12-20,0.28,292
2022-12-21,-0.0,293
2022-12-22,0.0,294
2022-12-23,0.39,295
2022-12-24,0.19,296
2022-12-25,0.09,297
2022-12-26,-0.0,298
2022-12-27,0.0,299
2022-12-28,0.0,300
2022-12-29,0.02,301
2022-12-30,0.0,302
2022-12-31,0.11,303
2023-01-01,-0.0,304
2023-01-02,0.08,305
2023-01-03,0.0,306
2023-01-04,0.0,307
2023-01-05,0.0,308
2023-01-06,0.0,309
2023-01-07,0.0,310
2023-01-08,0.41,311
2023-01-09,0.13,312
2023-01-10,0.01,313
2023-01-11,0.0,314
2023-01-12,0.05,315
2023-01-13,-0.0,316
2023-01-14,-0.0,317
2023-01-15,0.0,318
2023-01-16,0.05,319
2023-01-17,0.0,320
2023-01-18,0.42,321
2023-01-19,0.0,322
2023-01-20,0.0,323
2023-01-21,0.0,324
2023-01-22,1.37,325
2023-01-23,1.71,326
2023-01-24,0.05,327
2023-01-25,0.02,328
2023-01-26,0.01,329
2023-01-27,0.07,330
2023-01-28,0.0,331
2023-01-29,0.0,332
2023-01-30,1.33,333
2023-01-31,1.23,334
2023-02-01,4.2,335
2023-02-02,2.01,336
2023-02-03,0.0,337
2023-02-04,0.0,338
2023-02-05,0.0,339
2023-02-06,0.28,340
2023-02-07,0.36,341
2023-02-08,1.26,342
2023-02-09,0.04,343
2023-02-10,0.85,344
2023-02-11,0.0,345
2023-02-12,0.0,346
2023-02-13,0.0,347
2023-02-14,0.04,348
2023-02-15,0.02,349
