Fecha,temp,temp_holtwin_predicts
2020-01-01,292.87558,292.8772888236991
2020-01-02,294.4194,293.372124754182
2020-01-03,294.31995,292.8429945108502
2020-01-04,291.22223,293.4669669466946
2020-01-05,289.93158,291.39224434117256
2020-01-06,290.46692,290.6708169502003
2020-01-07,290.53845,291.65544929577277
2020-01-08,292.00208,289.6438702991606
2020-01-09,294.85764,293.7494375226397
2020-01-10,295.87823,293.6552831286429
2020-01-11,294.2845,294.91849713931794
2020-01-12,293.07364,292.7739982578365
2020-01-13,296.59567,294.0008788917854
2020-01-14,296.4458,296.03999246895336
2020-01-15,297.19247,297.3232295540313
2020-01-16,295.85098,296.9841452728033
2020-01-17,296.4065,293.5104864354287
2020-01-18,296.1144,297.7498144118636
2020-01-19,290.8069,297.6588182545367
2020-01-20,288.51694,291.01478922517595
2020-01-21,290.21262,286.7501382209677
2020-01-22,293.46225,290.1846491917869
2020-01-23,294.4819,294.3881515660893
2020-01-24,294.25034,295.416306844842
2020-01-25,294.34167,296.2745206202971
2020-01-26,294.77518,294.13825399889566
2020-01-27,296.07736,293.96406798720017
2020-01-28,296.46133,295.4562039688677
2020-01-29,292.59723,294.9257478155143
2020-01-30,291.87033,292.7041868965717
2020-01-31,291.9617,293.1102264101257
2020-02-01,290.64038,292.2239251748016
2020-02-02,290.79135,288.8667653314433
2020-02-03,293.0728,292.0739774338212
2020-02-04,296.97833,293.37029298457395
2020-02-05,296.3725,295.3852597804362
2020-02-06,289.2997,295.5005455205153
2020-02-07,291.18674,290.3748971189425
2020-02-08,295.20322,292.2332571321384
2020-02-09,297.5337,296.06939466873683
2020-02-10,298.12863,298.4258522237014
2020-02-11,297.23166,297.8877247162689
2020-02-12,296.26257,297.026205587954
2020-02-13,293.2558,292.888374593428
2020-02-14,291.9042,292.3267251914447
2020-02-15,294.77954,293.82143991038055
2020-02-16,296.0612,294.6445743003978
2020-02-17,297.47342,297.50677669152094
2020-02-18,298.1001,297.11591615336573
2020-02-19,297.59518,295.690111359951
2020-02-20,294.2554,297.4740125815381
2020-02-21,288.24118,295.7333157557368
2020-02-22,291.81326,290.410460153687
2020-02-23,295.4454,294.44260916245815
2020-02-24,298.05893,296.5098121479449
2020-02-25,298.26035,297.13007568904885
2020-02-26,290.49094,296.24497776689503
2020-02-27,289.21918,290.8031520286955
2020-02-28,291.02545,289.6211275130051
2020-02-29,293.06384,291.84073231104287
2020-03-01,296.4538,292.46744292516996
2020-03-02,298.9664,295.84575808727163
2020-03-03,301.0452,300.4943662926154
2020-03-04,301.90152,301.8262080481641
2020-03-05,295.78693,301.797104268789
2020-03-06,293.83908,295.6902767897841
2020-03-07,294.0814,292.87410240782134
2020-03-08,294.76675,294.0245826790609
2020-03-09,297.46048,295.64639594747064
2020-03-10,297.6826,297.5997627534751
2020-03-11,298.5505,297.7101735526395
2020-03-12,298.2167,297.2961227745421
2020-03-13,299.4978,298.73846479042834
2020-03-14,299.87036,300.81280719073226
2020-03-15,299.0532,300.43267549409865
2020-03-16,297.84195,299.6393571718925
2020-03-17,299.41522,297.8514053232068
2020-03-18,299.83917,297.6700562847727
2020-03-19,301.16022,296.78451130052
2020-03-20,300.7764,300.9483852175912
2020-03-21,298.60617,303.4600775530913
2020-03-22,299.4539,300.50384603925824
2020-03-23,300.06808,299.5358904452701
2020-03-24,301.70285,300.858575649726
2020-03-25,302.87253,301.909963492502
2020-03-26,302.82224,303.2770386968226
2020-03-27,302.80075,302.25906655505526
2020-03-28,303.70898,301.7544636181389
2020-03-29,301.17554,302.12056334724383
2020-03-30,302.16306,303.27868021747395
2020-03-31,300.7001,302.9903591230841
2020-04-01,301.224,299.4525374556709
2020-04-02,302.56522,301.90563296788025
2020-04-03,301.61633,303.2025552785327
2020-04-04,302.87683,301.2355616051672
2020-04-05,298.50787,302.72122699806306
2020-04-06,300.96857,298.49430630580486
2020-04-07,301.87595,300.304660810245
2020-04-08,303.0763,302.28415810503077
2020-04-09,304.68994,304.10960092078324
2020-04-10,303.57922,305.93041684244207
2020-04-11,303.6082,303.07517095811727
2020-04-12,307.50317,303.900335368176
2020-04-13,304.92935,307.3114922157503
2020-04-14,301.2047,304.4613791981153
2020-04-15,292.66843,299.88076755601384
2020-04-16,295.00803,293.22463915269253
2020-04-17,301.9494,295.01820745094744
2020-04-18,302.3618,301.4304434689157
2020-04-19,305.67154,303.30162938657105
2020-04-20,305.61978,306.8353596751014
2020-04-21,304.4788,304.83348518299607
2020-04-22,305.8406,303.437843035537
2020-04-23,305.53708,306.34604012025665
2020-04-24,305.64676,306.22446151640065
2020-04-25,303.78937,305.918166008196
2020-04-26,301.59933,302.82560965750366
2020-04-27,301.9512,302.25332184113427
2020-04-28,302.6668,303.0005710648953
2020-04-29,302.32333,302.4623924183575
2020-04-30,300.14304,301.67297302755577
2020-05-01,301.6351,299.7173779942267
2020-05-02,302.1181,303.0868281982149
2020-05-03,302.89468,301.54739819305496
2020-05-04,303.23697,304.8259476483651
2020-05-05,303.63925,302.6063725907953
2020-05-06,301.03555,303.24642746481607
2020-05-07,301.34705,301.02257812210064
2020-05-08,301.86176,301.736789462294
2020-05-09,300.93213,302.400226556372
2020-05-10,301.5766,301.4997887390126
2020-05-11,301.12213,300.43834577851777
2020-05-12,302.35184,299.8682775876518
2020-05-13,302.7844,301.87018478838775
2020-05-14,303.6316,303.4462175699948
2020-05-15,304.28613,303.98635332844503
2020-05-16,304.68936,304.75167056892053
2020-05-17,304.27435,305.4785296949022
2020-05-18,304.5363,304.2306505485017
2020-05-19,304.65604,304.72829722576637
2020-05-20,304.5245,304.33807932136455
2020-05-21,303.9682,304.65441767123326
2020-05-22,303.08994,303.46706498093073
2020-05-23,303.33026,302.91345024399726
2020-05-24,303.78394,303.568003860229
2020-05-25,303.5909,304.1852817621935
2020-05-26,302.99518,303.71421116442104
2020-05-27,302.90344,303.2912413292702
2020-05-28,303.336,302.6562646927409
2020-05-29,298.90594,302.08754496648
2020-05-30,300.09476,298.7325115247033
2020-05-31,300.75024,300.542436810643
2020-06-01,301.04248,300.3705883685284
2020-06-02,302.2423,300.97291053063225
2020-06-03,303.07846,302.07228393176104
2020-06-04,302.8152,303.77261347463104
2020-06-05,303.1478,303.8754915340281
2020-06-06,304.055,303.88751292097544
2020-06-07,304.96124,303.968033439588
2020-06-08,305.05167,304.82410370476055
2020-06-09,306.5643,304.8617707491061
2020-06-10,304.00046,305.9353508734748
2020-06-11,300.01437,303.52338126334314
2020-06-12,302.32413,300.4019474030673
2020-06-13,301.8994,301.7226488245813
2020-06-14,301.97922,302.16269308006275
2020-06-15,303.4419,302.4766281225321
2020-06-16,302.28058,303.15135687633654
2020-06-17,303.22815,302.5472094949143
2020-06-18,303.32816,303.0590356887812
2020-06-19,302.8025,303.6656197985333
2020-06-20,303.25565,302.2206047899765
2020-06-21,303.56754,302.886631046749
2020-06-22,303.89044,302.2297794662338
2020-06-23,303.09235,304.4283283624049
2020-06-24,300.5083,302.64704111314575
2020-06-25,299.40753,300.2963327701503
2020-06-26,299.85153,300.2119847462044
2020-06-27,301.44434,300.0520545504474
2020-06-28,302.55334,301.32095990065005
2020-06-29,303.05786,302.2836086891562
2020-06-30,303.56146,303.14512317200695
2020-07-01,303.58017,303.234533482139
2020-07-02,303.26736,303.73435575177155
2020-07-03,303.46826,303.8566004144271
2020-07-04,303.55853,303.8607958136326
2020-07-05,303.6686,303.6270061258885
2020-07-06,303.83963,302.8073208676005
2020-07-07,303.3351,303.5110456163867
2020-07-08,303.03094,304.3362264707138
2020-07-09,303.37402,302.7796266130436
2020-07-10,303.92844,303.8257036289648
2020-07-11,304.26053,303.80585084194945
2020-07-12,304.9562,304.2760525033495
2020-07-13,304.32,304.2452998656861
2020-07-14,304.1787,304.4002929968785
2020-07-15,303.9351,304.41067325043286
2020-07-16,303.40985,304.03385838018
2020-07-17,303.1778,303.5599034286677
2020-07-18,302.6324,303.1622902976047
2020-07-19,303.14645,303.0155900627047
2020-07-20,303.64035,303.420996596171
2020-07-21,303.84164,303.5810976121695
2020-07-22,304.80978,303.3963646841089
2020-07-23,304.95105,304.6425347047155
2020-07-24,305.677,305.1528676607569
2020-07-25,304.56656,305.1218008272305
2020-07-26,301.5591,304.0997418366388
2020-07-27,298.2297,300.5918579255519
2020-07-28,299.08682,298.07366869670113
2020-07-29,297.81494,299.20209656506455
2020-07-30,301.3455,298.900774015433
2020-07-31,302.33472,302.0587871949119
2020-08-01,302.14246,302.3500187873449
2020-08-02,301.3549,301.7328229962104
2020-08-03,302.63678,301.69506506819664
2020-08-04,303.45355,302.89265738312463
2020-08-05,303.1916,303.66553673251667
2020-08-06,302.85757,303.04471557416053
2020-08-07,302.44427,302.9319386808188
2020-08-08,300.66782,301.9561741813888
2020-08-09,299.17487,300.27287905445166
2020-08-10,300.425,299.7381143561555
2020-08-11,301.69678,300.91679222064283
2020-08-12,302.1008,301.6021612140277
2020-08-13,302.3318,301.46697751812013
2020-08-14,302.5239,302.5541233495013
2020-08-15,301.94864,301.8791248492238
2020-08-16,301.2922,302.0654938983951
2020-08-17,301.4843,301.77802258819037
2020-08-18,301.96854,301.5313136095761
2020-08-19,302.3927,301.920699086775
2020-08-20,303.30072,301.86343557512316
2020-08-21,303.50293,302.97302974912554
2020-08-22,303.00745,304.11882599150715
2020-08-23,301.30255,302.2442782948614
2020-08-24,302.0693,302.0185656241196
2020-08-25,301.12122,301.5339055096172
2020-08-26,302.93732,301.12248794085775
2020-08-27,302.66476,303.35802964000425
2020-08-28,303.33112,303.75205005072513
2020-08-29,303.28143,302.95135004168884
2020-08-30,303.8469,303.5021728563627
2020-08-31,304.45218,304.08163515328835
2020-09-01,304.96667,304.2398799181648
2020-09-02,304.00845,304.5111050376812
2020-09-03,303.45337,303.48499666846294
2020-09-04,301.4049,302.94743916929616
2020-09-05,298.1874,300.6852557768154
2020-09-06,299.45865,298.66471099014746
2020-09-07,301.28488,300.1246924277035
2020-09-08,301.22473,301.53841911365265
2020-09-09,301.80066,301.5896695387883
2020-09-10,299.1165,301.1048246899611
2020-09-11,299.1068,298.52053205211956
2020-09-12,301.95306,300.05810227188425
2020-09-13,302.80054,302.2240918301294
2020-09-14,301.86288,302.84704984281524
2020-09-15,301.39914,301.0330016698705
2020-09-16,301.79254,300.977383905685
2020-09-17,301.05673,301.0957243681978
2020-09-18,301.40018,301.3769891051338
2020-09-19,301.1891,302.01048382730215
2020-09-20,301.04767,301.24731455729955
2020-09-21,301.43192,301.20342317154865
2020-09-22,301.94693,300.6344975471085
2020-09-23,302.54303,302.5990282728574
2020-09-24,302.78506,302.6966481847234
2020-09-25,301.86816,302.80421028998285
2020-09-26,302.10104,301.54309259193855
2020-09-27,302.79712,302.4394858192741
2020-09-28,301.8797,302.3882011415698
2020-09-29,298.8631,300.9785749108967
2020-09-30,297.0577,298.09433951247206
2020-10-01,297.69418,297.2976405484327
2020-10-02,298.2092,297.53754269574085
2020-10-03,299.86478,298.7877754036816
2020-10-04,300.39026,300.08840700070476
2020-10-05,299.59354,300.05648105933557
2020-10-06,299.69525,298.6696362986141
2020-10-07,300.8564,300.05741879096985
2020-10-08,302.2291,300.6421171427129
2020-10-09,302.67386,303.33108907972803
2020-10-10,303.08835,302.2302991800977
2020-10-11,302.27142,303.5731611665155
2020-10-12,301.66678,303.89643768188927
2020-10-13,300.37656,301.98131620282095
2020-10-14,301.568,299.49724944608926
2020-10-15,302.0825,300.8271321040197
2020-10-16,298.58246,299.58558199365666
2020-10-17,299.20883,298.2856254004473
2020-10-18,300.43018,298.06200990671636
2020-10-19,300.85474,301.198647764702
2020-10-20,300.84598,302.302678253011
2020-10-21,301.53293,301.3803512306779
2020-10-22,301.81586,301.6073600881975
2020-10-23,301.86707,302.50881816134915
2020-10-24,301.70694,302.33954320269635
2020-10-25,301.47528,300.42771766504
2020-10-26,300.00287,301.61241992069034
2020-10-27,298.5209,300.4400939367811
2020-10-28,295.5955,297.0500072659641
2020-10-29,295.30328,294.3043067280888
2020-10-30,294.41666,293.16709709396105
2020-10-31,295.3962,293.8762983066031
2020-11-01,296.56708,296.7119652664734
2020-11-02,296.02353,297.0678947699133
2020-11-03,294.83417,296.57770598688535
2020-11-04,295.94397,294.60303833467566
2020-11-05,297.04514,295.951210627117
2020-11-06,297.2483,297.34538075793495
2020-11-07,296.98633,297.4445013347739
2020-11-08,298.34982,297.9659758518834
2020-11-09,298.53278,298.4044388223491
2020-11-10,299.4615,298.3508289992272
2020-11-11,300.22916,298.94737717337875
2020-11-12,300.19928,299.1826309529301
2020-11-13,299.73642,299.11211685888696
2020-11-14,299.79828,301.2438501474198
2020-11-15,299.6978,299.2868067287149
2020-11-16,296.82336,298.1048087622895
2020-11-17,297.36862,296.19043511616417
2020-11-18,296.0083,298.0641750287927
2020-11-19,296.69482,295.60738119661846
2020-11-20,297.76572,297.45020726230365
2020-11-21,296.19202,296.8740234961615
2020-11-22,297.85825,295.1730249115741
2020-11-23,297.02115,298.8679275037695
2020-11-24,297.23398,298.8006704068491
2020-11-25,298.1333,297.5897512799267
2020-11-26,299.3143,296.42827508614965
2020-11-27,299.13452,299.5644115388213
2020-11-28,299.22574,298.7925741928924
2020-11-29,295.3615,299.78504612335666
2020-11-30,290.32828,294.48710591327244
2020-12-01,290.65158,290.46230777052375
2020-12-02,294.27493,292.44631160206086
2020-12-03,291.13724,292.72765744361953
2020-12-04,287.98083,290.08585571003744
2020-12-05,290.0396,288.7738068015097
2020-12-06,288.34537,289.3495702681912
2020-12-07,290.606,288.4718479438226
2020-12-08,291.56552,291.8264197451592
2020-12-09,292.22232,292.62884550229495
2020-12-10,293.42346,290.79120457240924
2020-12-11,295.61493,292.76722798321833
2020-12-12,296.31207,295.63249252581306
2020-12-13,298.2806,298.2985316536192
2020-12-14,291.71222,296.29257971667806
2020-12-15,293.0047,292.25580135101615
2020-12-16,292.43045,292.5927702584221
2020-12-17,290.42343,290.9025633419836
2020-12-18,293.95505,290.9429727759004
2020-12-19,296.25656,293.60273465843954
