Fecha,temp,temp_holtwin_predicts
2020-01-01,292.87558,292.8717643189278
2020-01-02,294.4194,293.22905043539265
2020-01-03,294.31995,292.37912435866025
2020-01-04,291.22223,293.36266051829904
2020-01-05,289.93158,291.5072715858713
2020-01-06,290.46692,290.48161081281347
2020-01-07,290.53845,291.97596670113154
2020-01-08,292.00208,289.93674914699636
2020-01-09,294.85764,293.10076202937614
2020-01-10,295.87823,294.93179936585545
2020-01-11,294.2845,294.4027728851515
2020-01-12,293.07364,291.6223448983746
2020-01-13,296.59567,294.5579557722349
2020-01-14,296.4458,296.4737905142116
2020-01-15,297.19247,297.0228640913394
2020-01-16,295.85098,297.1135314077309
2020-01-17,296.4065,295.28585569426
2020-01-18,296.1144,297.54624891139696
2020-01-19,290.8069,296.5706588267842
2020-01-20,288.51694,290.4579430869903
2020-01-21,290.21262,287.54236788127776
2020-01-22,293.46225,289.94591041296496
2020-01-23,294.4819,293.77349513572534
2020-01-24,294.25034,294.74486483951335
2020-01-25,294.34167,296.47548349610827
2020-01-26,294.77518,294.3346545686458
2020-01-27,296.07736,293.56183280077386
2020-01-28,296.46133,295.59131814044804
2020-01-29,292.59723,295.4516088247298
2020-01-30,291.87033,292.92443904369475
2020-01-31,291.9617,293.35020874029607
2020-02-01,290.64038,291.92284869492596
2020-02-02,290.79135,288.36714460212846
2020-02-03,293.0728,291.84669463156126
2020-02-04,296.97833,292.8727828829143
2020-02-05,296.3725,295.5845598396593
2020-02-06,289.2997,295.8007805627174
2020-02-07,291.18674,291.25376801526164
2020-02-08,295.20322,292.258275056358
2020-02-09,297.5337,295.7073506495614
2020-02-10,298.12863,298.2999558100525
2020-02-11,297.23166,297.6597946920001
2020-02-12,296.26257,296.41535575736907
2020-02-13,293.2558,293.7444957525548
2020-02-14,291.9042,292.1763490911818
2020-02-15,294.77954,293.79078778436696
2020-02-16,296.0612,294.69585597277177
2020-02-17,297.47342,297.6850356225585
2020-02-18,298.1001,298.2564914820963
2020-02-19,297.59518,295.9076506524153
2020-02-20,294.2554,296.4863627180588
2020-02-21,288.24118,295.1997560374142
2020-02-22,291.81326,290.63341576074345
2020-02-23,295.4454,294.74491095181224
2020-02-24,298.05893,296.5786467011558
2020-02-25,298.26035,297.27856313920114
2020-02-26,290.49094,295.62076716124636
2020-02-27,289.21918,290.6069370456284
2020-02-28,291.02545,289.42054855476914
2020-02-29,293.06384,291.86270407672515
2020-03-01,296.4538,293.76977232723766
2020-03-02,298.9664,295.489177946415
2020-03-03,301.0452,300.313383568813
2020-03-04,301.90152,301.4131032408095
2020-03-05,295.78693,301.54227363786674
2020-03-06,293.83908,295.5066372470376
2020-03-07,294.0814,293.1624017109828
2020-03-08,294.76675,293.65000553415217
2020-03-09,297.46048,295.7710852420324
2020-03-10,297.6826,298.5065520122923
2020-03-11,298.5505,298.54008091006375
2020-03-12,298.2167,296.7989178627866
2020-03-13,299.4978,297.99872889580166
2020-03-14,299.87036,300.6166877070223
2020-03-15,299.0532,300.52507324074503
2020-03-16,297.84195,299.64593291707496
2020-03-17,299.41522,298.31551895972683
2020-03-18,299.83917,296.8869519336662
2020-03-19,301.16022,297.58368262144467
