Fecha,Temperature,Dia
2022-05-17,303.37762,0
2022-05-18,302.36728,1
2022-05-19,303.66855,2
2022-05-20,305.5642,3
2022-05-21,304.87766,4
2022-05-22,303.9783,5
2022-05-23,302.26254,6
2022-05-24,302.49277,7
2022-05-25,303.9353,8
2022-05-26,304.25687,9
2022-05-27,304.62982,10
2022-05-28,304.306,11
2022-05-29,304.00195,12
2022-05-30,304.45563,13
2022-05-31,303.21268,14
2022-06-01,302.92975,15
2022-06-02,302.82846,16
2022-06-03,303.01926,17
2022-06-04,303.6738,18
2022-06-05,304.53055,19
2022-06-06,304.61087,20
2022-06-07,304.53934,21
2022-06-08,304.7292,22
2022-06-09,302.22638,23
2022-06-10,303.92062,24
2022-06-11,304.42422,25
2022-06-12,303.68723,26
2022-06-13,301.3857,27
2022-06-14,300.30515,28
2022-06-15,300.33447,29
2022-06-16,300.29373,30
2022-06-17,302.23016,31
2022-06-18,300.18088,32
2022-06-19,301.7238,33
2022-06-20,301.71277,34
2022-06-21,299.58276,35
2022-06-22,298.29028,36
2022-06-23,300.92386,37
2022-06-24,301.7201,38
2022-06-25,301.92096,39
2022-06-26,302.4649,40
2022-06-27,302.07138,41
2022-06-28,302.8267,42
2022-06-29,302.02866,43
2022-06-30,303.1184,44
2022-07-01,302.96613,45
2022-07-02,302.37943,46
2022-07-03,302.59134,47
2022-07-04,302.64084,48
2022-07-05,302.6706,49
2022-07-06,302.77057,50
2022-07-07,302.95166,51
2022-07-08,303.45618,52
2022-07-09,303.96933,53
2022-07-10,304.82703,54
2022-07-11,304.4935,55
2022-07-12,304.07886,56
2022-07-13,302.3529,57
2022-07-14,301.00027,58
2022-07-15,301.1819,59
2022-07-16,301.90692,60
2022-07-17,302.42102,61
2022-07-18,303.21817,62
2022-07-19,304.32755,63
2022-07-20,304.33713,64
2022-07-21,304.19534,65
2022-07-22,302.79224,66
2022-07-23,301.95422,67
2022-07-24,302.3679,68
2022-07-25,302.06467,69
2022-07-26,302.70993,70
2022-07-27,301.4683,71
2022-07-28,301.17606,72
2022-07-29,301.28653,73
2022-07-30,301.46762,74
2022-07-31,301.91055,75
2022-08-01,301.35596,76
2022-08-02,301.8902,77
2022-08-03,303.1308,78
2022-08-04,303.07065,79
2022-08-05,302.7977,80
2022-08-06,302.20276,81
2022-08-07,302.52457,82
2022-08-08,302.61578,83
2022-08-09,302.68588,84
2022-08-10,303.57425,85
2022-08-11,303.97678,86
2022-08-12,304.14874,87
2022-08-13,301.83844,88
2022-08-14,301.67593,89
2022-08-15,301.30298,90
2022-08-16,301.1616,91
2022-08-17,302.3618,92
2022-08-18,302.85663,93
2022-08-19,302.65466,94
2022-08-20,302.78625,95
2022-08-21,303.03836,96
2022-08-22,303.86618,97
2022-08-23,303.5624,98
2022-08-24,304.3095,99
2022-08-25,304.44055,100
2022-08-26,302.85675,101
2022-08-27,303.3712,102
2022-08-28,304.37003,103
2022-08-29,303.05865,104
2022-08-30,303.59424,105
2022-08-31,303.06995,106
2022-09-01,301.67734,107
2022-09-02,301.62677,108
2022-09-03,299.87143,109
2022-09-04,300.02267,110
2022-09-05,299.518,111
2022-09-06,299.7514,112
2022-09-07,300.29614,113
2022-09-08,301.67838,114
2022-09-09,302.5163,115
2022-09-10,302.1538,116
2022-09-11,301.85098,117
2022-09-12,301.9422,118
2022-09-13,301.47882,119
2022-09-14,301.03473,120
2022-09-15,298.856,121
2022-09-16,299.28015,122
2022-09-17,299.5323,123
2022-09-18,299.8257,124
2022-09-19,299.816,125
2022-09-20,299.5948,126
2022-09-21,300.12946,127
2022-09-22,299.65604,128
2022-09-23,300.615,129
2022-09-24,301.25146,130
2022-09-25,300.80737,131
2022-09-26,298.85117,132
2022-09-27,298.66022,133
2022-09-28,298.99307,134
2022-09-29,298.15637,135
2022-09-30,297.78342,136
2022-10-01,298.5006,137
2022-10-02,298.25925,138
2022-10-03,298.522,139
2022-10-04,298.8255,140
2022-10-05,298.53366,141
2022-10-06,297.33328,142
2022-10-07,297.71753,143
