Fecha,Temperature,Dia
2022-03-31,300.7974,0
2022-04-01,300.16718,1
2022-04-02,301.05902,2
2022-04-03,301.26004,3
2022-04-04,301.9586,4
2022-04-05,304.49002,5
2022-04-06,306.19025,6
2022-04-07,299.6666,7
2022-04-08,296.99063,8
2022-04-09,297.37985,9
2022-04-10,300.14844,10
2022-04-11,304.24722,11
2022-04-12,303.91055,12
2022-04-13,305.64172,13
2022-04-14,304.19287,14
2022-04-15,303.8562,15
2022-04-16,303.44257,16
2022-04-17,303.87927,17
2022-04-18,302.9872,18
2022-04-19,301.06256,19
2022-04-20,302.20596,20
2022-04-21,300.5288,21
2022-04-22,300.2761,22
2022-04-23,301.24274,23
2022-04-24,301.97995,24
2022-04-25,301.71545,25
2022-04-26,297.10092,26
2022-04-27,299.04718,27
2022-04-28,300.17477,28
2022-04-29,301.5513,29
2022-04-30,302.59015,30
2022-05-01,301.86307,31
2022-05-02,302.37198,32
2022-05-03,302.90152,33
2022-05-04,303.1051,34
2022-05-05,303.54324,35
2022-05-06,303.95935,36
2022-05-07,304.58575,37
2022-05-08,304.90906,38
2022-05-09,305.08316,39
2022-05-10,304.16904,40
2022-05-11,303.0281,41
2022-05-12,303.1389,42
2022-05-13,303.2972,43
2022-05-14,302.60995,44
2022-05-15,302.98886,45
2022-05-16,303.20905,46
2022-05-17,303.40234,47
2022-05-18,302.3645,48
2022-05-19,303.69208,49
2022-05-20,305.624,50
2022-05-21,304.92014,51
2022-05-22,303.99576,52
2022-05-23,302.24014,53
2022-05-24,302.4692,54
2022-05-25,303.94113,55
2022-05-26,304.26443,56
2022-05-27,304.64334,57
2022-05-28,304.3093,58
2022-05-29,303.9933,59
2022-05-30,304.45468,60
2022-05-31,303.17825,61
2022-06-01,302.8869,62
2022-06-02,302.78116,63
2022-06-03,302.97302,64
2022-06-04,303.6366,65
2022-06-05,304.50903,66
2022-06-06,304.5889,67
2022-06-07,304.51266,68
2022-06-08,304.7005,69
2022-06-09,302.14056,70
2022-06-10,303.86887,71
2022-06-11,304.3804,72
2022-06-12,303.625,73
2022-06-13,301.2699,74
2022-06-14,300.1625,75
2022-06-15,300.1894,76
2022-06-16,300.1455,77
2022-06-17,302.1213,78
2022-06-18,300.024,79
2022-06-19,301.59763,80
2022-06-20,301.58325,81
2022-06-21,299.4034,82
2022-06-22,298.07947,83
2022-06-23,300.77084,84
2022-06-24,301.5814,85
2022-06-25,301.78357,86
2022-06-26,302.33633,87
2022-06-27,301.93417,88
2022-06-28,302.70206,89
2022-06-29,301.88342,90
2022-06-30,302.99704,91
2022-07-01,302.83832,92
2022-07-02,302.23474,93
2022-07-03,302.45132,94
2022-07-04,302.4988,95
2022-07-05,302.52832,96
2022-07-06,302.62738,97
2022-07-07,302.81155,98
2022-07-08,303.32715,99
2022-07-09,303.84756,100
2022-07-10,304.72406,101
2022-07-11,304.38232,102
2022-07-12,303.95547,103
2022-07-13,302.19077,104
2022-07-14,300.8076,105
2022-07-15,300.9932,106
2022-07-16,301.73013,107
2022-07-17,302.2546,108
2022-07-18,303.06924,109
2022-07-19,304.20206,110
2022-07-20,304.21097,111
2022-07-21,304.0652,112
2022-07-22,302.63043,113
2022-07-23,301.77313,114
2022-07-24,302.1959,115
2022-07-25,301.88513,116
2022-07-26,302.54364,117
2022-07-27,301.2739,118
2022-07-28,300.97745,119
2022-07-29,301.08948,120
2022-07-30,301.27365,121
2022-07-31,301.7245,122
2022-08-01,301.15997,123
2022-08-02,301.70505,124
2022-08-03,302.97195,125
2022-08-04,302.91272,126
2022-08-05,302.63287,127
2022-08-06,302.02713,128
2022-08-07,302.35422,129
2022-08-08,302.44965,130
2022-08-09,302.52042,131
2022-08-10,303.43045,132
2022-08-11,303.84006,133
2022-08-12,304.018,134
2022-08-13,301.65924,135
2022-08-14,301.4914,136
2022-08-15,301.1125,137
2022-08-16,300.96933,138
2022-08-17,302.19498,139
2022-08-18,302.70288,140
2022-08-19,302.49783,141
2022-08-20,302.63452,142
2022-08-21,302.8935,143
2022-08-22,303.74167,144
2022-08-23,303.42944,145
2022-08-24,304.19516,146
2022-08-25,304.3304,147
2022-08-26,302.7141,148
2022-08-27,303.24118,149
2022-08-28,304.26324,150
2022-08-29,302.92532,151
2022-08-30,303.47708,152
2022-08-31,302.9435,153
2022-09-01,301.5217,154
2022-09-02,301.47134,155
2022-09-03,299.67975,156
2022-09-04,299.83563,157
2022-09-05,299.32123,158
2022-09-06,299.56506,159
2022-09-07,300.1231,160
2022-09-08,301.537,161
2022-09-09,302.39548,162
2022-09-10,302.0295,163
2022-09-11,301.72137,164
2022-09-12,301.8168,165
2022-09-13,301.34772,166
2022-09-14,300.8952,167
2022-09-15,298.67313,168
2022-09-16,299.10883,169
2022-09-17,299.3678,170
2022-09-18,299.6721,171
2022-09-19,299.6644,172
2022-09-20,299.44278,173
2022-09-21,299.9905,174
2022-09-22,299.51114,175
2022-09-23,300.49335,176
2022-09-24,301.14822,177
2022-09-25,300.6957,178
2022-09-26,298.70193,179
2022-09-27,298.51126,180
2022-09-28,298.85275,181
2022-09-29,298.0021,182
2022-09-30,297.62323,183
2022-10-01,298.3606,184
2022-10-02,298.11838,185
2022-10-03,298.3891,186
2022-10-04,298.70367,187
2022-10-05,298.40988,188
2022-10-06,297.18542,189
2022-10-07,297.58252,190
2022-10-08,297.7837,191
2022-10-09,298.58035,192
2022-10-10,297.9669,193
2022-10-11,299.5601,194
2022-10-12,301.54257,195
2022-10-13,302.45526,196
2022-10-14,301.41016,197
2022-10-15,301.37415,198
2022-10-16,301.37534,199
2022-10-17,301.21704,200
2022-10-18,293.12766,201
2022-10-19,291.37732,202
2022-10-20,293.88828,203
2022-10-21,295.37982,204
2022-10-22,297.0349,205
2022-10-23,298.5637,206
2022-10-24,300.45596,207
2022-10-25,298.34875,208
2022-10-26,297.88736,209
2022-10-27,299.65588,210
2022-10-28,300.4978,211
2022-10-29,296.59494,212
2022-10-30,296.54602,213
2022-10-31,297.73853,214
2022-11-01,298.4347,215
2022-11-02,298.13824,216
2022-11-03,299.19672,217
2022-11-04,299.95615,218
2022-11-05,298.63745,219
2022-11-06,298.5616,220
2022-11-07,298.2177,221
2022-11-08,299.14838,222
2022-11-09,297.98987,223
2022-11-10,297.9759,224
2022-11-11,298.70035,225
2022-11-12,294.23035,226
2022-11-13,292.5006,227
2022-11-14,296.7763,228
2022-11-15,294.3804,229
2022-11-16,290.87704,230
2022-11-17,287.41904,231
2022-11-18,291.42258,232
2022-11-19,290.54385,233
2022-11-20,287.67984,234
2022-11-21,288.02682,235
2022-11-22,290.07114,236
2022-11-23,294.71805,237
2022-11-24,296.5252,238
2022-11-25,294.7866,239
2022-11-26,292.25662,240
2022-11-27,295.33212,241
2022-11-28,296.23734,242
2022-11-29,298.37448,243
2022-11-30,295.9539,244
2022-12-01,292.50757,245
2022-12-02,295.75836,246
2022-12-03,296.8761,247
2022-12-04,296.8684,248
2022-12-05,296.5259,249
2022-12-06,296.6935,250
2022-12-07,296.41916,251
2022-12-08,296.7621,252
2022-12-09,296.86926,253
2022-12-10,295.9968,254
2022-12-11,295.8035,255
2022-12-12,296.2344,256
2022-12-13,297.1871,257
2022-12-14,295.0051,258
2022-12-15,293.35785,259
2022-12-16,293.83627,260
2022-12-17,290.91183,261
2022-12-18,290.06,262
2022-12-19,292.79257,263
2022-12-20,293.01318,264
2022-12-21,289.70718,265
2022-12-22,292.2376,266
2022-12-23,282.09503,267
2022-12-24,279.95422,268
2022-12-25,283.93454,269
2022-12-26,291.03302,270
2022-12-27,290.327,271
2022-12-28,292.76053,272
2022-12-29,295.20844,273
2022-12-30,295.5012,274
2022-12-31,295.25516,275
2023-01-01,296.06354,276
2023-01-02,297.0019,277
2023-01-03,298.3376,278
2023-01-04,295.6978,279
2023-01-05,294.8563,280
2023-01-06,295.7136,281
