Fecha,Temperature,Dia
2022-03-22,300.18027,0
2022-03-23,294.61053,1
2022-03-24,294.87155,2
2022-03-25,297.1824,3
2022-03-26,296.99997,4
2022-03-27,296.13232,5
2022-03-28,297.25107,6
2022-03-29,299.57196,7
2022-03-30,302.27536,8
2022-03-31,300.6495,9
2022-04-01,300.03412,10
2022-04-02,300.9112,11
2022-04-03,301.1122,12
2022-04-04,301.79797,13
2022-04-05,304.27942,14
2022-04-06,305.94446,15
2022-04-07,299.56604,16
2022-04-08,296.95184,17
2022-04-09,297.3349,18
2022-04-10,300.0484,19
2022-04-11,304.06354,20
2022-04-12,303.73932,21
2022-04-13,305.43466,22
2022-04-14,304.02124,23
2022-04-15,303.69702,24
2022-04-16,303.29355,25
2022-04-17,303.7261,26
2022-04-18,302.8575,27
2022-04-19,300.9794,28
2022-04-20,302.09955,29
2022-04-21,300.46362,30
2022-04-22,300.22067,31
2022-04-23,301.16876,32
2022-04-24,301.89447,33
2022-04-25,301.6409,34
2022-04-26,297.12973,35
2022-04-27,299.0364,36
2022-04-28,300.14502,37
2022-04-29,301.49634,38
2022-04-30,302.51508,39
2022-05-01,301.80795,40
2022-05-02,302.31113,41
2022-05-03,302.83453,42
2022-05-04,303.03592,43
2022-05-05,303.46902,44
2022-05-06,303.8814,45
2022-05-07,304.49652,46
2022-05-08,304.8181,47
2022-05-09,304.98978,48
2022-05-10,304.1005,49
2022-05-11,302.98926,50
2022-05-12,303.09985,51
2022-05-13,303.25998,52
2022-05-14,302.59268,53
2022-05-15,302.96564,54
2022-05-16,303.1863,55
2022-05-17,303.37762,56
2022-05-18,302.36728,57
2022-05-19,303.66855,58
2022-05-20,305.5642,59
2022-05-21,304.87766,60
2022-05-22,303.9783,61
2022-05-23,302.26254,62
2022-05-24,302.49277,63
2022-05-25,303.9353,64
2022-05-26,304.25687,65
2022-05-27,304.62982,66
2022-05-28,304.306,67
2022-05-29,304.00195,68
2022-05-30,304.45563,69
2022-05-31,303.21268,70
2022-06-01,302.92975,71
2022-06-02,302.82846,72
2022-06-03,303.01926,73
2022-06-04,303.6738,74
2022-06-05,304.53055,75
2022-06-06,304.61087,76
2022-06-07,304.53934,77
2022-06-08,304.7292,78
2022-06-09,302.22638,79
2022-06-10,303.92062,80
2022-06-11,304.42422,81
2022-06-12,303.68723,82
2022-06-13,301.3857,83
2022-06-14,300.30515,84
2022-06-15,300.33447,85
2022-06-16,300.29373,86
2022-06-17,302.23016,87
2022-06-18,300.18088,88
2022-06-19,301.7238,89
2022-06-20,301.71277,90
2022-06-21,299.58276,91
2022-06-22,298.29028,92
2022-06-23,300.92386,93
