Fecha,Temperature,Dia
2022-05-16,303.1863,0
2022-05-17,303.37762,1
2022-05-18,302.36728,2
2022-05-19,303.66855,3
2022-05-20,305.5642,4
2022-05-21,304.87766,5
2022-05-22,303.9783,6
2022-05-23,302.26254,7
2022-05-24,302.49277,8
2022-05-25,303.9353,9
2022-05-26,304.25687,10
2022-05-27,304.62982,11
2022-05-28,304.306,12
2022-05-29,304.00195,13
2022-05-30,304.45563,14
2022-05-31,303.21268,15
2022-06-01,302.92975,16
2022-06-02,302.82846,17
2022-06-03,303.01926,18
2022-06-04,303.6738,19
2022-06-05,304.53055,20
2022-06-06,304.61087,21
2022-06-07,304.53934,22
2022-06-08,304.7292,23
2022-06-09,302.22638,24
2022-06-10,303.92062,25
2022-06-11,304.42422,26
2022-06-12,303.68723,27
2022-06-13,301.3857,28
2022-06-14,300.30515,29
2022-06-15,300.33447,30
2022-06-16,300.29373,31
2022-06-17,302.23016,32
2022-06-18,300.18088,33
2022-06-19,301.7238,34
2022-06-20,301.71277,35
2022-06-21,299.58276,36
2022-06-22,298.29028,37
2022-06-23,300.92386,38
2022-06-24,301.7201,39
2022-06-25,301.92096,40
2022-06-26,302.4649,41
2022-06-27,302.07138,42
2022-06-28,302.8267,43
2022-06-29,302.02866,44
2022-06-30,303.1184,45
2022-07-01,302.96613,46
2022-07-02,302.37943,47
2022-07-03,302.59134,48
2022-07-04,302.64084,49
2022-07-05,302.6706,50
2022-07-06,302.77057,51
2022-07-07,302.95166,52
2022-07-08,303.45618,53
2022-07-09,303.96933,54
2022-07-10,304.82703,55
2022-07-11,304.4935,56
2022-07-12,304.07886,57
2022-07-13,302.3529,58
2022-07-14,301.00027,59
2022-07-15,301.1819,60
2022-07-16,301.90692,61
2022-07-17,302.42102,62
2022-07-18,303.21817,63
2022-07-19,304.32755,64
2022-07-20,304.33713,65
2022-07-21,304.19534,66
2022-07-22,302.79224,67
2022-07-23,301.95422,68
2022-07-24,302.3679,69
2022-07-25,302.06467,70
2022-07-26,302.70993,71
2022-07-27,301.4683,72
2022-07-28,301.17606,73
2022-07-29,301.28653,74
2022-07-30,301.46762,75
2022-07-31,301.91055,76
2022-08-01,301.35596,77
2022-08-02,301.8902,78
2022-08-03,303.1308,79
2022-08-04,303.07065,80
2022-08-05,302.7977,81
2022-08-06,302.20276,82
2022-08-07,302.52457,83
2022-08-08,302.61578,84
2022-08-09,302.68588,85
2022-08-10,303.57425,86
2022-08-11,303.97678,87
2022-08-12,304.14874,88
2022-08-13,301.83844,89
2022-08-14,301.67593,90
2022-08-15,301.30298,91
2022-08-16,301.1616,92
2022-08-17,302.3618,93
