Fecha,Temperature,Dia
2022-09-24,301.14822,217
2022-09-25,300.6957,218
2022-09-26,298.70193,219
2022-09-27,298.51126,220
2022-09-28,298.85275,221
2022-09-29,298.0021,222
2022-09-30,297.62323,223
2022-10-01,298.3606,224
2022-10-02,298.11838,225
2022-10-03,298.3891,226
2022-10-04,298.70367,227
2022-10-05,298.40988,228
2022-10-06,297.18542,229
2022-10-07,297.58252,230
2022-10-08,297.7837,231
2022-10-09,298.58035,232
2022-10-10,297.9669,233
2022-10-11,299.5601,234
2022-10-12,301.54257,235
2022-10-13,302.45526,236
2022-10-14,301.41016,237
2022-10-15,301.37415,238
2022-10-16,301.37534,239
2022-10-17,301.21704,240
2022-10-18,293.12766,241
2022-10-19,291.37732,242
2022-10-20,293.88828,243
2022-10-21,295.37982,244
2022-10-22,297.0349,245
2022-10-23,298.5637,246
2022-10-24,300.45596,247
2022-10-25,298.34875,248
2022-10-26,297.88736,249
2022-10-27,299.65588,250
2022-10-28,300.4978,251
2022-10-29,296.59494,252
2022-10-30,296.54602,253
2022-10-31,297.73853,254
2022-11-01,298.4347,255
2022-11-02,298.13824,256
2022-11-03,299.19672,257
2022-11-04,299.95615,258
2022-11-05,298.63745,259
2022-11-06,298.5616,260
2022-11-07,298.2177,261
2022-11-08,299.14838,262
2022-11-09,297.98987,263
2022-11-10,297.9759,264
2022-11-11,298.70035,265
2022-11-12,294.23035,266
2022-11-13,292.5006,267
2022-11-14,296.7763,268
2022-11-15,294.3804,269
2022-11-16,290.87704,270
2022-11-17,287.41904,271
2022-11-18,291.42258,272
2022-11-19,290.54385,273
2022-11-20,287.67984,274
2022-11-21,288.02682,275
2022-11-22,290.07114,276
2022-11-23,294.71805,277
2022-11-24,296.5252,278
2022-11-25,294.7866,279
2022-11-26,292.25662,280
2022-11-27,295.33212,281
2022-11-28,296.23734,282
2022-11-29,298.37448,283
2022-11-30,295.9539,284
2022-12-01,292.50757,285
2022-12-02,295.75836,286
2022-12-03,296.8761,287
2022-12-04,296.8684,288
2022-12-05,296.5259,289
2022-12-06,296.6935,290
2022-12-07,296.41916,291
2022-12-08,296.7621,292
2022-12-09,296.86926,293
2022-12-10,295.9968,294
2022-12-11,295.8035,295
2022-12-12,296.2344,296
2022-12-13,297.1871,297
2022-12-14,295.0051,298
2022-12-15,293.35785,299
2022-12-16,293.83627,300
2022-12-17,290.91183,301
2022-12-18,290.06,302
2022-12-19,292.79257,303
2022-12-20,293.01318,304
2022-12-21,289.70718,305
2022-12-22,292.2376,306
2022-12-23,282.09503,307
2022-12-24,279.95422,308
2022-12-25,283.93454,309
2022-12-26,291.03302,310
2022-12-27,290.327,311
2022-12-28,292.76053,312
2022-12-29,295.20844,313
2022-12-30,295.5012,314
2022-12-31,295.25516,315
2023-01-01,296.06354,316
2023-01-02,297.0019,317
2023-01-03,298.3376,318
2023-01-04,295.6978,319
2023-01-05,294.8563,320
2023-01-06,295.7136,321
2023-01-07,296.75912,322
2023-01-08,296.21402,323
2023-01-09,296.00778,324
2023-01-10,296.53918,325
2023-01-11,296.1694,326
2023-01-12,295.4991,327
2023-01-13,290.53036,328
2023-01-14,288.84473,329
2023-01-15,291.89697,330
2023-01-16,295.04346,331
2023-01-17,295.17896,332
2023-01-18,297.39737,333
2023-01-19,295.4175,334
2023-01-20,295.6974,335
2023-01-21,296.41034,336
2023-01-22,293.98853,337
2023-01-23,291.65952,338
2023-01-24,296.9405,339
2023-01-25,292.29138,340
2023-01-26,289.0509,341
2023-01-27,289.76382,342
2023-01-28,294.76642,343
2023-01-29,297.0467,344
2023-01-30,296.89975,345
2023-01-31,294.76666,346
2023-02-01,288.64297,347
2023-02-02,289.5684,348
2023-02-03,288.77725,349
2023-02-04,289.65515,350
2023-02-05,292.50888,351
2023-02-06,294.11893,352
2023-02-07,296.42752,353
2023-02-08,295.90308,354
2023-02-09,294.9621,355
2023-02-10,291.2782,356
2023-02-11,289.05374,357
2023-02-12,289.41202,358
2023-02-13,292.86523,359
2023-02-14,297.6925,360
2023-02-15,298.95822,361
2023-02-16,297.28653,362
2023-02-17,290.76697,363
2023-02-18,290.5739,364
2023-02-19,295.23212,365
2023-02-20,297.71603,366
2023-02-21,297.55875,367
2023-02-22,301.36255,368
2023-02-23,301.50427,369
2023-02-24,299.50262,370
2023-02-25,298.38635,371
2023-02-26,299.7463,372
2023-02-27,300.39328,373
2023-02-28,300.7427,374
2023-03-01,301.2674,375
2023-03-02,299.54272,376
2023-03-03,298.0979,377
2023-03-04,296.519,378
2023-03-05,298.05908,379
2023-03-06,300.17178,380
2023-03-07,300.5301,381
2023-03-08,299.9308,382
2023-03-09,299.95648,383
2023-03-10,300.00543,384
2023-03-11,300.12796,385
2023-03-12,302.25098,386
