Fecha,Temperature,Dia
2022-10-31,297.77673,259
2022-11-01,298.45358,260
2022-11-02,298.16135,261
2022-11-03,299.19186,262
2022-11-04,299.9298,263
2022-11-05,298.63812,264
2022-11-06,298.5587,265
2022-11-07,298.21695,266
2022-11-08,299.12546,267
2022-11-09,297.9866,268
2022-11-10,297.9677,269
2022-11-11,298.67444,270
2022-11-12,294.29605,271
2022-11-13,292.60123,272
2022-11-14,296.77997,273
2022-11-15,294.43024,274
2022-11-16,290.9999,275
2022-11-17,287.6109,276
2022-11-18,291.52634,277
2022-11-19,290.6604,278
2022-11-20,287.85568,279
2022-11-21,288.19,280
2022-11-22,290.18826,281
2022-11-23,294.73022,282
2022-11-24,296.49643,283
2022-11-25,294.79208,284
2022-11-26,292.3112,285
2022-11-27,295.31854,286
2022-11-28,296.19824,287
2022-11-29,298.28732,288
2022-11-30,295.9165,289
2022-12-01,292.5381,290
2022-12-02,295.71692,291
2022-12-03,296.80762,292
2022-12-04,296.7979,293
2022-12-05,296.4567,294
2022-12-06,296.61853,295
2022-12-07,296.34702,296
2022-12-08,296.6804,297
2022-12-09,296.78223,298
2022-12-10,295.92548,299
2022-12-11,295.73416,300
2022-12-12,296.14972,301
2022-12-13,297.07892,302
2022-12-14,294.9407,303
2022-12-15,293.32663,304
2022-12-16,293.79175,305
2022-12-17,290.927,306
2022-12-18,290.09042,307
2022-12-19,292.76434,308
2022-12-20,292.9772,309
2022-12-21,289.7391,310
2022-12-22,292.2122,311
2022-12-23,282.2842,312
2022-12-24,280.18634,313
2022-12-25,284.0812,314
2022-12-26,291.0243,315
2022-12-27,290.32953,316
2022-12-28,292.71082,317
2022-12-29,295.10315,318
2022-12-30,295.3866,319
2022-12-31,295.14496,320
2023-01-01,295.93295,321
2023-01-02,296.85117,322
2023-01-03,298.1543,323
2023-01-04,295.57117,324
2023-01-05,294.74466,325
2023-01-06,295.58267,326
2023-01-07,296.60275,327
2023-01-08,296.06848,328
2023-01-09,295.86667,329
2023-01-10,296.38275,330
2023-01-11,296.02002,331
2023-01-12,295.36414,332
2023-01-13,290.50116,333
2023-01-14,288.84778,334
2023-01-15,291.8345,335
2023-01-16,294.9126,336
2023-01-17,295.0443,337
2023-01-18,297.21426,338
2023-01-19,295.2769,339
2023-01-20,295.5499,340
2023-01-21,296.24664,341
2023-01-22,293.87595,342
2023-01-23,291.59604,343
2023-01-24,296.76282,344
2023-01-25,292.21265,345
2023-01-26,289.04385,346
2023-01-27,289.74063,347
2023-01-28,294.63498,348
2023-01-29,296.86545,349
2023-01-30,296.72382,350
2023-01-31,294.63565,351
2023-02-01,288.64252,352
2023-02-02,289.55023,353
2023-02-03,288.77435,354
2023-02-04,289.63254,355
2023-02-05,292.4272,356
2023-02-06,294.0018,357
2023-02-07,296.26218,358
2023-02-08,295.7481,359
2023-02-09,294.8295,360
2023-02-10,291.22684,361
2023-02-11,289.04837,362
2023-02-12,289.40115,363
2023-02-13,292.78156,364
2023-02-14,297.50436,365
2023-02-15,298.7451,366
2023-02-16,297.11057,367
2023-02-17,290.7331,368
2023-02-18,290.54242,369
2023-02-19,295.10284,370
2023-02-20,297.53476,371
2023-02-21,297.38303,372
2023-02-22,301.1065,373
