Fecha,Temperature,Dia
2022-07-08,303.32715,73
2022-07-09,303.84756,74
2022-07-10,304.72406,75
2022-07-11,304.38232,76
2022-07-12,303.95547,77
2022-07-13,302.19077,78
2022-07-14,300.8076,79
2022-07-15,300.9932,80
2022-07-16,301.73013,81
2022-07-17,302.2546,82
2022-07-18,303.06924,83
2022-07-19,304.20206,84
2022-07-20,304.21097,85
2022-07-21,304.0652,86
2022-07-22,302.63043,87
2022-07-23,301.77313,88
2022-07-24,302.1959,89
2022-07-25,301.88513,90
2022-07-26,302.54364,91
2022-07-27,301.2739,92
2022-07-28,300.97745,93
2022-07-29,301.08948,94
2022-07-30,301.27365,95
2022-07-31,301.7245,96
2022-08-01,301.15997,97
2022-08-02,301.70505,98
2022-08-03,302.97195,99
2022-08-04,302.91272,100
2022-08-05,302.63287,101
2022-08-06,302.02713,102
2022-08-07,302.35422,103
2022-08-08,302.44965,104
2022-08-09,302.52042,105
2022-08-10,303.43045,106
2022-08-11,303.84006,107
2022-08-12,304.018,108
2022-08-13,301.65924,109
2022-08-14,301.4914,110
2022-08-15,301.1125,111
2022-08-16,300.96933,112
2022-08-17,302.19498,113
2022-08-18,302.70288,114
2022-08-19,302.49783,115
2022-08-20,302.63452,116
2022-08-21,302.8935,117
2022-08-22,303.74167,118
2022-08-23,303.42944,119
2022-08-24,304.19516,120
2022-08-25,304.3304,121
2022-08-26,302.7141,122
2022-08-27,303.24118,123
2022-08-28,304.26324,124
2022-08-29,302.92532,125
2022-08-30,303.47708,126
2022-08-31,302.9435,127
2022-09-01,301.5217,128
2022-09-02,301.47134,129
2022-09-03,299.67975,130
2022-09-04,299.83563,131
2022-09-05,299.32123,132
2022-09-06,299.56506,133
2022-09-07,300.1231,134
2022-09-08,301.537,135
2022-09-09,302.39548,136
2022-09-10,302.0295,137
2022-09-11,301.72137,138
2022-09-12,301.8168,139
2022-09-13,301.34772,140
2022-09-14,300.8952,141
2022-09-15,298.67313,142
2022-09-16,299.10883,143
2022-09-17,299.3678,144
2022-09-18,299.6721,145
2022-09-19,299.6644,146
2022-09-20,299.44278,147
2022-09-21,299.9905,148
2022-09-22,299.51114,149
2022-09-23,300.49335,150
2022-09-24,301.14822,151
2022-09-25,300.6957,152
2022-09-26,298.70193,153
2022-09-27,298.51126,154
2022-09-28,298.85275,155
2022-09-29,298.0021,156
2022-09-30,297.62323,157
2022-10-01,298.3606,158
2022-10-02,298.11838,159
2022-10-03,298.3891,160
2022-10-04,298.70367,161
2022-10-05,298.40988,162
2022-10-06,297.18542,163
2022-10-07,297.58252,164
2022-10-08,297.7837,165
2022-10-09,298.58035,166
2022-10-10,297.9669,167
2022-10-11,299.5601,168
2022-10-12,301.54257,169
2022-10-13,302.45526,170
2022-10-14,301.41016,171
2022-10-15,301.37415,172
2022-10-16,301.37534,173
2022-10-17,301.21704,174
2022-10-18,293.12766,175
2022-10-19,291.37732,176
2022-10-20,293.88828,177
2022-10-21,295.37982,178
2022-10-22,297.0349,179
2022-10-23,298.5637,180
2022-10-24,300.45596,181
2022-10-25,298.34875,182
2022-10-26,297.88736,183
2022-10-27,299.65588,184
2022-10-28,300.4978,185
2022-10-29,296.59494,186
2022-10-30,296.54602,187
2022-10-31,297.73853,188
2022-11-01,298.4347,189
2022-11-02,298.13824,190
2022-11-03,299.19672,191
2022-11-04,299.95615,192
2022-11-05,298.63745,193
2022-11-06,298.5616,194
2022-11-07,298.2177,195
2022-11-08,299.14838,196
2022-11-09,297.98987,197
2022-11-10,297.9759,198
2022-11-11,298.70035,199
2022-11-12,294.23035,200
2022-11-13,292.5006,201
2022-11-14,296.7763,202
2022-11-15,294.3804,203
2022-11-16,290.87704,204
2022-11-17,287.41904,205
2022-11-18,291.42258,206
2022-11-19,290.54385,207
2022-11-20,287.67984,208
2022-11-21,288.02682,209
2022-11-22,290.07114,210
2022-11-23,294.71805,211
2022-11-24,296.5252,212
2022-11-25,294.7866,213
2022-11-26,292.25662,214
2022-11-27,295.33212,215
2022-11-28,296.23734,216
2022-11-29,298.37448,217
2022-11-30,295.9539,218
2022-12-01,292.50757,219
2022-12-02,295.75836,220
2022-12-03,296.8761,221
2022-12-04,296.8684,222
2022-12-05,296.5259,223
2022-12-06,296.6935,224
2022-12-07,296.41916,225
2022-12-08,296.7621,226
2022-12-09,296.86926,227
2022-12-10,295.9968,228
2022-12-11,295.8035,229
2022-12-12,296.2344,230
2022-12-13,297.1871,231
2022-12-14,295.0051,232
2022-12-15,293.35785,233
2022-12-16,293.83627,234
2022-12-17,290.91183,235
2022-12-18,290.06,236
2022-12-19,292.79257,237
2022-12-20,293.01318,238
2022-12-21,289.70718,239
2022-12-22,292.2376,240
2022-12-23,282.09503,241
2022-12-24,279.95422,242
2022-12-25,283.93454,243
2022-12-26,291.03302,244
2022-12-27,290.327,245
2022-12-28,292.76053,246
2022-12-29,295.20844,247
2022-12-30,295.5012,248
2022-12-31,295.25516,249
2023-01-01,296.06354,250
2023-01-02,297.0019,251
2023-01-03,298.3376,252
2023-01-04,295.6978,253
2023-01-05,294.8563,254
2023-01-06,295.7136,255
2023-01-07,296.75912,256
2023-01-08,296.21402,257
2023-01-09,296.00778,258
2023-01-10,296.53918,259
2023-01-11,296.1694,260
2023-01-12,295.4991,261
2023-01-13,290.53036,262
2023-01-14,288.84473,263
2023-01-15,291.89697,264
2023-01-16,295.04346,265
2023-01-17,295.17896,266
2023-01-18,297.39737,267
2023-01-19,295.4175,268
2023-01-20,295.6974,269
2023-01-21,296.41034,270
2023-01-22,293.98853,271
2023-01-23,291.65952,272
2023-01-24,296.9405,273
2023-01-25,292.29138,274
2023-01-26,289.0509,275
2023-01-27,289.76382,276
2023-01-28,294.76642,277
2023-01-29,297.0467,278
2023-01-30,296.89975,279
2023-01-31,294.76666,280
2023-02-01,288.64297,281
2023-02-02,289.5684,282
2023-02-03,288.77725,283
2023-02-04,289.65515,284
2023-02-05,292.50888,285
2023-02-06,294.11893,286
2023-02-07,296.42752,287
2023-02-08,295.90308,288
2023-02-09,294.9621,289
2023-02-10,291.2782,290
2023-02-11,289.05374,291
2023-02-12,289.41202,292
2023-02-13,292.86523,293
2023-02-14,297.6925,294
2023-02-15,298.95822,295
2023-02-16,297.28653,296
2023-02-17,290.76697,297
2023-02-18,290.5739,298
2023-02-19,295.23212,299
2023-02-20,297.71603,300
2023-02-21,297.55875,301
2023-02-22,301.36255,302
2023-02-23,301.50427,303
2023-02-24,299.50262,304
2023-02-25,298.38635,305
2023-02-26,299.7463,306
2023-02-27,300.39328,307
2023-02-28,300.7427,308
2023-03-01,301.2674,309
2023-03-02,299.54272,310
2023-03-03,298.0979,311
2023-03-04,296.519,312
2023-03-05,298.05908,313
2023-03-06,300.17178,314
2023-03-07,300.5301,315
2023-03-08,299.9308,316
2023-03-09,299.95648,317
2023-03-10,300.00543,318
