Fecha,Temperature,Dia
2022-04-20,302.20596,0
2022-04-21,300.5288,1
2022-04-22,300.2761,2
2022-04-23,301.24274,3
2022-04-24,301.97995,4
2022-04-25,301.71545,5
2022-04-26,297.10092,6
2022-04-27,299.04718,7
2022-04-28,300.17477,8
2022-04-29,301.5513,9
2022-04-30,302.59015,10
2022-05-01,301.86307,11
2022-05-02,302.37198,12
2022-05-03,302.90152,13
2022-05-04,303.1051,14
2022-05-05,303.54324,15
2022-05-06,303.95935,16
2022-05-07,304.58575,17
2022-05-08,304.90906,18
2022-05-09,305.08316,19
2022-05-10,304.16904,20
2022-05-11,303.0281,21
2022-05-12,303.1389,22
2022-05-13,303.2972,23
2022-05-14,302.60995,24
2022-05-15,302.98886,25
2022-05-16,303.20905,26
2022-05-17,303.40234,27
2022-05-18,302.3645,28
2022-05-19,303.69208,29
2022-05-20,305.624,30
2022-05-21,304.92014,31
2022-05-22,303.99576,32
2022-05-23,302.24014,33
2022-05-24,302.4692,34
2022-05-25,303.94113,35
2022-05-26,304.26443,36
2022-05-27,304.64334,37
2022-05-28,304.3093,38
2022-05-29,303.9933,39
2022-05-30,304.45468,40
2022-05-31,303.17825,41
2022-06-01,302.8869,42
2022-06-02,302.78116,43
2022-06-03,302.97302,44
2022-06-04,303.6366,45
2022-06-05,304.50903,46
2022-06-06,304.5889,47
2022-06-07,304.51266,48
2022-06-08,304.7005,49
2022-06-09,302.14056,50
2022-06-10,303.86887,51
2022-06-11,304.3804,52
2022-06-12,303.625,53
2022-06-13,301.2699,54
2022-06-14,300.1625,55
2022-06-15,300.1894,56
2022-06-16,300.1455,57
2022-06-17,302.1213,58
2022-06-18,300.024,59
2022-06-19,301.59763,60
2022-06-20,301.58325,61
2022-06-21,299.4034,62
2022-06-22,298.07947,63
2022-06-23,300.77084,64
2022-06-24,301.5814,65
2022-06-25,301.78357,66
2022-06-26,302.33633,67
2022-06-27,301.93417,68
2022-06-28,302.70206,69
2022-06-29,301.88342,70
2022-06-30,302.99704,71
2022-07-01,302.83832,72
2022-07-02,302.23474,73
2022-07-03,302.45132,74
2022-07-04,302.4988,75
2022-07-05,302.52832,76
2022-07-06,302.62738,77
2022-07-07,302.81155,78
2022-07-08,303.32715,79
2022-07-09,303.84756,80
2022-07-10,304.72406,81
2022-07-11,304.38232,82
2022-07-12,303.95547,83
2022-07-13,302.19077,84
2022-07-14,300.8076,85
2022-07-15,300.9932,86
2022-07-16,301.73013,87
2022-07-17,302.2546,88
2022-07-18,303.06924,89
2022-07-19,304.20206,90
2022-07-20,304.21097,91
2022-07-21,304.0652,92
2022-07-22,302.63043,93
2022-07-23,301.77313,94
2022-07-24,302.1959,95
2022-07-25,301.88513,96
2022-07-26,302.54364,97
2022-07-27,301.2739,98
2022-07-28,300.97745,99
2022-07-29,301.08948,100
2022-07-30,301.27365,101
2022-07-31,301.7245,102
2022-08-01,301.15997,103
2022-08-02,301.70505,104
2022-08-03,302.97195,105
2022-08-04,302.91272,106
2022-08-05,302.63287,107
2022-08-06,302.02713,108
2022-08-07,302.35422,109
2022-08-08,302.44965,110
2022-08-09,302.52042,111
2022-08-10,303.43045,112
2022-08-11,303.84006,113
2022-08-12,304.018,114
2022-08-13,301.65924,115
2022-08-14,301.4914,116
2022-08-15,301.1125,117
2022-08-16,300.96933,118
2022-08-17,302.19498,119
2022-08-18,302.70288,120
2022-08-19,302.49783,121
2022-08-20,302.63452,122
2022-08-21,302.8935,123
2022-08-22,303.74167,124
2022-08-23,303.42944,125
2022-08-24,304.19516,126
2022-08-25,304.3304,127
2022-08-26,302.7141,128
2022-08-27,303.24118,129
2022-08-28,304.26324,130
2022-08-29,302.92532,131
2022-08-30,303.47708,132
2022-08-31,302.9435,133
2022-09-01,301.5217,134
2022-09-02,301.47134,135
2022-09-03,299.67975,136
2022-09-04,299.83563,137
2022-09-05,299.32123,138
2022-09-06,299.56506,139
2022-09-07,300.1231,140
2022-09-08,301.537,141
2022-09-09,302.39548,142
2022-09-10,302.0295,143
2022-09-11,301.72137,144
2022-09-12,301.8168,145
2022-09-13,301.34772,146
2022-09-14,300.8952,147
2022-09-15,298.67313,148
2022-09-16,299.10883,149
2022-09-17,299.3678,150
2022-09-18,299.6721,151
2022-09-19,299.6644,152
2022-09-20,299.44278,153
2022-09-21,299.9905,154
2022-09-22,299.51114,155
2022-09-23,300.49335,156
2022-09-24,301.14822,157
2022-09-25,300.6957,158
