parcela,ndvi_max,ndvi_mean,gndvi_max,gndvi_mean,cire_max,cire_mean,ndre1_max,ndre1_mean,ndre_max,ndre_mean,ndmi_mean,msi_mean,rendimiento,ndvi_max_pred,ndvi_mean_pred,gndvi_max_pred,gndvi_mean_pred,cire_max_pred,cire_mean_pred,ndre1_max_pred,ndre1_mean_pred,ndre_max_pred,ndre_mean_pred,ndmi_mean_pred,msi_mean_pred
7,0.811294551840716,0.576749441229448,0.700784378336126,0.531808153355036,3.293242187057,1.61558100088216,0.530983407259223,0.331037911917569,0.617877220957281,0.405970617174363,0.121559358913393,0.856947217303134,75,71.83192670612661,67.96863252818179,71.3998884008312,69.89548435238606,73.97933594300864,70.42783688364017,73.18292618031137,68.80283195285655,72.61678151740718,69.77642013059055,67.72005337021729,70.54585648185206
8,0.81215192802535,0.545231381840744,0.707018309885947,0.502687735358972,2.9673158650437,1.32175891683094,0.507538350091096,0.297714439285867,0.591411554374588,0.366366822065358,0.0921465468620062,0.89863556100486,75,71.96891581821362,64.9775037421663,72.44934079034749,65.05981805846604,69.93933850613061,64.69584808647687,69.69101740544394,64.59506811912095,69.34941194776451,64.71867785611748,65.46135631747764,70.78655327953258
9,0.788007542040299,0.546152992601218,0.694342030419695,0.50318996122997,2.61902269055216,1.31046321127507,0.485979358026859,0.300519468771919,0.569299462169268,0.366128372285465,0.0883603224320713,0.892291779930881,75,68.11119495162599,65.06496650252087,70.31535011853522,65.14321647385442,65.62209427885855,64.47548732662665,66.4800193248442,64.94925994523763,66.61952124325295,64.68822578634023,65.17060091653319,70.91424948399361
10,0.787244155581115,0.626589823922068,0.680776520355313,0.553228990565275,2.63963866306602,1.69318787373252,0.489180830905107,0.36142176234548,0.57902005841994,0.429141021777481,0.164576577718281,0.76633408210914,65,67.98922324877599,72.69858755299379,68.03166175296737,73.45257685356863,65.87763815638357,71.94182017457481,66.95684696300636,72.63940890187982,67.81959607563968,72.73547833587827,71.02347315755026,61.23681694212246
11,0.801863587481576,0.633393448164245,0.692490102023754,0.55887655714744,3.11890662238984,1.87161343165624,0.516821860261635,0.374580529276025,0.608580675003139,0.445967128767163,0.188034850693736,0.734391684062046,40,70.32507422195806,73.34426551396945,70.00358688135482,74.390398122746,71.81837137266851,75.42261128817978,71.07370418644042,74.30096993421438,71.46905862675412,74.88431564811786,72.82490349816007,55.08625983317888
13,0.722282728379346,0.550560708591582,0.622915767504597,0.489513878994165,2.01988683670945,1.17883872472642,0.42672360617355,0.293286724615115,0.510942023410322,0.355527541249389,0.0944416648700836,0.863536360334166,40,57.60987239699877,65.48326783309341,58.29108233641321,62.87219928208543,58.19554677292405,61.90770864938565,57.65446268942539,64.03597939917866,59.41489184283738,63.33440928647866,65.63760523483641,70.75339453520282
15,0.771430223981967,0.59359001306433,0.660662190046359,0.52444682894862,2.30513718175188,1.4239043287564,0.458972623102582,0.329909675542331,0.548176836123903,0.398629104046308,0.149474386992117,0.779084499092872,45,65.4625185336263,69.56683749908588,64.64551100082166,68.67308059720894,61.731347918782305,66.68853818235237,62.45763396718311,68.66036924291933,64.01178697909127,68.8388463146428,69.86373115044454,63.27429993623134
2,0.74495766590935,0.565799003704824,0.635269172020955,0.509663679068351,2.18131713244051,1.29641593707206,0.447810059093962,0.309752696447505,0.532161437052205,0.374137338204912,0.107879983421487,0.854987167331032,50,61.23280899651412,66.92941344126345,60.37071856352661,66.21822642569094,60.19654496466056,64.20144795813486,60.7950807504347,66.11514208217365,62.03457520514829,65.71103901406524,66.66957356390341,70.47184020504545
3,0.761786824668946,0.546875796658076,0.659093598088465,0.504053421877381,2.67960618239105,1.31080499249077,0.485679817049917,0.298150120783635,0.55871142929033,0.36473977858404,0.087252008723695,0.884698990909342,65,63.921723800734284,65.13356209701651,64.3814460900616,65.28660066392258,66.37305280910039,64.48215491972401,66.43540566669378,64.65008173878772,65.31235536012946,64.51089053232141,65.08549022047846,70.98953667918569
4,0.747664802699206,0.526161248316405,0.652928540214334,0.493976877599267,2.3825107366127,1.17370505834906,0.462233876452017,0.281808957962261,0.549697051519818,0.349965282608761,0.0632347911408064,0.928516146529966,65,61.6653475621832,63.16770877242104,63.34358825254674,63.61331405342631,62.69042652706696,61.80755920602974,62.94336531372209,62.586678723114375,64.19946808315093,62.624061437470104,63.24113686607284,69.3918109574103
5,0.821659938180422,0.578178487219103,0.719512212126287,0.53473456899168,3.44228009130369,1.58610064945753,0.542076783976398,0.32874030179303,0.639174312658148,0.401286925124168,0.118301554536793,0.836792029320817,65,73.48807845907177,68.10425193746968,74.55262913346122,70.38143786644733,75.82672509352264,69.85272339396471,74.83517463608719,68.51271210571726,75.24605477330192,69.17827272533094,67.46987691204752,69.51598347353618
7,0.79557420160825,0.617933211737733,0.691095092181727,0.552410038382882,2.87339391228452,1.68719820902188,0.505503856732369,0.356343103441835,0.600029049615598,0.428267242984049,0.156636854042516,0.78253093800754,65,69.3201741538191,71.87705721781023,69.76874368482406,73.3165836317246,68.77513536331669,71.82497160231375,69.38799979449068,71.99812527892671,70.4133013317345,72.62388933462435,70.41375823349995,63.784121736673185
8,0.828513435878699,0.602840939293264,0.725044910630077,0.545237087258358,3.59002957338592,1.81261426923616,0.549828891532011,0.353771474092851,0.649031948312824,0.427532752858144,0.157416816764286,0.778641226345706,65,74.58311069953226,70.44476946181919,75.48403231279869,72.12546068886418,77.65814369520253,74.2716340254395,75.98977418357566,71.67340495076579,76.4630480678436,72.53008868370824,70.47365388366188,63.207464251351475
9,0.746166528685083,0.511709385713281,0.662518083740672,0.480103562379264,2.51458102014512,1.31458578523549,0.467512987110492,0.283558869467514,0.566001097211386,0.355953676400134,0.0775986343568926,0.97124674495774,65,61.42595762981024,61.79619723008168,64.95794177690884,61.309544828569585,64.32749469530457,64.55591200890643,63.729636496583005,62.80764051858573,66.21231527852555,63.38883037821064,64.34417897852052,65.1233670147283
