Fecha,et,et_holtwin_predicts
2020-01-01,1.8693764,2.1418438240930118
2020-01-02,2.4818304,1.8661572874334496
2020-01-03,3.437479,2.796552379866172
2020-01-04,2.7319853,2.8275221567171207
2020-01-05,2.9700954,2.787405642853292
2020-01-06,2.9130533,2.752931870747768
2020-01-07,2.6823134,3.065195793531097
2020-01-08,2.8002315,2.6126271398271728
2020-01-09,3.2986352,3.0338763026529962
2020-01-10,3.2592711,2.7782007690301684
2020-01-11,4.1827593,4.0390782131512815
2020-01-12,2.957858,2.852041597176347
2020-01-13,2.8483682,3.2633557011680425
2020-01-14,2.1785572,2.84170274209171
2020-01-15,2.1596894,2.66530898063021
2020-01-16,2.045039,2.7062829151854286
2020-01-17,2.4140875,1.972064128193557
2020-01-18,2.6056974,2.308844132161008
2020-01-19,2.2204528,2.6748818823609692
2020-01-20,1.6638411,2.086658033586361
2020-01-21,1.9241016,1.306339901826815
2020-01-22,3.1917415,2.2011374300094175
2020-01-23,2.2116756,2.3160664683865146
2020-01-24,2.2780015,2.0041780070244477
2020-01-25,2.0564685,3.217474361538369
2020-01-26,2.064031,2.4718020905845317
2020-01-27,3.3918474,1.8873307087035656
2020-01-28,3.475758,2.7708361503526735
2020-01-29,2.9836013,3.3935017520482615
2020-01-30,2.5059156,3.148989774188074
2020-01-31,2.7463498,3.2382548024937527
2020-02-01,2.274277,2.807619880706862
2020-02-02,2.4438162,1.825334784144338
2020-02-03,2.952199,2.767910858136541
2020-02-04,3.6834795,3.261542470631249
2020-02-05,3.7927392,3.4314137867882653
2020-02-06,3.581574,3.6656428182437155
2020-02-07,3.0574017,3.794198341381767
2020-02-08,2.7869756,3.048627089357831
2020-02-09,3.9252906,2.8509789388470876
2020-02-10,3.622287,3.504226610389463
2020-02-11,3.5837913,3.620335706774831
2020-02-12,3.9943202,3.692280413526313
2020-02-13,2.7816293,3.8107149628424315
2020-02-14,2.2465491,2.73190407461012
2020-02-15,3.483869,2.97569425019613
2020-02-16,3.734448,3.5051419541081668
2020-02-17,4.155168,4.045110509924484
2020-02-18,4.139455,4.338440317304662
2020-02-19,3.6564262,3.769824478903079
2020-02-20,4.019692,3.024973976480583
2020-02-21,2.1807542,3.95139369709932
2020-02-22,3.4278054,3.460489116686686
2020-02-23,4.2319074,3.6965548492731375
2020-02-24,4.605388,4.1813283268541035
2020-02-25,3.9353178,4.213803695498772
2020-02-26,4.6033883,3.62840683934488
2020-02-27,3.5078297,4.354702693129385
2020-02-28,3.7537177,4.008663020318506
2020-02-29,3.5016978,3.9224211809487866
2020-03-01,4.369062,4.191441213735012
2020-03-02,4.9548655,3.9979860302958983
2020-03-03,5.2131686,5.0280574631879595
2020-03-04,5.712188,5.039641354346921
2020-03-05,3.9553318,5.41405868244626
2020-03-06,4.333481,4.605953285560119
2020-03-07,3.9962008,3.94027973757025
2020-03-08,2.9486454,3.1161587050791235
2020-03-09,4.069963,3.517108270912172
2020-03-10,3.4549415,4.552403224060191
2020-03-11,4.510839,4.553780940475421
2020-03-12,4.917161,3.8726247009051895
2020-03-13,5.2205434,4.398460929903886
2020-03-14,4.3968134,4.598243570369262
2020-03-15,3.7224767,4.544829060362377
2020-03-16,3.6016796,4.811576811902862
2020-03-17,4.696613,4.688961580112938
2020-03-18,4.314932,4.23607215149398
2020-03-19,5.4052887,3.07270801264632
2020-03-20,4.2865644,4.33335640545556
2020-03-21,3.9093242,5.54883278672011
2020-03-22,4.8487816,4.924899441769291
