Fecha,et,et_holtwin_predicts
2020-01-01,1.714925,1.926267449957366
2020-01-02,2.3010213,1.743057564611806
2020-01-03,3.2932794,2.564613074149378
2020-01-04,2.6037762,2.7910332950468244
2020-01-05,2.7475116,2.7297156696529203
2020-01-06,2.7292266,2.7002442981593875
2020-01-07,2.7966998,2.8655415260536126
2020-01-08,2.8455884,2.41539697799103
2020-01-09,3.190141,3.372254405040677
2020-01-10,3.2777088,2.928048961784908
2020-01-11,3.8143733,3.651344291854789
2020-01-12,2.9622676,2.8961090500024387
2020-01-13,2.9481735,3.327779589219883
2020-01-14,2.3691404,2.840737768238811
2020-01-15,2.387571,2.7289424563146945
2020-01-16,2.1303637,2.6907995954020936
2020-01-17,2.5380487,1.9621224167256193
2020-01-18,2.5909061,2.3763119485745965
2020-01-19,2.0095162,2.7000707891277838
2020-01-20,1.7589403,2.3134702721779763
2020-01-21,2.078023,0.977867681538056
2020-01-22,3.121294,2.1871177188705753
2020-01-23,2.2369056,2.6878925010326515
2020-01-24,2.2678976,2.2650458321445717
2020-01-25,2.0888364,2.991613641809576
2020-01-26,2.0474756,2.1977488775572
2020-01-27,3.2817082,2.138603152251367
2020-01-28,3.5221832,2.930371360585143
2020-01-29,3.1995597,3.3392248136826534
2020-01-30,2.495477,3.324646322506889
2020-01-31,2.610882,2.9560380851832866
2020-02-01,2.31552,2.710384258178724
2020-02-02,2.427682,2.0113241478119392
2020-02-03,2.8030984,2.770350962817832
2020-02-04,3.573075,3.129786389314277
2020-02-05,3.545997,3.3164616886308433
2020-02-06,3.4794462,3.5168290077013373
2020-02-07,3.0432484,3.5201961450077937
2020-02-08,2.9406497,3.183051252365063
2020-02-09,3.8869507,2.851509727623347
2020-02-10,3.625336,3.6938045862927344
2020-02-11,3.4697587,3.545373567112328
2020-02-12,3.6936035,3.568354106250388
2020-02-13,3.0571144,3.5973313929137887
2020-02-14,2.2001653,2.7957294911377297
2020-02-15,3.4722605,2.8491841073455935
2020-02-16,3.5680666,3.1531296072870396
2020-02-17,4.0784826,3.8367024822806273
2020-02-18,3.9912152,4.070626164726526
2020-02-19,3.5299532,3.685753177685053
2020-02-20,3.6449997,3.453136378462979
2020-02-21,2.3769565,3.9036394490178354
2020-02-22,3.4180982,3.3782881555779776
2020-02-23,4.1369495,3.4936081296843464
2020-02-24,4.2507544,4.126734555941479
2020-02-25,3.557608,3.980226809572548
2020-02-26,4.3754992,3.468506578205793
2020-02-27,3.4576557,4.27270327474002
2020-02-28,3.6599312,3.806832055512553
2020-02-29,3.700996,3.9480052397279537
2020-03-01,4.2190576,3.572155980761061
2020-03-02,4.594497,3.903580061408416
2020-03-03,5.0722446,4.961627359482523
2020-03-04,4.951448,4.94440028537007
2020-03-05,3.9928904,4.916950534942626
2020-03-06,4.239345,4.380743220808715
2020-03-07,3.9354005,3.9610510511303474
2020-03-08,3.2222266,3.508581949506993
2020-03-09,4.105511,3.624468788779488
2020-03-10,3.366094,4.342585261872445
2020-03-11,4.3223643,3.8964748852123563
2020-03-12,4.5517745,3.6953897012023864
2020-03-13,5.0350184,4.524387260890452
2020-03-14,4.4636,4.541360889018814
2020-03-15,3.5453305,3.592708789446017
2020-03-16,3.5325673,4.192480614455302
2020-03-17,4.5530834,4.822252735229048
2020-03-18,4.395901,4.67261222573552
2020-03-19,5.2849827,3.014205503005776
2020-03-20,4.120767,4.357470519550433
2020-03-21,3.8505938,5.590076699347665
2020-03-22,4.8980126,4.822449756293439
2020-03-23,5.552261,4.932601311866209
2020-03-24,5.4852414,5.64191286205087
2020-03-25,5.74121,5.6262409157723985
2020-03-26,6.0334096,5.807687780446503
2020-03-27,5.7063184,5.864840493481642
2020-03-28,5.9020286,5.265704908020591
2020-03-29,4.1202273,4.649985376631803
2020-03-30,4.7864037,5.602587041020154
2020-03-31,4.010464,4.822734412466829
2020-04-01,4.8967047,3.705883740646087
2020-04-02,5.749808,4.888217450136206
2020-04-03,4.023768,5.672131033500955
2020-04-04,4.3100843,4.547198809376136
2020-04-05,2.804006,4.273160077068069
2020-04-06,4.026324,3.3218387135680416
2020-04-07,4.2928805,3.5504842341026683
2020-04-08,5.0509167,4.087485198513181
2020-04-09,5.4076743,4.9749579191798885
2020-04-10,4.833495,5.694390865652597
2020-04-11,5.4431515,5.054645002502861
2020-04-12,7.696556,5.514689545499062
2020-04-13,6.239375,7.245812494797202
2020-04-14,6.3272214,6.429924848078568
2020-04-15,2.0971267,5.443719346258751
2020-04-16,2.1652937,3.2706271997406633
2020-04-17,5.4777727,2.3109978128248363
2020-04-18,4.408059,4.369158743399112
