Fecha,et,et_holtwin_predicts
2020-01-01,1.8693764,2.158197241321619
2020-01-02,2.4818304,1.8560691831124456
2020-01-03,3.437479,2.6244863130536853
2020-01-04,2.7319853,3.0010706005496752
2020-01-05,2.9700954,2.856632508903962
2020-01-06,2.9130533,2.813651392646636
2020-01-07,2.6823134,3.0484556915123804
2020-01-08,2.8002315,2.295768076153489
2020-01-09,3.2986352,3.4415333175705847
2020-01-10,3.2592711,2.9373326647884372
2020-01-11,4.1827593,3.775073931773135
2020-01-12,2.957858,2.9889455848189685
2020-01-13,2.8483682,3.420813616619312
2020-01-14,2.1785572,2.6824947363642755
2020-01-15,2.1596894,2.6468585460518876
2020-01-16,2.045039,2.638260411317503
2020-01-17,2.4140875,1.8095092040985155
2020-01-18,2.6056974,2.2180256628334076
2020-01-19,2.2204528,2.7219917480473965
2020-01-20,1.6638411,2.3779016714229484
2020-01-21,1.9241016,1.0632550293330958
2020-01-22,3.1917415,2.004637895169484
2020-01-23,2.2116756,2.5853323361130998
2020-01-24,2.2780015,2.3116318415254833
2020-01-25,2.0564685,3.1007933864884025
2020-01-26,2.064031,2.2879081984849936
2020-01-27,3.3918474,2.148771161738492
2020-01-28,3.475758,2.756278067352145
2020-01-29,2.9836013,3.2535977136662524
2020-01-30,2.5059156,3.147020687077645
2020-01-31,2.7463498,3.122117234084402
2020-02-01,2.274277,2.8303438254247255
2020-02-02,2.4438162,2.018408154260689
2020-02-03,2.952199,2.891382682722165
2020-02-04,3.6834795,3.333116770933919
2020-02-05,3.7927392,3.3055546099706588
2020-02-06,3.581574,3.62692711533651
2020-02-07,3.0574017,3.637792803300015
2020-02-08,2.7869756,3.21426814634566
2020-02-09,3.9252906,2.8470282901730446
2020-02-10,3.622287,3.5105630066800524
2020-02-11,3.5837913,3.62090286672918
2020-02-12,3.9943202,3.8121422730578924
2020-02-13,2.7816293,3.6695062866904515
2020-02-14,2.2465491,2.6162011698265246
2020-02-15,3.483869,2.9628177232166357
2020-02-16,3.734448,3.170544504807072
2020-02-17,4.155168,3.916204276439727
2020-02-18,4.139455,4.173159252479234
2020-02-19,3.6564262,3.7999822159976255
2020-02-20,4.019692,3.488917616113099
2020-02-21,2.1807542,4.134914816578946
2020-02-22,3.4278054,3.4891501744945184
2020-02-23,4.2319074,3.6378881550613706
2020-02-24,4.605388,4.244090506455448
2020-02-25,3.9353178,4.189034310305536
2020-02-26,4.6033883,3.7639142425238035
2020-02-27,3.5078297,4.425836619036241
2020-02-28,3.7537177,4.021468174727673
2020-02-29,3.5016978,4.019731872825324
2020-03-01,4.369062,3.583682703522206
2020-03-02,4.9548655,3.8864885865978014
2020-03-03,5.2131686,5.222781304614472
2020-03-04,5.712188,5.241741078418451
2020-03-05,3.9553318,5.457170011346476
2020-03-06,4.333481,4.545902128776151
2020-03-07,3.9962008,4.074106726949426
2020-03-08,2.9486454,3.4298904538284405
2020-03-09,4.069963,3.460999511464997
2020-03-10,3.4549415,4.483971241239475
2020-03-11,4.510839,4.043747002710625
2020-03-12,4.917161,3.7285836343535808
2020-03-13,5.2205434,4.758652015867427
2020-03-14,4.3968134,4.7018343841693975
2020-03-15,3.7224767,3.536911595287873
2020-03-16,3.6016796,4.314509294969575
2020-03-17,4.696613,5.2035725879447785
2020-03-18,4.314932,4.818898408228066
2020-03-19,5.4052887,2.9864849321790903
2020-03-20,4.2865644,4.073638270149635
2020-03-21,3.9093242,5.776323835362781
