Fecha,et,et_holtwin_predicts
2020-10-02,4.794774,4.706477972386727
2020-10-03,5.1667924,5.1089413306834155
2020-10-04,5.5544,4.852606648430105
2020-10-05,5.151581,5.583136307205661
2020-10-06,4.657326,4.88897593667024
2020-10-07,5.474878,5.379822181741541
2020-10-08,5.7558007,5.080059265320051
2020-10-09,5.5826607,5.8595774357124695
2020-10-10,5.98098,5.143884122002692
2020-10-11,5.7589087,5.842733139490344
2020-10-12,4.801655,6.43195803706555
2020-10-13,3.4898574,5.0711589991811605
2020-10-14,4.2815013,3.892787026736593
2020-10-15,5.0150647,4.230140834926336
2020-10-16,4.042961,4.7279805725146415
2020-10-17,4.395548,3.8356277121315205
2020-10-18,5.0425615,4.405441486108938
2020-10-19,4.7083926,4.51488207257418
2020-10-20,4.2227683,4.887242908412258
2020-10-21,4.6504846,4.679389849830196
2020-10-22,4.804313,4.777649618936006
2020-10-23,4.9815073,4.651596266604071
2020-10-24,4.5818076,4.657517582400776
2020-10-25,5.4285955,4.050267686920963
2020-10-26,4.970099,5.148549889058955
2020-10-27,4.26659,5.374172514331652
2020-10-28,3.8099194,4.542330918144081
2020-10-29,3.7761238,3.804005853404936
2020-10-30,4.3127656,4.029682396746271
2020-10-31,4.1702886,3.550973005903785
2020-11-01,4.5856314,3.990360335708223
2020-11-02,4.5240507,4.329388986003906
2020-11-03,4.118122,4.842697784850845
2020-11-04,4.0432453,4.617481621149266
2020-11-05,3.881574,3.945453400062437
2020-11-06,3.654677,4.020426834812438
2020-11-07,3.8512447,3.620830921888285
2020-11-08,4.4056478,4.047391610574122
2020-11-09,4.2801437,4.08974362167086
2020-11-10,4.3150005,4.182317575570824
2020-11-11,3.7581928,3.8039036812090288
2020-11-12,4.151106,3.725182919857783
2020-11-13,3.9471169,3.39427574271722
2020-11-14,4.5197425,4.794835597508836
2020-11-15,3.8715014,4.289126330187051
2020-11-16,3.3650997,3.8731031513600005
2020-11-17,3.757362,3.3792186004366265
2020-11-18,3.3134727,3.6796240866096857
2020-11-19,3.2880733,3.7317656598641507
2020-11-20,2.8913348,2.9047495867999977
2020-11-21,1.4441857,2.907170191216282
2020-11-22,3.0840838,1.8237574624440769
2020-11-23,3.283449,2.6630561525913046
2020-11-24,4.336726,3.959061666551949
2020-11-25,3.7587118,3.596919036900318
2020-11-26,3.7809765,3.746400435410858
2020-11-27,3.9356453,3.6496314607367886
2020-11-28,3.42204,3.4769485739414008
2020-11-29,2.6079054,3.5564507299913823
2020-11-30,3.634522,3.9160731311970522
2020-12-01,3.3261237,2.885686776772788
2020-12-02,3.6040533,3.4452750350346526
2020-12-03,3.9494011,3.4261748430714274
2020-12-04,2.5406816,3.292601129786772
2020-12-05,1.9569391,2.9565765618023727
2020-12-06,1.9146945,2.0483036472972125
2020-12-07,2.3367193,1.9239296801702728
2020-12-08,2.9258914,2.765469258903846
2020-12-09,3.3179944,3.1446818350562786
2020-12-10,3.6462736,3.870101893115132
2020-12-11,3.469697,3.2328585938867995
2020-12-12,3.0826814,2.821046601569777
2020-12-13,4.3698835,3.3648270659607387
2020-12-14,4.646962,3.9198345191277193
2020-12-15,4.305286,4.424505915429574
2020-12-16,4.532226,4.415641103840469
2020-12-17,2.0535297,3.9631746590778087
2020-12-18,3.6109154,2.818763332925895
2020-12-19,3.4187195,3.426738912795893
2020-12-20,3.6294966,3.608417628107306
2020-12-21,2.3872383,3.088454322405847
2020-12-22,3.66146,2.951997343901031
2020-12-23,3.8549016,3.816568690005876
2020-12-24,5.033191,3.966703502700188
2020-12-25,3.130327,3.8364130935931313
2020-12-26,3.1213193,3.3188675753114025
2020-12-27,3.3060663,3.4989412498466095
2020-12-28,3.3837624,3.7143656430727514
2020-12-29,3.662755,3.476980728302407
2020-12-30,3.5996747,3.7023982434288536
2020-12-31,3.8282728,3.741876268076546
2021-01-01,2.1778479,3.6616411686814994
2021-01-02,2.3004217,3.28904492604006
2021-01-03,3.1562283,2.4067954168093277
2021-01-04,3.0976646,2.8801460136738823
2021-01-05,2.9518871,2.8198446786396794
2021-01-06,4.0923104,3.1347722891514938
2021-01-07,3.9029224,3.185548093265414
2021-01-08,3.3298426,4.54437481160064
2021-01-09,1.8462471,3.337216730409853
2021-01-10,4.4123907,3.2635566058523757
2021-01-11,1.8386799,2.6013920626460614
2021-01-12,1.5764985,2.6778744617177774
2021-01-13,2.424085,1.5396377580031122
2021-01-14,2.896,2.441690841056503
2021-01-15,3.7579463,3.1250726586832953
2021-01-16,3.3681207,2.9970547108636443
2021-01-17,3.2374194,3.1940457399921023
2021-01-18,3.7831523,3.523506287530896
2021-01-19,3.1750422,3.7151961983324604
2021-01-20,1.0451254,2.4231153390114497
2021-01-21,3.2952483,1.9371376745386812
2021-01-22,3.2813532,2.5210210583214847
2021-01-23,3.4196873,2.9553042345626706
2021-01-24,3.2945688,4.168225879013554
2021-01-25,4.5524898,3.5285807609104904
2021-01-26,4.096558,4.112123715242909
2021-01-27,4.4819355,3.9111081987145466
2021-01-28,2.6390264,4.315600170939868
2021-01-29,3.4948983,3.3193755525529363
2021-01-30,4.3542433,3.885272368200663
2021-01-31,4.9189777,4.112956045343578
2021-02-01,3.8822846,4.149249330953605
2021-02-02,3.8499925,4.638563994458578
2021-02-03,4.037599,4.6154552581714325
2021-02-04,4.277874,3.9433636179860745
2021-02-05,4.5549555,4.141825749002891
2021-02-06,4.7321563,4.410342679204831
2021-02-07,4.294274,4.625191269799109
2021-02-08,4.5566807,4.258129382028879
2021-02-09,3.7539217,4.30568522659445
2021-02-10,4.323285,4.112893221821885
2021-02-11,4.45005,4.4766138153479655
2021-02-12,2.5954921,4.295403192853069
2021-02-13,2.3859234,2.6395747551052633
2021-02-14,3.1045442,3.105434493739527
2021-02-15,3.0057642,2.920930912367847
2021-02-16,2.713313,3.4210628348907828
2021-02-17,3.9853194,3.1351004060196983
2021-02-18,3.6446679,3.2404092026389835
2021-02-19,2.7604725,3.2263776526688854
2021-02-20,3.9803698,3.2566728739644932
2021-02-21,4.676284,4.402605306614939
2021-02-22,3.5782375,4.766075076399774
2021-02-23,4.622511,4.231601403471912
2021-02-24,4.9628954,4.118574801189053
2021-02-25,4.759106,4.506255354748035
2021-02-26,4.933667,4.666848380313276
2021-02-27,5.3040347,5.045633875273766
2021-02-28,5.385661,5.443511323779426
2021-03-01,6.08422,5.31174022700805
2021-03-02,2.9138212,5.542361575759174
2021-03-03,4.7850394,4.6321750398524975
2021-03-04,5.067274,4.707373818466863
2021-03-05,5.556087,4.80415814755483
2021-03-06,5.454303,5.34652310179847
2021-03-07,3.5362356,5.0520088535791885
2021-03-08,2.132919,3.499571772406277
2021-03-09,4.028525,3.0517249109838076
2021-03-10,5.65589,4.367477750283381
2021-03-11,5.489256,5.4067958461227175
2021-03-12,4.946925,4.761224630133919
2021-03-13,4.665691,5.134358713990627
2021-03-14,5.92806,4.3667731016540445
2021-03-15,5.303103,4.331108105424749
2021-03-16,6.3240542,5.670992430218482
2021-03-17,7.269356,7.561697478204814
2021-03-18,6.4700904,7.400026693778391
2021-03-19,5.5892434,5.183788000768044
2021-03-20,4.958553,4.725718400406912
2021-03-21,5.3475227,6.579804284710911
2021-03-22,6.6255894,6.491098050068921
2021-03-23,6.783571,6.606353424252548
2021-03-24,8.018439,7.153273545566432
2021-03-25,7.3350315,7.728508420329985
2021-03-26,6.45106,7.712683364929648
2021-03-27,6.562474,6.680816687844124
2021-03-28,6.9164805,6.503692901842934
2021-03-29,4.0506167,4.990216609593191
2021-03-30,6.5178013,5.994087504258845
2021-03-31,6.461682,6.374251183539747
2021-04-01,4.988222,5.932512684145913
2021-04-02,2.3404064,5.277635041417118
2021-04-03,5.2288795,3.8181337406452287
2021-04-04,4.933662,4.780412729600324
2021-04-05,6.386713,4.712129368944567
2021-04-06,6.68261,5.703636570309509
2021-04-07,7.1335764,6.264136895072611
2021-04-08,7.1255836,6.54112933585292
2021-04-09,7.864388,7.242769922342935
2021-04-10,8.160569,8.200640072427463
2021-04-11,6.8862677,8.253613787012926
2021-04-12,7.04117,7.6787445894750075
2021-04-13,6.6699643,7.184336663055307
2021-04-14,6.6361885,6.911526029136731
2021-04-15,6.279295,5.485973710983271
2021-04-16,7.0861044,6.3241100186463575
2021-04-17,5.4733396,6.712667634298783
2021-04-18,3.2680988,5.678512229532624
2021-04-19,4.176987,4.508545593731538
2021-04-20,6.0729017,4.859090989170715
2021-04-21,4.3588395,4.937878289533185
2021-04-22,5.9416714,4.428115016490023
2021-04-23,7.719986,6.082495911139189
2021-04-24,7.783572,6.824345155365835
2021-04-25,7.100997,7.687433885006611
2021-04-26,7.3781633,6.679198854590238
2021-04-27,7.074581,7.34616823650694
2021-04-28,7.6187563,7.933748903031545
2021-04-29,7.6091685,8.206781454075177
2021-04-30,5.5004325,6.672726782389657
2021-05-01,3.7982442,5.771640252263414
2021-05-02,7.019732,5.326398034190234
2021-05-03,8.243293,6.52815411736796
2021-05-04,9.288331,8.098459525503243
2021-05-05,6.714605,7.888616674410486
2021-05-06,6.1221056,7.104430919802553
2021-05-07,5.641134,6.582383222512748
2021-05-08,6.8049226,6.45723217087494
2021-05-09,7.150826,6.777566475471984
2021-05-10,6.450835,6.514081840727848
2021-05-11,5.098876,6.25029099963236
2021-05-12,3.809318,5.237302169294245
2021-05-13,5.497248,4.599023095120924
2021-05-14,4.643723,4.831293223833017
2021-05-15,5.7180634,5.40473145928684
2021-05-16,5.86603,5.715559779885508
2021-05-17,6.810336,6.259497492848364
2021-05-18,6.2341113,6.524351636684944
2021-05-19,7.6584654,6.451069717121552
2021-05-20,6.923709,6.825022642980539
2021-05-21,6.7830677,6.579370577246124
2021-05-22,5.816498,6.706356576071824
2021-05-23,5.957605,6.2137817099744295
2021-05-24,6.37233,6.259786860214647
2021-05-25,6.142499,6.431669473021001
2021-05-26,5.921305,5.834012724048268
2021-05-27,6.961373,6.145600373481854
2021-05-28,7.3009634,6.799814810199671
2021-05-29,5.1492276,6.430731028666601
2021-05-30,4.777713,5.95908706540722
2021-05-31,5.462937,5.181165022727582
2021-06-01,5.155731,4.95285975212031
2021-06-02,4.235771,4.6356091832003115
2021-06-03,2.873136,4.424019718021577
2021-06-04,4.313241,3.9216435549769395
2021-06-05,5.9737644,4.858518615255731
2021-06-06,7.010751,5.929916478571804
2021-06-07,7.0167365,6.713427393462594
2021-06-08,6.7381973,6.678293009737057
2021-06-09,6.227342,6.481589404780121
2021-06-10,5.6961565,6.056753398944605
2021-06-11,6.201199,5.512275509029223
2021-06-12,4.945879,6.340946017629691
2021-06-13,4.409696,5.246733953969889
2021-06-14,5.528631,4.721696941835951
2021-06-15,5.828445,5.312881051463904
2021-06-16,5.934501,5.562223297677302
2021-06-17,5.5596404,5.975791207647296
2021-06-18,5.225322,5.674200089967785
2021-06-19,3.8378015,5.166119998082442
2021-06-20,6.792119,4.210102348558829
2021-06-21,6.6913934,5.419370660846832
2021-06-22,4.1845593,5.633629118972724
2021-06-23,5.188829,5.121493916268845
2021-06-24,5.6181993,4.8374045067494045
2021-06-25,5.555087,5.171179640953759
2021-06-26,5.7912536,6.111683069751156
2021-06-27,5.12908,6.042424409124126
2021-06-28,4.108,5.284513093664277
2021-06-29,4.4296856,4.442796747297379
2021-06-30,2.7756298,3.9580136674285424
2021-07-01,4.7852054,3.3841137514114044
2021-07-02,5.405937,4.52579890894622
2021-07-03,5.2734976,5.467244141845314
2021-07-04,5.822052,5.61510778987976
2021-07-05,5.2408113,5.7530285343875205
2021-07-06,4.3572354,4.95791582250693
2021-07-07,2.1186502,3.570248510533744
2021-07-08,3.8229413,3.553981680420069
2021-07-09,3.128086,3.836426205665675
2021-07-10,4.64973,3.7501154025421775
2021-07-11,5.160722,4.185773492898056
2021-07-12,4.628797,4.625118228030568
2021-07-13,4.2035584,4.810487237632204
2021-07-14,5.191309,4.467426853141534
2021-07-15,4.830339,4.634055523918988
2021-07-16,4.9550357,4.890374534834046
2021-07-17,5.4614115,5.23857000510384
2021-07-18,5.5987926,5.191168886031982
2021-07-19,5.9172564,5.794452725228316
2021-07-20,6.300019,6.000481017143659
2021-07-21,5.6326704,6.222396681871203
2021-07-22,4.9597564,5.38126400554794
2021-07-23,5.5509458,5.056624094095651
2021-07-24,6.5748115,5.277629629310213
2021-07-25,6.51552,5.369233533440288
2021-07-26,6.3448777,6.141425680756886
2021-07-27,6.099358,5.7515359951105705
2021-07-28,5.7005014,5.993469040684845
2021-07-29,5.2311826,5.3880116715003314
2021-07-30,5.368124,6.101688574272281
2021-07-31,5.7567215,6.132730162623037
2021-08-01,6.574567,6.158720528272559
2021-08-02,6.095333,6.044678334897542
2021-08-03,5.5265307,6.229194916669536
2021-08-04,4.843258,5.523850878292359
2021-08-05,5.6324005,5.374712042717281
2021-08-06,6.0202317,5.796906242369906
2021-08-07,5.9341173,5.8214611195837
2021-08-08,5.5906734,5.796079427621277
2021-08-09,5.7273407,5.391695340005853
2021-08-10,5.770165,5.813666793094109
2021-08-11,6.033173,6.078238905169934
2021-08-12,6.2957044,6.120178327795352
2021-08-13,6.355039,5.841759539544212
2021-08-14,6.152349,6.10595835140191
2021-08-15,5.915788,6.0304672192506095
2021-08-16,5.9747677,5.856332522202347
2021-08-17,6.1625876,6.259048632499054
2021-08-18,6.2118273,5.92180724155177
2021-08-19,6.141359,5.677327838496964
2021-08-20,5.546919,6.32218510940272
2021-08-21,3.6419108,5.49130287825902
2021-08-22,4.345316,4.826776855625836
2021-08-23,5.4155025,4.243685386033984
2021-08-24,5.513388,5.379715876969932
2021-08-25,5.170956,4.690009014011179
2021-08-26,5.3941197,5.209815013386361
2021-08-27,5.895413,5.77916662155668
2021-08-28,5.823243,6.101017158194104
2021-08-29,4.7941537,5.533425023663383
2021-08-30,5.3994265,5.107606513027669
2021-08-31,5.449139,5.505720940446575
2021-09-01,5.472377,5.512534137723924
2021-09-02,5.1038713,5.3562082014324
2021-09-03,4.439243,4.652838281202065
2021-09-04,4.301123,4.370738655318617
2021-09-05,5.3403344,3.83192020231873
2021-09-06,5.270674,4.963686300787263
2021-09-07,5.411534,5.262029062690996
2021-09-08,5.210791,5.925574877161235
2021-09-09,5.3172536,5.25474931619713
2021-09-10,5.645473,5.046084828257569
2021-09-11,4.6039047,5.374726912476242
2021-09-12,5.2200823,5.52421243874759
2021-09-13,4.5052752,5.125785346076983
2021-09-14,5.3461957,4.716901809224872
2021-09-15,4.955123,4.577347829592208
2021-09-16,3.683353,4.379139860364023
2021-09-17,4.6787505,4.128405054612604
2021-09-18,4.797929,4.73482228639961
2021-09-19,5.373615,5.030573256735956
2021-09-20,5.679257,5.2300464725461815
2021-09-21,5.077193,5.620803385373435
2021-09-22,4.1224794,4.9169848425368725
2021-09-23,4.5123086,4.817904067865042
2021-09-24,4.0869904,4.5431868412741
2021-09-25,4.1212335,4.223846178196958
2021-09-26,4.634197,3.991511677302917
2021-09-27,5.805632,4.726299322233992
2021-09-28,5.387839,5.6708653870708785
2021-09-29,4.545572,5.547649851302958
2021-09-30,3.5675979,4.07798626782771
2021-10-01,4.3350153,3.926492129089203
2021-10-02,2.031224,3.4499817167246256
2021-10-03,3.2755148,2.9250659294679595
2021-10-04,3.4753609,2.8487839512886217
2021-10-05,4.122292,3.533028513031421
2021-10-06,4.4650097,3.4670382163641156
2021-10-07,4.7131815,4.714543119288094
2021-10-08,4.83179,4.355448862864701
2021-10-09,5.0931706,5.01226425457982
2021-10-10,5.4052005,4.516760612070291
2021-10-11,4.9684196,5.247204627332449
2021-10-12,5.110531,5.71645875987258
2021-10-13,4.455827,4.986018309375959
2021-10-14,4.250378,4.454456562041175
2021-10-15,4.298676,4.4270299413887795
2021-10-16,4.099992,4.362875920077718
2021-10-17,3.7566614,3.7302880534527136
2021-10-18,4.44936,3.971778894030292
2021-10-19,4.575571,3.9830457698705284
2021-10-20,4.5745854,4.6009439074443685
2021-10-21,4.062584,4.785761362193765
2021-10-22,4.0796857,4.456794510867337
2021-10-23,4.442768,4.082276291050473
2021-10-24,4.2702894,4.107015700724544
2021-10-25,3.030321,3.646826578742007
2021-10-26,4.844191,3.5175700149166014
2021-10-27,5.3358445,4.669352220964329
2021-10-28,4.278558,4.929203587797726
2021-10-29,3.8435245,4.241193929679552
2021-10-30,4.215136,4.239318469108526
2021-10-31,3.935884,3.5715303701329466
2021-11-01,3.9445632,3.8540245503022277
2021-11-02,4.099563,3.882461545207856
