Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,dia,ndvi_mean_pred,ndmi_mean_pred,msi_mean_pred,gndvi_mean_pred
11,2020-04-26,4,0.1605984030160418,0.1184905660377358,0.2262256349675133,-0.2467042425938615,-0.3360594795539033,-0.0985231640704025,1.659551376658584,1.2185816876122082,2.0123180291153417,0.1649906466168998,0.1106194690265486,0.2043360433604336,inf,-552.5,inf,-0.1649906466168998,-0.2043360433604336,-0.1106194690265486,0.2444964332442941,0.195017793594306,0.3829931972789115,0.0600398366772561,0.0422919508867667,0.1123188405797101,1,4.06647588921552e-05,-5.90948204343249e-05,0.00036998658678623786,5.3769281581517393e-05
12,2020-05-01,4,0.1588052056182275,0.1239388794567062,0.2085561497326203,-0.3030550951852891,-0.3885647607934656,-0.2430622009569378,1.8715947031584108,1.6422250316055629,2.2709923664122136,0.2581895417524741,0.2246410375173691,0.3008389932081502,0.4064392344228135,0.3178058336961253,0.5668309654972457,-0.2581895417524741,-0.3008389932081502,-0.2246410375173691,0.162758387061129,0.1034782608695652,0.5065040650406505,0.0363390629657288,0.0187713310580204,0.1611863313990973,6,0.0013974372484054246,-0.002003305873074613,0.012578393985285633,0.0018387395392927813
13,2020-05-06,4,0.1414644595593181,0.1218515997277059,0.1728178090216754,-0.2895714696740259,-0.3516609392898053,-0.2555133079847909,1.816311658671608,1.686414708886619,2.0848056537102475,0.2256460297459817,0.1953010279001468,0.2604501607717042,0.453531856429691,0.3575966600108912,0.6019978969505784,-0.2256460297459817,-0.2604501607717042,-0.1953010279001468,0.1592990392512014,0.1245650661099513,0.3475493316359006,0.0287386163971483,0.0096711798839458,0.0953066513101065,11,0.004543997333058252,-0.006422857569791765,0.040449394504648656,0.005949091845887354
14,2020-05-11,4,0.1543797337649858,0.1171019376579612,0.2839059674502712,-0.2978745665945308,-0.3851653261840929,-0.0890136327185244,1.8556020910867743,1.1954225352112675,2.252906976744186,0.2283834329435342,0.1892353695002135,0.2941176470588235,0.5147806842887759,0.3257691772240011,3.738095238095238,-0.2283834329435342,-0.2941176470588235,-0.1892353695002135,0.1829651549137598,0.10995670995671,0.4703196347031964,0.043836322230597,0.0187265917602996,0.1405750798722044,16,0.0093073092567499,-0.012964959391883558,0.08190859576924925,0.012123088507660619
15,2020-05-16,4,0.2005941169878471,0.1699867197875166,0.2345835982199618,-0.2458459467805031,-0.2799200799200799,-0.2119565217391304,1.6526793937451143,1.5379310344827586,1.7774694783573808,0.2340312465933254,0.2046703296703296,0.27,1.1779548474003545,0.852099817407182,1.7176470588235293,-0.2340312465933254,-0.27,-0.2046703296703296,0.2897649930097405,0.2471988795518207,0.491156462585034,0.0783927481946711,0.0621396540679051,0.1393442622950819,21,0.015523967979983825,-0.02129989318872289,0.13501556048239127,0.020114961244232944
16,2020-05-26,4,0.1901980817962459,0.1426392067124332,0.2724077328646748,-0.2457681656341051,-0.3099808061420345,-0.1809210526315789,1.6537442566669234,1.4417670682730923,1.8984700973574409,0.181932920246,0.1254811393379522,0.2665890570430733,inf,-632.5,inf,-0.181932920246,-0.2665890570430733,-0.1254811393379522,0.319421370261668,0.2206235011990407,0.5354126055880442,0.0849437960028485,0.0550492161866569,0.1483121195351411,31,0.031710005451320876,-0.042139855565785755,0.2690524600272391,0.040645816831352315
17,2020-05-31,4,0.1383436056587455,0.084384093113482,0.3536507936507936,-0.3358867189128791,-0.4059196617336152,-0.1774691358024691,2.02370782969178,1.4315196998123827,2.3665480427046264,0.2117054761566397,0.1512915129151291,0.3540806605271515,0.4390771828580404,0.276981852913085,1.0585328772329912,-0.2117054761566397,-0.3540806605271515,-0.1512915129151291,0.1468407874013141,0.0601237842617152,0.6236635780470421,0.030822645025862,-0.0184615384615384,0.1908881199538639,36,0.04139796262295661,-0.05409351919827199,0.3467290366235693,0.05276820175217388
18,2020-06-05,4,0.1626802326052088,0.0865384615384615,0.517799352750809,-0.3196015143855015,-0.3820335636722606,-0.0512474713418745,1.9572508276145049,1.108031272210377,2.236421725239617,0.2180878038666478,0.1552587646076794,0.4535123966942149,0.6476319311259047,0.3685741998060136,1.805189921022941,-0.2180878038666478,-0.4535123966942149,-0.1552587646076794,0.2152703050606985,0.0796529968454258,0.8357289527720739,0.0442795717530121,-0.0077821011673151,0.2290562036055143,41,0.051975826331860195,-0.06673571489209562,0.42953755887372186,0.06587420906677
19,2020-06-10,4,0.244038246881288,0.1628865979381443,0.6021297192642788,-0.2043944557608243,-0.2768102658111824,0.0831151832460733,1.5306775308771563,0.8465256797583082,1.7655259822560203,0.2564871104485073,0.1868950111690245,0.5059144676979072,1.1902599434082688,0.6925774400935125,2.5282308657465498,-0.2564871104485073,-0.5059144676979072,-0.1868950111690245,0.4036607108574461,0.2442572741194486,1.1914609739826552,0.1218614047125856,0.0676156583629893,0.3131970260223048,46,0.06332378871304185,-0.07984008579633967,0.516137801867113,0.07978983566107424
20,2020-06-15,4,0.1606990759588073,0.1131498470948012,0.3460076045627376,-0.3120288943118637,-0.3677754187308327,-0.1611374407582938,1.9121685097670795,1.384180790960452,2.1634328358208954,0.2273093023269071,0.1792492619148039,0.3716499838553438,0.6015004887615475,0.3780718336483932,1.3510520487264674,-0.2273093023269071,-0.3716499838553438,-0.1792492619148039,0.1872370099541827,0.0946698488464599,0.6287425149700598,0.0403605895590434,0.0045286125977768,0.1757079495052882,51,0.07532988129009702,-0.09319863737435555,0.6052961918001852,0.09435387436962471
21,2020-06-20,4,0.1499951775468971,0.1044520547945205,0.3267552182163188,-0.3312587582109964,-0.4178100618778584,-0.2054545454545454,1.9964861537451384,1.517162471395881,2.435304990757856,0.2111294617987381,0.1629796839729119,0.3477255204317656,0.498154212417073,0.3200808625336927,1.1004601226993866,-0.2111294617987381,-0.3477255204317656,-0.1629796839729119,0.1849883975707484,0.1075697211155377,0.7501995211492418,0.0455043900261767,0.0132924335378323,0.221980751319466,56,0.08788969203822994,-0.10662099747602488,0.6958815159301781,0.10941741471247915
