Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6,msi_mean_pred_7,msi_mean_pred_8,msi_mean_pred_9
1,2022-02-15,11,0.1901175792959514,0.1340361445783132,0.2647317502198769,-0.2453226597505165,-0.3377146491414034,-0.0969154955283811,1.6594824090519391,1.2146321746160065,2.019846350832266,0.3270622940934165,0.2507692307692307,0.4065454545454545,0.4315155888500257,0.3160704751735184,0.6786922209695603,3.724121,0.3886352161903441,1.4473245699540005,0,1.2099795711624506,1.5953117055784356,1.6881821803535786,1.7238743865128345,1.7135749610485658,0.006228952699237997,3.1232563205572204e-06,2.310522545314545e-15,8.429815129973739e-20
2,2022-03-02,11,0.1876995636857235,0.1417197452229299,0.2565656565656565,-0.2293334429743569,-0.2930360836589289,-0.1072826938136256,1.5989709262833407,1.2403508771929823,1.828998699609883,0.3136857876437753,0.2505042355788624,0.3774727492935002,0.3856251139950097,0.2923644621061595,0.5426615461679747,4.216826,0.385854498238582,1.6270812803894068,15,1.169024710690917,1.448068714526921,1.491999704461695,1.5006483704396667,1.50105858406818,1.0080071470058845,0.31548497464295344,0.0017497786908815453,0.00015079896351239295
3,2022-03-07,11,0.2253378002485693,0.1814842027920646,0.2845953002610966,-0.183272312074926,-0.2499034376207029,-0.0824781451919422,1.4515979770295149,1.179784589892295,1.666323377960865,0.2984522641353535,0.2388289676425269,0.3486884197056942,0.7632698917567238,0.5173099880620772,1.115942028985507,4.7891393,0.4291384702858547,2.055203913187869,20,1.1553730905337392,1.4011754432814871,1.4313676045198982,1.4334217790999662,1.4358465961214308,1.1818562297012023,0.4933325919391802,0.005104957032967211,0.0005880218036736808
6,2022-03-17,11,0.2833150388240789,0.2097976570820021,0.3538461538461538,-0.1368047206460102,-0.2172701949860724,-0.040551500405515,1.3202275515632782,1.084530853761623,1.5551601423487544,0.3531087753904029,0.2961719274680994,0.3988919667590028,0.7762920324449838,0.5058415714469123,1.1665098777046097,6.025213,0.4958122946476907,2.987374683271097,30,1.1280698502193836,1.3106704894482257,1.3170095045645778,1.3089970262619535,1.3136921794755954,1.3611184350440713,0.8508022337796903,0.02191912128219908,0.0038065973460972963
4,2022-03-22,11,0.3235615210885,0.2217283950617284,0.4534199938099659,-0.0946427483353228,-0.1818985327912321,0.0031243490939387,1.2124234170080486,0.9937707641196012,1.444684528954192,0.4010026468357477,0.3302180685358255,0.4792703150912106,0.7208219199738128,0.4538072897870804,1.1534839924670433,5.8426514,0.542095749251775,3.167276488299932,35,1.1144182300622056,1.2670588068603978,1.2632045085160628,1.2515596558460595,1.2566785003981158,1.3861736699539955,1.0082063325649822,0.037299827734826256,0.007577940682824559
5,2022-03-27,11,0.3429839613745676,0.2117527862208713,0.5003092145949288,-0.0918302114341256,-0.2023765317489788,0.0284060068753392,1.206863065962284,0.9447572132301196,1.5074487895716946,0.4125470376025323,0.3271676300578034,0.5118685331710287,0.8111511866644096,0.4442112626792585,1.395273551311104,5.480632,0.5644315555807528,3.093441645325652,40,1.100766609905028,1.2245409871584392,1.211596217730317,1.1971504460955826,1.2023200521749586,1.3794522945689243,1.1417025978290747,0.058338235991007265,0.013584000196677427
9,2022-04-11,11,0.4579874106133674,0.2966233766233766,0.5593594699061292,0.0043078462398669,-0.1369351002378525,0.095847885137757,0.9959460015192156,0.8250708215297451,1.3173228346456691,0.4479488648573027,0.3574207893274041,0.5079452054794521,1.478832397858333,0.7641862955032119,2.127586206896552,6.4632335,0.6966855222053725,4.502841206082757,55,1.0598117494334942,1.103550705367775,1.0695565967747405,1.0509730631998893,1.0547124613017704,1.2360865497574212,1.36790611459762,0.15872832160891306,0.05129952184517371
10,2022-04-16,11,0.4567334418255325,0.2947576656775469,0.5474530831099196,-0.0118050548270746,-0.160224538893344,0.0651411699575567,1.0279348607308456,0.8776853776853777,1.3815889992360582,0.4541262708258956,0.3607068607068607,0.5142555438225976,1.6261831696627544,0.8175582990397805,2.376341577228185,5.9641294,0.6952434580993624,4.146521948608076,60,1.0461601292763165,1.0654083372092915,1.0263401468651163,1.0075706662995048,1.0104957609031529,1.1653824789410412,1.3838660345403824,0.20434675039036654,0.0722958927988686
11,2022-05-01,11,0.505404953601433,0.3064133016627078,0.5949512335054504,0.0573103398133584,-0.1629686304514154,0.1552046540619156,0.896268233266343,0.731294964028777,1.3893967093235833,0.4523958844025518,0.3456334563345633,0.5092230296254892,2.428493022459216,0.9617503541633874,4.034833091436865,4.557532,0.751215696641648,3.423689576346604,75,1.005205268804783,0.957544410049053,0.9085280961180089,0.8918937637882851,0.8920121926050201,0.9397485733829605,1.2817765680786763,0.36908708266594237,0.1651080428393863
12,2022-05-11,11,0.5224312483784457,0.3330254041570439,0.6167832167832168,0.0825740351883489,-0.1269096959612766,0.1804176651831564,0.8511843621309715,0.6943155452436195,1.2907137907137909,0.4760719643951515,0.359966708281315,0.5578667846868777,2.39277863247118,1.0401038661281017,13.148614609571789,5.340196,0.7707959356352125,4.11620137229542,85,0.9779020284904272,0.8911044397049044,0.8394561645964529,0.8259138946253372,0.8242114189443661,0.8033434842669562,1.1244858079631825,0.49115443748840065,0.2511932673738223
