Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6,msi_mean_pred_7,msi_mean_pred_8,msi_mean_pred_9
14,2022-05-21,8,0.1831817573965225,0.1541964866623292,0.2281303602058319,-0.2650448336981059,-0.3176419779745195,-0.1842325037581426,1.724529163149891,1.4516789516789517,1.931012658227848,0.2702303441858987,0.2269170579029734,0.3176206509539843,0.55325483213712,0.4174299921486522,0.8470149253731343,6.268201,0.3806590210060009,2.386047256128836,0,1.3233809537162022,1.6594428473140508,1.6380346313224337,1.5202406860502216,1.3997863550306286,0.010549832507182257,3.6487511052086425e-06,4.357317234575883e-15,1.2847667379065788e-19
15,2022-05-26,8,0.2007056074955631,0.0756013745704467,0.358609794628752,-0.1198636358652287,-0.2470156106519742,0.0726447219069239,1.281597905650089,0.8645502645502645,1.6560975609756097,0.2373630636693509,0.140728476821192,0.3085385018334206,1.647478795784051,-421.6666666666666,830.0,5.0353475,0.4008114486198976,2.01822492577958,5,1.3110382276458725,1.6061929951425429,1.5890559949017236,1.5074542872276449,1.4388981347008907,0.578534207425682,0.05198509448774814,3.722399415608808e-05,9.287364542225073e-07
16,2022-06-05,8,0.2129425020379189,0.1651053864168618,0.2825112107623318,-0.230983510118787,-0.2982328292949535,-0.162109375,1.6031236320033229,1.386946386946387,1.849948078920041,0.3161292950919951,0.2669220945083014,0.3764705882352941,0.5170557076508211,0.3719870943252989,0.7517291590826356,6.74893,0.4148838773436067,2.800022246320588,15,1.2863527755052129,1.5035437129834415,1.4940212370545765,1.4693843756268519,1.4716294966617602,1.2994092860396622,0.3602202630127317,0.0025714249858256174,0.000193436407179767
17,2022-06-10,8,0.224770049031678,0.1586206896551724,0.3126272912423625,-0.2322180347992223,-0.3040946314831665,-0.1620900674721481,1.6086571523952609,1.3868913857677905,1.8739539748953973,0.3278708060261437,0.2780082987551867,0.3873015873015873,0.4986565126908018,0.350561175003464,0.7512541294506302,6.6018114,0.4284855563864297,2.8287808308872746,20,1.274010049434883,1.454144282995848,1.4479837140245404,1.4448773511132933,1.4687263272442603,1.4957268216482102,0.5609759200977078,0.007496469757103231,0.0007538272758360917
18,2022-06-25,8,0.326706796524649,0.1827751196172248,0.4840731070496084,-0.136270171590302,-0.4185502727981294,0.0594130279169649,1.331675010167512,0.8878378378378379,2.439678284182305,0.3265382431392188,0.1703703703703703,0.4561224489795918,-1.1496407583079646,-425.0,66.57894736842105,5.834705,0.5457128160033463,3.1840732960988047,35,1.2369818712238936,1.313646837400897,1.315902158886986,1.35387450726369,1.401603823904957,1.6425339355926494,1.1283270343454896,0.05465055706040971,0.009697870230327556
20,2022-07-05,8,0.3751738287482636,0.2441430332922318,0.5096391497775581,-0.1378460506758889,-0.2574366507528461,-0.0263032042085126,1.327793580828042,1.0540275049115913,1.6933728981206726,0.3826983630937579,0.2935897435897436,0.4696823869104908,1.3982715358130793,0.8452168746286394,2.144997694790226,5.821026,0.6014499030605032,3.5010555234126683,45,1.212296419083234,1.2263992439774536,1.2329666257377478,1.2820694850889203,1.3217398051336078,1.5116023538692964,1.3760457264458577,0.12508996670418848,0.0287187164200568
21,2022-07-10,8,0.3920108540697251,0.2351097178683385,0.5532994923857868,-0.1245177561069081,-0.2511516491615994,-0.0021196804174139,1.2922349544030471,1.004248366013072,1.670767716535433,0.3994785403533853,0.2926509186351706,0.5059055118110236,1.13968167648677,0.6397134083930399,1.7240484429065743,6.6173306,0.6208124821801838,4.108121435192885,50,1.1999536930129042,1.1847006583576893,1.1930624078404697,1.2437924345526898,1.2748470542225139,1.4104250632442255,1.4468359238504256,0.1739585533373401,0.04452542940143859
23,2022-07-20,8,0.4527339546098418,0.2998160637645616,0.5890263582571275,-0.0612359372534877,-0.1987720644666155,0.0544351240406924,1.1373047205129103,0.8967501692620176,1.496168582375479,0.4323558285775859,0.3276983094928478,0.5335927367055772,1.5059660540622868,0.9482606392371534,2.3162845385067605,6.577692,0.690644047801318,4.542843828070347,60,1.1752682408722446,1.1051539093020752,1.1164275653915965,1.1639797162366319,1.1722076557477963,1.176710213028463,1.4818836333799066,0.29830987429520384,0.09229372955614439
24,2022-07-25,8,0.4313911699203724,0.3134479271991911,0.5278276481149012,0.0316554321865237,-0.0857142857142857,0.1262200165425971,0.94173130652712,0.7758519388954171,1.1875,0.3987916122030048,0.319755600814664,0.4770017035775127,2.230719066990394,1.493601462522852,3.2587228439763,5.2912865,0.6660998454084283,3.524525119661704,65,1.1629255148019146,1.0673057458662256,1.079715539236402,1.1230041723978383,1.118237248498663,1.056390359653645,1.4506009915470273,0.3723238607977216,0.12528498657911602
25,2022-07-30,8,0.5385090802656354,0.3774343122102009,0.6934731934731935,0.004942918274197,-0.1438735177865612,0.1240201005025125,0.9953030044438348,0.7793276108726752,1.3361034164358263,0.49543269640444,0.3884615384615384,0.6092184368737475,1.6444648787195848,1.0845466578424885,2.358303606817281,5.3640223,0.7892854423054807,4.233744713591962,70,1.150582788731585,1.0307410564916806,1.0440861753916364,1.0816692209988883,1.0635514080118105,0.9400511409592949,1.391511305874701,0.4526514460431152,0.16471575351825724
