Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6,msi_mean_pred_7,msi_mean_pred_8,msi_mean_pred_9
6,2022-04-06,13,0.1549938065641516,0.1311198649409116,0.1964700418021365,-0.1604798748394533,-0.2364709740898655,0.0100172711571675,1.3850050391163469,0.9801641586867303,1.6194158075601377,0.2288909432960402,0.1771084337349397,0.3023255813953488,0.6786656812111945,0.4158415841584159,1.5753424657534243,7.3021927,0.3482428775487743,2.5429365982636543,0,1.2719216498235046,1.430472409521937,1.4623080215086013,1.4605847131010212,1.4076527989533993,1.4096398323787276,3.640365474255337e-06,7.140373407307297e-15,3.4869409982377162e-19
7,2022-04-11,13,0.1438677752455222,0.1113881961762261,0.177428106348345,-0.1780316080677683,-0.2556808015745214,-0.0178075477863094,1.4394006832274269,1.0362608117099137,1.6870192307692309,0.2800065543161852,0.2243589743589743,0.3203592814371258,0.2820425847848652,0.2145922746781116,0.393312484965119,7.250565,0.3354479415323505,2.432187104196507,5,1.2601236167645575,1.4012487730093628,1.4255152662875863,1.4244919450215294,1.407372755141602,1.4074264557764276,0.049250982685687034,4.7839879484881854e-05,1.6041265637479914e-06
8,2022-04-16,13,0.1703326669801274,0.1328545780969479,0.203775680177679,-0.1763049615502855,-0.2465145754119138,-0.0401294498381877,1.4316137954825212,1.083614295347269,1.654331370899916,0.2877691481860034,0.2303206997084548,0.3406940063091482,0.3964986330877428,0.2810597923379878,0.5789085545722714,6.3235817,0.3658825670271465,2.313688305201887,10,1.2483255837056102,1.3726299175249908,1.3900125187429424,1.3895772795375934,1.3991615319597386,1.3979779889667225,0.17236453881944386,0.0007015280161063111,4.7160271625549665e-05
9,2022-05-01,13,0.2345616748673502,0.169995129079396,0.3172731932342388,-0.1145222693009661,-0.2077747989276139,-0.0029092022661154,1.2618204937023252,1.0058353808353808,1.5245346869712353,0.3153678611798814,0.2506459948320413,0.3797418850215096,0.65768122230617,0.3765219692959237,1.1727616645649432,4.4319563,0.4397459260974526,1.94893472756694,25,1.2129314845287686,1.290402037241085,1.2910076926849028,1.2917546890073464,1.339055751799878,1.3369661893976332,0.7122361080878404,0.020991278473945083,0.0035540028669309013
10,2022-05-16,13,0.2916610102514818,0.1661157024793388,0.4228971962616822,-0.1257954200805886,-0.2433484750162232,-0.0390532544378698,1.29252853099277,1.08128078817734,1.6432246998284734,0.3423286187610969,0.2572497661365762,0.4174950298210735,0.8792996688791479,0.3852279514234521,1.681013868962219,7.015527,0.5054101617892041,3.545718636106529,40,1.177537385351927,1.2136171862109952,1.2027610695778006,1.2039918468986042,1.247178067626936,1.2462486667075052,1.1648639734129311,0.10351109396777061,0.02827321139742243
11,2022-05-21,13,0.2938765828431798,0.166824644549763,0.4094117647058823,-0.1010720561353897,-0.2228443449048152,0.0566411080880534,1.2320688722518929,0.8927902621722846,1.5734870317002885,0.3200210833662493,0.2271139063591893,0.3923273657289002,1.0461821421837971,0.3985507246376811,1.909967845659164,7.0722632,0.5079580702696568,3.592413167511108,45,1.16573935229298,1.1892317979240357,1.175625813217219,1.1768984923664796,1.2134227956234804,1.2130031675238815,1.2588590572455223,0.15010346006494538,0.046262737108875206
12,2022-05-26,13,0.3173611151017129,0.201058201058201,0.4392405063291139,-0.0291849094473505,-0.1712727956382778,0.1674796747967479,1.0730091987121215,0.713091922005571,1.4133393829401089,0.300742641733244,0.2225352112676056,0.3701948393891522,2.4869567199174547,0.7623718234507357,22.98507462686567,5.6280923,0.5349652823669698,3.0108339864568685,50,1.1539413192340329,1.1654511906652778,1.1495912609471415,1.1508579183129988,1.1792299588549584,1.179303674421083,1.321070562976347,0.20658859673447297,0.07096776802924112
13,2022-05-31,13,0.340070261990574,0.2210184182015168,0.4512123004139562,-0.0786123805682052,-0.185595567867036,0.021594684385382,1.176892577211763,0.9577235772357724,1.45578231292517,0.3210623909302854,0.2566059894304169,0.3955647240845796,1.5839895507738793,0.6884913938575767,2.982787573467674,6.013163,0.56108080128916,3.373870314322329,55,1.1421432861750855,1.142275364434722,1.1246337498193342,1.1258530430243923,1.1451604982451777,1.1456799674777778,1.3525618377260944,0.2723923350146998,0.103266369391982
14,2022-06-05,13,0.3284362755633125,0.1731266149870801,0.4629913221031138,-0.0981464674056883,-0.2061302681992337,0.0062202707647274,1.2240719507538596,0.9876363636363636,1.5193050193050193,0.3300079373859699,0.2389853137516689,0.4153086419753086,1.0642770671237736,0.4313304721030043,1.747357293868922,7.2417297,0.5477017168978093,3.9663077899998576,60,1.1303452531161384,1.119704319232368,1.1007296168855643,1.1018664700204122,1.1117032548620405,1.1125985352746668,1.3558119358037182,0.3464458737303103,0.14376969056019193
15,2022-06-10,13,0.3331291326213202,0.182911654914973,0.483743842364532,-0.0863464160997429,-0.1798968214345148,0.0097217566208514,1.1939673112082143,0.9807436918990704,1.4387175324675323,0.3359282320417168,0.2378873854212134,0.4425287356321839,0.9891437028675129,0.481651376146789,1.495952129531855,6.6546965,0.5530985025145182,3.6807026688386055,65,1.1185472200571913,1.0977380550582154,1.0778551991975978,1.0788804880543317,1.0792783906875554,1.0804649234774102,1.3343305129677994,0.42723861448877104,0.1927567471183489
17,2022-06-25,13,0.5182988729925251,0.3796923076923077,0.641652123327516,-0.019123483110462,-0.1129251700680272,0.0894412577012959,1.0435049113471708,0.8358034321372855,1.2546012269938651,0.4414093500449484,0.3524835427887492,0.533695652173913,2.083082502897147,1.1267123287671232,3.0603174603174605,6.12604,0.7660437039414039,4.692814372093197,80,1.0831531208803498,1.0354679487049696,1.0151736081261873,1.0157442544190338,0.9914413431180567,0.9929431258451367,1.1652347123128948,0.6898926321824953,0.38757089267396083
