Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6,msi_mean_pred_7,msi_mean_pred_8,msi_mean_pred_9
13,2022-05-16,6,0.2364186103951326,0.0986842105263157,0.4222524668254508,-0.0604104884498317,-0.2589285714285714,0.1288343558282208,1.1409463245701994,0.7717391304347826,1.6987951807228916,0.2579127964545175,0.1415929203539823,0.4025974025974026,1.0325327714078187,-147.6923076923077,31.96808510638298,6.634955,0.4418814019544025,2.9318632173043726,0,1.3399636260014705,1.6956045889653746,1.717019012059496,1.6173376222463305,1.5209532824981493,0.011053486661827296,3.809413672452344e-06,3.045474372516049e-15,1.0936643322510523e-19
14,2022-05-21,6,0.2039956619891208,0.1851851851851851,0.2482269503546099,-0.2003323329638124,-0.241251056635672,-0.121501272264631,1.5029394962778322,1.276611151339609,1.6359180035650625,0.2983337187082667,0.2698961937716263,0.3457127252867286,0.5622190429240793,0.4444662480376766,0.7111733582321818,6.268201,0.4045950112874889,2.5360828543472493,5,1.325945513674984,1.6423115003592619,1.6593402308635439,1.5910658618176663,1.535562688041322,0.5968162324242517,0.05314198184244348,3.0789547263051885e-05,8.603185126435638e-07
15,2022-05-26,6,0.1843784033920917,0.1442786069651741,0.2772630078403421,-0.1985582141233753,-0.2583792957148918,-0.0321361058601134,1.4999101175394447,1.06640625,1.696796338672769,0.2699340107036055,0.2390468870099923,0.3570617190458159,0.6116342780797162,0.3542757417102966,1.9496587030716723,5.0353475,0.3820351639009054,1.9236798074605144,10,1.3119274013484976,1.5902559288262312,1.6032369059102698,1.5620096978554934,1.53886930428059,1.0330266427365178,0.18747339205227975,0.0004542388197712627,2.547343540693586e-05
16,2022-06-05,6,0.2202875196401295,0.1615839781520255,0.3462783171521035,-0.2180439414782518,-0.2651039947177286,-0.0988716771849302,1.559746824180062,1.2194397283531409,1.7214734950584007,0.3223053283607522,0.2810707456978967,0.4320137693631669,0.5264633981595753,0.3697916666666667,0.8582326764144945,6.74893,0.4233306475861489,2.857028907413588,20,1.2838911766955245,1.489857336979416,1.4957151213252824,1.4967371944742434,1.5167779757477757,1.5489515998841545,0.57919994683061,0.006171279934276955,0.0006971590536557155
17,2022-06-10,6,0.2309275762870618,0.1678097850937357,0.3565034228541338,-0.2161707532605212,-0.2634671890303623,-0.1052438577191052,1.553531417909023,1.2352459016393442,1.7154255319148937,0.3301236395819195,0.282,0.4439461883408072,0.5148779082110656,0.3594515181194907,0.8137334414706677,6.6018114,0.435566712730121,2.875529289562238,25,1.2698730643690381,1.4415143166656315,1.4442759099903328,1.461093464257669,1.4937865923666644,1.6687553736833751,0.7912025960812071,0.0138527515692246,0.001963624505594206
18,2022-06-25,6,0.362463153933948,0.2085790884718498,0.5774936061381074,-0.1702428785585432,-0.2685031530036508,0.0153791762418242,1.4191257560851014,0.9697075208913648,1.734119782214156,0.3848302164749567,0.2851445663010967,0.5214602861371485,1.1510846394066256,0.571890620405763,2.1972318339100347,5.834705,0.5868326270240402,3.423995263060302,40,1.2278187273895786,1.30391035816277,1.2991204895962438,1.3453671844169623,1.3898995763331272,1.6708575544986062,1.320427491287552,0.06979832884875353,0.01602946948687128
20,2022-07-05,6,0.3810057779010622,0.2459189046866772,0.5317220543806647,-0.1267040069851907,-0.2256985109586749,-0.0039355992844364,1.295603361244938,1.0079022988505748,1.582973206568712,0.3899403860856654,0.3067331670822942,0.4875305623471883,1.3624498935405398,0.8136439267886855,2.3210657033190336,5.821026,0.6081566445862215,3.5400956402091546,50,1.1997825027366058,1.218361971192939,1.2098816288263032,1.263391510670206,1.300854516859883,1.499419843605821,1.515216743858561,0.14156863335230582,0.04102235899257421
21,2022-07-10,6,0.3923228301696508,0.2333864965443912,0.5461215932914046,-0.1135865055328603,-0.2282758620689655,-0.0005381165919282,1.2622464818906285,1.0010768126346017,1.5915996425379804,0.4027650061527861,0.2992992992992993,0.514672110232202,1.109115931281116,0.5734987105489378,1.6371315004968532,6.6173306,0.6211712546950984,4.110495551534268,55,1.1857643904101192,1.1774440533176467,1.1674904967343145,1.2216573462072522,1.2528358623610647,1.3906810929034708,1.558720985973892,0.18828717087026692,0.060319283474935946
23,2022-07-20,6,0.446934330355178,0.2808988764044944,0.6070774862721171,-0.0607908609320151,-0.1708930540242557,0.0865402665665477,1.1350941990245609,0.8407049067035245,1.4122340425531914,0.433716427606016,0.334867663981588,0.5408911449520587,1.402625171942376,0.7625438462711607,2.1639843410178337,6.577692,0.6839744799084547,4.498973464698003,65,1.1577281657571463,1.099320768786308,1.0871129498782084,1.1377692595688045,1.1532405760576312,1.161061461350894,1.5459953584128634,0.30090081947040564,0.11516885414915491
25,2022-07-30,6,0.531320707959806,0.3378378378378378,0.6872475476053087,-0.0014358930426615,-0.1345838645055545,0.1418944215649569,1.00981905204278,0.7514754098360655,1.311026936026936,0.4906991560407954,0.365330321852061,0.6039495337356007,1.550988007999198,0.9351620947630924,2.234346318580461,5.3640223,0.7810188141537769,4.189402335840415,75,1.1296919411041735,1.0261475525472976,1.012539187115145,1.0546404535456742,1.052792239362102,0.9467282259627092,1.4241282427421353,0.43233659573416866,0.19325409356393658
