Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6
136,2022-05-16,6,0.2364186103951326,0.0986842105263157,0.4222524668254508,-0.0604104884498317,-0.2589285714285714,0.1288343558282208,1.1409463245701994,0.7717391304347826,1.6987951807228916,0.2579127964545175,0.1415929203539823,0.4025974025974026,1.0325327714078187,-147.6923076923077,31.96808510638298,-0.2579127964545175,-0.4025974025974026,-0.1415929203539823,0,0.3245740299733635,0.1414391360568832,0.10828397957557775,0.1626371883277581,0.19524693222595815,0.0010110359693276312
137,2022-05-21,6,0.2039956619891208,0.1851851851851851,0.2482269503546099,-0.2003323329638124,-0.241251056635672,-0.121501272264631,1.5029394962778322,1.276611151339609,1.6359180035650625,0.2983337187082667,0.2698961937716263,0.3457127252867286,0.5622190429240793,0.4444662480376766,0.7111733582321818,-0.2983337187082667,-0.3457127252867286,-0.2698961937716263,5,0.3308175701493154,0.17140534432251242,0.14592133527982232,0.17848145338987445,0.19364593469110028,0.05997014128567067
131,2022-05-26,6,0.1843784033920917,0.1442786069651741,0.2772630078403421,-0.1985582141233753,-0.2583792957148918,-0.0321361058601134,1.4999101175394447,1.06640625,1.696796338672769,0.2699340107036055,0.2390468870099923,0.3570617190458159,0.6116342780797162,0.3542757417102966,1.9496587030716723,-0.2699340107036055,-0.3570617190458159,-0.2390468870099923,10,0.3370611103252673,0.20063794930443538,0.18223012001047495,0.19632532215015194,0.19789623678956983,0.11342176156728555
134,2022-05-31,6,0.1507793061834149,-0.2214833759590792,0.4050632911392405,-0.1416071028103578,-0.5244915496992266,0.1534446764091858,1.3693230244837542,0.7339366515837104,3.206024096385542,0.1861568162623377,0.0082417582417582,0.3835946924004825,2.059207952635904,-44.078947368421055,430.0,-0.1861568162623377,-0.3835946924004825,-0.0082417582417582,15,0.3433046505012193,0.22913695100265202,0.2172282304360985,0.21594518026454,0.20730885669775148,0.1620694145885041
132,2022-06-05,6,0.2202875196401295,0.1615839781520255,0.3462783171521035,-0.2180439414782518,-0.2651039947177286,-0.0988716771849302,1.559746824180062,1.2194397283531409,1.7214734950584007,0.3223053283607522,0.2810707456978967,0.4320137693631669,0.5264633981595753,0.3697916666666667,0.8582326764144945,-0.3223053283607522,-0.4320137693631669,-0.2810707456978967,20,0.3495481906771712,0.2569023494171624,0.25093356322525573,0.2371247380590562,0.22123353739969204,0.20654282649431158
130,2022-06-10,6,0.2309275762870618,0.1678097850937357,0.3565034228541338,-0.2161707532605212,-0.2634671890303623,-0.1052438577191052,1.553531417909023,1.2352459016393442,1.7154255319148937,0.3301236395819195,0.282,0.4439461883408072,0.5148779082110656,0.3594515181194907,0.8137334414706677,-0.3301236395819195,-0.4439461883408072,-0.282,25,0.3557917308531231,0.2839341445479664,0.28336401504650943,0.25965503052978656,0.2390578005078382,0.2474025242125172
129,2022-06-20,6,0.2430774973423009,0.182842287694974,0.3512511584800741,-0.0746445594716078,-0.1092577147623019,-0.0137279372437154,1.1620950546527704,1.0278380332610269,1.2453183520599251,0.2645104598222381,0.2252093433230498,0.3493752892179546,1.1526450924140998,0.791268758526603,1.8753246753246755,-0.2645104598222381,-0.3493752892179546,-0.2252093433230498,35,0.3682788112050269,0.3357969249584556,0.3444718624595575,0.30796858283457507,0.284138376458962,0.32020355142357254
125,2022-06-25,6,0.362463153933948,0.2085790884718498,0.5774936061381074,-0.1702428785585432,-0.2685031530036508,0.0153791762418242,1.4191257560851014,0.9697075208913648,1.734119782214156,0.3848302164749567,0.2851445663010967,0.5214602861371485,1.1510846394066256,0.571890620405763,2.1972318339100347,-0.3848302164749567,-0.5214602861371485,-0.2851445663010967,40,0.37452235138097884,0.3606279102381407,0.37318505138847746,0.3333705360111465,0.3103501100554749,0.3529594868738332
126,2022-07-05,6,0.3810057779010622,0.2459189046866772,0.5317220543806647,-0.1267040069851907,-0.2256985109586749,-0.0039355992844364,1.295603361244938,1.0079022988505748,1.582973206568712,0.3899403860856654,0.3067331670822942,0.4875305623471883,1.3624498935405398,0.8136439267886855,2.3210657033190336,-0.3899403860856654,-0.4875305623471883,-0.3067331670822942,50,0.3870094317328827,0.40808907094639213,0.42701944303392314,0.38576646479443927,0.3677613939782715,0.412821688366069
124,2022-07-10,6,0.3923228301696508,0.2333864965443912,0.5461215932914046,-0.1135865055328603,-0.2282758620689655,-0.0005381165919282,1.2622464818906285,1.0010768126346017,1.5915996425379804,0.4027650061527861,0.2992992992992993,0.514672110232202,1.109115931281116,0.5734987105489378,1.6371315004968532,-0.4027650061527861,-0.514672110232202,-0.2992992992992993,55,0.3932529719088346,0.4307192463749584,0.4521764390875745,0.41242308176408354,0.3981174899884149,0.44044155082075087
139,2022-07-20,6,0.446934330355178,0.2808988764044944,0.6070774862721171,-0.0607908609320151,-0.1708930540242557,0.0865402665665477,1.1350941990245609,0.8407049067035245,1.4122340425531914,0.433716427606016,0.334867663981588,0.5408911449520587,1.402625171942376,0.7625438462711607,2.1639843410178337,-0.433716427606016,-0.5408911449520587,-0.334867663981588,65,0.40574005226073845,0.47377878738097207,0.49905951499954815,0.46586515929218775,0.46025703888647657,0.49203246648989696
145,2022-07-30,6,0.531320707959806,0.3378378378378378,0.6872475476053087,-0.0014358930426615,-0.1345838645055545,0.1418944215649569,1.00981905204278,0.7514754098360655,1.311026936026936,0.4906991560407954,0.365330321852061,0.6039495337356007,1.550988007999198,0.9351620947630924,2.234346318580461,-0.4906991560407954,-0.6039495337356007,-0.365330321852061,75,0.4182271326126423,0.5139039152521605,0.5414873471081684,0.5185132006666024,0.5221496870922693,0.5396401050127693
143,2022-08-09,6,0.6185476645175164,0.4163845633039946,0.7822410147991543,0.0536600741884944,-0.1189724152453148,0.2173285198555956,0.9053888177266868,0.6429418742586003,1.270076481835564,0.5427632077476167,0.4207317073170731,0.6650373038332904,1.82958442627771,1.1001788908765653,2.510068465565848,-0.5427632077476167,-0.6650373038332904,-0.4207317073170731,85,0.43071421296454615,0.5510946299885237,0.5796031087619373,0.5693107581417509,0.5816091691696097,0.5839070835084406
142,2022-08-14,6,0.6321775716791258,0.4397932816537467,0.7694369973190348,0.1167313299154344,-0.0379834254143646,0.3175895765472312,0.7961563492591858,0.5179233621755254,1.0789662598707823,0.5428540620411331,0.4208955223880597,0.6458852867830424,2.619052528172378,1.4782004516241098,8.640406607369759,-0.5428540620411331,-0.6458852867830424,-0.4208955223880597,90,0.43695775314049806,0.568589582431146,0.5970887048396598,0.5937175109281565,0.6098596999561492,0.6048806768897081
144,2022-08-19,6,0.6461644738488612,0.4606619641888225,0.7557060446450966,0.1133878045227829,-0.0271451994898888,0.246398786959818,0.80123799087126,0.6046228710462287,1.0558052434456928,0.5574819563456154,0.4388027792624265,0.6528925619834711,2.355354674323039,1.562384983437615,3.090778097982709,-0.5574819563456154,-0.6528925619834711,-0.4388027792624265,95,0.44320129331645,0.5853509315900618,0.6135499733093579,0.6173185786931493,0.6368720113183992,0.6250905673677296
157,2022-09-13,6,0.7046529542127346,0.5629139072847682,0.8044354838709677,0.1839182876275998,0.0626641651031894,0.30466472303207,0.6918808399026757,0.5329608938547487,0.8820621468926554,0.608655958981509,0.5055821371610846,0.6862998921251349,2.4941839746489487,1.7817299919159255,3.112324492979719,-0.608655958981509,-0.6862998921251349,-0.5055821371610846,120,0.4744189941962096,0.6581536281290469,0.6811177849371802,0.7200266822981712,0.7485558820530688,0.7138229234781355
156,2022-09-23,6,0.7239931576259541,0.5856248298393684,0.8064516129032258,0.1940395390121456,0.067943288528816,0.3137873445908332,0.6778595939382522,0.522316384180791,0.8727586206896552,0.6234943558375885,0.5158771473191046,0.6955903271692745,2.688461098208841,2.0532646048109964,3.230354551109268,-0.6234943558375885,-0.6955903271692745,-0.5158771473191046,130,0.4869060745481134,0.6821394837586968,0.7016009997318362,0.7525658048344066,0.7806368384411587,0.742735347952642
159,2022-10-13,6,0.7533263015598399,0.6085106382978723,0.8332501248127808,0.2453867071061718,0.1183285849952516,0.3533718689788054,0.6087141009275451,0.4777904328018223,0.7883831521739131,0.6648536231326314,0.5627906976744186,0.7320754716981132,2.476004254466766,1.8462549277266755,3.082658713250958,-0.6648536231326314,-0.7320754716981132,-0.5627906976744186,150,0.5118802352519212,0.7213079556135212,0.7321367515553868,0.800651095267179,0.82168327485999,0.7868534345801523
152,2022-11-27,6,0.796690320068552,0.630648330058939,0.8709187547456341,0.3239341016204484,0.161005734450816,0.4178910172958899,0.5128571643286968,0.4105456453305351,0.7226443768996961,0.696247894562903,0.6054158607350096,0.7517433751743375,2.066917402585553,1.4274322169059013,2.477678571428572,-0.696247894562903,-0.7517433751743375,-0.6054158607350096,195,0.5680720968354884,0.7665212251900574,0.7552274146049044,0.821119813595572,0.812400992271392,0.8078568595993696
148,2022-12-22,6,0.7740127740657251,0.6082345601996257,0.8346420323325635,0.3189239750329333,0.1630949695465824,0.4102609621871116,0.5191178484988557,0.4181772406847935,0.7195500387897595,0.6623444443198594,0.5738705738705738,0.7140381282495667,2.4935982334690205,1.6741071428571428,2.9840425531914896,-0.6623444443198594,-0.7140381282495667,-0.5738705738705738,220,0.599289797715248,0.7659635933584128,0.7445229679900627,0.7841928633546094,0.7646303387660947,0.7733452835667256
155,2022-12-27,6,0.7706768929818727,0.604355716878403,0.8363765710220535,0.3052997338931938,0.1362269015900301,0.408,0.5355552964234465,0.4204545454545454,0.7602118003025718,0.6695865185411443,0.5751613894866278,0.7266851338873499,1.9211799502571416,1.222167849278199,2.3602845115401365,-0.6695865185411443,-0.7266851338873499,-0.5751613894866278,225,0.6055333378911999,0.763651257140965,0.7406334493166682,0.7734884520482876,0.7531362916307387,0.7632797092389669
154,2023-01-16,6,0.693572463210719,0.5536585365853659,0.7630424183325207,0.2562483226423966,0.0683870967741935,0.3666789260757631,0.596283903453037,0.4634015069967707,0.8719806763285024,0.6052266999892846,0.5308056872037915,0.669109947643979,1.916767128813031,1.2830957230142568,2.438986953184958,-0.6052266999892846,-0.669109947643979,-0.5308056872037915,245,0.6305074985950077,0.7470658794341108,0.719843165740429,0.7225912460081882,0.7047285557859455,0.7158781859642396
165,2023-02-05,6,0.6823106655502926,0.5193889541715628,0.7616279069767442,0.2427119023658764,0.0689434364994663,0.3544733861834654,0.6135688085621954,0.4765886287625418,0.8710063897763578,0.5969383234317895,0.5173237753882916,0.6498572787821123,1.8166191364374151,1.134788189987163,2.303703703703704,-0.5969383234317895,-0.6498572787821123,-0.5173237753882916,265,0.6554816592988153,0.718742849187956,0.691540388042946,0.6642940217015502,0.6577521256056649,0.6632242525122862
146,2023-02-15,6,0.6201197953246766,0.5097813578826237,0.6902985074626866,0.2310818253784088,0.0881226053639846,0.3299082568807339,0.6276221933510748,0.5038631346578366,0.8380281690140845,0.5371527089394634,0.4773363178511471,0.5817623849188952,1.96851788361165,1.364033809385019,2.3946232990375043,-0.5371527089394634,-0.5817623849188952,-0.4773363178511471,275,0.6679687396507191,0.7001797143626406,0.6749297472699944,0.6350762924841844,0.6366916420926252,0.6377127672904201
166,2023-03-02,6,0.609634918717444,0.492896174863388,0.6852116024726581,0.1849486840380568,0.0471406491499227,0.2884479092841956,0.6910377668563432,0.5522552255225522,0.9099630996309964,0.5443560424049296,0.4872953133822699,0.5935178933153274,1.9617589598399563,1.350172906329875,2.5626145387904704,-0.5443560424049296,-0.5935178933153274,-0.4872953133822699,290,0.6866993601785749,0.6668329874968707,0.6473423962479665,0.5947430448359636,0.6096352308748632,0.6035668148660562
167,2023-03-07,6,0.6082279777294872,0.486765115631095,0.6881437125748503,0.1803671487420497,0.0441429390407032,0.2848616386326641,0.6975489468476165,0.5565878378378378,0.9154465592972182,0.5426122544789158,0.4822601839684625,0.5985821887461231,1.6390710493213172,1.1584880636604775,2.135458167330677,-0.5426122544789158,-0.5985821887461231,-0.4822601839684625,295,0.6929429003545268,0.6542502053075346,0.6375058286181821,0.5829398333027299,0.6019798473455324,0.5937788602104561
163,2023-03-12,6,0.5778551931776491,0.4564270152505447,0.6589147286821705,0.1498821435260418,0.0165619645916619,0.2558224830368604,0.7427762441314901,0.5925817757009346,0.9674157303370786,0.5239227133046485,0.4601571268237935,0.5764172335600907,1.9137462371333511,1.235805928329155,2.600518806744488,-0.5239227133046485,-0.5764172335600907,-0.4601571268237935,300,0.6991864405304787,0.6409338198344924,0.6273786967914474,0.5722742731355952,0.5950316174352643,0.5849637279231708
