Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6
108,2022-03-02,14,0.1512401626752302,0.132258064516129,0.1822386679000925,-0.2235832960813033,-0.2815649081209247,-0.0936132983377077,1.5796260253626886,1.2065637065637065,1.783828382838284,0.2860738051728785,0.2606811145510836,0.3154141524958859,0.3074191649416423,0.2522559474979491,0.377217354135499,-0.2860738051728785,-0.3154141524958859,-0.2606811145510836,0,0.23893799642304417,0.0634508835466995,0.14884303587989994,0.14521673346453332,0.15010696976816512,0.0006198514755302484
117,2022-03-07,14,0.1922979688816416,0.158273381294964,0.2319127849355798,-0.2376723842296637,-0.2848406823302221,-0.1363119415109667,1.626486138998089,1.315650865312265,1.7965796579657969,0.2599732422934869,0.231044776119403,0.305672268907563,0.7244027129527145,0.5420353982300885,1.184475806451613,-0.2599732422934869,-0.305672268907563,-0.231044776119403,5,0.24629277072102962,0.08728380807911983,0.15649648112524484,0.15397968804835366,0.15640586500209433,0.0445051353273796
115,2022-03-17,14,0.1745580776637958,0.1527290936404607,0.2285012285012285,-0.2327824813773652,-0.2736590365562009,-0.1012280119482243,1.6087254887233262,1.2252584933530282,1.7535277516462842,0.2880876160367611,0.2635534084809447,0.3354700854700854,0.4080831324151973,0.338662179217501,0.5103160667251976,-0.2880876160367611,-0.3354700854700854,-0.2635534084809447,15,0.2610023193170005,0.1335775187101603,0.17400994869779743,0.1732857396364468,0.17230100699371598,0.11751751069118446
114,2022-03-22,14,0.1766773771657685,0.15684575389948,0.2118055555555555,-0.1939955656604274,-0.2413011814209419,-0.080156862745098,1.4833961302792298,1.1742837653478857,1.6360921501706485,0.293689509963127,0.2676892627412172,0.3238546603475513,0.3813126411537839,0.3122703894195444,0.4947036285778678,-0.293689509963127,-0.3238546603475513,-0.2676892627412172,20,0.26835709361498594,0.1560383048087805,0.18380138360026496,0.18377936363603548,0.18172796583593978,0.14782277669385321
116,2022-03-27,14,0.151277476961148,0.1295154185022026,0.1947278911564625,-0.2167188950542818,-0.2704985920159019,-0.0545901891434722,1.5557353676547612,1.1154847104749512,1.7415985467756585,0.2747887214785398,0.2403846153846154,0.3265617064499746,0.3296680957647915,0.258738527631322,0.451007326007326,-0.2747887214785398,-0.3265617064499746,-0.2403846153846154,25,0.2757118679129714,0.17804171142946731,0.19423689429703322,0.19479994541457385,0.19203444920127533,0.17470250631540502
113,2022-04-01,14,0.156261605651242,0.1263330598851517,0.2045766590389016,-0.2175645649997609,-0.2677211482132396,-0.0897788058406823,1.5585220602477596,1.1972681067344346,1.7312,0.2643407582536438,0.2369779446269357,0.3219487694625816,0.3519067337535393,0.2781289506953224,0.4897692642577275,-0.2643407582536438,-0.3219487694625816,-0.2369779446269357,30,0.28306664221095684,0.19958773857222073,0.2052821870757321,0.20632205993728653,0.20314482706112932,0.198633372949127
123,2022-04-06,14,0.1880029012394507,0.165209387942936,0.2219343696027634,-0.1598691676696002,-0.196114146933819,-0.0648683365446371,1.3813410578036724,1.1387362637362637,1.487915407854985,0.2040840391265533,0.1782224290367612,0.2408510638297872,2.9180999096355995,1.479625918503674,8.935185185185185,-0.2040840391265533,-0.2408510638297872,-0.1782224290367612,35,0.2904214165089423,0.22067638623704078,0.21690296822399155,0.21832000675642485,0.21498686744906617,0.22005079466823288
125,2022-04-11,14,0.1818286781280211,0.1510022271714922,0.2723915050784857,-0.1978133447992267,-0.2470588235294117,-0.0661014287957293,1.495407898869279,1.1415601882985875,1.65625,0.2776109106146617,0.2513317191283293,0.3536345776031434,0.4354790494777582,0.3390330188679246,0.6595126313436173,-0.2776109106146617,-0.3536345776031434,-0.2513317191283293,40,0.29777619080692774,0.2413076544239275,0.22906494402944141,0.2307678100112667,0.22749162117775304,0.2393509265523392
124,2022-04-16,14,0.2136200322342255,0.1819477434679335,0.3151219512195122,-0.2015780584186605,-0.2493765586034912,-0.1047188106011635,1.5068789384933066,1.2339350180505415,1.6644518272425248,0.2888220389749699,0.2602607436021246,0.3446384039900249,0.6223766406716768,0.4785925196850393,1.113409169251982,-0.2888220389749699,-0.3446384039900249,-0.2602607436021246,45,0.3051309651049132,0.2614815431328808,0.24173382077971173,0.24363921842811673,0.24059330655590497,0.25689260871640734
122,2022-04-26,14,0.2800577637110488,0.2183908045977011,0.391578947368421,-0.0257534314805269,-0.0879759087975908,0.0786713286713286,1.0549878624708642,0.8541329011345219,1.1929245283018868,0.2875430400226057,0.2295890410958904,0.3871983210912906,2.5026885101457657,0.7859358841778696,17.307692307692307,-0.2875430400226057,-0.3871983210912906,-0.2295890410958904,55,0.3198405137008841,0.30045718211698724,0.2684551022652331,0.2705464685881934,0.2683394912773745,0.2879607876119073
