Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6
107,2022-01-31,7,0.242095912686276,0.2113232389730085,0.2969187675070028,-0.2547744789641353,-0.3143346903792586,-0.1948908117016893,1.685157042931072,1.4841351074718525,1.916875,0.3238002102336254,0.2722689075630252,0.3661278988053408,0.706901434323083,0.5259910535246028,1.1663179916317992,-0.3238002102336254,-0.3661278988053408,-0.2722689075630252,0,0.3708827416552129,0.05902960502104488,0.15974440562179285,0.17293561503128482,0.258481578066797,0.0005998463924687396
105,2022-02-15,7,0.2012178487730743,0.1745602165087956,0.2572178477690289,-0.2688764434095148,-0.3284928492849285,-0.1877661633759194,1.7375284767990746,1.4623450905624404,1.9783748361730007,0.3353077826274785,0.2892956625547155,0.3987206823027718,0.4586506524992285,0.3704646721833227,0.6539398862713242,-0.3353077826274785,-0.3987206823027718,-0.2892956625547155,15,0.387479134641396,0.1471964356658911,0.20133864139932023,0.20520494674874298,0.19793288146556262,0.125286274085784
104,2022-03-02,7,0.2052847417352412,0.1683731513083048,0.2726106478511866,-0.2290638329145422,-0.2915509718365728,-0.1654676258992805,1.596130451735181,1.396551724137931,1.8230683090705488,0.3234513639614604,0.2800555941626129,0.3695792880258899,0.4373971042461992,0.3451525503592885,0.6378600823045267,-0.3234513639614604,-0.3695792880258899,-0.2800555941626129,30,0.40407552762757903,0.22971515330412554,0.2472137606891056,0.24515788319191323,0.19853650788517668,0.20862000282179685
103,2022-03-07,7,0.2333276098089569,0.1964179104477612,0.2937062937062937,-0.2072295863687254,-0.2605166051660517,-0.142597638510445,1.5239540045326947,1.3326271186440677,1.7045908183632734,0.307167373784487,0.2733037412809131,0.3428408442669709,0.7531786027277013,0.5614742297725309,1.226241569589209,-0.307167373784487,-0.3428408442669709,-0.2733037412809131,35,0.40960765862297344,0.2559662562931788,0.26330853604932214,0.2599142221667991,0.20875550863508244,0.23130343736738626
102,2022-03-17,7,0.2635225548726111,0.2071611253196931,0.3606729758149316,-0.1702193295595455,-0.2421127259836937,-0.1084376524142415,1.41163389659199,1.2432530999270606,1.638914873713751,0.3461146587154694,0.3036585365853658,0.4049331963001027,0.6795937765555603,0.4901960784313725,1.0417615793470008,-0.3461146587154694,-0.4049331963001027,-0.3036585365853658,45,0.42067192061376213,0.30658575793574816,0.29651209778634113,0.2912497237337421,0.24027576851192764,0.2727574208636368
116,2022-03-22,7,0.2874274668210779,0.2251889168765743,0.4147754707870594,-0.131626762441378,-0.1968744691693562,-0.0579686209744013,1.3046727871742665,1.1230715287517532,1.4902707275803722,0.3724127473005817,0.3243243243243243,0.4618144541260892,0.668114478334812,0.4967457886676876,1.0057370331342934,-0.3724127473005817,-0.4618144541260892,-0.3243243243243243,50,0.4262040516091565,0.33095415658926425,0.31355735337019486,0.3077198308454215,0.26042022803250703,0.2924323658236532
117,2022-03-27,7,0.2971335622360687,0.2063157894736842,0.4464726196349284,-0.1304936563452758,-0.2243654822335025,-0.0388460908047861,1.3024107034022194,1.080832196452933,1.5785340314136125,0.3801196688687911,0.3111353711790393,0.4694090080708148,0.7004415787530112,0.4509736932012299,1.2123241795043536,-0.3801196688687911,-0.4694090080708148,-0.3111353711790393,55,0.4317361826045508,0.3546949871309345,0.3308559049023123,0.3246534163290574,0.282787846658972,0.3118690095073874
113,2022-04-01,7,0.3147583450401369,0.2110726643598615,0.447635881573133,-0.1056852121669164,-0.1645491168267741,-0.0276046304541406,1.238036763835314,1.0567765567765568,1.3939169139465877,0.3590760845037617,0.2597200622083981,0.4670846394984326,0.936858936902313,0.5191489361702127,2.5869845360824746,-0.3590760845037617,-0.4670846394984326,-0.2597200622083981,60,0.4372683135999452,0.3778082495607591,0.348375986986219,0.3419978691545657,0.30690531235597696,0.33132110768206846
115,2022-04-11,7,0.3295300479060444,0.2365315546434069,0.4482417038137692,-0.1176076847841675,-0.2041568890378813,-0.0338870431893687,1.2685366204732402,1.0701513067400277,1.5130581297388377,0.3758519734274679,0.310494834148994,0.4554504728720757,0.924007818740595,0.6197902662005915,1.4116050220563283,-0.3758519734274679,-0.4554504728720757,-0.310494834148994,70,0.4483325755907339,0.4221520700848709,0.38395368122350293,0.3777127661310714,0.35869257292124845,0.37096284523578793
111,2022-04-16,7,0.3511788713913836,0.2566201251805489,0.4875373878364905,-0.1175167660223781,-0.204147764095917,-0.0164575525501059,1.2686911597747963,1.0334658714380385,1.513029315960912,0.3881661625208458,0.3175965665236051,0.4801587301587302,1.1223816335057557,0.717217787913341,1.9550466497031385,-0.3881661625208458,-0.4801587301587302,-0.3175965665236051,75,0.45386470658612826,0.44338262817915813,0.4019477625839314,0.3959818216421097,0.38560753798945285,0.39135656559348797
124,2022-05-01,7,0.4621955579932793,0.3383873190902826,0.5897862892034416,-0.0276053894283603,-0.1479881791316208,0.1170046801872074,1.0610970363673544,0.7905027932960894,1.347385272145144,0.4255250287992673,0.337615988579586,0.5112071293545773,2.085026187909951,1.1722222222222225,3.255711775043937,-0.4255250287992673,-0.5112071293545773,-0.337615988579586,90,0.47046109957231136,0.5033088937909456,0.4563697588746706,0.45184318479148955,0.4666490052845438,0.455079089170798
205,2022-05-11,7,0.5071018139571741,0.3566621803499327,0.6305290546400694,0.0121387574510076,-0.0966554157717091,0.1316142495155761,0.9792922808425668,0.7673867228661749,1.2139945652173914,0.4731042840817172,0.3689452240832956,0.5598839618731869,1.9831295299953628,1.191784784495227,2.776954035162042,-0.4731042840817172,-0.5598839618731869,-0.3689452240832956,100,0.48152536156310005,0.5401218969729084,0.49269989594496444,0.4894843981897366,0.5184205492855161,0.49917090636233996
121,2022-05-16,7,0.5318539518670539,0.251426653239342,0.6625341458289556,0.0569785872441572,-0.0732454796199816,0.1828374943937808,0.8952966108510846,0.6908493427704753,1.158068783068783,0.4960552264961094,0.2859606760952052,0.5874799357945425,2.135102041593296,0.7902829028290282,6.0792741165234,-0.4960552264961094,-0.5874799357945425,-0.2859606760952052,105,0.4870574925584944,0.5575870463961211,0.5107843101536287,0.5082856636052099,0.5430368471515921,0.5214107724271656
204,2022-05-21,7,0.5430305235200806,0.4155495978552279,0.6437864513234635,0.0702931632912465,-0.0564663023679417,0.1873792659368963,0.8718049863302588,0.6843817787418656,1.1196911196911197,0.4872896572039316,0.4005305039787798,0.5670810115730819,2.433585970014174,1.54169360051713,3.2918610679108347,-0.4872896572039316,-0.5670810115730819,-0.4005305039787798,110,0.4925896235538888,0.5744246277074881,0.5287726009493384,0.5270138536840148,0.5666085215524506,0.543609089049307
120,2022-06-05,7,0.6500785219729421,0.4964705882352941,0.7587221521647751,0.13478781298264,-0.0089011166855478,0.2759987801158889,0.765756807930426,0.5673996175908221,1.01796211626388,0.5684679718893724,0.4646038443506798,0.6590007930214116,2.323262786664799,1.5765092647937835,2.923524688879968,-0.5684679718893724,-0.6590007930214116,-0.4646038443506798,125,0.5091860165400719,0.6211719629705147,0.5818430788939984,0.5823220302643886,0.6300071848939068,0.6085097442080687
118,2022-06-10,7,0.6694987679221734,0.5009560229445507,0.7813696299447044,0.1499239562223738,-0.0008099789405475,0.2822299651567944,0.7427868939737089,0.5597826086956522,1.001621271076524,0.582604387759969,0.4625882352941176,0.6753760886777513,2.043120192175033,1.3862433862433865,2.5369424112691616,-0.582604387759969,-0.6753760886777513,-0.4625882352941176,130,0.5147181475354662,0.6354992718344986,0.5991292220731473,0.6003238107806989,0.6484657737441561,0.629081150473862
130,2022-06-25,7,0.7083172099504561,0.5637975274084441,0.8026342451874366,0.1946331403034662,0.0440478139839528,0.3871582962492053,0.6777529470320903,0.4417965169569202,0.915621079046424,0.6077470835253146,0.5017921146953405,0.6886864085041762,2.662031834262207,1.8624187668410208,6.25,-0.6077470835253146,-0.6886864085041762,-0.5017921146953405,145,0.5313145405216493,0.6747157897553762,0.6493308876527398,0.6524507665257948,0.6953967823805605,0.6856007936131454
128,2022-07-05,7,0.6963051830270423,0.5671232876712329,0.7793910062512603,0.2156625455686101,0.0784893267651888,0.3256308908482822,0.6476679594851089,0.5087155963302752,0.8544457978075518,0.6046080913492384,0.5064220183486239,0.6687402799377916,2.786012320693801,2.0693102299233592,3.3924375133518483,-0.6046080913492384,-0.6687402799377916,-0.5064220183486239,155,0.542378802512438,0.6977222944767323,0.6811003741095125,0.6852428915490398,0.7197377248796308,0.7177093518246345
126,2022-07-10,7,0.7227766899425409,0.5737392959086585,0.8051282051282052,0.2310074266607045,0.0864345738295318,0.3386505024724836,0.6272558420097992,0.4940419447092469,0.8408839779005525,0.6326368448895318,0.531328896029378,0.7051070840197694,2.190482780784782,1.4565217391304346,2.613636363636364,-0.6326368448895318,-0.7051070840197694,-0.531328896029378,160,0.5479109335078324,0.7082841946696418,0.6963803339695893,0.700937068318749,0.7299282218232106,0.7317884471975189
125,2022-07-20,7,0.7168410278891132,0.5900046274872744,0.785232153814686,0.2590315706369058,0.1269268612659888,0.3594771241830065,0.59063656555302,0.4711538461538461,0.7747380675203726,0.6280911279327007,0.5291499777481086,0.6888217522658611,2.393792583201762,1.73061863743148,2.808667211774325,-0.6280911279327007,-0.6888217522658611,-0.5291499777481086,170,0.5589751954986211,0.7275252907199233,0.7255718599707512,0.7307390970483137,0.7466431032746357,0.7556520713445956
137,2022-07-30,7,0.7606345753990363,0.6320687186828919,0.8105451295799821,0.3029107177828983,0.1600633914421553,0.3870047543581617,0.5368983171551817,0.4419561243144424,0.7240437158469946,0.6606866632812313,0.5595075239398085,0.7113154738104758,2.3037862827411586,1.78534966819806,2.683828968782364,-0.6606866632812313,-0.7113154738104758,-0.5595075239398085,180,0.5700394574894098,0.744256114322822,0.752727091703429,0.7581915662438585,0.7589693185987842,0.7735476726320991
139,2022-08-09,7,0.8041015567674062,0.6837075967510751,0.8430717863105175,0.3427677018443499,0.2064361520027388,0.4036780223093156,0.4905935982764337,0.424828178694158,0.6577752553916004,0.6848244815902453,0.6021823141623096,0.7261809447558046,2.450108263074671,1.8683901292596945,2.844671884406984,-0.6848244815902453,-0.7261809447558046,-0.6021823141623096,190,0.5811037194801985,0.7584766654783378,0.7775919059958275,0.7830238577369114,0.7675998596273512,0.7854608404111811
140,2022-08-14,7,0.7615762116735214,0.3834788448623237,0.8159600074060359,0.32993702558774,-0.0785059270856631,0.4689725330620549,0.5064522562892857,0.3614958448753462,1.170388349514563,0.6467579992496955,0.4496833216045038,0.6998266897746968,3.1456064408846656,0.6279555702188497,6.61437908496732,-0.6467579992496955,-0.6998266897746968,-0.4496833216045038,195,0.5866358504755929,0.764645588888327,0.7890859931107364,0.7943762229100391,0.770765168151212,0.7892566808129899
