Fecha,dias,ndvi,Temperature,Dia_x,Reconstruida_x,Ajustados_x,SRF,Dia_y,Reconstruida_y,Ajustados_y,Precipitation,acum,Evapotranspiration,Dia,Reconstruida,Ajustados,acum_ref,acum_ajustados,RH12,holtwinters_predicts
2022-03-07,1.0,0.2438960182,297.1718,797,297.8880435950713,296.00442652181414,21201036.0,797,19234006.65868499,18188287.44082596,0.08,0.08,5.421426,797,4.778557888627161,4.250952818165279,5.421426,4.250952818165279,47.917034,54.54650657782148
2022-03-08,2.0,0.24789321790000002,295.3288,798,296.89350667334696,296.0767179865943,17578700.0,798,18884480.61753714,18278820.85260669,0.03,0.11,4.0980268,798,4.745197182566661,4.27838404459022,9.5194528,8.5293368627555,47.52329,57.46135518198565
2022-03-09,3.0,0.251872059,294.2016,799,295.5663133001772,296.14975418737697,13057343.0,799,18860626.226904828,18369831.41521,0.89,1.0,3.402782,799,4.699979254642562,4.305902850992637,12.9222348,12.835239713748138,47.73457,47.73497890429134
2022-03-10,4.0,0.2558325415,297.02637,800,294.2860437127904,296.2235138725569,23137730.0,800,19288850.91718217,18461291.934896417,0.01,1.01,5.1094766,800,4.687835895431324,4.333501156842134,18.0317114,17.16874087059027,48.04084,48.168289827501646
2022-03-11,5.0,0.2597746654,298.5966,801,293.4027296568281,296.29797558001405,23860068.0,801,20140345.204656005,18553175.083480395,0.04,1.05,6.665742,801,4.7398465393707605,4.361170858264351,24.6974534,21.52991172885462,40.507572,45.21413274985082
2022-03-12,6.0,0.2636984307,289.0215,802,293.1460285065377,296.3731176433584,14537788.0,802,21234056.299135387,18645453.40649586,0.02,1.07,4.15014,802,4.86389387255675,4.38890383042058,28.8475934,25.918815559275203,26.21767,40.75016853567963
2022-03-13,7.0,0.2676038374,289.96417,803,293.5728310999365,296.44891819823425,23858556.0,803,22291290.7554423,18738099.33139959,0.0,1.07,4.30054,803,5.042893105271881,4.416691929893498,33.1481334,30.3355074891687,38.296356,39.89616887186608
2022-03-14,8.0,0.2714908855,295.40613,804,294.5649398565671,296.52535518868245,23812540.0,804,23025574.873138145,18831085.17580974,0.0,1.07,4.9675083,804,5.240982398332452,4.444526997078389,38.1156417,34.78003448624709,37.61675,44.78215320859085
2022-03-15,9.0,0.275359575,297.43347,805,295.87331032495206,296.6024063735578,23847872.0,805,23238949.238303587,18924383.155777376,0.0,1.07,5.6643715,805,5.415499035894944,4.472400858579085,43.7800132,39.252435344826175,21.783228,32.14268437345088
2022-03-16,10.0,0.2792099059,296.61542,806,297.1925118906715,296.6800493330007,24291130.0,806,22892758.78493316,19017965.39408819,-0.0,1.07,5.572387,806,5.530755258115445,4.500305329607996,49.3524002,43.75274067443417,24.670774,24.24382404262121
2022-03-17,11.0,0.2830418782,300.66418,807,298.2422014757616,296.7582614749608,24210552.0,807,22128559.01809422,19111803.92859213,0.03,1.1,6.4403524,807,5.569154968080606,4.52823221638944,55.7927526,48.28097289082361,33.411644,20.280634540620653
2022-03-18,12.0,0.28685549190000004,299.24838,808,298.8330192346882,296.8370200417708,23491128.0,808,21230712.298979133,19205870.7205585,0.0,1.1,6.19679,808,5.53618885147975,4.556173318565661,61.9895426,52.837146209389275,22.985197,20.503639531531896
2022-03-19,13.0,0.290650747,296.53964,809,298.9014393433615,296.91630211676807,12042398.0,809,20541394.550859638,19300137.66305377,0.0,1.1,3.8458648,809,5.457948242261612,4.584120431604731,65.8354074,57.421266640994006,22.940678,27.19568633097525
2022-03-20,14.0,0.2944276435,296.5568,810,298.5088332728202,296.99608463096297,16803208.0,810,20354675.521610044,19394576.58933993,0.03,1.1300000000000001,4.210326,810,5.372280827181375,4.612065349209722,70.04573339999999,62.03333199020373,43.77829,38.60658231720152
2022-03-21,15.0,0.2981861814,299.41147,811,297.81060308354614,297.0763443697512,24436178.0,811,20823653.94517111,19489159.28129063,0.0,1.1300000000000001,6.1830025,811,5.31673582852352,4.639999865728354,76.22873589999999,66.67333185593208,39.658623,35.939598780314206
2022-03-22,16.0,0.3019263607,299.77695,812,297.0084762771237,297.1570579796689,25531866.0,812,21910749.798975088,19583857.47782268,0.0,1.1300000000000001,6.455727,812,5.3173497477862135,4.667915778562503,82.68446289999999,71.34124763449458,16.777386,30.04734875967025
2022-03-23,17.0,0.3056481814,294.28183,813,296.3011791875769,297.23820197518745,25273750.0,813,23397371.67891956,19678642.883340366,-0.0,1.1300000000000001,5.668147,813,5.381840841887604,4.695804890576752,88.35260989999999,76.03705252507133,20.97561,20.00928597938261
2022-03-24,18.0,0.3093516435,294.53854,814,295.84589055048684,297.31975274554753,24206090.0,814,24949876.453922004,19773487.176190183,-0.0,1.1300000000000001,5.0021715,814,5.499125353347931,4.723659012505402,93.3547814,80.76071153757674,24.759264,20.048012997324275
2022-03-25,19.0,0.313036747,296.81534,815,295.73691103634326,297.4016865616292,25997722.0,815,26220463.79060605,19868362.0171232,0.0,1.1300000000000001,5.361125,815,5.644849345920804,4.751469965357113,98.7159064,85.51218150293386,24.032372,21.04060003179941
2022-03-26,20.0,0.3167034919,296.63348,816,296.001455619227,297.483979582856,26017590.0,816,26950507.50157519,19963239.0577628,0.0,1.1300000000000001,5.630981,816,5.7906289827253055,4.77922958281658,104.3468874,90.29141108575044,26.916317,24.47953827917017
2022-03-27,21.0,0.3203518782,295.77563,817,296.6077454239986,297.5666078641326,25892696.0,817,27043506.995187134,20058089.94907509,0.0,1.1300000000000001,5.671845,817,5.913589222308803,4.8069297136424405,110.0187324,95.09834079939289,33.46966,29.133369910562703
2022-03-28,22.0,0.3239819059,296.8782,818,297.4789466759144,297.6495473628117,25459550.0,818,26585357.45387853,20152886.34983957,0.0,1.1300000000000001,5.7571645,818,6.002929484596995,4.834562224060801,115.7758969,99.93290302345369,39.9348,33.920580309412344
2022-03-29,23.0,0.327593575,299.16492,819,298.5078661511328,297.73277394568987,25104490.0,819,25807331.619532254,20247599.935117323,0.0,1.1300000000000001,6.344171,819,6.061520261977649,4.862119000153584,122.12006790000001,104.79502202360727,42.330425,43.17248865681965
2022-03-30,24.0,0.3311868855,301.82913,820,299.57036140702337,297.81626339603,26113560.0,820,25005988.39424633,20342202.40471457,0.0,1.1300000000000001,7.005221,820,6.102443874213578,4.8895919502410985,129.12528890000002,109.68461397384837,24.512253,36.13288067222435
2022-03-31,25.0,0.3347618374,300.22498,821,300.5383290944308,297.89999142060725,25903362.0,821,24447818.94308731,20436665.49163857,0.0,1.1300000000000001,6.3882875,821,6.142223968607236,4.916973007258035,135.5135764,114.60158698110641,21.115881,27.87225468093749
2022-04-01,26.0,0.3383184307,299.61588,822,301.29436122090806,297.98393365677816,25480382.0,822,24290333.797567517,20530960.970543858,0.0,1.1300000000000001,5.590019,822,6.193582250566267,4.944254131122261,141.10359540000002,119.54584111222867,39.07999,32.519368209777404
2022-04-02,27.0,0.3418566654,300.4789,823,301.74911652449265,298.0680656795692,24910450.0,823,24544403.628165618,20625060.66616578,0.08,1.2100000000000002,6.0001936,823,6.260546348648322,4.97142731109568,147.103789,124.51726842332435,44.786552,34.13133007285521
2022-04-03,28.0,0.34537654149999997,300.67523,824,301.85971602277925,298.15236300878405,22777212.0,824,25087630.51799031,20718936.46173932,0.01,1.2200000000000002,5.5832734,824,6.337655794769333,4.998484568136482,152.6870624,129.51575299146083,42.616253,42.010827191267495
2022-04-04,29.0,0.348878059,301.35056,825,301.64449742596423,298.2368011161266,26038980.0,825,25720733.347674817,20812560.307400204,0.0,1.2200000000000002,6.68345,825,6.413311777639377,5.025417957242073,159.3705124,134.5411709487029,41.75345,40.106505946214696
2022-04-05,30.0,0.35236121789999997,303.79587,826,301.18794226967947,298.32135543233795,26157590.0,826,26244600.84539148,20905904.22856626,0.12,1.3400000000000003,6.8384385,826,6.475652298180805,5.052219569782036,166.2089509,139.59339051848494,35.208096,38.96615233072269
