Fecha,dias,ndvi,Temperature,Dia_x,Reconstruida_x,Ajustados_x,SRF,Dia_y,Reconstruida_y,Ajustados_y,Precipitation,acum,Evapotranspiration,Dia,Reconstruida,Ajustados,acum_ref,acum_ajustados,RH12,holtwinters_predicts
2022-05-06,1.0,0.13665904369999998,303.95935,857,304.6990753346645,301.3746602694957,23279740.0,857,24792271.46771734,23513238.966108147,0.37,0.37,5.9410105,857,6.558462746973581,6.059343461033144,5.9410105,6.059343461033144,45.929024,50.70525631926362
2022-05-07,2.0,0.14259463819999998,304.58575,858,304.82168708750595,301.44991236357134,25415298.0,858,24711560.06229431,23585953.406443886,0.04,0.41,6.764945,858,6.5627389187210845,6.077108804815714,12.7059555,12.136452265848858,44.25519,49.38560727620412
2022-05-08,3.0,0.1485013009,304.90906,859,304.64824224993487,301.5244521994502,26731204.0,859,24299492.46097024,23657547.08822093,0.02,0.43,7.19111,859,6.484568549097562,6.094507581479328,19.8970655,18.230959847328187,46.11747,47.292803892434414
2022-05-09,4.0,0.15437903179999998,305.08316,860,304.2558793581157,301.5982581055212,26791836.0,860,23794281.232183687,23727998.61571072,0.04,0.47,7.1777873,860,6.376283214884994,6.111534691789252,27.074852800000002,24.34249453911744,45.18852,45.87224934921069
2022-05-10,5.0,0.16022783089999998,304.16904,861,303.7672697035625,301.67130862355515,17741494.0,861,23477302.4881076,23797286.9345168,2.04,2.51,4.930312,861,6.302636284812976,6.128185145438753,32.0051648,30.470679684556192,53.335327,46.73103056648519
2022-05-11,6.0,0.16604769819999998,303.0281,862,303.3148628200525,301.7435825149432,21986714.0,862,23578285.01638528,23865391.337866936,1.51,4.02,5.807129,862,6.320491799710294,6.144454062511658,37.812293800000006,36.61513374706785,55.483044,55.21442880816697
2022-05-12,7.0,0.1718386337,303.1389,863,303.00431828365305,301.815058766872,26271600.0,863,24193631.59795228,23932291.472801305,0.55,4.569999999999999,6.906114,863,6.459609424079337,6.160336674912563,44.71840780000001,42.775470421980415,45.48624,61.40128236431211
2022-05-13,8.0,0.17760063739999998,303.2972,864,302.8883686316383,301.88571659843274,26866374.0,864,25246020.21960159,23997967.34625497,0.3,4.869999999999999,7.4318576,864,6.710950980180982,6.1758283277642665,52.15026540000001,48.95129874974468,40.201073,49.73761101400587
2022-05-14,9.0,0.18333370929999998,302.60995,865,302.9584898825001,301.95553546666315,26354744.0,865,26500187.015345268,24062399.331032816,0.14,5.009999999999999,6.8603635,865,7.026800356456167,6.190924480772019,59.01062890000001,55.1422232305167,41.879284,44.661706939592
2022-05-15,10.0,0.18903784939999999,302.98886,866,303.15569269905365,302.0244950725199,28114600.0,866,27631250.216094088,24125568.17167509,0.0,5.009999999999999,7.3091407,866,7.333297186096256,6.205620709554196,66.3197696,61.347843940070895,37.94788,37.615369986708565
