Fecha,dias,ndvi,Temperature,Dia_x,Reconstruida_x,Ajustados_x,SRF,Dia_y,Reconstruida_y,Ajustados_y,Precipitation,acum,Evapotranspiration,Dia,Reconstruida,Ajustados,acum_ref,acum_ajustados,RH12,holtwinters_predicts
2022-03-22,1.0,0.12179585209999999,300.18027,812,297.373144857712,297.52267154961703,25455802.0,812,21860764.197504915,19552292.89108494,0.0,0.0,5.8426514,812,5.077833756407896,4.438458847341787,5.8426514,4.438458847341787,16.277689,29.103693978742708
2022-03-23,2.0,0.1275586803,294.61053,813,296.6577222719865,297.6066874575846,25202354.0,813,23339381.87079371,19649152.88304925,-0.0,0.0,5.3443213,813,5.171635455562637,4.464756522653366,11.1869727,8.903215369995152,20.328365,19.39016214806369
2022-03-24,3.0,0.1332961365,294.87155,814,296.1978241229455,297.6911120117193,24144626.0,814,24883393.289230704,19746078.004104905,-0.0,0.0,4.7532487,814,5.315115784832701,4.4910272317060285,15.9402214,13.39424260170118,23.97944,19.45917815407604
2022-03-25,4.0,0.1390082207,297.1824,815,296.0890597160807,297.7759206428616,25926092.0,815,26147515.25865661,19843039.2978417,0.0,0.0,5.314097,815,5.469117439799843,4.5172632441498815,21.254318400000002,17.91150584585106,23.282986,20.404518588368425
2022-03-26,5.0,0.1446949329,296.99997,816,296.3590206888043,297.86108867007806,25949154.0,816,26875001.14270297,19940007.797042828,0.0,0.0,5.518071,816,5.594232878161077,4.5434568398447714,26.7723894,22.454962685695833,26.066843,23.70304588519488
2022-03-27,6.0,0.1503562731,296.13232,817,296.97548746456914,297.9465913078442,25827962.0,817,26970062.28028004,20036954.532338828,0.0,0.0,5.480632,817,5.66388613870987,4.5696003111319765,32.2530214,27.02456299682781,32.387592,28.15379779117508
2022-03-28,7.0,0.1559922413,297.25107,818,297.8605617493586,298.03240367325753,25400158.0,818,26517986.99171251,20133850.540862232,0.0,0.0,5.4770947,818,5.672332781099843,4.595685965102257,37.730116100000004,31.620248961930066,38.623314,32.71874925305454
2022-03-29,8.0,0.16160283749999999,299.57196,819,298.9055637449348,298.1185007932788,25050466.0,819,25748384.840267137,20230666.8749002,0.0,0.0,6.0716944,819,5.635221419814588,4.621706125859548,43.8018105,36.24195508778961,40.936615,41.5979649308816
2022-03-30,9.0,0.1671880617,302.27536,820,299.9846250996796,298.2048576119998,26055572.0,820,24955670.358750764,20327374.61054268,0.0,0.0,6.22979,820,5.582986274602023,4.64765313677964,50.0316005,40.88960822456925,23.765965,34.77907015463146
2022-03-31,10.0,0.1727479139,300.6495,821,300.96785465329646,298.2914489979349,25849100.0,821,24404397.318913028,20423944.85632341,0.0,0.0,5.608611,821,5.549742709445006,4.673519362763207,55.64021150000001,45.56312758733246,20.496304,26.84600862567549
2022-04-01,11.0,0.1782823941,300.03412,822,301.73619756385574,298.3782497513351,25431980.0,822,24250918.44763287,20520348.76185128,0.0,0.0,5.224958,822,5.5617242516276,4.699297192482482,60.86516950000001,50.26242477981494,37.81587,31.289369640437403
2022-04-02,12.0,0.1837915023,300.9112,823,302.1990504148387,298.46523461152134,24869510.0,823,24506003.391626213,20616557.526429377,0.08,0.08,5.2543125,823,5.62920718629185,4.7249790406209575,66.119482,54.9874038204359,43.32041,32.93342964030045
2022-04-03,13.0,0.1892752385,301.1122,824,302.31291753817976,298.552378264236,22755044.0,824,25048119.630099244,20712542.4076592,0.01,0.09,5.021874,824,5.744417948668454,4.750557350105403,71.141356,59.737961170541304,41.232548,40.529923031663344
2022-04-04,14.0,0.1947336027,301.79797,825,302.09637689449494,298.63965534900984,25994878.0,825,25679415.936593,20808274.730027493,0.0,0.09,6.1601367,825,5.885679724080438,4.776024594329611,77.3014927,64.51398576487091,40.409275,38.770006486790415
