Fecha,dias,ndvi,Temperature,Dia_x,Reconstruida_x,Ajustados_x,SRF,Dia_y,Reconstruida_y,Ajustados_y,Precipitation,acum,Evapotranspiration,Dia,Reconstruida,Ajustados,acum_ref,acum_ajustados,RH12,holtwinters_predicts
2022-03-02,1.0,0.0633336067,294.84064,792,293.87652199863305,296.0915101010014,20634762.0,792,18244807.441509865,17604155.16927708,0.21,0.21,4.3141017,792,3.872104373868036,4.115391271884282,4.3141017,4.115391271884282,45.03621,38.26728627891832
2022-03-03,2.0,0.0682471612,296.54086,793,295.5524775416468,296.1618955042911,15718914.0,793,19168933.723802205,17693488.093605924,1.22,1.43,3.8488011,793,4.170891541340672,4.1422643731536,8.162902800000001,8.257655645037882,46.64517,36.88406796529553
2022-03-04,3.0,0.0731414737,296.83868,794,297.17712341939625,296.2331060802502,15409602.0,794,19715636.80205933,17783461.21907699,0.78,2.21,3.7441578,794,4.443254216742633,4.1692650241261,11.907060600000001,12.426920669163982,49.81445,39.05350261470008
2022-03-05,4.0,0.0780165442,298.2344,795,298.3440226850587,296.30512112521217,22154222.0,795,19814922.157332856,17874047.657276068,0.0,2.21,4.9870586,795,4.645386932649235,4.1963852964208,16.894119200000002,16.623305965584784,42.561966,51.32222744131222
2022-03-06,5.0,0.0828723727,299.35718,796,298.7777186780191,296.3779197016203,22026488.0,796,19543621.592982803,17965220.33650077,0.12,2.33,5.074271,796,4.755338098816706,4.223617226531531,21.9683902,20.846923192116314,47.655605,41.785973408697714
2022-03-07,6.0,0.08770895919999999,297.66345,797,298.4062708050456,296.451480644115,21074274.0,797,19102975.425198007,18056952.00985097,0.08,2.41,5.421426,797,4.778557888627161,4.250952818165279,27.389816200000002,25.097876010281595,44.812077,51.6846362221566
2022-03-08,7.0,0.0925263037,295.7546,798,297.3748962649156,296.5257825656874,17445166.0,798,18754240.169188388,18149215.263371486,0.03,2.44,4.0980268,798,4.745197182566661,4.27838404459022,31.487843,29.376260054871814,44.42261,54.51038512433865
2022-03-09,8.0,0.09732440619999999,294.58414,799,295.9988643252256,296.6008038638973,12916347.0,799,18731898.54835979,18241982.5242447,0.89,3.33,3.402782,799,4.699979254642562,4.305902850992637,34.890625,33.68216290586445,44.64684,44.77245713982419
2022-03-10,9.0,0.1021032667,297.51,800,294.67152501167004,296.67652272715407,23020110.0,800,19162630.56455092,18335226.069030724,0.01,3.34,5.1094766,800,4.687835895431324,4.333501156842134,40.0001016,38.015664062706584,44.954773,45.25781653642925
2022-03-11,10.0,0.10686288520000001,299.13803,801,293.7555773217785,296.75291714105776,23745222.0,801,20017564.22000185,18428918.03195248,0.04,3.38,6.665742,801,4.7398465393707605,4.361170858264351,46.6658436,42.376834920970936,37.483307,42.38899180104785
2022-03-12,11.0,0.1116032617,289.21704,802,293.4889574068979,296.8299648948,14403649.0,802,21115255.395329077,18523030.41322343,0.02,3.4,4.15014,802,4.86389387255675,4.38890383042058,50.8159836,46.76573875139152,23.29783,37.91556452644989
2022-03-13,12.0,0.11632439619999999,290.1914,803,293.9305599352372,296.9076435876209,23747360.0,803,22176408.92961725,18617535.087415256,0.0,3.4,4.30054,803,5.042893105271881,4.416691929893498,55.1165236,51.18243068128501,35.302116,36.94148204386308
2022-03-14,13.0,0.1210262887,295.82925,804,294.9578477038501,296.9859306353226,23702480.0,804,22913933.858950347,18712403.811863136,0.0,3.4,4.9675083,804,5.240982398332452,4.444526997078389,60.0840319,55.626957678363404,34.64108,41.864551350162
2022-03-15,14.0,0.1257089392,297.92758,805,296.31271145899314,297.0648032768347,23740358.0,805,23129446.370690648,18807608.235106062,0.0,3.4,5.6643715,805,5.415499035894944,4.472400858579085,65.7484034,60.09935853694249,18.92172,29.2567034900759
