Fecha,dias,ndvi,Temperature,Dia_x,Reconstruida_x,Ajustados_x,SRF,Dia_y,Reconstruida_y,Ajustados_y,Precipitation,acum,Evapotranspiration,Dia,Reconstruida,Ajustados,acum_ref,acum_ajustados,RH12,holtwinters_predicts
2022-05-11,1.0,0.1817091831,303.0281,862,303.3148628200525,301.7435825149432,21986714.0,862,23578285.01638528,23865391.337866936,1.51,1.51,5.555295,862,6.024313613301169,5.900199219561799,5.555295,5.900199219561799,55.483044,55.21442880816697
2022-05-12,2.0,0.18620843369999998,303.1389,863,303.00431828365305,301.815058766872,26271600.0,863,24193631.59795228,23932291.472801305,0.55,2.06,6.584034,863,6.142214074555389,5.917136806312474,12.139329,11.817336025874273,45.48624,61.40128236431211
2022-05-13,3.0,0.1906839777,303.2972,864,302.8883686316383,301.88571659843274,26866374.0,864,25246020.21960159,23997967.34625497,0.3,2.36,7.0040317,864,6.375243329593952,5.9336806034855325,19.1433607,17.751016629359803,40.201073,49.73761101400587
2022-05-14,4.0,0.1951358151,302.60995,865,302.9584898825001,301.95553546666315,26354744.0,865,26500187.015345268,24062399.331032816,0.14,2.5,6.5503764,865,6.677512968973591,5.949825755121028,25.6937371,23.70084238448083,41.879284,44.661706939592
2022-05-15,5.0,0.19956394589999998,302.98886,866,303.15569269905365,302.0244950725199,28114600.0,866,27631250.216094088,24125568.17167509,0.0,2.5,6.992403,866,6.976557130447092,5.9655675222700495,32.6861401,29.66640990675088,37.94788,37.615369986708565
2022-05-16,6.0,0.2039683701,303.20905,867,303.39557485159304,302.0925753667806,27788996.0,867,28324333.42938112,24187454.990211897,0.01,2.51,7.015527,867,7.194766766737342,5.980901284385697,39.7016671,35.64731119113657,39.70103,37.76770902799443
2022-05-17,7.0,0.2083490877,303.40234,868,303.5985192392379,302.1597565558725,28182482.0,868,28373550.43682867,24248041.291804902,-0.0,2.51,7.283208,868,7.273098972705369,5.995822540679311,46.984875100000004,41.64313373181589,33.692314,34.03481168363512
2022-05-18,8.0,0.21270609869999998,302.3645,869,303.7148775366624,302.2260191076276,25478058.0,869,27748273.73479564,24307308.97027445,0.01,2.5199999999999996,6.6445413,869,7.1895213461346295,6.010326911441564,53.629416400000004,47.65346064325745,44.468624,38.30503767355004
2022-05-19,9.0,0.2170394031,303.69208,870,303.73732131154634,302.29134375696134,26296426.0,870,26605117.77748574,24365240.313510604,0.33,2.8499999999999996,6.859203,870,6.966204502097769,6.024410139327981,60.488619400000005,53.67787078258544,44.074486,38.71820678428542
2022-05-20,10.0,0.22134900089999998,305.624,871,303.69731910298947,302.35571151147354,26506314.0,871,25241727.68221859,24421818.008766428,0.14,2.9899999999999998,7.12403,871,6.663030421944774,6.038068090608574,67.61264940000001,59.71593887319401,41.308685,44.56323679091975
2022-05-21,11.0,0.22563489209999998,304.92014,872,303.6482035928768,302.4191036569703,27036014.0,872,24007378.194475185,24477025.147831857,0.02,3.01,7.0722632,872,6.359396413009696,6.051296756381175,74.6849126,65.76723562957518,44.27536,43.958962586389774
2022-05-22,12.0,0.22989707669999998,303.99576,873,303.641667841844,302.48150176290505,23627326.0,873,23199261.050882783,24530845.232086707,0.2,3.21,6.1430106,873,6.130112240173749,6.06409225374814,80.8279232,71.83132788332333,46.137638,43.316032190330816
2022-05-23,13.0,0.2341355547,302.24014,874,303.7063807468117,302.54288768773694,21440492.0,874,22977603.141206067,24583262.1774313,4.7,7.91,5.482519,874,6.02313533118968,6.076450826956053,86.3104422,77.90777871027937,48.473083,45.56425616261827
2022-05-24,14.0,0.2383503261,302.4692,875,303.83624862111634,302.6032435842052,20931660.0,875,23326095.909611195,24634260.319093168,1.29,9.2,5.6816564,875,6.046297734849604,6.088368848498133,91.99209859999999,83.99614755877751,54.04297,50.12728922859623
2022-05-25,15.0,0.2425413909,303.94113,876,303.9921996795726,302.6625519045182,25247850.0,876,24068874.40601154,24683824.41630847,1.59,10.79,6.703907,876,6.167221937098809,6.099842820178976,98.69600559999999,90.09599037895649,46.592983,49.08371746177386
2022-05-26,16.0,0.2467087491,304.26443,877,304.1165538919968,302.7207954054551,23127700.0,877,24936642.530485462,24731939.65687668,0.99,11.78,5.6280923,877,6.326267492216664,6.110869374141354,104.3240979,96.20685975309785,50.988354,49.66334608334581
2022-05-27,17.0,0.2508524007,304.64334,878,304.15470857573547,302.77795715337925,26649018.0,878,25658738.041738868,24778591.6615872,0.64,12.42,6.4852633,878,6.458040597193821,6.121445273854753,110.8093612,102.32830502695259,42.718117,47.72181403084511
2022-05-28,18.0,0.2549723457,304.3093,879,304.07643802339,302.8340205291615,26940742.0,879,26050155.08941544,24823766.48851659,0.59,13.01,6.589991,879,6.514174049701685,6.131567415065365,117.3993522,108.45987244201795,43.35329,44.83291504906186
2022-05-29,19.0,0.2590685841,303.9933,880,303.8893124106786,302.8889692330117,27279204.0,880,26065206.885340143,24867450.637195103,0.82,13.83,7.065451,880,6.479696513116672,6.141232826707251,124.46480319999999,114.6011052687252,43.61157,51.08285594565763
2022-05-30,20.0,0.2631411159,304.45468,881,303.63943882711857,302.94278728921813,26824496.0,881,25801493.22352866,24909631.052641287,0.42,14.25,6.9200783,881,6.377495847105992,6.150438671774415,131.3848815,120.75154394049962,42.21311,43.303717033764926
2022-05-31,21.0,0.2671899411,303.17825,882,303.3989661799078,302.995459050792,24448100.0,882,25454918.99756596,24950295.12926345,2.97,17.22,6.013163,882,6.259414697600926,6.159182248153524,137.3980445,126.91072618865314,47.441162,43.85936390986081
2022-06-01,22.0,0.2712150597,302.8869,883,303.2441632652586,303.0469692040165,23868848.0,883,25242855.77042001,24989430.71462684,4.49,21.71,5.6959753,883,6.18704575002039,6.167460989417042,143.09401979999998,133.07818717807018,47.694477,50.16588196053738
2022-06-02,23.0,0.27521647169999996,302.78116,884,303.23096775891975,303.0973027728994,23884050.0,884,25322692.016665675,25027026.113085408,1.72,23.43,5.6346087,884,6.208794922312906,6.17527246557652,148.72862849999999,139.2534596436467,52.326508,51.37657019884704
2022-06-03,24.0,0.2791941771,302.97302,885,303.37575523052004,303.1464451235271,26326334.0,885,25733728.961003546,25063070.08927702,0.38,23.81,6.508417,885,6.341070660613815,6.1826143837958645,155.2370455,145.43607402744254,43.092113,51.92576309713901
2022-06-04,25.0,0.28314817589999997,303.6366,886,303.64746700207985,303.19438196831896,26822486.0,886,26381652.373224456,25097551.871481165,0.01,23.82,6.453644,886,6.560096145318369,6.189484589064321,161.6906895,151.62555861650685,40.028446,41.25389679942921
2022-06-05,26.0,0.2870784681,304.50903,887,303.9737161047327,303.24109937018164,27970298.0,887,27069831.86190589,25130461.15483804,-0.0,23.82,7.2417297,887,6.807282263655061,6.195881064829027,168.9324192,157.82143968133587,39.87477,35.65261276811745
2022-06-06,27.0,0.2909850537,304.5889,888,304.25919291405086,303.286583746561,28254926.0,888,27565688.218418933,25161788.104428187,0.0,23.82,7.485707,888,7.006539592763937,6.201801933586902,176.4181262,164.02324161492277,38.81815,35.59792840832409
2022-06-07,28.0,0.2948679327,304.51266,889,304.41095893395345,303.3308218733909,28346824.0,889,27678770.00439595,25191523.35821164,0.22,24.04,7.326532,889,7.087884576038713,6.2072454574357465,183.7446582,170.23048707235853,43.21352,40.08844996888681
2022-06-08,29.0,0.2987271051,304.7005,890,304.36318524961,303.3738008889382,27788540.0,890,27323812.28304229,25219658.029825747,1.4,25.439999999999998,6.9509106,890,7.009566392119944,6.212210038584346,190.6955688,176.44269711094287,42.41489,42.36857696897312
2022-06-09,30.0,0.3025625709,302.14056,891,304.09415165657305,303.41550829754215,21090346.0,891,26547849.7482733,25246183.711240903,6.73,32.17,5.246048,891,6.771424918155977,6.216694219821461,195.9416168,182.65939133076432,53.559338,44.896938169440645
2022-06-10,31.0,0.30637433010000004,303.86887,892,303.63075271193486,303.4559319732472,27148780.0,892,25513223.09957539,25271092.475273214,0.23,32.4,6.6546965,892,6.415121050729123,6.220696684943547,202.5963133,188.88008801570788,40.766483,50.939003683247904
2022-06-11,32.0,0.31016238269999996,304.3804,893,303.03957958676085,303.4950601633285,25881970.0,893,24443530.194026787,25294376.877953608,0.38,32.78,6.5242877,893,6.011264499661825,6.224216259141091,209.120601,195.10430427484897,47.93146,49.09965607768294
2022-06-12,33.0,0.3139267287,303.625,894,302.40767404790665,303.53288149170913,26355542.0,894,23551978.70600317,25316029.96075239,3.58,36.36,6.45826,894,5.6378158264168015,6.22725190934344,215.578861,201.3315561841924,47.413456,41.54811209557685
2022-06-13,34.0,0.31766736809999996,301.2699,895,301.81905166331774,303.5693849622671,23220876.0,895,22977014.644809596,25336045.25265884,6.41,42.769999999999996,5.344526,895,5.356987246131878,6.229802744522034,220.923387,207.56135892871444,49.6351,47.24361324747432
2022-06-14,35.0,0.32138430090000003,300.1625,896,301.33416253040343,303.60455996203297,20138948.0,896,22746830.111681446,25354416.77211506,6.55,49.31999999999999,4.567664,896,5.198252999203872,6.231868015951938,225.491051,213.79322694466637,58.263836,46.488462130627305
2022-06-15,36.0,0.3250775271,300.1894,897,300.97829566645333,303.6383962642747,19862538.0,897,22783706.85654561,25371139.028803557,9.24,58.559999999999995,4.58698,897,5.152887513851471,6.233447117431612,230.078031,220.02667406209798,59.823147,52.07164629448514
2022-06-16,37.0,0.3287470467,300.1455,898,300.7419227138981,303.6708840314717,22579750.0,898,22944953.108149663,25386207.025288004,4.5,63.059999999999995,5.0191393,898,5.181440514090964,6.234539585460841,235.09717030000002,226.26121364755883,54.72585,54.682924113472936
2022-06-17,38.0,0.3323928597,302.1213,899,300.5920744690845,303.70201381817446,26439016.0,899,23084422.28267586,25399616.25850676,1.26,64.32,5.9542003,899,5.231114034907077,6.235145099376786,241.0513706,232.4963587469356,47.274704,55.64403610788397
2022-06-18,39.0,0.33601496610000003,300.024,900,300.4902873379901,303.7317765737509,24479868.0,900,23111677.558639765,25411362.721118573,9.33,73.64999999999999,5.57153,900,5.256654439546022,6.235263481448101,246.6229006,238.7316222283837,46.85793,50.44359864094444
2022-06-19,40.0,0.3396133659,301.59763,901,300.4105839608808,303.76016364501777,23715138.0,901,23027122.506887387,25421442.902700186,0.64,74.28999999999999,5.3430085,901,5.237262840666509,6.234894696927103,251.9659091,244.96651692531083,51.481194,52.17659511793088
2022-06-20,41.0,0.34318805909999994,301.58325,902,300.3510438098017,303.7871667787564,23935130.0,902,22920334.34691981,25429853.79079541,1.9,76.19,5.43286,902,5.183536670982882,6.2340388540599765,257.3987691,251.2005557793708,48.359833,48.5993759185469
2022-06-21,42.0,0.3467390457,299.4034,903,300.33477430898205,303.81277812411207,19848770.0,903,22932241.209469527,25436592.871815424,17.8,93.99,4.5984125,903,5.132056222418925,6.23269620405499,261.9971816,257.4332519834258,50.914547,50.242460528656565
2022-06-22,43.0,0.3502663257,298.07947,904,300.399808393485,303.8369902348771,17818152.0,904,23194966.07926335,25441658.13178993,21.0,114.99,3.9312391,904,5.12967026597912,6.230867141008769,265.9284207,263.6641191244346,61.422802,58.76079723611964
2022-06-23,44.0,0.3537698991,300.77084,905,300.5814280170855,303.859796071655,26544062.0,905,23771494.850277595,25445048.05696905,0.55,115.53999999999999,5.5570464,905,5.2132657305946,6.22855220179062,271.4854671,269.89267132622524,51.820423,54.75197570780709
2022-06-24,45.0,0.3572497659,301.5814,906,300.8933124692543,303.88118900390776,27612406.0,906,24617869.229164783,25446761.63427569,1.1,116.63999999999999,6.073768,906,5.392516227611724,6.225752065884942,277.55923509999997,276.1184233921102,47.64726,53.98897354556858
2022-06-25,46.0,0.36070592609999996,301.78357,907,301.31470271146054,303.9011628118831,26758936.0,907,25583100.09183858,25446798.3516083,1.56,118.19999999999999,6.12604,907,5.642173180620739,6.222467555191792,283.68527509999996,282.34089094730194,48.843395,56.542759530452926
2022-06-26,47.0,0.3641383797,302.33633,908,301.78908094955506,303.91971168842326,26532488.0,908,26448965.485858943,25445158.197993927,0.78,118.97999999999999,5.9755173,908,5.907183467327827,6.218699633785631,289.66079239999993,288.55959058108755,53.181072,53.07747376412401
2022-06-27,48.0,0.3675471267,301.93417,909,302.23612812029705,303.93683024065285,26648604.0,909,26997746.60349213,25441841.663591493,9.05,128.03,5.9675975,909,6.119400562065177,6.214449407632352,295.62838989999995,294.7740399887199,49.223225,46.9036692288897
2022-06-28,49.0,0.3709321671,302.70206,910,302.5740998455408,303.9525134915472,26767430.0,910,27085627.803988084,25436849.7395453,4.13,132.16,6.0692143,910,6.220458933599681,6.209718124264656,301.69760419999994,300.98375811298456,45.032673,47.88525967092898
2022-06-29,50.0,0.3742935009,301.88342,911,302.74578830907967,303.96675688137924,23250848.0,911,26696570.21431472,25430183.91768884,6.25,138.41,5.4649158,911,6.18297432560712,6.204507172415871,307.16252,307.1882652854004,46.346416,46.582703489660254
2022-06-30,51.0,0.3776311281,302.99704,912,302.73933102734344,303.97955626904496,25464686.0,912,25957113.95953696,25421846.19009894,0.32,138.73,5.818165,912,6.022492350531043,6.198818081612331,312.980685,313.38708336701274,48.857307,53.36145045246537
2022-07-01,52.0,0.3809450487,302.83832,913,302.5961000000977,303.9909079332677,28255130.0,913,25105036.678846024,25411839.048500467,0.22,138.95,6.5068064,913,5.795508272187609,6.19265252172443,319.4874914,319.57973588873716,52.44996,45.4187617150047
2022-07-02,53.0,0.38423526269999997,302.23474,914,302.4016442233216,304.00080857368016,24411306.0,914,24420031.151564192,25400165.48352164,1.96,140.91,5.559248,914,5.58348832570741,6.18601230247647,325.04673940000004,325.7657481912136,52.04195,48.28613720031447
2022-07-03,54.0,0.3875017701,302.45132,915,302.261099147632,304.0092553117833,24617622.0,915,24137508.453054443,25386828.9838003,1.51,142.42,5.68576,915,5.467601907513388,6.178899372915481,330.73249940000005,331.9446475641291,53.951714,49.815183191101774
2022-07-04,55.0,0.39074457090000003,302.4988,916,302.2658911507471,304.01624569178404,24099720.0,916,24372919.52567427,25371833.534941334,2.48,144.89999999999998,5.4199495,916,5.5022010619088055,6.171315820839123,336.1524489,338.11596338496827,55.642494,49.90352737849607
2022-07-05,56.0,0.3939636651,302.52832,917,302.462104495018,304.0217776813088,24373992.0,917,25081399.954715125,25355183.6183256,1.5,146.39999999999998,5.6756487,917,5.695797546975134,6.163263872182875,341.82809760000004,344.27922725715115,51.535645,53.6257690311737
2022-07-06,57.0,0.39715905269999996,302.62738,918,302.8311931886099,304.0258496719943,27948986.0,918,26066767.15944435,25336884.209770605,0.51,146.90999999999997,6.4858246,918,6.006088783816518,6.154745890366682,348.31392220000004,350.4339731475178,43.05885,59.21376144142921
2022-07-07,58.0,0.40033073369999994,302.81155,919,303.29045756964024,304.0284604799556,25359154.0,919,27038328.62182009,25316940.778043557,1.42,148.32999999999996,5.804452,919,6.351147207181096,6.145764375601227,354.11837420000006,356.57973752311904,52.664307,60.6935319876216
2022-07-08,59.0,0.40347870809999997,303.32715,920,303.7147010079351,304.02960934612986,26531290.0,920,27698600.104202643,25295359.283226974,1.0,149.32999999999996,6.232859,920,6.633648151733359,6.136321964154083,360.3512332000001,362.7160594872731,53.2206,45.53829319990293
2022-07-09,60.0,0.4066029759,303.84756,921,303.973560446643,304.02929593649725,27209682.0,921,27834875.14453217,25272146.174937565,0.4,149.72999999999996,6.4743595,921,6.770692827048944,6.126421427575894,366.8255927000001,368.84248091484903,44.63862,52.4172967979532
2022-07-10,61.0,0.40970353709999996,304.72406,922,303.9734270940033,304.0275203421781,28086468.0,922,27385976.11817912,25247308.39039872,0.06,149.78999999999996,6.9233246,922,6.71982416652802,6.116065671886879,373.7489173000001,374.9585465867359,45.417698,42.73873804761791
2022-07-11,62.0,0.4127803917,304.38232,923,303.690599969096,304.0242830794064,27700116.0,923,26463050.65736654,25220853.352367356,0.68,150.46999999999997,7.0238795,923,6.492907390625227,6.105257736723845,380.7727968000001,381.06380432345975,43.41445,42.38324225459655
2022-07-12,63.0,0.41583353970000003,303.95547,924,303.18431811120763,304.01958508937946,25971374.0,924,25317598.15458703,25192788.966915604,2.3,152.76999999999998,6.456805,924,6.1533321186508765,6.094000794447991,387.22960180000007,387.15780511790774,52.774494,41.127205790373374
