Fecha,SRF,holtwinters_predicts
2020-04-14,26007926.0,26194478.976710204
2020-04-15,7747483.5,24467321.6227325
2020-04-16,8709733.0,17111093.666394588
2020-04-17,24865154.0,7242688.332749391
2020-04-18,19834972.0,15971714.83121929
2020-04-19,26303590.0,19199518.961120896
2020-04-20,25063480.0,25650313.764326837
2020-04-21,26112090.0,20901053.36944707
2020-04-22,25714798.0,25364416.41881588
2020-04-23,25230238.0,30286523.11463414
2020-04-24,26388590.0,24442740.52408663
2020-04-25,24857594.0,27321829.260099452
2020-04-26,16663529.0,24529465.462004967
2020-04-27,24371864.0,22037702.285769317
2020-04-28,26921082.0,23607040.304823965
2020-04-29,24726746.0,26435528.713239707
2020-04-30,18975096.0,23045123.90570917
2020-05-01,26422908.0,18178299.85990935
2020-05-02,26766446.0,27106429.00805571
2020-05-03,25799450.0,25912296.29896022
2020-05-04,26077214.0,27661461.212599814
2020-05-05,21684944.0,25334565.339250766
2020-05-06,19311902.0,23815392.861235302
2020-05-07,24055244.0,21379175.572798662
2020-05-08,24565526.0,23757090.04798344
2020-05-09,20159996.0,24551377.092761558
2020-05-10,23229800.0,18727189.12554803
2020-05-11,20582454.0,21412235.859699607
2020-05-12,20606414.0,18997589.31667784
2020-05-13,19117964.0,21544131.346218474
2020-05-14,21709530.0,19321400.608329244
2020-05-15,24166102.0,24970567.46503229
2020-05-16,25628788.0,23791957.460064903
2020-05-17,25358376.0,26302072.972167566
2020-05-18,26443206.0,23812351.79085888
2020-05-19,27460410.0,26045783.01140814
2020-05-20,25666858.0,25434126.121981967
2020-05-21,20476632.0,26301843.631671004
2020-05-22,22338326.0,23042807.234609734
2020-05-23,22980790.0,22881469.399231985
2020-05-24,24180402.0,22766546.000084564
2020-05-25,24219412.0,23727026.93029715
2020-05-26,21912364.0,23272983.591825884
2020-05-27,19177422.0,23992920.899829835
2020-05-28,21392538.0,22961342.502174485
2020-05-29,15638787.0,18709147.517459605
2020-05-30,23385112.0,18124969.455934737
2020-05-31,24148152.0,21354028.38389768
2020-06-01,22115506.0,20132110.84218781
2020-06-02,22555226.0,18567488.456615884
2020-06-03,24418838.0,18870903.90915458
2020-06-04,24260936.0,26440194.445827097
2020-06-05,24578934.0,28971849.904665723
2020-06-06,23694642.0,28143631.343540944
2020-06-07,25756650.0,25711303.07168489
2020-06-08,26802646.0,23964720.92255534
2020-06-09,27206646.0,23454573.08351384
2020-06-10,21985168.0,26285254.682707407
2020-06-11,15815482.0,25414849.92637188
2020-06-12,26639468.0,19665852.533232458
2020-06-13,24588352.0,21554008.715609603
