Fecha,srf,srf_holtwin_predicts
2020-03-30,18397074.0,23573686.606233727
2020-03-31,19228254.0,22736130.449198883
2020-04-01,21547174.0,15175176.080968589
2020-04-02,23665684.0,17655789.54515122
2020-04-03,16095026.0,25034778.169225555
2020-04-04,17760664.0,21387040.54570905
2020-04-05,11739026.0,21184462.196858674
2020-04-06,16081342.0,12930687.483043732
2020-04-07,17335692.0,12734494.658405494
2020-04-08,22780946.0,15430111.527414637
2020-04-09,24366178.0,19187580.71916795
2020-04-10,19577408.0,22942914.364999976
2020-04-11,22078280.0,23097494.699812353
2020-04-12,25520724.0,23067360.104200445
2020-04-13,26764400.0,26010917.449018504
2020-04-14,26036616.0,26222615.156285673
2020-04-15,7949669.5,24510818.38484729
2020-04-16,8902571.0,17226110.428670157
2020-04-17,24906824.0,7449669.0263498835
2020-04-18,19923696.0,16097701.387048017
2020-04-19,26333056.0,19294380.32922819
2020-04-20,25104326.0,25686817.06012921
2020-04-21,26143956.0,20981374.368606623
2020-04-22,25750850.0,25403910.614027355
2020-04-23,25271740.0,30280059.490099717
2020-04-24,26418898.0,24492353.78978696
2020-04-25,24903200.0,27343556.422092237
2020-04-26,16786704.0,24578704.71129135
2020-04-27,24422196.0,22110786.09695123
2020-04-28,26948310.0,23664668.342011485
2020-04-29,24775072.0,26467817.466715835
2020-04-30,19078448.0,23109744.080379147
2020-05-01,26455868.0,18289827.86441592
2020-05-02,26795882.0,27133144.927847475
2020-05-03,25838432.0,25949718.264910016
2020-05-04,26114472.0,27683112.00109151
2020-05-05,21763250.0,25379353.143118277
2020-05-06,19412988.0,23873768.087056693
2020-05-07,24111394.0,21461085.366596892
2020-05-08,24618500.0,23816038.95193565
2020-05-09,20254142.0,24605291.156241905
2020-05-10,23294762.0,18835078.708243154
2020-05-11,20672778.0,21494286.38712983
2020-05-12,20696222.0,19103040.131062485
2020-05-13,19221490.0,21625069.229245547
2020-05-14,21789108.0,19422842.0664989
2020-05-15,24222268.0,25019588.085636865
2020-05-16,25671632.0,23851565.020069152
2020-05-17,25403474.0,26338759.68058863
2020-05-18,26478538.0,23871944.534235574
2020-05-19,27485876.0,26085047.080686666
2020-05-20,25709648.0,25478612.905860465
2020-05-21,20567984.0,26338851.96837558
2020-05-22,22412600.0,23109954.53523016
2020-05-23,23047544.0,22950827.38335078
2020-05-24,24236310.0,22834675.468356073
2020-05-25,24274662.0,23787102.124092154
2020-05-26,21989772.0,23336944.045479104
2020-05-27,19279836.0,24050869.05122327
2020-05-28,21473812.0,23027831.555867452
2020-05-29,15774661.0,18815376.57205193
2020-05-30,23446602.0,18237513.29961671
2020-05-31,24202906.0,21433931.132445987
2020-06-01,22189836.0,20224533.225001268
2020-06-02,22624682.0,18675368.171120856
2020-06-03,24470462.0,18974745.725397207
2020-06-04,24313308.0,26472499.72807514
2020-06-05,24628760.0,28979366.373480666
2020-06-06,23752054.0,28159866.93435791
2020-06-07,25793180.0,25749344.649903238
2020-06-08,26829776.0,24017184.055881765
2020-06-09,27229238.0,23512971.223628048
2020-06-10,22056168.0,26316025.975177906
2020-06-11,15944998.0,25452952.321524397
2020-06-12,26666370.0,19759042.074150518
2020-06-13,24633822.0,21628363.541517407
2020-06-14,23100262.0,24271624.754059847
2020-06-15,27574288.0,23766804.14169108
2020-06-16,24480564.0,26311050.14011057
2020-06-17,26289146.0,25784371.57300418
2020-06-18,24952656.0,25086285.21401708
2020-06-19,24783552.0,23332998.83525461
2020-06-20,25042896.0,27244966.374444857
2020-06-21,24837840.0,24488182.223169655
2020-06-22,21427774.0,20643997.469690308
2020-06-23,24712830.0,26066444.468991764
2020-06-24,18805818.0,26190513.559151914
2020-06-25,14610019.0,22003341.156212024
2020-06-26,17371590.0,18723932.25712742
2020-06-27,23571806.0,17596648.51330331
2020-06-28,24389870.0,18577284.569585226
2020-06-29,25999188.0,20153962.83019405
2020-06-30,25170098.0,20452748.38340079
2020-07-01,25150728.0,27297197.477439325
2020-07-02,26701298.0,27045732.208016686
2020-07-03,26894406.0,26704989.36812465
2020-07-04,28445570.0,27678610.13225223
2020-07-05,28454652.0,27342256.650437262
2020-07-06,26075986.0,26873787.915598627
2020-07-07,25092906.0,22132447.82155385
2020-07-08,24575704.0,26439494.46593353
2020-07-09,25595304.0,25061755.627823822
2020-07-10,26522466.0,28462087.01952091
2020-07-11,27567870.0,28711188.411944043
2020-07-12,28645440.0,27036735.32944963
2020-07-13,28635848.0,26790639.46453184
2020-07-14,28095130.0,28774622.239988305
2020-07-15,27333142.0,25348392.967259787
2020-07-16,24327850.0,27315150.069717027
2020-07-17,26718998.0,28471076.012106545
2020-07-18,25722412.0,27512343.609537687
2020-07-19,27646038.0,27674137.404823463
2020-07-20,25501408.0,27548253.3449847
2020-07-21,27098060.0,25972405.238551483
2020-07-22,27897944.0,24904390.184967928
2020-07-23,26809440.0,27471971.698423985
2020-07-24,26754686.0,27970603.258247457
2020-07-25,21679202.0,24727128.723118193
2020-07-26,14299486.0,21618509.889811017
2020-07-27,9491605.0,15115667.050730063
2020-07-28,13935824.0,13687694.929913534
2020-07-29,9832106.0,11473757.88463457
2020-07-30,23409452.0,15969841.993556108
2020-07-31,24475546.0,20467384.881485235
2020-08-01,26689318.0,23539717.71250116
2020-08-02,23226874.0,23236460.280169614
2020-08-03,26270214.0,24499542.627155587
2020-08-04,24394580.0,24168316.02280169
2020-08-05,24681238.0,24971612.069440037
2020-08-06,25983672.0,25622173.535699576
2020-08-07,22982248.0,24784253.095350735
2020-08-08,21210434.0,23206534.281770863
2020-08-09,15981166.0,20574324.36768373
2020-08-10,17981752.0,19337403.970986623
2020-08-11,23609504.0,20783776.49962856
2020-08-12,24906098.0,22519230.789593954
2020-08-13,25696410.0,22709606.870174617
2020-08-14,27741394.0,24209367.213178515
2020-08-15,26108196.0,25696949.075517524
2020-08-16,24168958.0,24620472.72063142
2020-08-17,25486046.0,26243284.382977456
2020-08-18,23758778.0,25742379.444468766
2020-08-19,20195774.0,23421891.35130658
2020-08-20,24025586.0,21234167.849086232
2020-08-21,25008500.0,18907425.674363058
2020-08-22,24590816.0,25952357.45806935
2020-08-23,23943894.0,27277066.20709617
2020-08-24,24773022.0,25700259.196971826
2020-08-25,16643879.0,21935519.729136564
2020-08-26,23124606.0,21293975.79263453
2020-08-27,24166548.0,23513046.57735507
2020-08-28,25381048.0,23793252.11784583
2020-08-29,25780760.0,21883262.68153829
2020-08-30,25061320.0,24825352.8829993
2020-08-31,23554938.0,25096332.760167845
2020-09-01,24844942.0,24102998.528557487
2020-09-02,25942258.0,23793552.84051949
2020-09-03,25178296.0,21907352.982443392
2020-09-04,21844620.0,23701716.416994583
2020-09-05,9076760.0,19616069.953421928
2020-09-06,16386102.0,15529771.911389073
2020-09-07,21043344.0,17869354.221945573
2020-09-08,23118878.0,22027401.907762945
2020-09-09,21602592.0,21859352.971964832
2020-09-10,14994182.0,18917906.148208957
2020-09-11,17347984.0,17527783.502635024
2020-09-12,23181694.0,20309688.673891194
2020-09-13,22084174.0,20497963.624625765
2020-09-14,15602426.0,19595824.50959858
2020-09-15,15031614.0,15637355.257501971
2020-09-16,15901260.0,13869857.129778918
2020-09-17,18056752.0,17154741.58035314
2020-09-18,21558752.0,19140830.387896396
2020-09-19,21547906.0,21433749.890944973
2020-09-20,21320600.0,21741592.98315143
2020-09-21,23820294.0,22037983.686911434
2020-09-22,23845534.0,19904466.431019425
2020-09-23,23924822.0,24671100.65371214
2020-09-24,24043598.0,23949983.245646358
2020-09-25,24161730.0,23902577.09632379
2020-09-26,22935270.0,23316642.124513168
2020-09-27,22699820.0,23225307.666805286
2020-09-28,21992650.0,22797011.923385356
2020-09-29,23008820.0,22919539.622620318
2020-09-30,24892310.0,23575035.613882232
2020-10-01,24542764.0,24976844.716154873
2020-10-02,18489464.0,17887001.220789634
2020-10-03,23895290.0,22101016.10400853
2020-10-04,23812176.0,20327067.707714606
2020-10-05,23881270.0,23779355.873658057
2020-10-06,20367968.0,22854756.90804386
2020-10-07,23330148.0,24112446.614101864
2020-10-08,21941034.0,22897500.831195597
2020-10-09,22640256.0,23981746.852017343
2020-10-10,22362480.0,22205369.276926707
2020-10-11,22628824.0,22945320.29194951
2020-10-12,20160590.0,23380157.16460065
2020-10-13,16116358.0,18847664.51389219
2020-10-14,19139346.0,17915121.705404043
2020-10-15,21001134.0,19769637.447991144
2020-10-16,14754752.0,17669346.273564342
2020-10-17,19228070.0,17327838.686317638
2020-10-18,21531566.0,16939769.938506536
2020-10-19,21047556.0,19074880.690020505
2020-10-20,18765500.0,23710533.356620606
2020-10-21,20757448.0,21315622.343732283
2020-10-22,20098362.0,20030064.19432436
2020-10-23,20506426.0,20444704.35094904
2020-10-24,19098288.0,19960379.740001366
2020-10-25,21004892.0,16680314.245009016
2020-10-26,20256550.0,21750669.112701967
2020-10-27,20038416.0,21997380.02415445
2020-10-28,17338654.0,19003238.918894093
2020-10-29,15922278.0,16477184.255739434
2020-10-30,20744254.0,19504484.373369865
2020-10-31,20390592.0,16769871.124775998
2020-11-01,19623354.0,19290466.620541096
2020-11-02,16972394.0,19070151.529687595
2020-11-03,20433374.0,20786640.236110386
2020-11-04,20039422.0,18923531.577151526
2020-11-05,19046816.0,18392491.106120177
2020-11-06,17337906.0,19915072.490958788
2020-11-07,19300922.0,17930211.4501677
2020-11-08,19196614.0,18972164.106395535
2020-11-09,18375804.0,18805572.319104593
2020-11-10,18045506.0,18972365.979052298
2020-11-11,16080627.0,18213389.556438155
2020-11-12,17653854.0,14004485.925724728
2020-11-13,16545656.0,14099501.613931542
2020-11-14,18439756.0,20975007.25068576
2020-11-15,15340382.0,15699648.265404446
2020-11-16,13835002.0,14412092.85602586
2020-11-17,12090884.0,12165362.543369109
2020-11-18,14268732.0,13391599.34165238
2020-11-19,14927921.0,14393961.913408665
2020-11-20,14438534.0,13449967.78810872
2020-11-21,4878248.5,11245413.79943144
2020-11-22,14346561.0,10024751.843403168
2020-11-23,16663430.0,16263843.083015816
2020-11-24,17567304.0,18027179.662989907
2020-11-25,16918038.0,13946349.351887863
2020-11-26,16726526.0,13139642.979856007
2020-11-27,16681470.0,20506241.138904326
2020-11-28,14889498.0,17031035.643798485
2020-11-29,6501518.5,14316480.91479716
2020-11-30,8821724.0,10731416.840303617
2020-12-01,16992624.0,9474933.571154555
2020-12-02,17161784.0,16596109.104206488
2020-12-03,10401035.0,14112512.54717131
2020-12-04,9234271.0,11540098.960986404
2020-12-05,7869431.0,10757273.014395447
2020-12-06,5566157.0,8340843.165894226
2020-12-07,15881754.0,8218494.60231249
2020-12-08,16426818.0,14053688.151528038
2020-12-09,16931966.0,15606578.669386225
2020-12-10,16818292.0,16229049.58033025
2020-12-11,16303229.0,16344457.107968906
2020-12-12,15773205.0,13954761.11129608
2020-12-13,16177480.0,17549122.899994288
2020-12-14,12015191.0,15249997.824527152
2020-12-15,16607525.0,14638540.211749166
2020-12-16,16742161.0,15759352.206197757
2020-12-17,9170031.0,11374892.918747589
2020-12-18,14720782.0,10794649.48306812
2020-12-19,16305513.0,14226059.280530035
2020-12-20,13007234.0,15247029.35788304
2020-12-21,9532617.0,14262865.194006253
2020-12-22,13609161.0,14304775.906050859
2020-12-23,16250626.0,11317968.845711417
2020-12-24,13133166.0,12516574.181732746
2020-12-25,16602989.0,13421930.400795512
2020-12-26,16275714.0,18499443.26325685
2020-12-27,16874154.0,18036679.44090107
2020-12-28,16461623.0,17606115.689295888
2020-12-29,16360629.0,17076754.68977207
2020-12-30,16685622.0,16560589.158154897
2020-12-31,16019317.0,16072616.271332497
2021-01-01,7707612.0,13713280.659686152
2021-01-02,5739022.5,9605524.004097514
2021-01-03,14891481.0,11056534.636948429
2021-01-04,17137486.0,14134460.133891992
2021-01-05,15392170.0,15027217.071032401
2021-01-06,16701973.0,15188019.012919348
2021-01-07,14120664.0,12626932.386066973
2021-01-08,16727022.0,16003263.390319532
2021-01-09,8006659.0,12383599.474707372
2021-01-10,16851962.0,12260668.8288169
2021-01-11,6250054.5,10019278.39578712
2021-01-12,8335735.5,11121613.697544472
2021-01-13,11883089.0,12419598.123899266
2021-01-14,14651942.0,13954478.040790651
2021-01-15,17153006.0,14948785.735298963
2021-01-16,16966986.0,16314188.670067104
2021-01-17,15759620.0,15874236.180301212
2021-01-18,17044536.0,16245280.177434644
2021-01-19,12553896.0,14359601.481201667
2021-01-20,3468739.2,9284665.131469551
2021-01-21,14312457.0,8400332.209909758
2021-01-22,16145469.0,8563234.695975019
2021-01-23,15110643.0,10668973.6745424
2021-01-24,14441956.0,20331626.187965166
2021-01-25,18147396.0,17013011.401099753
2021-01-26,18353344.0,14803757.315491071
2021-01-27,17564736.0,14148069.90900095
2021-01-28,7681163.0,16432146.275416464
2021-01-29,13630552.0,14662258.091660818
2021-01-30,18479958.0,18510041.487357024
2021-01-31,17341996.0,17357864.827399056
2021-02-01,13584548.0,12842450.638463922
2021-02-02,18923932.0,16733065.834697373
2021-02-03,19079780.0,19426174.725440517
2021-02-04,19180518.0,18447690.266501937
2021-02-05,19413842.0,19979793.10013733
2021-02-06,19416226.0,21253806.068279184
2021-02-07,18804830.0,16796082.94941602
2021-02-08,19625018.0,16083629.371969556
2021-02-09,18057006.0,20127820.033493474
2021-02-10,17603214.0,15200805.79072966
2021-02-11,15954106.0,19325249.427949816
2021-02-12,8285393.5,18030919.55975288
2021-02-13,10282143.0,12194824.629011888
2021-02-14,15385038.0,13467682.734333502
2021-02-15,13829443.0,15497125.354561247
2021-02-16,14728645.0,15063984.238677245
2021-02-17,21205310.0,15519084.119970001
2021-02-18,14784347.0,17883814.692837052
2021-02-19,13796910.0,11707899.413683992
2021-02-20,21553296.0,17738384.04543126
2021-02-21,21751942.0,21847234.349157676
2021-02-22,14203813.0,18889191.7492345
2021-02-23,19532504.0,18613936.802351944
2021-02-24,21366014.0,18678274.003928114
2021-02-25,20420910.0,15977578.698305385
2021-02-26,21190110.0,19781830.80629651
2021-02-27,21089278.0,21462359.11525428
2021-02-28,20941946.0,22520182.017025955
2021-03-01,19421464.0,22971992.83955213
2021-03-02,6297691.0,16665975.14951694
2021-03-03,21939318.0,15175721.601559352
2021-03-04,21943914.0,18393874.634354312
2021-03-05,20421062.0,21698352.18078714
2021-03-06,20523000.0,21042578.557338987
2021-03-07,16499226.0,18061109.660312414
2021-03-08,8073006.0,13638239.375358382
2021-03-09,14546699.0,11624943.444743685
2021-03-10,22056534.0,19298345.462723028
2021-03-11,22226728.0,21302445.717800066
2021-03-12,19111796.0,17522274.83381455
2021-03-13,17651630.0,19158958.257270936
2021-03-14,22901610.0,16705425.866273683
2021-03-15,20907268.0,20437145.0974047
2021-03-16,23112454.0,25268065.563584827
2021-03-17,24120512.0,25011714.596129023
2021-03-18,24311680.0,22911850.41043242
2021-03-19,24780918.0,15444656.318407718
2021-03-20,23097442.0,22896658.75255055
2021-03-21,23228568.0,30051964.29220769
2021-03-22,24578508.0,26320261.42860784
2021-03-23,25184878.0,25059204.313522063
2021-03-24,25371780.0,26472935.494794
2021-03-25,25319518.0,26277441.96746575
2021-03-26,25224956.0,25889459.12072651
2021-03-27,25283194.0,25319147.801721472
2021-03-28,19310060.0,20747241.628804117
2021-03-29,13804379.0,16907776.033378504
2021-03-30,24640966.0,20924679.256968245
2021-03-31,23911980.0,24534080.02165489
2021-04-01,11705599.0,18417486.516927842
2021-04-02,7806189.0,14355951.520807052
2021-04-03,19695526.0,15452819.177564904
2021-04-04,20085062.0,18396703.9955645
2021-04-05,25801852.0,20851038.360672217
2021-04-06,25661352.0,19797495.33136463
2021-04-07,24586580.0,20959031.454298735
2021-04-08,25114542.0,23169033.024084885
2021-04-09,25623196.0,24224286.1125196
2021-04-10,24739606.0,26089396.535677247
2021-04-11,25877982.0,27252645.084475003
2021-04-12,25182556.0,27045691.452129595
2021-04-13,24989920.0,27831171.207619462
2021-04-14,25155226.0,26245570.423498366
2021-04-15,21967280.0,24080080.62230036
2021-04-16,25664076.0,24021210.094575018
2021-04-17,16277807.0,19231887.285241954
2021-04-18,8444874.0,17673256.19519445
2021-04-19,18256184.0,14342732.577303244
2021-04-20,22962506.0,19171303.3821773
2021-04-21,15051739.0,16653009.036267376
2021-04-22,20334086.0,17692526.690417357
2021-04-23,26112388.0,23714953.540187456
2021-04-24,25656030.0,21630692.12667871
2021-04-25,26031038.0,25530833.66563588
2021-04-26,25863154.0,24235852.961833075
2021-04-27,25095122.0,26479192.321569826
2021-04-28,26406766.0,26185843.661771335
2021-04-29,24854210.0,27457394.336192366
2021-04-30,15110711.0,23644080.98642165
2021-05-01,14595781.0,16574335.773729064
2021-05-02,25929628.0,20343986.04512254
2021-05-03,28361134.0,22121811.55938281
2021-05-04,27410724.0,27030458.581558533
2021-05-05,20756080.0,25701139.800912805
2021-05-06,22232314.0,23531117.614301894
2021-05-07,21153358.0,22700418.00395751
2021-05-08,24565358.0,22956576.382291526
2021-05-09,25712122.0,24148587.722861998
2021-05-10,22754532.0,21337008.02143226
2021-05-11,20313130.0,22474865.76322509
2021-05-12,13446065.0,19413938.11543551
2021-05-13,21539468.0,18154852.81987282
2021-05-14,19717078.0,18847302.030599855
2021-05-15,22027386.0,23695514.06885827
2021-05-16,22656902.0,22092332.569760077
2021-05-17,26151950.0,23951423.96466423
2021-05-18,22701748.0,23052946.69926999
2021-05-19,26646400.0,23786962.532222968
2021-05-20,27344478.0,23909718.528147254
2021-05-21,26462044.0,26371382.651332766
2021-05-22,23787052.0,26074213.36663796
2021-05-23,24002242.0,25120638.85441419
2021-05-24,25187158.0,24397376.588250056
2021-05-25,22515580.0,25044070.57648835
2021-05-26,22290314.0,23085838.29587722
2021-05-27,24597882.0,24075406.87010139
2021-05-28,27348180.0,25699871.921844736
2021-05-29,18939874.0,23089018.95700935
2021-05-30,19303810.0,21958297.422623806
2021-05-31,22697132.0,21222821.45386125
2021-06-01,21761106.0,19366084.556578565
2021-06-02,18636766.0,18032072.262027238
2021-06-03,11905850.0,16659222.204102773
2021-06-04,19559606.0,19031081.81521152
2021-06-05,25038342.0,22881136.999963827
2021-06-06,27629818.0,25315412.64189159
2021-06-07,27275884.0,26266655.89436133
2021-06-08,26127752.0,25017728.049270794
2021-06-09,25015602.0,23662495.95490671
2021-06-10,23680002.0,25283228.937406436
2021-06-11,26499180.0,25748135.03362027
2021-06-12,21279586.0,25186067.949003834
2021-06-13,18660806.0,21648255.592084218
2021-06-14,23997848.0,21294506.75190636
2021-06-15,24670344.0,22727591.41516005
2021-06-16,23862098.0,24338870.13316602
2021-06-17,21495600.0,24489311.934609756
2021-06-18,20742634.0,22041773.469158836
2021-06-19,16070553.0,19705687.020253677
2021-06-20,25438048.0,21073988.05942153
2021-06-21,24579564.0,21600394.899819933
2021-06-22,15083833.0,19071011.35680377
2021-06-23,22187798.0,22107530.762617186
2021-06-24,24277398.0,22947772.88110955
2021-06-25,23610780.0,23118030.95381898
2021-06-26,24970426.0,23782927.05676877
2021-06-27,22694960.0,23927088.95800635
2021-06-28,17986006.0,21304497.46531686
2021-06-29,19874576.0,18315615.918774765
2021-06-30,11927023.0,16470917.203622356
2021-07-01,20914162.0,18683356.006936226
2021-07-02,24346788.0,20620225.541361123
2021-07-03,23467724.0,22314754.83478323
2021-07-04,25074960.0,23769978.21243415
2021-07-05,22654236.0,23702465.72770144
2021-07-06,18429614.0,22153180.89687537
2021-07-07,8963200.0,15948875.312323732
2021-07-08,16819586.0,15281416.653901605
2021-07-09,13805695.0,15604111.421129841
2021-07-10,21416180.0,17837310.466433253
2021-07-11,24411504.0,20845110.057387136
2021-07-12,21751664.0,21525397.13182331
2021-07-13,18646350.0,20587645.671558943
2021-07-14,24647400.0,20677474.203667723
2021-07-15,21409064.0,19575803.174372006
2021-07-16,21805814.0,21465894.19509777
2021-07-17,25132250.0,24285295.18473129
2021-07-18,25678886.0,24625946.949860293
2021-07-19,26232688.0,26209365.941108197
2021-07-20,27489806.0,26109006.992509194
2021-07-21,24568448.0,26247485.94851815
2021-07-22,22313514.0,23777358.7314149
2021-07-23,25168052.0,24115699.89472707
2021-07-24,28882728.0,25471628.29366415
2021-07-25,28003562.0,24541620.66654942
2021-07-26,27368368.0,24687975.871882156
2021-07-27,26218126.0,23185977.62882263
2021-07-28,24843240.0,26088097.83946608
2021-07-29,22981252.0,23128803.61336408
2021-07-30,23854978.0,28374245.941172242
2021-07-31,25423592.0,26892808.7235694
2021-08-01,27118254.0,27226894.921732925
2021-08-02,26290006.0,25294566.198341053
2021-08-03,24414996.0,27060755.095523022
2021-08-04,21501014.0,24521353.478238843
2021-08-05,24472010.0,23701328.465174176
2021-08-06,25929430.0,24882568.30542046
2021-08-07,25350668.0,24387232.782617167
2021-08-08,24118088.0,24192472.640663024
2021-08-09,24641538.0,22521214.851880867
2021-08-10,25119510.0,24642048.648360297
2021-08-11,26414836.0,27006177.316564098
2021-08-12,26665110.0,27033663.798893444
2021-08-13,27108914.0,25846862.084226556
2021-08-14,26637638.0,26484687.82081973
2021-08-15,24550366.0,26282636.825771064
2021-08-16,25122940.0,24134425.66812534
2021-08-17,25163304.0,26477403.634342458
2021-08-18,25305680.0,25698099.940766834
2021-08-19,25454054.0,24173312.413861834
2021-08-20,21125780.0,24240079.542857856
2021-08-21,13921312.0,18960973.609925423
2021-08-22,19762154.0,20434398.25053447
2021-08-23,25816252.0,22103199.991376508
2021-08-24,25352192.0,24049739.54494647
2021-08-25,23973526.0,21399513.80958674
2021-08-26,24745330.0,24692007.189415317
2021-08-27,27190296.0,26022716.326959193
2021-08-28,26394868.0,26560489.89009857
2021-08-29,19814788.0,23774370.334924404
2021-08-30,23745810.0,22787509.49980565
2021-08-31,23635818.0,23419469.39218591
2021-09-01,23580516.0,23305314.125360686
2021-09-02,22057364.0,22762693.924981054
2021-09-03,18932796.0,19449501.656596925
2021-09-04,18882306.0,19349251.475831125
2021-09-05,23853254.0,15957605.294736847
2021-09-06,22215204.0,21090640.927233964
2021-09-07,24689120.0,23565299.688669395
2021-09-08,22622180.0,26698680.074115373
2021-09-09,21897254.0,23946875.516985405
2021-09-10,22222096.0,20108909.366925146
2021-09-11,20155372.0,21738195.992520265
2021-09-12,20634934.0,23819403.436154783
2021-09-13,18708174.0,20979518.939362474
2021-09-14,22584754.0,18148057.841412686
2021-09-15,20851198.0,18405409.829201892
2021-09-16,15802048.0,18164527.846580725
2021-09-17,20330468.0,19252726.021912225
2021-09-18,21240956.0,21327209.008776333
2021-09-19,23664660.0,22368062.42508475
2021-09-20,23859878.0,23267383.457635503
2021-09-21,21459762.0,24071099.65118278
2021-09-22,15406222.0,19741116.003182147
2021-09-23,19487894.0,20369028.62139409
2021-09-24,17465218.0,19580288.392252617
2021-09-25,17697650.0,18428166.96260899
2021-09-26,20552928.0,17346894.260826778
2021-09-27,23683702.0,19048988.949374877
2021-09-28,21740126.0,21200764.31324738
2021-09-29,19659808.0,21995309.003964793
2021-09-30,16014822.0,21438481.68706967
2021-10-01,18987596.0,19469256.153649032
2021-10-02,8595470.0,12355331.751325037
2021-10-03,14842786.0,14387690.591600174
2021-10-04,14389080.0,11943642.11723794
2021-10-05,18416096.0,14875024.857770536
2021-10-06,22189850.0,15669185.586414866
2021-10-07,22562974.0,21430662.831601042
2021-10-08,23124330.0,21172990.682896882
2021-10-09,22461132.0,23711232.82554672
2021-10-10,22801600.0,21980836.243431054
2021-10-11,21306544.0,23052735.716734
2021-10-12,21663402.0,22772532.387368213
2021-10-13,17966558.0,19295510.29064249
2021-10-14,17449814.0,19064813.603872646
2021-10-15,18299944.0,19499849.62026887
2021-10-16,14719013.0,16183452.67632972
2021-10-17,17733856.0,16567586.303697981
2021-10-18,21619764.0,15812851.639029555
2021-10-19,21477860.0,18555365.119379897
2021-10-20,20667036.0,23665389.782585215
2021-10-21,19052504.0,22244508.55874615
2021-10-22,18383168.0,19642217.57366575
2021-10-23,19781854.0,19393236.64025462
2021-10-24,18421746.0,19072337.105351336
2021-10-25,13119927.0,15898620.771701325
