Fecha,srf,srf_holtwin_predicts
2020-04-22,25750850.0,25660827.109479673
2020-04-23,25271740.0,30411713.84863294
2020-04-24,26418898.0,24376434.581815112
2020-04-25,24903200.0,27357813.908900686
2020-04-26,16786704.0,24499037.348308757
2020-04-27,24422196.0,21798235.08651214
2020-04-28,26948310.0,23601162.245798565
2020-04-29,24775072.0,26554418.65791846
2020-04-30,19078448.0,23090130.098682918
2020-05-01,26455868.0,18138164.089723468
2020-05-02,26795882.0,27351425.11132983
2020-05-03,25838432.0,26039224.886679225
2020-05-04,26114472.0,27720769.611098353
2020-05-05,21763250.0,25341384.05362635
2020-05-06,19412988.0,23728256.392220788
2020-05-07,24111394.0,21235731.423003048
2020-05-08,24618500.0,23805036.092735752
2020-05-09,20254142.0,24628553.81259235
2020-05-10,23294762.0,18692029.029613547
2020-05-11,20672778.0,21585510.157983877
2020-05-12,20696222.0,19116381.749842312
2020-05-13,19221490.0,21687604.929487504
2020-05-14,21789108.0,19366909.54592881
2020-05-15,24222268.0,25077269.61012142
2020-05-16,25671632.0,23850175.229122296
2020-05-17,25403474.0,26402472.662894525
2020-05-18,26478538.0,23868478.939650796
2020-05-19,27485876.0,26175607.568859797
2020-05-20,25709648.0,25570229.65716163
2020-05-21,20567984.0,26389594.849510245
2020-05-22,22412600.0,22929472.399855398
2020-05-23,23047544.0,22842300.331499163
2020-05-24,24236310.0,22787664.07128991
2020-05-25,24274662.0,23814819.17832979
2020-05-26,21989772.0,23367064.312675558
2020-05-27,19279836.0,24017228.699780736
2020-05-28,21473812.0,22843492.27765473
2020-05-29,15774661.0,18674764.893830784
2020-05-30,23446602.0,18064650.791607413
2020-05-31,24202906.0,21537800.687109828
2020-06-01,22189836.0,20370713.132126756
2020-06-02,22624682.0,18812790.85521742
2020-06-03,24470462.0,19178254.997250948
2020-06-04,24313308.0,26761400.56933959
2020-06-05,24628760.0,29037265.02092512
2020-06-06,23752054.0,28032931.419636182
2020-06-07,25793180.0,25534495.812245995
2020-06-08,26829776.0,23918896.142093316
2020-06-09,27229238.0,23566753.03940387
2020-06-10,22056168.0,26472427.525133424
2020-06-11,15944998.0,25374998.980972074
2020-06-12,26666370.0,19386610.271319255
2020-06-13,24633822.0,21699546.264807146
2020-06-14,23100262.0,24410977.65769338
2020-06-15,27574288.0,23790139.766429633
2020-06-16,24480564.0,26456529.16872848
2020-06-17,26289146.0,25787246.89072363
2020-06-18,24952656.0,25105470.508351304
2020-06-19,24783552.0,23337188.815414086
2020-06-20,25042896.0,27298205.95608806
2020-06-21,24837840.0,24435055.383398753
2020-06-22,21427774.0,20631674.12922003
2020-06-23,24712830.0,26088432.812750403
2020-06-24,18805818.0,26152866.57984448
2020-06-25,14610019.0,21724719.15960507
2020-06-26,17371590.0,18333026.70371058
2020-06-27,23571806.0,17367179.14244141
2020-06-28,24389870.0,18681938.23431631
2020-06-29,25999188.0,20408131.242334418
2020-06-30,25170098.0,20777548.86284952
2020-07-01,25150728.0,27614937.47616307
2020-07-02,26701298.0,27117481.972809486
2020-07-03,26894406.0,26726151.287253257
2020-07-04,28445570.0,27695141.747449838
2020-07-05,28454652.0,27377058.933402974
2020-07-06,26075986.0,26929295.215463527
2020-07-07,25092906.0,22130030.649615772
2020-07-08,24575704.0,26543055.037697166
2020-07-09,25595304.0,25043974.21869711
2020-07-10,26522466.0,28472690.815892987
2020-07-11,27567870.0,28647529.562179964
2020-07-12,28645440.0,26966725.22223422
2020-07-13,28635848.0,26814991.40014288
2020-07-14,28095130.0,28851186.146154143
2020-07-15,27333142.0,25359944.085218087
2020-07-16,24327850.0,27390699.818405673
2020-07-17,26718998.0,28400550.210173365
2020-07-18,25722412.0,27417616.349958014
2020-07-19,27646038.0,27566825.458368618
2020-07-20,25501408.0,27497393.012286555
2020-07-21,27098060.0,25876393.14214494
2020-07-22,27897944.0,24899578.303614117
2020-07-23,26809440.0,27575589.761203084
2020-07-24,26754686.0,27995325.89248132
2020-07-25,21679202.0,24695621.40504363
2020-07-26,14299486.0,21496092.015842505
2020-07-27,9491605.0,14799975.119398044
2020-07-28,13935824.0,13342125.611954836
2020-07-29,9832106.0,11321949.530346617
2020-07-30,23409452.0,15841248.354602763
2020-07-31,24475546.0,20670698.456886403
2020-08-01,26689318.0,23775926.662923887
2020-08-02,23226874.0,23457596.064147215
2020-08-03,26270214.0,24601963.088668015
2020-08-04,24394580.0,24278521.85929291
2020-08-05,24681238.0,25030824.391944442
2020-08-06,25983672.0,25639421.044295244
2020-08-07,22982248.0,24805050.65801008
2020-08-08,21210434.0,23152478.56247531
2020-08-09,15981166.0,20478621.79063126
2020-08-10,17981752.0,19130514.808613196
2020-08-11,23609504.0,20639700.543505628
2020-08-12,24906098.0,22552199.8765726
2020-08-13,25696410.0,22809328.500113197
2020-08-14,27741394.0,24361322.177221403
2020-08-15,26108196.0,25892455.78910626
2020-08-16,24168958.0,24725864.571604367
2020-08-17,25486046.0,26276292.981320538
2020-08-18,23758778.0,25730941.72177878
2020-08-19,20195774.0,23346434.867941123
2020-08-20,24025586.0,21085026.32641697
2020-08-21,25008500.0,18936827.6409579
2020-08-22,24590816.0,26181758.365418207
2020-08-23,23943894.0,27335521.326187026
2020-08-24,24773022.0,25609559.431953922
2020-08-25,16643879.0,21860584.777698427
2020-08-26,23124606.0,21072038.312013887
2020-08-27,24166548.0,23474646.92670394
2020-08-28,25381048.0,23798516.46464996
2020-08-29,25780760.0,21941854.50771183
2020-08-30,25061320.0,24990398.02887383
2020-08-31,23554938.0,25181371.432754315
2020-09-01,24844942.0,24088010.32446803
2020-09-02,25942258.0,23812823.60441082
2020-09-03,25178296.0,21992287.570603415
2020-09-04,21844620.0,23856847.374427535
2020-09-05,9076760.0,19622489.458361484
2020-09-06,16386102.0,15160077.830166997
2020-09-07,21043344.0,17727841.741929077
2020-09-08,23118878.0,22073877.001904644
2020-09-09,21602592.0,21919544.786849592
2020-09-10,14994182.0,18936797.398680884
2020-09-11,17347984.0,17397816.515458103
2020-09-12,23181694.0,20242936.570559613
2020-09-13,22084174.0,20568500.693051856
2020-09-14,15602426.0,19684691.80742115
2020-09-15,15031614.0,15537441.659960013
2020-09-16,15901260.0,13802008.926272012
2020-09-17,18056752.0,17195045.029567055
2020-09-18,21558752.0,19191454.67139569
2020-09-19,21547906.0,21542773.803837966
2020-09-20,21320600.0,21796291.867651682
2020-09-21,23820294.0,22048515.07524715
2020-09-22,23845534.0,19972383.95508181
2020-09-23,23924822.0,24842020.02300516
2020-09-24,24043598.0,24003018.727663077
2020-09-25,24161730.0,23930532.3950617
2020-09-26,22935270.0,23338796.470912397
2020-09-27,22699820.0,23222116.972738825
2020-09-28,21992650.0,22776947.63632759
2020-09-29,23008820.0,22881773.174337722
2020-09-30,24892310.0,23560642.95884556
2020-10-01,24542764.0,25016736.31481585
2020-10-02,18489464.0,17890189.0272313
2020-10-03,23895290.0,22123800.931483466
2020-10-04,23812176.0,20401102.311186526
2020-10-05,23881270.0,23936994.751626477
2020-10-06,20367968.0,22931613.756574277
2020-10-07,23330148.0,24060226.61950556
2020-10-08,21941034.0,22845572.13988975
2020-10-09,22640256.0,23923794.820417855
2020-10-10,22362480.0,22131003.553351056
2020-10-11,22628824.0,22916318.870334968
2020-10-12,20160590.0,23355488.984544665
2020-10-13,16116358.0,18722355.389164947
2020-10-14,19139346.0,17760311.03757185
2020-10-15,21001134.0,19740987.983159095
2020-10-16,14754752.0,17699579.72478862
2020-10-17,19228070.0,17238825.814534727
2020-10-18,21531566.0,16965600.074660975
2020-10-19,21047556.0,19249252.701247577
2020-10-20,18765500.0,23861317.302201506
2020-10-21,20757448.0,21210830.29297648
2020-10-22,20098362.0,19961631.019798663
2020-10-23,20506426.0,20415319.238940448
2020-10-24,19098288.0,19948907.30860046
2020-10-25,21004892.0,16644498.97680942
2020-10-26,20256550.0,21886946.141415805
2020-10-27,20038416.0,22007873.43453863
2020-10-28,17338654.0,18938844.79342587
2020-10-29,15922278.0,16388400.137616029
2020-10-30,20744254.0,19443605.477523353
2020-10-31,20390592.0,16785420.44535899
2020-11-01,19623354.0,19425723.368795194
2020-11-02,16972394.0,19144775.016483784
2020-11-03,20433374.0,20747138.839684267
2020-11-04,20039422.0,18892683.96248095
2020-11-05,19046816.0,18417615.188118715
2020-11-06,17337906.0,19949884.752141315
2020-11-07,19300922.0,17855257.97624778
2020-11-08,19196614.0,18985803.27934355
2020-11-09,18375804.0,18819846.99424923
2020-11-10,18045506.0,18963802.36520388
2020-11-11,16080627.0,18176635.735253006
2020-11-12,17653854.0,13911990.883161789
2020-11-13,16545656.0,14185564.284646792
2020-11-14,18439756.0,21101497.330678344
2020-11-15,15340382.0,15668778.645961588
2020-11-16,13835002.0,14385044.170582026
2020-11-17,12090884.0,12132386.98008945
2020-11-18,14268732.0,13373642.334296996
2020-11-19,14927921.0,14416633.486623337
2020-11-20,14438534.0,13479384.178267641
2020-11-21,4878248.5,11294039.650139567
2020-11-22,14346561.0,9822200.467183467
2020-11-23,16663430.0,16322541.72368027
2020-11-24,17567304.0,18068585.95623611
2020-11-25,16918038.0,13949328.895497993
2020-11-26,16726526.0,13246108.465825636
2020-11-27,16681470.0,20682549.12659053
2020-11-28,14889498.0,16977717.574051064
2020-11-29,6501518.5,14215978.347353425
2020-11-30,8821724.0,10408371.991922444
2020-12-01,16992624.0,9257290.043787276
2020-12-02,17161784.0,16760803.11690522
2020-12-03,10401035.0,14209046.743585296
2020-12-04,9234271.0,11453717.004920488
2020-12-05,7869431.0,10635596.59962037
2020-12-06,5566157.0,8182185.382401475
2020-12-07,15881754.0,8046653.24085854
2020-12-08,16426818.0,14244813.36191522
2020-12-09,16931966.0,15779307.997241063
2020-12-10,16818292.0,16356181.649887161
2020-12-11,16303229.0,16424370.03365927
2020-12-12,15773205.0,13990437.93858914
2020-12-13,16177480.0,17630002.948106565
2020-12-14,12015191.0,15239079.692289706
2020-12-15,16607525.0,14519081.704824828
2020-12-16,16742161.0,15773465.749979481
2020-12-17,9170031.0,11416204.115638245
2020-12-18,14720782.0,10735880.939055517
2020-12-19,16305513.0,14337580.873779498
2020-12-20,13007234.0,15372383.142966151
2020-12-21,9532617.0,14241915.071379084
2020-12-22,13609161.0,14127775.817801898
2020-12-23,16250626.0,11211121.377447922
2020-12-24,13133166.0,12641345.407153537
2020-12-25,16602989.0,13501713.359526824
2020-12-26,16275714.0,18649001.939618304
2020-12-27,16874154.0,18027545.1802939
2020-12-28,16461623.0,17560763.402846158
2020-12-29,16360629.0,17015209.924257293
2020-12-30,16685622.0,16506667.268927708
2020-12-31,16019317.0,16051980.588318372
2021-01-01,7707612.0,13701825.717316015
2021-01-02,5739022.5,9387820.507521495
2021-01-03,14891481.0,10818624.020862881
2021-01-04,17137486.0,14159529.477617905
2021-01-05,15392170.0,15145057.121161014
2021-01-06,16701973.0,15255681.285047779
2021-01-07,14120664.0,12711923.417025847
2021-01-08,16727022.0,16095556.114104638
2021-01-09,8006659.0,12452085.721582375
2021-01-10,16851962.0,12137709.495726613
2021-01-11,6250054.5,10124502.352793064
2021-01-12,8335735.5,11037216.461937837
2021-01-13,11883089.0,12281883.85756018
2021-01-14,14651942.0,13871542.22996255
2021-01-15,17153006.0,14934920.064665966
2021-01-16,16966986.0,16385678.812465968
2021-01-17,15759620.0,15930522.68463881
2021-01-18,17044536.0,16267370.69341873
2021-01-19,12553896.0,14398153.674108736
2021-01-20,3468739.2,9238726.529682506
2021-01-21,14312457.0,8173291.38625173
2021-01-22,16145469.0,8666762.206797643
2021-01-23,15110643.0,10985212.91355934
2021-01-24,14441956.0,20635645.68807722
2021-01-25,18147396.0,16946063.881910637
2021-01-26,18353344.0,14812756.329738118
2021-01-27,17564736.0,14277728.002057074
2021-01-28,7681163.0,16613198.493112363
2021-01-29,13630552.0,14436975.19717839
2021-01-30,18479958.0,18368898.373325564
2021-01-31,17341996.0,17291227.773029774
2021-02-01,13584548.0,12810921.345276434
2021-02-02,18923932.0,16744629.290044095
2021-02-03,19079780.0,19509013.84586254
2021-02-04,19180518.0,18473934.12049808
2021-02-05,19413842.0,20017906.2132031
2021-02-06,19416226.0,21251497.338215195
2021-02-07,18804830.0,16730044.960768692
2021-02-08,19625018.0,16123974.227442529
2021-02-09,18057006.0,20271762.616762515
2021-02-10,17603214.0,15194482.687564418
2021-02-11,15954106.0,19407254.779316112
2021-02-12,8285393.5,17949836.962165065
2021-02-13,10282143.0,11812576.47568521
2021-02-14,15385038.0,13222408.727004878
2021-02-15,13829443.0,15450923.53502953
2021-02-16,14728645.0,14983535.355914883
2021-02-17,21205310.0,15469846.37851101
2021-02-18,14784347.0,18062004.33156918
2021-02-19,13796910.0,11681111.029789794
2021-02-20,21553296.0,17799800.58035499
2021-02-21,21751942.0,22010717.98368168
2021-02-22,14203813.0,18961757.143580504
2021-02-23,19532504.0,18481950.37729114
2021-02-24,21366014.0,18649429.45871464
2021-02-25,20420910.0,16059229.530405544
2021-02-26,21190110.0,19976911.626205653
2021-02-27,21089278.0,21602774.818643816
2021-02-28,20941946.0,22572229.71433391
2021-03-01,19421464.0,22940400.60907115
2021-03-02,6297691.0,16525736.4103452
2021-03-03,21939318.0,14743904.714832792
2021-03-04,21943914.0,18432391.535768583
2021-03-05,20421062.0,21841786.925684933
2021-03-06,20523000.0,21064091.574175566
2021-03-07,16499226.0,18052718.580819733
2021-03-08,8073006.0,13579102.465191584
2021-03-09,14546699.0,11400685.071579248
2021-03-10,22056534.0,19297435.215693254
2021-03-11,22226728.0,21399582.324052565
2021-03-12,19111796.0,17600084.574667253
2021-03-13,17651630.0,19251291.027823064
2021-03-14,22901610.0,16695030.431808796
2021-03-15,20907268.0,20651431.380418476
2021-03-16,23112454.0,25384283.451833095
2021-03-17,24120512.0,24989512.073842764
2021-03-18,24311680.0,22870004.25459665
2021-03-19,24780918.0,15474703.55529442
2021-03-20,23097442.0,23240707.613366812
2021-03-21,23228568.0,30218973.0167639
2021-03-22,24578508.0,26156620.75610057
2021-03-23,25184878.0,24921566.312614426
2021-03-24,25371780.0,26413396.13841536
2021-03-25,25319518.0,26210838.171604183
2021-03-26,25224956.0,25824637.93499676
2021-03-27,25283194.0,25265531.04372776
2021-03-28,19310060.0,20721056.925202418
2021-03-29,13804379.0,16844776.585226003
2021-03-30,24640966.0,20785681.98099625
2021-03-31,23911980.0,24600917.397330932
2021-04-01,11705599.0,18426549.482709505
2021-04-02,7806189.0,14122792.184799561
2021-04-03,19695526.0,15112854.006295916
2021-04-04,20085062.0,18388796.9471555
2021-04-05,25801852.0,20907068.1772549
2021-04-06,25661352.0,19998617.727807384
2021-04-07,24586580.0,21259806.425044227
2021-04-08,25114542.0,23437051.398546197
2021-04-09,25623196.0,24417606.366853576
2021-04-10,24739606.0,26228695.395597972
2021-04-11,25877982.0,27269675.82622675
2021-04-12,25182556.0,27005001.869454283
2021-04-13,24989920.0,27746371.700062
2021-04-14,25155226.0,26105697.900489878
2021-04-15,21967280.0,23976532.040291652
2021-04-16,25664076.0,23898441.872895807
2021-04-17,16277807.0,19232929.691794164
2021-04-18,8444874.0,17569190.50546889
2021-04-19,18256184.0,13968058.05285175
2021-04-20,22962506.0,19135569.65054148
2021-04-21,15051739.0,16770486.32287927
2021-04-22,20334086.0,17690485.44925357
2021-04-23,26112388.0,23807424.85606424
2021-04-24,25656030.0,21758462.22717468
2021-04-25,26031038.0,25732532.724974945
2021-04-26,25863154.0,24347277.314338032
2021-04-27,25095122.0,26588535.779902812
2021-04-28,26406766.0,26187687.81981521
2021-04-29,24854210.0,27466048.243118837
2021-04-30,15110711.0,23556062.61623094
2021-05-01,14595781.0,16231702.023317747
2021-05-02,25929628.0,20114767.76301342
2021-05-03,28361134.0,22212821.241193194
2021-05-04,27410724.0,27293381.669516914
2021-05-05,20756080.0,25836771.355447065
2021-05-06,22232314.0,23419294.228654273
2021-05-07,21153358.0,22602536.273084078
2021-05-08,24565358.0,22856365.255964324
2021-05-09,25712122.0,24158904.864250764
2021-05-10,22754532.0,21397106.54990316
2021-05-11,20313130.0,22552894.0866009
2021-05-12,13446065.0,19373764.386908647
2021-05-13,21539468.0,17925151.5525454
2021-05-14,19717078.0,18860256.441356752
2021-05-15,22027386.0,23732278.351474877
2021-05-16,22656902.0,22050436.305937044
2021-05-17,26151950.0,23951912.2659252
2021-05-18,22701748.0,23130992.419769607
2021-05-19,26646400.0,23810801.51717908
2021-05-20,27344478.0,24021907.793143414
2021-05-21,26462044.0,26544975.316372097
2021-05-22,23787052.0,26158108.990101803
2021-05-23,24002242.0,25078741.474597882
2021-05-24,25187158.0,24338353.894423418
2021-05-25,22515580.0,25044563.09036799
2021-05-26,22290314.0,22996657.775318466
2021-05-27,24597882.0,24005841.728942096
2021-05-28,27348180.0,25686035.885969456
2021-05-29,18939874.0,23140870.41423984
2021-05-30,19303810.0,21835678.880904704
2021-05-31,22697132.0,21071949.773983143
2021-06-01,21761106.0,19348104.489407852
2021-06-02,18636766.0,18108407.577645384
2021-06-03,11905850.0,16716070.183187366
2021-06-04,19559606.0,18889407.45915776
2021-06-05,25038342.0,22834014.51680805
2021-06-06,27629818.0,25369814.044553906
2021-06-07,27275884.0,26373783.37949018
2021-06-08,26127752.0,25103184.379204497
2021-06-09,25015602.0,23741442.589348525
2021-06-10,23680002.0,25367751.07940367
2021-06-11,26499180.0,25730743.811739385
2021-06-12,21279586.0,25204573.33746538
2021-06-13,18660806.0,21518674.62742675
2021-06-14,23997848.0,21128646.79824163
2021-06-15,24670344.0,22746121.649514303
2021-06-16,23862098.0,24416165.77020879
2021-06-17,21495600.0,24508385.666062247
2021-06-18,20742634.0,21944775.510522436
2021-06-19,16070553.0,19614676.150641803
2021-06-20,25438048.0,20903150.569948472
2021-06-21,24579564.0,21675335.30281205
2021-06-22,15083833.0,19211176.72319862
2021-06-23,22187798.0,22031671.34794046
2021-06-24,24277398.0,22915366.08957008
2021-06-25,23610780.0,23150012.408405203
2021-06-26,24970426.0,23815223.664068513
2021-06-27,22694960.0,23984071.46778443
2021-06-28,17986006.0,21287374.29824782
2021-06-29,19874576.0,18190299.905354325
2021-06-30,11927023.0,16467803.017248392
2021-07-01,20914162.0,18521234.40590688
2021-07-02,24346788.0,20623796.783311594
2021-07-03,23467724.0,22448193.192369107
2021-07-04,25074960.0,23872755.82904364
2021-07-05,22654236.0,23796368.603698496
2021-07-06,18429614.0,22159748.375486203
2021-07-07,8963200.0,15820265.089767365
2021-07-08,16819586.0,14974624.040458988
2021-07-09,13805695.0,15515951.020634705
2021-07-10,21416180.0,17732747.210723247
2021-07-11,24411504.0,20923079.316362582
2021-07-12,21751664.0,21687739.36316327
2021-07-13,18646350.0,20671075.88928979
2021-07-14,24647400.0,20647592.584207203
2021-07-15,21409064.0,19702303.279764283
2021-07-16,21805814.0,21589496.39179464
2021-07-17,25132250.0,24354766.209193505
2021-07-18,25678886.0,24688180.709090043
2021-07-19,26232688.0,26275519.200246897
2021-07-20,27489806.0,26140566.741504557
2021-07-21,24568448.0,26310981.929393627
2021-07-22,22313514.0,23747483.590845317
2021-07-23,25168052.0,24050043.847510997
2021-07-24,28882728.0,25478338.403061166
2021-07-25,28003562.0,24665363.20450616
2021-07-26,27368368.0,24867903.390346862
2021-07-27,26218126.0,23364387.831158902
2021-07-28,24843240.0,26278224.957263622
2021-07-29,22981252.0,23173115.248760104
2021-07-30,23854978.0,28389617.227873314
2021-07-31,25423592.0,26740114.014229987
2021-08-01,27118254.0,27103983.525500797
2021-08-02,26290006.0,25233610.471680056
2021-08-03,24414996.0,27067640.91516523
2021-08-04,21501014.0,24430996.62485418
2021-08-05,24472010.0,23552544.44240508
2021-08-06,25929430.0,24840685.9745658
2021-08-07,25350668.0,24404787.89280731
2021-08-08,24118088.0,24234705.518349074
2021-08-09,24641538.0,22538213.888370685
2021-08-10,25119510.0,24724935.0983717
2021-08-11,26414836.0,27061570.83421372
2021-08-12,26665110.0,27038476.633744318
2021-08-13,27108914.0,25836059.56468518
2021-08-14,26637638.0,26524289.790091872
2021-08-15,24550366.0,26306443.501021385
2021-08-16,25122940.0,24084243.111781742
2021-08-17,25163304.0,26489046.108037986
2021-08-18,25305680.0,25657047.058852132
2021-08-19,25454054.0,24140365.739507046
2021-08-20,21125780.0,24270064.829862084
2021-08-21,13921312.0,18864765.846790187
2021-08-22,19762154.0,20211465.672576442
2021-08-23,25816252.0,21975851.685345177
2021-08-24,25352192.0,24121873.101310164
2021-08-25,23973526.0,21479087.52706341
2021-08-26,24745330.0,24820017.761493776
2021-08-27,27190296.0,26084068.644410662
2021-08-28,26394868.0,26630281.69580465
2021-08-29,19814788.0,23800940.002146594
2021-08-30,23745810.0,22659831.972706843
2021-08-31,23635818.0,23394033.16353118
2021-09-01,23580516.0,23301154.41541487
2021-09-02,22057364.0,22770488.84798473
2021-09-03,18932796.0,19428176.359857704
2021-09-04,18882306.0,19321063.753680434
2021-09-05,23853254.0,15928010.122302203
2021-09-06,22215204.0,21356121.47156534
2021-09-07,24689120.0,23728408.14903068
2021-09-08,22622180.0,26814195.075749256
2021-09-09,21897254.0,23856404.916771416
2021-09-10,22222096.0,19994396.76109744
2021-09-11,20155372.0,21759721.800866958
2021-09-12,20634934.0,23773430.190128885
2021-09-13,18708174.0,20845536.927509066
2021-09-14,22584754.0,18005479.696321204
2021-09-15,20851198.0,18496058.750619393
2021-09-16,15802048.0,18293132.950428795
2021-09-17,20330468.0,19228937.728979465
2021-09-18,21240956.0,21354263.494261503
2021-09-19,23664660.0,22377578.546136837
2021-09-20,23859878.0,23317659.495977465
2021-09-21,21459762.0,24115417.810017742
2021-09-22,15406222.0,19669365.76239159
2021-09-23,19487894.0,20182391.952300332
2021-09-24,17465218.0,19462414.593581576
2021-09-25,17697650.0,18298604.448992733
2021-09-26,20552928.0,17260856.948106658
2021-09-27,23683702.0,19122378.391981248
2021-09-28,21740126.0,21398755.888385877
2021-09-29,19659808.0,22106387.537011735
2021-09-30,16014822.0,21407511.453137524
2021-10-01,18987596.0,19263074.89750655
2021-10-02,8595470.0,12242493.362575639
2021-10-03,14842786.0,14202302.57425217
2021-10-04,14389080.0,11873581.644298121
2021-10-05,18416096.0,14928932.489429742
2021-10-06,22189850.0,15819458.646926224
2021-10-07,22562974.0,21731081.144967623
2021-10-08,23124330.0,21352631.12368689
2021-10-09,22461132.0,23863711.09946422
2021-10-10,22801600.0,22007488.490056966
2021-10-11,21306544.0,23094138.950743563
2021-10-12,21663402.0,22730025.06344323
2021-10-13,17966558.0,19236548.045275908
2021-10-14,17449814.0,18990424.766206354
2021-10-15,18299944.0,19408161.816970456
2021-10-16,14719013.0,16098410.963369096
2021-10-17,17733856.0,16476296.66858248
2021-10-18,21619764.0,15811658.920535725
2021-10-19,21477860.0,18760132.38083787
2021-10-20,20667036.0,23863886.700412057
2021-10-21,19052504.0,22230749.684968967
2021-10-22,18383168.0,19522948.881363202
2021-10-23,19781854.0,19293288.99453618
2021-10-24,18421746.0,19039632.479413077
2021-10-25,13119927.0,15860420.368550844
