Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts
6,2021-05-06,1.0,0.2711216947,0.3036657937,0.3805703096,0.1277234401,0.1721245182,-0.2232596413,1.4977737154,302.91275,492,303.6080404479616,301.6848342288421,22232314.0,492,25172228.35024688,23343866.77263236,1.83,1.83,5.157713,492,6.253335031778742,5.499058604409931,5.157713,5.499058604409931,41.817074,35.3626897545552
6,2021-05-07,2.0,0.27562780670000003,0.3067755045,0.3970332438,0.1307677736,0.1754275826,-0.2189565436,1.4895711769,301.57034,493,303.63460783440064,301.76168564650465,21153358.0,493,25027725.593916897,23417198.02862084,1.34,3.17,4.8836503,493,6.121519122225168,5.516754210617137,10.0413633,11.015812815027068,43.680477,38.09971606090824
6,2021-05-08,3.0,0.28011192830000003,0.3098700815,0.4134094628,0.1337965375,0.1787140782,-0.2146728829,1.4814048808,302.24506,494,303.20311211692103,301.8377580948228,24565358.0,494,24066585.7955775,23489449.395454235,0.23,3.4,6.0869546,494,5.786557745478214,5.534108122256041,16.1283179,16.549920937283108,40.43966,40.4882698931764
6,2021-05-09,4.0,0.28457405950000003,0.31294952470000004,0.4296989666,0.1368097318,0.18198400499999998,-0.2104086592,1.4732748270999998,303.53674,495,302.4146613604366,301.91302876046524,25712122.0,495,22517310.44873548,23560598.999570403,0.01,3.4099999999999997,6.1205626,495,5.322589963626363,5.551115141716202,22.2488805,22.10103607899931,40.09179,38.152304178136255
6,2021-05-10,5.0,0.2890142003,0.3160138341,0.44590175519999997,0.1398073565,0.185237363,-0.20616387249999998,1.4651810157999998,303.64645,496,301.48381230765074,301.9874750705469,22754532.0,496,20794892.997013114,23630625.300957628,0.59,3.9999999999999996,5.364163,496,4.844483253876305,5.56777017528367,27.613043499999996,27.66880625428298,42.29234,39.37732681864115
6,2021-05-11,6.0,0.2934323507,0.3190630097,0.4620178286,0.1427894116,0.1884741522,-0.2019385228,1.4571234468999998,302.47464,497,300.670195530914,302.0610746993984,20313130.0,497,19376241.550546683,23699507.09967573,4.92,8.92,4.8300686,497,4.472764561861477,5.584068234666572,32.44311209999999,33.25287448894955,50.83842,44.89189418740958
6,2021-05-12,7.0,0.2978285107,0.3220970515,0.4780471868,0.1457558971,0.1916943726,-0.19773261009999998,1.4491021203999999,298.4179,498,300.1972945441548,302.13380557526096,13446065.0,498,18657850.46747041,23767223.542274147,30.28,39.2,3.4814022,498,4.297353413862821,5.600004438489154,35.92451429999999,38.8528789274387,74.58338,53.78915647993156
6,2021-05-13,8.0,0.3022026803,0.3251159595,0.4939898298,0.148706813,0.1948980242,-0.1935461344,1.4411170362999999,298.7395,499,300.18466300946545,302.2056458869061,21539468.0,499,18840327.06072058,23833754.12810522,0.83,40.03,4.7476163,499,4.351629524234085,5.615574013753771,40.67213059999999,44.468452941192474,54.901657,61.80284312261786
6,2021-05-14,9.0,0.3065548595,0.3281197337,0.5098457576,0.1516421593,0.19808510699999998,-0.1893790957,1.4331681946,299.90866,500,300.6150129981203,302.276574090176,19717078.0,500,19875179.60062665,23899078.71553055,0.48,40.51,4.091064,500,4.604832950963272,5.630772297270442,44.76319459999999,50.099225238462914,47.68184,57.5571017401646
6,2021-05-15,10.0,0.3108850483,0.3311083741,0.5256149702,0.154561936,0.201255621,-0.185231494,1.4252555953,301.2402,501,301.3458117517503,302.3465689144445,22027386.0,501,21488761.03241662,23963177.52801876,0.97,41.48,5.1077714,501,4.974691379907782,5.645594737053503,49.87096599999999,55.744819975516414,46.10744,47.70866177154062
