Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
10,2020-12-27,1.0,0.1164339237,0.3026572531,-0.3413628371,-0.0288136601,0.0527650465,-0.269426519,1.6017335838000002,292.77136,362,291.9758834922685,294.11175292187,16874154.0,362,16364268.699366856,14352296.29111742,0.0,0.0,2.910434,362,3.1347493500783807,2.8672203620405767,2.910434,2.8672203620405767,44.329887,39.56673505251157,0.303899012255,0.8844780178333687,0.8844780178333687
10,2020-12-28,2.0,0.1208965068,0.3049563591,-0.3220354211999999,-0.0251854022,0.0563003445,-0.2660278131,1.5947911037000002,293.97302,363,291.7633480905666,294.0978476654844,16461623.0,363,15401899.477944484,14352883.264813166,0.17,0.17,3.0492783,363,2.9273628982842346,2.871352278103398,5.9597123,5.738572640143975,52.16258,39.13705670667656,0.30903098281999997,0.9423214699406988,1.8267994877740674
10,2020-12-29,3.0,0.1253440083,0.3072478547,-0.3027756665,-0.0215700359,0.0598232769,-0.2626390622,1.5878708406000002,293.9639,364,291.7592300424018,294.08546174457643,16360629.0,364,14332012.553254128,14355134.503008096,0.06,0.23,3.2572699,364,2.718917082834574,2.875934814839787,9.2169822,8.614507454983762,44.99194,45.473697577309146,0.31414560954500004,1.0232570381880812,2.850056525962149
10,2020-12-30,4.0,0.1297764282,0.3095317399,-0.283583573,-0.0179675612,0.0633338437,-0.2592602663,1.5809727945,295.2257,365,291.95980654715447,294.0745988735544,16685622.0,365,13451153.20946422,14359049.324156657,0.0,0.23,3.2270954,365,2.5649497256960965,2.8809665997499136,12.4440776,11.495474054733675,45.472507,39.6262330175266,0.31924289243,1.0302272696435477,3.8802837956056964
10,2020-12-31,5.0,0.1341937665,0.3118080147,-0.2644591407,-0.0143779781,0.0668320449,-0.2558914254,1.5740969654,294.08643,366,292.3238553009257,294.0652623100796,16019317.0,366,12976177.903162276,14364626.543075947,0.13,0.36,2.7397149,366,2.5043508903839973,2.8864461257811707,15.1837925,14.381920180514848,49.86183,48.580675959278025,0.324322831475,0.8885520938022465,4.768835889407943
10,2021-01-01,6.0,0.1385960232,0.3140766791,-0.2454023695999999,-0.0108012866,0.0703178805,-0.2525325395,1.5672433533,290.4539,367,292.7795312168976,294.0574548540896,7707612.0,367,12981506.693528458,14371864.471304566,1.0,1.36,1.9726495,367,2.547429933638665,2.892371751779548,17.156442,17.274291932294396,55.08214,50.34554660203754,0.32938542668000004,0.6497619972475888,5.418597886655531
10,2021-01-02,7.0,0.1429831983,0.3163377331,-0.2264132596999999,-0.0072374867,0.0737913505,-0.2491836086,1.5604119582,288.50647,368,293.2347523384232,294.0511788469589,5739022.5,368,13382742.01839062,14380760.917613748,2.49,3.85,2.1675684,368,2.672842216334572,2.898741702981164,19.3240104,20.17303363527556,40.08104,45.609384350680806,0.33443067804500004,0.7249013697209159,6.1434992563764474
10,2021-01-03,8.0,0.1473552918,0.3185911767,-0.2074918109999999,-0.0036865784,0.0772524549,-0.2458446327,1.5536027801,291.6359,369,293.58978095368417,294.0464361707964,14891481.0,369,13971013.751198612,14391313.188670766,-0.0,3.85,2.7211804,369,2.834388656933874,2.905554071543828,22.0451908,23.078587706819388,45.706116,33.91594998219563,0.33945858556999997,0.9237280496648068,7.0672273060412545
10,2021-01-04,9.0,0.1517123037,0.3208370099,-0.1886380234999999,-0.0001485617,0.0807011937,-0.2425156118,1.546815819,294.5016,370,293.75124638117137,294.0432282478809,17137486.0,370,14486059.240146102,14403518.089854298,0.0,3.85,2.894043,370,2.9755574101111377,2.91280681711844,24.9392338,25.991394523937828,45.886166,41.038830099612255,0.344469149255,0.9969085301173879,8.064135836158643
10,2021-01-05,10.0,0.156054234,0.3230752327,-0.1698518971999999,0.0033765633999999,0.0841375669,-0.2391965459,1.5400510749,294.11908,371,293.6469574702144,294.0415560402351,15392170.0,371,14703713.440318082,14417371.926221589,0.13,3.98,2.9014256,371,3.047196995371915,2.9204977674600974,27.8406594,28.91189229139793,46.835064,52.00699538415742,0.34946236909999995,1.0139390639433887,9.078074900102031
