Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
7,2020-12-22,1.0,0.1491772922,0.3404520145999999,-0.2123541343,-0.0148242479,0.0743779515999999,-0.2289621869,1.5368656532,296.03735,357,294.06232897299134,294.2039074112279,13609161.0,357,13908007.575810105,14374313.97642367,0.61,0.61,3.176904,357,2.995373685996371,2.853358662233884,3.176904,2.853358662233884,46.623966,51.01126764523303,0.34155388603000003,1.0850839067442513,1.0850839067442513
7,2020-12-23,2.0,0.1519805025,0.3414566713999999,-0.1996202382,-0.0123281709999999,0.0765795963999999,-0.2274855274999999,1.5334988761,297.27936,358,293.78296446344325,294.1824770940952,16250626.0,358,15199758.062436318,14366587.037647646,0.03,0.64,3.173699,358,3.164468190534908,2.855221623287017,6.3506029999999996,5.708580285520901,48.151012,44.77175214140613,0.34477757787499996,1.0942202541243096,2.179304160868561
7,2020-12-24,3.0,0.1547777316,0.3424605964,-0.1869169467,-0.0098385198999999,0.0787763487999999,-0.2260085349,1.5301347652,290.18585,359,293.3554764257584,294.1625407329601,13133166.0,359,16294496.68432803,14360520.214655848,0.01,0.65,4.0296674,359,3.29516726877139,2.857540036250708,10.3802704,8.566120321771608,16.669834,35.29380608768263,0.34799439134,1.4023016541656403,3.581605815034201
7,2020-12-25,4.0,0.1575689795,0.3434637895999999,-0.1742442598,-0.0073552945999999,0.0809682088,-0.2245312091,1.5267733205,288.36044,360,292.85124326712287,294.1441043065288,16602989.0,360,16919183.163096678,14356115.344133662,-0.0,0.65,2.6660366,360,3.3426275104220653,2.8603132067450585,13.046307,11.426433528516666,27.922604,32.358525761192496,0.351204326425,0.9363235883273971,4.517929403361598
7,2020-12-26,5.0,0.1603542462,0.3444662509999999,-0.1616021775,-0.0048784951,0.0831551763999999,-0.2230535501,1.523414542,289.52228,361,292.3615024940912,294.12717334369256,16275714.0,361,16932632.470452636,14353373.759622768,-0.0,0.65,2.7256522,361,3.285883276692029,2.863540304187303,15.771959200000001,14.28997383270397,40.41446,40.63457433116682,0.35440738313,0.9659912635245272,5.483920666886125
7,2020-12-27,6.0,0.1631335317,0.3454679805999999,-0.1489906998,-0.0024081213999999,0.0853372516,-0.2215755579,1.5200584297,292.77136,362,291.9758834922685,294.11175292187,16874154.0,362,16364268.699366856,14352296.29111742,0.0,0.65,2.910434,362,3.1347493500783807,2.8672203620405767,18.6823932,17.157194194744548,44.329887,39.56673505251157,0.357603561455,1.0407815637797215,6.524702230665847
7,2020-12-28,7.0,0.165906836,0.3464689783999999,-0.1364098267,5.582650000000161e-05,0.0875144344,-0.2200972325,1.5167049836,293.97302,363,291.7633480905666,294.0978476654844,16461623.0,363,15401899.477944484,14352883.264813166,0.17,0.8200000000000001,3.0492783,363,2.9273628982842346,2.871352278103398,21.7316715,20.028546472847943,52.16258,39.13705670667656,0.3607928614,1.1001578430619277,7.624860073727774
7,2020-12-29,8.0,0.1686741591,0.3474692444,-0.1238595582,0.0025133486,0.0896867247999999,-0.2186185739,1.5133542037,293.9639,364,291.7592300424018,294.08546174457643,16360629.0,364,14332012.553254128,14355134.503008096,0.06,0.8800000000000001,3.2572699,364,2.718917082834574,2.875934814839787,24.9889414,22.904481287687734,44.99194,45.473697577309146,0.36397528296500004,1.1855657335458774,8.810425807273651
7,2020-12-30,9.0,0.171435501,0.3484687786,-0.1113398943,0.0049644449,0.0918541228,-0.2171395820999999,1.51000609,295.2257,365,291.95980654715447,294.0745988735544,16685622.0,365,13451153.20946422,14359049.324156657,0.0,0.8800000000000001,3.2270954,365,2.5649497256960965,2.8809665997499136,28.2160368,25.78544788743765,45.472507,39.6262330175266,0.36715082615,1.1848307421748647,9.995256549448516
7,2020-12-31,10.0,0.1741908617,0.3494675809999999,-0.098850835,0.0074091154,0.0940166284,-0.2156602571,1.5066606425,294.08643,366,292.3238553009257,294.0652623100796,16019317.0,366,12976177.903162276,14364626.543075947,0.13,1.0100000000000002,2.7397149,366,2.5043508903839973,2.8864461257811707,30.9557517,28.671894013218814,49.86183,48.580675959278025,0.370319490955,1.0145698271298287,11.009826376578346
