Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
4,2020-04-26,1.0,0.0371702604,0.1371535539,-0.4368274378,-0.0539968012,-0.0165024443,-0.4165102187,2.0598978789,301.66635,117,302.9258441073822,300.7571693785201,16663529.0,117,23279052.09183715,22147342.646484792,6.5,6.5,4.3825564,117,5.901449127750761,5.601078867618851,4.3825564,5.601078867618851,50.1754,45.95820865577458,0.21274579946,0.9323704649965396,0.9323704649965396
4,2020-04-27,2.0,0.0396306573,0.1388125378999999,-0.4270287527,-0.0521186253,-0.0145286043,-0.4140841066,2.05423302,302.02057,118,301.69239728974725,300.83944327222406,24371864.0,118,22595682.140608523,22233628.57409707,3.88,10.38,5.707681,118,5.557899078874481,5.624009233968114,10.0902374,11.225088101586966,46.327694,46.41412050593553,0.215575255895,1.2304347921420296,2.162805257138569
4,2020-04-28,3.0,0.0420866698,0.1404686325,-0.4172488418,-0.050244051,-0.0125584631,-0.4116620909,2.0485785917,302.74744,119,300.9674157000412,300.92121269318034,26921082.0,119,22495684.846279938,22319182.86992777,0.0,10.38,6.49348,119,5.414981472911946,5.646631620120729,16.583717399999998,16.871719721707695,44.71902,43.34370878111292,0.21839967027,1.4181738909048396,3.5809791480434088
4,2020-04-29,4.0,0.0445382978999999,0.1421218376999999,-0.4074877051,-0.0483730783,-0.0105920207,-0.4092441716,2.042934594,302.39423,120,300.85365014277914,301.0024531151413,24726746.0,120,22964290.184260808,22403979.623808865,3.42,13.8,6.37869,120,5.487774187875812,5.668939238595768,22.962407399999996,22.540658960303464,40.652336,39.59406355244518,0.2212190425849999,1.411087694746513,4.992066842789922
4,2020-04-30,5.0,0.0469855416,0.1437721535,-0.3977453426,-0.0465057071999999,-0.0086292771,-0.4068303487,2.0373010269,300.16165,121,301.2699223117759,301.0831401705296,18975096.0,121,23806534.651837826,22487993.15499433,1.74,15.54,4.564781,121,5.722206945533588,5.690925396353256,27.527188399999996,28.23158435665672,49.776875,41.313733138759474,0.22403337284000002,1.0226632837059482,6.01473012649587
4,2020-05-01,6.0,0.0494284009,0.1454195798999999,-0.3880217542999999,-0.0446419377,-0.0066702322999999,-0.4044206222,2.0316778904,301.68112,122,301.9896834867212,301.1632496577466,26422908.0,122,24719525.825905085,22571198.01993761,0.01,15.55,6.3855495,122,6.017860337011639,5.712583496802302,33.912737899999996,33.94416785345902,40.039215,51.74566116301662,0.226842661035,1.4485150407507137,7.463245167246583
4,2020-05-02,7.0,0.0518668758,0.1470641168999999,-0.3783169402,-0.0427817698,-0.0047148863,-0.4020149921,2.0260651845,302.16937,123,302.720152424535,301.2427575484319,26766446.0,123,25391518.35170145,22653569.01999717,0.05,15.6,6.423741,123,6.263454651282923,5.733907041780302,40.336478899999996,39.67807489523932,43.084774,44.85560999400835,0.22964690717,1.4751922531111228,8.938437420357706
4,2020-05-03,8.0,0.0543009663,0.1487057645,-0.3686309003,-0.0409252035,-0.0027632390999999,-0.3996134584,2.0204629092,302.96075,124,303.19606206197494,301.3216399946704,25799450.0,124,25595489.61199041,22735081.20906794,0.3,15.9,6.3609242,124,6.372739838297432,5.754889633502611,46.697403099999995,45.432964528741934,43.111214,39.9295503214465,0.232446111245,1.4785720942142127,10.41700951457192
4,2020-05-04,9.0,0.0567306724,0.1503445226999999,-0.3589636345999999,-0.0390722388,-0.0008152906999999,-0.3972160211,2.0148710645,303.30612,125,303.2588262872489,301.3998733361454,26077214.0,125,25249329.102386948,22815709.90113627,0.04,15.94,6.4810605,125,6.309329308582176,5.775524976482087,53.17846359999999,51.20848950522402,39.64055,40.10743263255504,0.23524027326000002,1.5246064430345923,11.941615957606512
4,2020-05-05,10.0,0.0591559941,0.1519803914999999,-0.3493151431,-0.0372228757,0.0011289588999999,-0.3948226802,2.0092896504,303.71188,126,302.897906867356,301.477434107235,21684944.0,126,24427659.837844133,22895430.677756075,0.76,16.7,5.5307794,126,6.093563626297134,5.79580687941796,58.709242999999994,57.00429638464198,41.993523,45.36836190347738,0.238029393215,1.3164880645880217,13.258104022194534
