Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts
5,2021-03-27,1.0,0.1357071497,0.2614153739,-0.3873904413,-0.0099137954,0.047180293899999996,-0.26088384849999996,1.528857473,300.70325,452,300.5805729318866,298.2557513274366,25283194.0,452,23000133.44562873,19809571.81193468,0.0,0.0,5.8616266,452,5.713444806540056,4.581647975700265,5.8616266,4.581647975700265,29.40334,28.65968714553511
5,2021-03-28,2.0,0.1408784959,0.2645232026,-0.3625301177,-0.0057173017,0.051429922999999995,-0.2570443359,1.5220061608000002,297.7152,453,299.54827003177587,298.3431928077299,19310060.0,453,21307761.81406056,19905232.40021444,0.13,0.13,5.1971297,453,5.327647035963565,4.6077750448612935,11.058756299999999,9.18942302056156,34.65282,33.57724863432002
5,2021-03-29,3.0,0.1460276933,0.26761782630000003,-0.33778797930000004,-0.0015399682000000001,0.055660598699999994,-0.25321923749999997,1.5151800704,295.53583,454,298.2063158615021,298.43088048891275,13804379.0,454,19541832.884652555,20000876.32072584,0.04,0.17,3.8787558,454,4.88552740630905,4.633832664680244,14.9375121,13.823255685241804,42.58603,40.34659162466733
5,2021-03-30,4.0,0.1511547419,0.27069924500000003,-0.31316402610000005,0.0026182051,0.05987232099999999,-0.24940855329999997,1.5083792018,298.84467,455,296.838637132503,298.5187880743671,24640966.0,455,18002044.539046478,20096474.61798567,0.0,0.17,5.676515,455,4.475221065090846,4.659813030728949,20.6140271,18.483068715970752,33.407383,34.31063273794024
5,2021-03-31,5.0,0.1562596417,0.2737674587,-0.2886582581,0.0067572182000000015,0.0640650899,-0.24561228329999998,1.501603555,301.10358,456,295.7324153609368,298.60688920152774,23911980.0,456,16960911.6599733,20191998.350322805,0.55,0.7200000000000001,5.584555,456,4.178516128203249,4.685708361717258,26.198582100000003,23.16877707768801,40.153236,33.77197475214888
5,2021-04-01,6.0,0.1613423927,0.27682246740000005,-0.26427067530000004,0.010877071099999996,0.0682389054,-0.24183042749999997,1.49485313,293.35434,457,295.11377996128215,298.6951574497885,11705599.0,457,16602736.73894111,20287418.598640125,0.92,1.6400000000000001,3.0965872,457,4.051861642311232,4.711510901823575,29.295169300000005,27.880287979511586,51.84439,42.43427006855853
5,2021-04-02,7.0,0.16640299490000002,0.2798642711,-0.24000127770000002,0.014977763799999995,0.0723937675,-0.23806298589999997,1.4881279268,292.68756,458,295.1044688730825,298.7835663484253,7806189.0,458,16985657.37756281,20382706.475169487,0.03,1.6700000000000002,2.5827308,458,4.1151701613277245,4.737212923017782,31.877900100000005,32.617500902529365,47.767025,46.63308378898697
5,2021-04-03,8.0,0.17144144830000002,0.28289286980000006,-0.2158500653,0.0190592963,0.0765296762,-0.23430995849999997,1.4814279454000001,295.74414,459,295.7081125985213,298.87208938453455,19695526.0,459,18035941.70333344,20477833.132217336,0.04,1.7100000000000002,4.732224,459,4.350902862955063,4.762806727375837,36.61012410000001,37.380307629905204,43.95323,46.94452043810767
5,2021-04-04,9.0,0.17645775290000001,0.28590826350000004,-0.1918170381,0.0231216686,0.0806466315,-0.23057134529999998,1.4747531858,296.60144,460,296.8253755250055,298.9607000109839,20085062.0,460,19573661.810482312,20572769.77089813,0.16,1.87,4.706174,460,4.712580837056509,4.788284649385352,41.316298100000004,42.16859227929056,36.897896,42.60567287578286
5,2021-04-05,10.0,0.1814519087,0.2889104522,-0.16790219609999998,0.027164880699999998,0.08474463339999999,-0.22684714629999997,1.468103648,298.2353,461,298.2890230514072,299.0493716543736,25801852.0,461,21359562.285095893,20667487.649852924,0.0,1.87,5.72778,461,5.139021978836261,4.813639058241458,47.04407810000001,46.98223133753201,30.601477,38.510365254928935
5,2021-04-06,11.0,0.1864239157,0.2918994359,-0.14410553929999997,0.031188932599999997,0.08882368189999999,-0.22313736149999996,1.4614793320000001,299.7187,462,299.9056008637881,299.1380777230056,25661352.0,462,23147492.267881844,20761958.093950707,0.0,1.87,5.825137,462,5.56921423338329,4.83886236013229,52.869215100000005,51.8210936976643,34.632206,35.902008861185635
5,2021-04-07,12.0,0.19137377390000002,0.29487521460000005,-0.1204270677,0.035193824299999996,0.092883777,-0.2194419909,1.4548802378,302.44177,463,301.49091851997287,299.2267916148581,24586580.0,463,24726931.60335572,20856152.50296947,0.11,1.9800000000000002,5.99058,463,5.953218904222137,4.863947000513378,58.85979510000001,56.68504069817768,30.648365,38.459465122125536
5,2021-04-08,13.0,0.19630148330000002,0.2978377883,-0.09686678129999998,0.039179555799999995,0.0969249187,-0.21576103449999998,1.4483063654000001,303.11703,464,302.8912872750613,299.3154867255631,25114542.0,464,25945628.853632934,20950042.36025481,0.01,1.9900000000000002,6.151853,464,6.256582922479966,4.888885466370288,65.0116481,61.57392616454797,22.649294,33.05336177795749
5,2021-04-09,14.0,0.20120704390000002,0.300787157,-0.07342468009999997,0.043146127099999994,0.100947107,-0.2120944923,1.4417577148,304.94296,465,303.9893839634984,299.404136456385,25623196.0,465,26710953.88788314,21043599.24135305,0.05,2.04,6.5041733,465,6.458574201688649,4.913670288468808,71.51582140000001,66.48759645301678,34.79106,31.654095108279613
5,2021-04-10,15.0,0.2060904557,0.3037233207,-0.05010076409999997,0.0470935382,0.1049503419,-0.2084423643,1.435234286,305.7898,466,304.69994948147286,299.4927142221971,24739606.0,466,26976891.57444451,21136794.822616577,0.0,2.04,6.7311344,466,6.54702264095346,4.938294043592049,78.24695580000001,71.42589049660883,23.299837,29.070926200731822
5,2021-04-11,16.0,0.2109517187,0.3066462794,-0.026895033299999982,0.05102178909999999,0.1089346234,-0.20480465049999996,1.428736079,303.01416,467,304.96388232694466,299.58119345945414,25877982.0,467,26728427.4097539,21229600.88977864,0.0,2.04,5.8687415,467,6.513689045617997,4.962749356763729,84.11569730000001,76.38863985337255,41.792698,24.39692308057642
