Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,dia,ndvi_mean_pred,ndmi_mean_pred,msi_mean_pred,gndvi_mean_pred,cire_mean_pred,ndre1_mean_pred
114,2022-05-06,15,0.1369311187200729,0.0336071695294996,0.2058212058212058,-0.1455846588853964,-0.2644471278247369,0.1686046511627907,1.361511768073813,0.7114427860696517,1.7190431519699811,0.1970928597512042,0.0065454545454545,0.2886866059817945,0.2545986938755901,-95.71428571428572,31.375,-0.1970928597512042,-0.2886866059817945,-0.0065454545454545,0.1738378070143807,0.0969750889679714,0.5353738083291519,0.0343123710184954,0.0167785234899328,0.1604886267902274,1,0.01537006003781002,-0.013894208712209824,0.11551832816575716,0.025893513629002034,0.02043840581564882,0.004800758993911541
115,2022-05-16,15,0.2031288366513656,0.1440032089851584,0.2681912681912682,-0.1553253028831348,-0.2037354085603112,-0.0434373529872981,1.36948527064994,1.0908196721311476,1.5117279124315872,0.3224103109387369,0.2755825734549139,0.3775971093044263,0.4472159916473061,0.3000668672684721,0.5839069546641349,-0.3224103109387369,-0.3775971093044263,-0.2755825734549139,0.2198432874925873,0.1239669421487603,0.7980241492864983,0.0571849104305242,0.0196475592465059,0.2302017791277934,11,0.1378667347365657,-0.10462171591852676,0.9088609705413592,0.21205663706565153,0.18877348224065013,0.04885488109550322
116,2022-05-21,15,0.2139548693025804,0.1560747663551402,0.3032747982914096,-0.1562555649103961,-0.2226720647773279,-0.0313932980599647,1.3725654664817004,1.0648215586307357,1.5729166666666667,0.3144424750452284,0.2668776371308017,0.3764411027568922,0.5124417695472163,0.3488372093023256,0.7908415841584159,-0.3144424750452284,-0.3764411027568922,-0.2668776371308017,0.2651129313887694,0.1663316582914573,0.7674970344009491,0.0791858631689757,0.0431494661921708,0.2400270453008789,16,0.1875647390256509,-0.1286273269628457,1.1500035811749696,0.2749672980516828,0.26103337703106655,0.07032819819197496
117,2022-05-26,15,0.2312947604929044,0.1626934337097448,0.3057633084029916,-0.159446097587846,-0.2123827950587885,-0.0470380478407449,1.3807365493245392,1.0987196765498652,1.5393046107331825,0.3154439791587892,0.2590844738084001,0.3658536585365853,0.65913561892408,0.4331353676018841,1.0689655172413794,-0.3154439791587892,-0.3658536585365853,-0.2590844738084001,0.3208216091367544,0.1855036855036855,0.8936416184971099,0.0848757709703805,0.0417892878163625,0.2262969588550984,21,0.23100199550901823,-0.1416123818067947,1.3110293805933557,0.322347558184668,0.32717452300589756,0.09125997545295672
118,2022-05-31,15,0.2408778941022782,0.1365719523373052,0.3286052009456264,-0.1024442123041945,-0.2656467315716272,0.1196850393700787,1.2368941295662446,0.7862165963431786,1.7234848484848484,0.3024798875623584,0.1596164692611393,0.3909626719056974,0.8977538148766483,-6.608527131782945,29.758064516129032,-0.3024798875623584,-0.3909626719056974,-0.1596164692611393,0.350721588311309,0.1626838235294117,0.8953579858379228,0.1105372921839233,0.044776119402985,0.2712155963302752,26,0.269113843745275,-0.14564124922577815,1.4070751604187361,0.35714076884004914,0.38844328689162044,0.11155645505597746
119,2022-06-05,15,0.2862823309921542,0.1753479125248509,0.3647824318828792,-0.1286178747930107,-0.2098031934645376,-0.0367373361385337,1.297290978606612,1.07627688172043,1.531015037593985,0.372013735603848,0.3051162790697674,0.4356005788712012,0.6639095173149114,0.3617840526231349,0.9421641791044776,-0.372013735603848,-0.4356005788712012,-0.3051162790697674,0.4017115605344497,0.1903738719381178,1.0343769183548188,0.1160583083663273,0.0453333333333333,0.2855263157894737,31,0.30272967450527055,-0.14252311650152694,1.4514190839975019,0.38192823918310337,0.44598972296186684,0.13114879130145654
120,2022-06-10,15,0.3201152491013234,0.1920704845814978,0.4048257372654155,-0.1267979608577762,-0.2234098475556334,-0.0118815392800141,1.293188546565905,1.0240488155061018,1.5753610108303249,0.396073566932701,0.3232273838630807,0.4506828528072837,0.7283875261868948,0.3784860557768924,1.0038563509279343,-0.396073566932701,-0.4506828528072837,-0.3232273838630807,0.4760883836275935,0.1934874941009909,1.053880692751764,0.1459122211555964,0.0623893805309734,0.2714953271028037,36,0.3325805078286939,-0.13383139213761236,1.4556194756561256,0.3989559862874487,0.5008666363478685,0.1499902711610359
121,2022-06-20,15,0.3586774312292596,0.1994572591587517,0.4504706409681757,-0.0546964162905453,-0.1555341983020983,0.0292235863738544,1.118258662794241,0.943212365591398,1.368361153262519,0.3521845101283711,0.2608488316642823,0.406376290974405,1.374680788264873,0.6508264462809918,1.949435854575846,-0.3521845101283711,-0.406376290974405,-0.2608488316642823,0.6485245688992828,0.349124613800206,1.1005385996409336,0.1953145841096444,0.105275282193043,0.3179591836734693,46,0.38346302481776334,-0.10495350725388616,1.3820225568954516,0.417193937685418,0.606333618378143,0.18532865923864508
122,2022-06-25,15,0.4431365572951569,0.2311827956989247,0.5733752620545073,-0.0889884515166045,-0.2537070229753951,0.0462093862815884,1.2003302216562926,0.911663216011042,1.6799126637554584,0.4301154871079807,0.2961082910321489,0.5231719876416066,1.4793140507986322,0.7176234979973297,2.062594268476621,-0.4301154871079807,-0.5231719876416066,-0.2961082910321489,0.8145569498298852,0.3397508493771235,1.5674690007293948,0.2275074833401674,0.0901597114889232,0.3587208079107932,51,0.4055293930351516,-0.08690025898307735,1.3199239152142073,0.4214475034509163,0.6585393586376971,0.20181951565801512
123,2022-06-30,15,0.4728879793675433,0.25,0.5831739961759083,-0.0598592661887279,-0.235254691689008,0.0583115752828546,1.1319973331784003,0.8898026315789473,1.6152497808939528,0.4439851170892824,0.2954186413902053,0.5155692892797719,1.4879399439076335,0.7571382739813924,1.876923076923077,-0.4439851170892824,-0.5155692892797719,-0.2954186413902053,0.9168885055349574,0.4250258531540847,1.5456521739130435,0.2624677584817956,0.1313721086907702,0.381021897810219,56,0.42591343684203586,-0.06757323134814996,1.2493227135414908,0.4240750875166548,0.711307414699862,0.2175427161743073
124,2022-07-10,15,0.4629199320562076,0.2076145151695419,0.5396825396825397,-0.0457494257733541,-0.2510606899096108,0.0490358126721763,1.101637661672756,0.9065126050420168,1.6704433497536946,0.4311933353617519,0.2711333750782717,0.4811270600744285,1.4654024034122226,0.6838565022421526,1.8829418559876785,-0.4311933353617519,-0.4811270600744285,-0.2711333750782717,0.875465561420854,0.2971639950678175,1.249647390691114,0.2520196456923886,0.079455164585698,0.3487459105779716,66,0.462950397380094,-0.02760989085259885,1.1011086856366994,0.42801167497820425,0.8206921198702264,0.24680048828980083
