Fecha,srf
2020-07-09,25484570.0
2020-07-10,26419628.0
2020-07-11,27472112.0
2020-07-12,28558676.0
2020-07-13,28550154.0
2020-07-14,28005494.0
2020-07-15,27238548.0
2020-07-16,24212490.0
2020-07-17,26621068.0
2020-07-18,25618358.0
2020-07-19,27557144.0
2020-07-20,25398020.0
2020-07-21,27007450.0
2020-07-22,27814304.0
2020-07-23,26717866.0
2020-07-24,26663852.0
2020-07-25,21552512.0
2020-07-26,14120143.0
2020-07-27,9278898.0
2020-07-28,13756650.0
2020-07-29,9624159.0
2020-07-30,23302750.0
2020-07-31,24378296.0
2020-08-01,26609344.0
2020-08-02,23122800.0
2020-08-03,26190004.0
2020-08-04,24301838.0
2020-08-05,24592266.0
2020-08-06,25906474.0
2020-08-07,22884852.0
2020-08-08,21101262.0
2020-08-09,15835557.0
2020-08-10,17853006.0
2020-08-11,23523458.0
2020-08-12,24831184.0
2020-08-13,25629536.0
2020-08-14,27691108.0
2020-08-15,26048826.0
2020-08-16,24096590.0
2020-08-17,25424958.0
2020-08-18,23687920.0
2020-08-19,20100626.0
2020-08-20,23961174.0
2020-08-21,24952934.0
2020-08-22,24534484.0
2020-08-23,23884526.0
2020-08-24,24722518.0
2020-08-25,16535801.0
2020-08-26,23066588.0
2020-08-27,24118944.0
2020-08-28,25343978.0
2020-08-29,25749964.0
2020-08-30,25026962.0
2020-08-31,23512420.0
2020-09-01,24814646.0
2020-09-02,25921640.0
2020-09-03,25154930.0
2020-09-04,21799776.0
2020-09-05,8941070.0
2020-09-06,16306511.0
2020-09-07,21000520.0
2020-09-08,23092864.0
2020-09-09,21568886.0
2020-09-10,14915127.0
2020-09-11,17287766.0
2020-09-12,23167360.0
2020-09-13,22064660.0
2020-09-14,15539028.0
2020-09-15,14965735.0
2020-09-16,15844540.0
2020-09-17,18019106.0
2020-09-18,21548312.0
2020-09-19,21540748.0
2020-09-20,21314606.0
2020-09-21,23835882.0
2020-09-22,23862986.0
2020-09-23,23946214.0
2020-09-24,24068676.0
2020-09-25,24189890.0
2020-09-26,22957852.0
2020-09-27,22723506.0
2020-09-28,22014542.0
2020-09-29,23039800.0
2020-09-30,24940380.0
2020-10-01,24591648.0
2020-10-02,18495906.0
2020-10-03,23944496.0
2020-10-04,23864138.0
2020-10-05,23935416.0
2020-10-06,20399866.0
2020-10-07,23387000.0
2020-10-08,21989442.0
2020-10-09,22697122.0
2020-10-10,22420682.0
2020-10-11,22690648.0
2020-10-12,20207784.0
2020-10-13,16136295.0
2020-10-14,19184678.0
2020-10-15,21062858.0
2020-10-16,14773167.0
2020-10-17,19282454.0
2020-10-18,21604420.0
2020-10-19,21120244.0
2020-10-20,18823776.0
2020-10-21,20833606.0
2020-10-22,20171396.0
2020-10-23,20585796.0
2020-10-24,19169614.0
2020-10-25,21091796.0
2020-10-26,20341360.0
2020-10-27,20123860.0
2020-10-28,17407780.0
2020-10-29,15982760.0
2020-10-30,20842106.0
2020-10-31,20489228.0
2020-11-01,19718078.0
2020-11-02,17050018.0
2020-11-03,20538446.0
2020-11-04,20144442.0
2020-11-05,19146824.0
2020-11-06,17427678.0
2020-11-07,19406686.0
2020-11-08,19303838.0
2020-11-09,18479268.0
2020-11-10,18148242.0
2020-11-11,16172403.0
2020-11-12,17758778.0
2020-11-13,16644724.0
2020-11-14,18554852.0
2020-11-15,15434568.0
2020-11-16,13920436.0
2020-11-17,12165286.0
2020-11-18,14360091.0
2020-11-19,15025766.0
2020-11-20,14535033.0
2020-11-21,4906743.0
2020-11-22,14446294.0
2020-11-23,16781730.0
2020-11-24,17692736.0
2020-11-25,17040958.0
2020-11-26,16849730.0
2020-11-27,16805428.0
2020-11-28,15002076.0
2020-11-29,6554636.0
2020-11-30,8892836.0
2020-12-01,17124976.0
2020-12-02,17295910.0
2020-12-03,10487562.0
2020-12-04,9313376.0
2020-12-05,7940268.5
2020-12-06,5620746.5
2020-12-07,16013216.0
2020-12-08,16562794.0
2020-12-09,17072166.0
2020-12-10,16959344.0
2020-12-11,16441609.0
2020-12-12,15908264.0
2020-12-13,16316026.0
2020-12-14,12125078.0
2020-12-15,16751428.0
2020-12-16,16887588.0
2020-12-17,9260804.0
2020-12-18,14852016.0
2020-12-19,16448839.0
2020-12-20,13127060.0
2020-12-21,9627658.0
2020-12-22,13734457.0
2020-12-23,16395718.0
2020-12-24,13255534.0
2020-12-25,16751191.0
2020-12-26,16420932.0
2020-12-27,17023734.0
2020-12-28,16608738.0
2020-12-29,16507549.0
2020-12-30,16833772.0
2020-12-31,16163151.0
2021-01-01,7790861.0
2021-01-02,5807922.0
2021-01-03,15026496.0
2021-01-04,17288874.0
2021-01-05,15531376.0
2021-01-06,16849586.0
2021-01-07,14250004.0
2021-01-08,16874222.0
2021-01-09,8090294.0
2021-01-10,16999474.0
2021-01-11,6319148.0
2021-01-12,8420032.0
2021-01-13,11992103.0
2021-01-14,14780540.0
2021-01-15,17299834.0
2021-01-16,17111322.0
2021-01-17,15894015.0
2021-01-18,17187156.0
2021-01-19,12663784.0
2021-01-20,3511265.0
2021-01-21,14432884.0
2021-01-22,16278118.0
2021-01-23,15234610.0
2021-01-24,14559910.0
2021-01-25,18291220.0
2021-01-26,18496988.0
2021-01-27,17701492.0
2021-01-28,7744738.5
2021-01-29,13736354.0
2021-01-30,18619426.0
2021-01-31,17472030.0
2021-02-01,13686055.0
2021-02-02,19062678.0
2021-02-03,19217382.0
2021-02-04,19317716.0
2021-02-05,19551060.0
2021-02-06,19552322.0
2021-02-07,18933650.0
2021-02-08,19758678.0
2021-02-09,18177556.0
2021-02-10,17718774.0
2021-02-11,16055367.0
2021-02-12,8329076.0
2021-02-13,10337561.0
2021-02-14,15476512.0
2021-02-15,13907897.0
2021-02-16,14810833.0
2021-02-17,21333026.0
2021-02-18,14862983.0
2021-02-19,13866667.0
2021-02-20,21676770.0
2021-02-21,21875184.0
2021-02-22,14269215.0
2021-02-23,19635068.0
2021-02-24,21479122.0
2021-02-25,20525448.0
2021-02-26,21297436.0
2021-02-27,21194188.0
2021-02-28,21042962.0
2021-03-01,19508576.0
2021-03-02,6287462.5
2021-03-03,22040282.0
2021-03-04,22042094.0
2021-03-05,20505918.0
2021-03-06,20605780.0
2021-03-07,16550995.0
2021-03-08,8060535.0
2021-03-09,14578054.0
2021-03-10,22140950.0
2021-03-11,22309564.0
2021-03-12,19169106.0
2021-03-13,17694934.0
2021-03-14,22981502.0
2021-03-15,20969262.0
2021-03-16,23187702.0
2021-03-17,24201428.0
2021-03-18,24390628.0
2021-03-19,24860468.0
2021-03-20,23161358.0
2021-03-21,23291760.0
2021-03-22,24648178.0
2021-03-23,25256148.0
2021-03-24,25442190.0
2021-03-25,25386726.0
2021-03-26,25288114.0
2021-03-27,25343956.0
2021-03-28,19325062.0
2021-03-29,13776429.0
2021-03-30,24688644.0
2021-03-31,23952122.0
2021-04-01,11653948.0
2021-04-02,7722753.0
2021-04-03,19695392.0
2021-04-04,20086086.0
2021-04-05,25841184.0
2021-04-06,25696840.0
2021-04-07,24612012.0
2021-04-08,25140462.0
2021-04-09,25651144.0
2021-04-10,24757752.0
2021-04-11,25901064.0
2021-04-12,25198348.0
2021-04-13,25001486.0
2021-04-14,25164636.0
2021-04-15,21951230.0
2021-04-16,25672154.0
2021-04-17,16215244.0
2021-04-18,8321855.0
2021-04-19,18202458.0
2021-04-20,22940266.0
2021-04-21,14969614.0
2021-04-22,20287102.0
2021-04-23,26105844.0
2021-04-24,25642798.0
2021-04-25,26018316.0
2021-04-26,25845848.0
2021-04-27,25070538.0
2021-04-28,26389520.0
2021-04-29,24822286.0
2021-04-30,15006085.0
2021-05-01,14484039.0
2021-05-02,25898280.0
2021-05-03,28345286.0
2021-05-04,27386268.0
2021-05-05,20679756.0
2021-05-06,22164528.0
2021-05-07,21076028.0
2021-05-08,24510676.0
2021-05-09,25662978.0
2021-05-10,22681608.0
2021-05-11,20220188.0
2021-05-12,13301388.0
2021-05-13,21451562.0
2021-05-14,19613666.0
2021-05-15,21939136.0
2021-05-16,22571016.0
2021-05-17,26089860.0
2021-05-18,22612286.0
2021-05-19,26584010.0
2021-05-20,27284956.0
2021-05-21,26394408.0
2021-05-22,23697696.0
2021-05-23,23912774.0
2021-05-24,25105244.0
2021-05-25,22412512.0
2021-05-26,22183384.0
2021-05-27,24506090.0
2021-05-28,27275894.0
2021-05-29,18804076.0
2021-05-30,19168984.0
2021-05-31,22585958.0
2021-06-01,21641430.0
2021-06-02,18492634.0
2021-06-03,11712114.0
2021-06-04,19419436.0
2021-06-05,24937568.0
2021-06-06,27546252.0
2021-06-07,27189198.0
2021-06-08,26031614.0
2021-06-09,24909676.0
2021-06-10,23563798.0
2021-06-11,26402984.0
2021-06-12,21143664.0
2021-06-13,18505254.0
2021-06-14,23880658.0
2021-06-15,24557514.0
2021-06-16,23741696.0
2021-06-17,21357406.0
2021-06-18,20598410.0
2021-06-19,15891733.0
2021-06-20,25326968.0
2021-06-21,24461686.0
2021-06-22,14896197.0
2021-06-23,22051944.0
2021-06-24,24156232.0
2021-06-25,23484214.0
2021-06-26,24853230.0
2021-06-27,22561178.0
2021-06-28,17818498.0
2021-06-29,19720292.0
2021-06-30,11714808.0
2021-07-01,20766914.0
2021-07-02,24225158.0
2021-07-03,23339688.0
2021-07-04,24958098.0
2021-07-05,22520868.0
2021-07-06,18264912.0
2021-07-07,8730634.0
2021-07-08,16644286.0
2021-07-09,13609025.0
2021-07-10,21274984.0
2021-07-11,24293280.0
2021-07-12,21613512.0
2021-07-13,18486702.0
2021-07-14,24532632.0
2021-07-15,21270692.0
2021-07-16,21670932.0
2021-07-17,25022754.0
2021-07-18,25573374.0
2021-07-19,26132352.0
2021-07-20,27399772.0
2021-07-21,24458260.0
2021-07-22,22188030.0
2021-07-23,25064514.0
2021-07-24,28806266.0
2021-07-25,27921832.0
2021-07-26,27283146.0
2021-07-27,26125660.0
2021-07-28,24742432.0
2021-07-29,22868010.0
2021-07-30,23749246.0
2021-07-31,25331572.0
2021-08-01,27040268.0
2021-08-02,26207122.0
2021-08-03,24319584.0
2021-08-04,21386042.0
2021-08-05,24379832.0
2021-08-06,25849558.0
2021-08-07,25268854.0
2021-08-08,24028970.0
2021-08-09,24557376.0
2021-08-10,25040512.0
2021-08-11,26347558.0
2021-08-12,26601338.0
2021-08-13,27050056.0
2021-08-14,26577624.0
2021-08-15,24476820.0
2021-08-16,25056386.0
2021-08-17,25098184.0
2021-08-18,25243278.0
2021-08-19,25395554.0
2021-08-20,21037412.0
2021-08-21,13783249.0
2021-08-22,19668346.0
2021-08-23,25768852.0
2021-08-24,25303090.0
2021-08-25,23917194.0
2021-08-26,24696306.0
2021-08-27,27161912.0
2021-08-28,26363508.0
2021-08-29,19737146.0
2021-08-30,23700182.0
2021-08-31,23591068.0
2021-09-01,23538184.0
2021-09-02,22006750.0
2021-09-03,18861086.0
2021-09-04,18813048.0
2021-09-05,23823050.0
2021-09-06,22175282.0
2021-09-07,24670050.0
2021-09-08,22590864.0
2021-09-09,21862334.0
2021-09-10,22192906.0
2021-09-11,20113938.0
2021-09-12,20598676.0
2021-09-13,18661232.0
2021-09-14,22568890.0
2021-09-15,20826058.0
2021-09-16,15741785.0
2021-09-17,20306034.0
2021-09-18,21226520.0
2021-09-19,23669572.0
2021-09-20,23869572.0
2021-09-21,21454782.0
2021-09-22,15360479.0
2021-09-23,19473582.0
2021-09-24,17439526.0
2021-09-25,17676472.0
2021-09-26,20554784.0
2021-09-27,23711740.0
2021-09-28,21756816.0
2021-09-29,19664698.0
2021-09-30,15994822.0
2021-10-01,18992626.0
2021-10-02,8528112.0
2021-10-03,14822646.0
2021-10-04,14368995.0
2021-10-05,18428724.0
2021-10-06,22231666.0
2021-10-07,22610874.0
2021-10-08,23179682.0
2021-10-09,22513330.0
2021-10-10,22859642.0
2021-10-11,21357050.0
2021-10-12,21718190.0
2021-10-13,17997758.0
2021-10-14,17479472.0
2021-10-15,18339158.0
2021-10-16,14734945.0
2021-10-17,17773986.0
2021-10-18,21691580.0
2021-10-19,21550322.0
2021-10-20,20736950.0
2021-10-21,19112872.0
2021-10-22,18442018.0
2021-10-23,19852580.0
2021-10-24,18485918.0
2021-10-25,13147676.0
2021-10-26,19900376.0
2021-10-27,20587522.0
2021-10-28,17624710.0
2021-10-29,18945698.0
2021-10-30,20538714.0
2021-10-31,18515254.0
2021-11-01,18238400.0
2021-11-02,19473114.0
2021-11-03,19782314.0
2021-11-04,14760214.0
2021-11-05,15548030.0
2021-11-06,17575700.0
2021-11-07,18416142.0
2021-11-08,17056540.0
2021-11-09,17707894.0
2021-11-10,17409834.0
2021-11-11,18405282.0
2021-11-12,17478828.0
2021-11-13,11813861.0
2021-11-14,18333280.0
2021-11-15,18622332.0
2021-11-16,18757484.0
2021-11-17,18035600.0
2021-11-18,16180327.0
2021-11-19,12838680.0
2021-11-20,16906686.0
2021-11-21,17823110.0
2021-11-22,13193412.0
2021-11-23,12918215.0
2021-11-24,16505994.0
2021-11-25,12206677.0
2021-11-26,7605282.0
2021-11-27,15004105.0
2021-11-28,14207586.0
2021-11-29,16242997.0
2021-11-30,17045930.0
2021-12-01,16312566.0
2021-12-02,16515131.0
2021-12-03,16898456.0
2021-12-04,16699979.0
2021-12-05,16208766.0
2021-12-06,16187314.0
2021-12-07,13282145.0
2021-12-08,15761993.0
2021-12-09,16721774.0
2021-12-10,15864899.0
2021-12-11,16003421.0
2021-12-12,8784562.0
2021-12-13,16544294.0
2021-12-14,15680113.0
2021-12-15,14830763.0
2021-12-16,16059280.0
2021-12-17,15448928.0
2021-12-18,14527700.0
2021-12-19,6255661.5
2021-12-20,9954686.0
2021-12-21,16465677.0
2021-12-22,16566867.0
2021-12-23,16230964.0
2021-12-24,15842321.0
2021-12-25,16521177.0
2021-12-26,15331799.0
2021-12-27,16611054.0
2021-12-28,16529693.0
2021-12-29,17107654.0
2021-12-30,16704582.0
2021-12-31,16248837.0
2022-01-01,16756194.0
2022-01-02,16876470.0
2022-01-03,15580898.0
2022-01-04,17207172.0
2022-01-05,17089450.0
2022-01-06,16378005.0
2022-01-07,8665709.0
2022-01-08,16589861.0
2022-01-09,15168046.0
2022-01-10,8382421.5
2022-01-11,4910312.5
2022-01-12,12180897.0
2022-01-13,15077190.0
2022-01-14,17715008.0
2022-01-15,17312854.0
2022-01-16,18187882.0
2022-01-17,17963018.0
2022-01-18,17765942.0
2022-01-19,17271898.0
2022-01-20,12599439.0
2022-01-21,7087821.5
2022-01-22,6143927.5
2022-01-23,5138401.0
2022-01-24,15195572.0
2022-01-25,13222375.0
2022-01-26,9177597.0
2022-01-27,7356953.0
2022-01-28,8178860.0
2022-01-29,8733759.0
2022-01-30,18354186.0
2022-01-31,18656468.0
2022-02-01,18763274.0
2022-02-02,19018482.0
2022-02-03,18953742.0
2022-02-04,11209558.0
2022-02-05,14450549.0
2022-02-06,19259350.0
2022-02-07,10921434.0
2022-02-08,8284829.5
2022-02-09,19818724.0
2022-02-10,14080441.0
2022-02-11,12640041.0
2022-02-12,19123090.0
2022-02-13,14355713.0
2022-02-14,15737814.0
2022-02-15,20586682.0
2022-02-16,20626734.0
2022-02-17,20903986.0
2022-02-18,21225988.0
2022-02-19,11863345.0
2022-02-20,15894435.0
2022-02-21,21088018.0
2022-02-22,21202816.0
2022-02-23,20904200.0
2022-02-24,18659544.0
2022-02-25,10782449.0
2022-02-26,11619405.0
2022-02-27,13334465.0
2022-02-28,17278580.0
2022-03-01,22171936.0
2022-03-02,20769782.0
2022-03-03,15863527.0
2022-03-04,15553710.0
2022-03-05,22281032.0
2022-03-06,22152396.0
2022-03-07,21201036.0
2022-03-08,17578700.0
2022-03-09,13057343.0
2022-03-10,23137730.0
2022-03-11,23860068.0
2022-03-12,14537788.0
2022-03-13,23858556.0
2022-03-14,23812540.0
2022-03-15,23847872.0
2022-03-16,24291130.0
2022-03-17,24210552.0
2022-03-18,23491128.0
2022-03-19,12042398.0
2022-03-20,16803208.0
2022-03-21,24436178.0
2022-03-22,25531866.0
2022-03-23,25273750.0
2022-03-24,24206090.0
2022-03-25,25997722.0
2022-03-26,26017590.0
2022-03-27,25892696.0
2022-03-28,25459550.0
2022-03-29,25104490.0
2022-03-30,26113560.0
2022-03-31,25903362.0
2022-04-01,25480382.0
2022-04-02,24910450.0
2022-04-03,22777212.0
2022-04-04,26038980.0
2022-04-05,26157590.0
2022-04-06,26789600.0
2022-04-07,26383840.0
2022-04-08,25888954.0
2022-04-09,26224720.0
2022-04-10,26339226.0
2022-04-11,27074924.0
2022-04-12,25382766.0
2022-04-13,27138540.0
2022-04-14,26443972.0
2022-04-15,24427644.0
2022-04-16,24614972.0
2022-04-17,25155478.0
2022-04-18,22044022.0
2022-04-19,20960078.0
2022-04-20,21976576.0
2022-04-21,16957690.0
2022-04-22,18870486.0
2022-04-23,25432814.0
2022-04-24,22060364.0
2022-04-25,18179520.0
2022-04-26,15140482.0
2022-04-27,21025656.0
2022-04-28,19075410.0
2022-04-29,24878518.0
2022-04-30,24600796.0
2022-05-01,16616543.0
2022-05-02,20378684.0
2022-05-03,21992284.0
2022-05-04,23757284.0
2022-05-05,24932336.0
2022-05-06,23283348.0
2022-05-07,25412990.0
2022-05-08,26723498.0
2022-05-09,26782816.0
2022-05-10,17749794.0
2022-05-11,21983194.0
2022-05-12,26257456.0
2022-05-13,26848410.0
2022-05-14,26335386.0
2022-05-15,28090152.0
2022-05-16,27762746.0
2022-05-17,28154138.0
2022-05-18,25453126.0
2022-05-19,26268468.0
2022-05-20,26475378.0
2022-05-21,27002684.0
2022-05-22,23598952.0
2022-05-23,21415680.0
2022-05-24,20905394.0
2022-05-25,25210892.0
2022-05-26,23092874.0
2022-05-27,26605242.0
2022-05-28,26895044.0
2022-05-29,27230248.0
2022-05-30,26775304.0
2022-05-31,24401550.0
2022-06-01,23822336.0
2022-06-02,23836270.0
2022-06-03,26271920.0
2022-06-04,26764468.0
2022-06-05,27908482.0
2022-06-06,28191254.0
2022-06-07,28281668.0
2022-06-08,27722042.0
2022-06-09,21037294.0
2022-06-10,27081166.0
2022-06-11,25815850.0
2022-06-12,26287152.0
2022-06-13,23158072.0
2022-06-14,20081618.0
2022-06-15,19804528.0
2022-06-16,22514552.0
2022-06-17,26364078.0
2022-06-18,24407940.0
2022-06-19,23643604.0
2022-06-20,23861830.0
2022-06-21,19783144.0
2022-06-22,17755692.0
2022-06-23,26462478.0
2022-06-24,27527198.0
2022-06-25,26674316.0
2022-06-26,26447080.0
2022-06-27,26562942.0
2022-06-28,26680174.0
2022-06-29,23170014.0
2022-06-30,25379000.0
2022-07-01,28162046.0
2022-07-02,24325314.0
2022-07-03,24531176.0
2022-07-04,24013128.0
2022-07-05,24286746.0
2022-07-06,27852622.0
2022-07-07,25268416.0
2022-07-08,26437982.0
2022-07-09,27113556.0
2022-07-10,27988418.0
2022-07-11,27602862.0
2022-07-12,25876628.0
2022-07-13,25855554.0
2022-07-14,23578960.0
2022-07-15,18313940.0
2022-07-16,23922648.0
2022-07-17,26204304.0
2022-07-18,26434678.0
2022-07-19,27156750.0
2022-07-20,27757704.0
2022-07-21,27467738.0
2022-07-22,24039772.0
2022-07-23,25510474.0
2022-07-24,24336486.0
2022-07-25,22369018.0
2022-07-26,25694910.0
2022-07-27,23134078.0
2022-07-28,24225024.0
2022-07-29,23154238.0
2022-07-30,24693080.0
2022-07-31,24427142.0
2022-08-01,23749006.0
2022-08-02,22422864.0
2022-08-03,25075240.0
2022-08-04,26226700.0
2022-08-05,25040574.0
2022-08-06,24694624.0
2022-08-07,25242748.0
2022-08-08,26248882.0
2022-08-09,26079936.0
2022-08-10,26788008.0
2022-08-11,26233188.0
2022-08-12,25633460.0
2022-08-13,21377142.0
2022-08-14,19861270.0
2022-08-15,22808472.0
2022-08-16,20335148.0
2022-08-17,24570538.0
2022-08-18,25816534.0
2022-08-19,25244776.0
2022-08-20,24032384.0
2022-08-21,19071856.0
2022-08-22,25730232.0
2022-08-23,26366762.0
2022-08-24,26283296.0
2022-08-25,25903256.0
2022-08-26,24678838.0
2022-08-27,25146264.0
2022-08-28,24602114.0
2022-08-29,22671026.0
2022-08-30,22469558.0
2022-08-31,24576840.0
2022-09-01,22679310.0
2022-09-02,21070236.0
2022-09-03,16056634.0
2022-09-04,19975040.0
2022-09-05,18305896.0
2022-09-06,16183934.0
2022-09-07,14815830.0
2022-09-08,22601944.0
2022-09-09,22736214.0
2022-09-10,20591750.0
2022-09-11,22048220.0
2022-09-12,24367586.0
2022-09-13,23629428.0
2022-09-14,21134548.0
2022-09-15,17562470.0
2022-09-16,17372890.0
2022-09-17,17517570.0
2022-09-18,17680500.0
2022-09-19,18525084.0
2022-09-20,19350776.0
2022-09-21,20802530.0
2022-09-22,17737346.0
2022-09-23,22009148.0
2022-09-24,22887442.0
2022-09-25,22261900.0
2022-09-26,18469616.0
2022-09-27,15847529.0
2022-09-28,18021642.0
2022-09-29,20693270.0
2022-09-30,24340770.0
2022-10-01,23953288.0
2022-10-02,19759694.0
2022-10-03,19883754.0
2022-10-04,12384669.0
2022-10-05,13470475.0
2022-10-06,10261078.0
2022-10-07,14448355.0
2022-10-08,12769861.0
2022-10-09,17424664.0
2022-10-10,14016779.0
2022-10-11,17252474.0
2022-10-12,21170182.0
2022-10-13,20143082.0
2022-10-14,18936232.0
2022-10-15,20019598.0
2022-10-16,21765860.0
2022-10-17,17583414.0
2022-10-18,7337730.0
2022-10-19,7481476.0
2022-10-20,21636598.0
2022-10-21,21498722.0
2022-10-22,19800946.0
2022-10-23,19141032.0
2022-10-24,20364652.0
2022-10-25,15195671.0
2022-10-26,18023794.0
2022-10-27,20578934.0
2022-10-28,20188728.0
2022-10-29,15198239.0
2022-10-30,18776088.0
2022-10-31,11041021.0
2022-11-01,14257587.0
2022-11-02,14524725.0
2022-11-03,19099412.0
2022-11-04,19450158.0
2022-11-05,16410027.0
2022-11-06,19736148.0
2022-11-07,14828905.0
2022-11-08,17396412.0
2022-11-09,16750395.0
2022-11-10,18561652.0
2022-11-11,18669232.0
2022-11-12,8529669.0
2022-11-13,10086149.0
2022-11-14,18761090.0
2022-11-15,9493676.0
2022-11-16,7539455.0
2022-11-17,4111977.2
2022-11-18,7593404.0
2022-11-19,11966913.0
2022-11-20,4747108.5
2022-11-21,5329537.0
2022-11-22,6383181.0
2022-11-23,16671862.0
2022-11-24,16918338.0
2022-11-25,10259476.0
2022-11-26,8156629.5
2022-11-27,17670426.0
2022-11-28,15584137.0
2022-11-29,17053682.0
2022-11-30,14912255.0
2022-12-01,6515413.5
2022-12-02,16301235.0
2022-12-03,14356990.0
2022-12-04,13574019.0
2022-12-05,16577098.0
2022-12-06,16005936.0
2022-12-07,12360623.0
2022-12-08,15392304.0
2022-12-09,15038600.0
2022-12-10,15905401.0
