Fecha,srf
2020-08-02,23211228.0
2020-08-03,26283932.0
2020-08-04,24391670.0
2020-08-05,24681500.0
2020-08-06,25998696.0
2020-08-07,22969202.0
2020-08-08,21181744.0
2020-08-09,15903239.0
2020-08-10,17925220.0
2020-08-11,23606894.0
2020-08-12,24916256.0
2020-08-13,25716464.0
2020-08-14,27781326.0
2020-08-15,26134254.0
2020-08-16,24177780.0
2020-08-17,25507832.0
2020-08-18,23765794.0
2020-08-19,20169384.0
2020-08-20,24037228.0
2020-08-21,25029930.0
2020-08-22,24610662.0
2020-08-23,23958042.0
2020-08-24,24796692.0
2020-08-25,16590756.0
2020-08-26,23134702.0
2020-08-27,24188188.0
2020-08-28,25414676.0
2020-08-29,25819084.0
2020-08-30,25093258.0
2020-08-31,23574204.0
2020-09-01,24878106.0
2020-09-02,25986296.0
2020-09-03,25216718.0
2020-09-04,21853010.0
2020-09-05,8963539.0
2020-09-06,16343973.0
2020-09-07,21047108.0
2020-09-08,23142812.0
2020-09-09,21613018.0
2020-09-10,14943459.0
2020-09-11,17320074.0
2020-09-12,23210112.0
2020-09-13,22103806.0
2020-09-14,15561369.0
2020-09-15,14985582.0
2020-09-16,15865133.0
2020-09-17,18042004.0
2020-09-18,21577728.0
2020-09-19,21567676.0
2020-09-20,21339852.0
2020-09-21,23864196.0
2020-09-22,23890126.0
2020-09-23,23971064.0
2020-09-24,24092610.0
2020-09-25,24211572.0
2020-09-26,22974356.0
2020-09-27,22738310.0
2020-09-28,22025318.0
2020-09-29,23051594.0
2020-09-30,24953878.0
2020-10-01,24601910.0
2020-10-02,18491542.0
2020-10-03,23949630.0
2020-10-04,23866624.0
2020-10-05,23936826.0
2020-10-06,20391038.0
2020-10-07,23382262.0
2020-10-08,21980398.0
2020-10-09,22687164.0
2020-10-10,22407646.0
2020-10-11,22676970.0
2020-10-12,20186182.0
2020-10-13,16103229.0
2020-10-14,19155838.0
2020-10-15,21036958.0
2020-10-16,14730931.0
2020-10-17,19247650.0
2020-10-18,21573482.0
2020-10-19,21085772.0
2020-10-20,18781740.0
2020-10-21,20793512.0
2020-10-22,20128612.0
2020-10-23,20541452.0
2020-10-24,19119640.0
2020-10-25,21044810.0
2020-10-26,20290254.0
2020-10-27,20069754.0
2020-10-28,17345238.0
2020-10-29,15915853.0
2020-10-30,20783352.0
2020-10-31,20427228.0
2020-11-01,19653148.0
2020-11-02,16976706.0
2020-11-03,20470276.0
2020-11-04,20074222.0
2020-11-05,19071892.0
2020-11-06,17346450.0
2020-11-07,19328568.0
2020-11-08,19222974.0
2020-11-09,18394070.0
2020-11-10,18061082.0
2020-11-11,16078433.0
2020-11-12,17667056.0
2020-11-13,16548035.0
2020-11-14,18459838.0
2020-11-15,15331464.0
2020-11-16,13811485.0
2020-11-17,12051245.0
2020-11-18,14248299.0
2020-11-19,14914201.0
2020-11-20,14419869.0
2020-11-21,4769195.0
2020-11-22,14327178.0
2020-11-23,16666509.0
2020-11-24,17578230.0
2020-11-25,16922498.0
2020-11-26,16729616.0
2020-11-27,16682646.0
2020-11-28,14874097.0
2020-11-29,6406866.5
2020-11-30,8747631.0
2020-12-01,16996618.0
2020-12-02,17166642.0
2020-12-03,10342103.0
2020-12-04,9162766.0
2020-12-05,7785407.0
2020-12-06,5459504.5
2020-12-07,15873566.0
2020-12-08,16423065.0
2020-12-09,16932268.0
2020-12-10,16817966.0
2020-12-11,16296521.0
2020-12-12,15760718.0
2020-12-13,16168090.0
2020-12-14,11966702.0
2020-12-15,16601927.0
2020-12-16,16737100.0
2020-12-17,9092278.0
2020-12-18,14695771.0
2020-12-19,16294816.0
2020-12-20,12964454.0
2020-12-21,9456080.0
2020-12-22,13570614.0
2020-12-23,16236434.0
2020-12-24,13089353.0
2020-12-25,16591401.0
2020-12-26,16259081.0
2020-12-27,16863208.0
2020-12-28,16446013.0
2020-12-29,16343316.0
2020-12-30,16670205.0
2020-12-31,15996825.0
2021-01-01,7606145.5
2021-01-02,5618851.0
2021-01-03,14856337.0
2021-01-04,17123684.0
2021-01-05,15361040.0
2021-01-06,16682095.0
2021-01-07,14075517.0
2021-01-08,16705447.0
2021-01-09,7902226.0
2021-01-10,16829638.0
2021-01-11,6125802.5
2021-01-12,8231300.5
2021-01-13,11811168.0
2021-01-14,14604393.0
2021-01-15,17129220.0
2021-01-16,16940242.0
2021-01-17,15720211.0
2021-01-18,17016142.0
2021-01-19,12482835.0
2021-01-20,3310162.0
2021-01-21,14255720.0
2021-01-22,16104956.0
2021-01-23,15059105.0
2021-01-24,14382873.0
2021-01-25,18122328.0
2021-01-26,18329782.0
2021-01-27,17532490.0
2021-01-28,7553814.0
2021-01-29,13558540.0
2021-01-30,18453572.0
2021-01-31,17303606.0
2021-02-01,13509264.0
2021-02-02,18898932.0
2021-02-03,19053874.0
2021-02-04,19154378.0
2021-02-05,19389470.0
2021-02-06,19390684.0
2021-02-07,18771838.0
2021-02-08,19598626.0
2021-02-09,18015268.0
2021-02-10,17556712.0
2021-02-11,15889551.0
2021-02-12,8147524.5
2021-02-13,10161605.0
2021-02-14,15311793.0
2021-02-15,13740968.0
2021-02-16,14647072.0
2021-02-17,21184826.0
2021-02-18,14700470.0
2021-02-19,13703201.0
2021-02-20,21531644.0
2021-02-21,21731728.0
2021-02-22,14110238.0
2021-02-23,19489112.0
2021-02-24,21338400.0
2021-02-25,20383868.0
2021-02-26,21158734.0
2021-02-27,21056496.0
2021-02-28,20906122.0
2021-03-01,19369550.0
2021-03-02,6120632.0
2021-03-03,21909238.0
2021-03-04,21912236.0
2021-03-05,20375208.0
2021-03-06,20476474.0
2021-03-07,16414019.0
2021-03-08,7906094.0
2021-03-09,14440399.0
2021-03-10,22021142.0
2021-03-11,22191310.0
2021-03-12,19045140.0
2021-03-13,17570200.0
2021-03-14,22869616.0
2021-03-15,20855426.0
2021-03-16,23079922.0
2021-03-17,24097110.0
2021-03-18,24289196.0
2021-03-19,24761252.0
2021-03-20,23060880.0
2021-03-21,23192806.0
2021-03-22,24554672.0
2021-03-23,25165164.0
2021-03-24,25354136.0
2021-03-25,25299734.0
2021-03-26,25203376.0
