Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
56,2021-01-16,15,0.1193861138776077,0.0809494826536822,0.2278350515463917,0.0977197934820676,0.0443744632121385,0.1836024844720497,0.8224673951632091,0.6897565071368598,0.9150219298245614,0.1118893808811066,0.0811145510835913,0.2190378710337768,-6.679278113383779,-685.0,195.0,-0.1118893808811066,-0.2190378710337768,-0.0811145510835913,0.1289165407157452,0.0881987577639751,0.4328899637243046,0.0422034335936661,0.0170848905499199,0.14189364461738,4717.316451939871,4480.432989690722,5508.449074074074,1,0.3599744738764949,0.06526527214108,0.07187455173402085,0.1372107141961026,0.17862567517509245,0.008217173235999745,-0.06451483272832674,-0.29477320738899687,-0.23078021541251414,-0.13628784507896166,-0.0769163319648605,-0.014564499071466844
57,2021-01-26,15,0.1763051003217333,0.1317715959004392,0.5100645651348272,-0.3236018063772071,-0.4408376963350785,0.0668097665682854,1.9698340008405464,0.8747484909456741,2.5767790262172285,0.2608094656579011,0.2002881844380403,0.512937595129376,0.4593963653253107,0.2870856728853468,1.3681744091279544,-0.2608094656579011,-0.512937595129376,-0.2002881844380403,0.1737272684572168,0.0489614243323441,1.4426605504587156,0.038937143668395,-0.0496240601503759,0.3648943918426802,2176.0348395136225,1823.620599739244,3476.804292929293,11,0.3704221459267891,0.11348449917924955,0.11838047908072347,0.15211816433014294,0.16016862963350154,0.0768204076159183,-0.054124333374925004,-0.2548715261359456,-0.2074672065309769,-0.15867410206805335,-0.14713233831462819,-0.12598553407882038
58,2021-01-31,15,0.1868249604025724,0.162125340599455,0.523038605230386,-0.2951520156937489,-0.3509771986970684,0.0794351279788173,1.8416257923635784,0.8528209321340965,2.081555834378921,0.2992322075602955,0.2718035563082134,0.5084798026518655,0.4588489141528498,0.3584877240548275,1.6419077404222049,-0.2992322075602955,-0.5084798026518655,-0.2718035563082134,0.1929038343047243,0.1446718419195483,1.5614035087719298,0.0377000054856735,0.0208409506398537,0.3527054108216433,3689.6790048040175,3306.758807588076,4207.761170212766,16,0.37564598195193627,0.13694496566077205,0.1410560396190856,0.1615090380857805,0.15709564910494817,0.10581941202629108,-0.048929083698224136,-0.23542786866116658,-0.19562323964015393,-0.16604310006080908,-0.17236890332513538,-0.16550886260789793
59,2021-02-20,15,0.2437594926871621,0.2043835616438356,0.5137420718816068,-0.2175564878823143,-0.2714651077822433,0.1315685499802449,1.5591702845422706,0.7674581005586593,1.745235707121364,0.3438043931226453,0.3127057274522712,0.5113456464379947,0.5853160808903934,0.431862915364131,1.479452054794521,-0.3438043931226453,-0.5113456464379947,-0.3127057274522712,0.2645884126143137,0.1956257594167678,1.3850267379679146,0.0754862171974794,0.0363843092666287,0.34,4502.922842538341,4192.905094905095,4964.850216450217,36,0.3965413260525248,0.2264591846697799,0.2278835806731874,0.20986813701698787,0.1777847370731363,0.19820439046016836,-0.02814808499142067,-0.16103445977369424,-0.14724303823494767,-0.1732978442990228,-0.21928987025292723,-0.23937806358941724
60,2021-02-25,15,0.2972930036469997,0.2210121716848174,0.5131516021042564,-0.0826863347380661,-0.2781664656212304,0.151484650226472,1.2018177698298464,0.7368881118881119,1.77072192513369,0.3718393627644916,0.2966252220248668,0.4931571495988674,0.6278733433844675,0.4244318864975351,1.2807352590116974,-0.3718393627644916,-0.4931571495988674,-0.2966252220248668,0.4027349571651389,0.206225680933852,1.4045077105575323,0.119075911906442,0.0681737901801483,0.361121636983706,2693.7428421018094,1571.845205479452,4150.868583162218,41,0.40176516207767193,0.24775582769276142,0.24861635919057212,0.22422410125600956,0.18963357119789995,0.21740826635309424,-0.02295283531471981,-0.1432814128047371,-0.13494949352854915,-0.1702267608025588,-0.21981282157878948,-0.24121530462743823
61,2021-03-17,15,0.3203349478324369,0.2537938252223966,0.5872832369942197,-0.1440125818557969,-0.2264536503808285,0.1267952400492408,1.3407165653023176,0.7749453750910416,1.585494716618636,0.3526950270184942,0.3071474565357373,0.5306577480490524,0.9024510456700908,0.6760828625235404,1.8738472888233124,-0.3526950270184942,-0.5306577480490524,-0.3071474565357373,0.4392289255827759,0.3010440835266821,1.5156826568265682,0.1392206800120347,0.0870050195203569,0.3726851851851852,3909.0721040198814,3315.9320448877806,5480.880123743233,61,0.42266050617826045,0.3286147528676053,0.3276184574477236,0.28827619818978384,0.25544517477597845,0.28744223596937335,-0.0021718366079163387,-0.07565044594055241,-0.08529687191485702,-0.14219556345032083,-0.18925895419880484,-0.2041916247888892
62,2021-03-22,15,0.2915400131476375,0.2159574468085106,0.4854394870424793,-0.1564839503501188,-0.2102096627164995,0.0840319750438682,1.373988688393868,0.8449640287769784,1.5323176361957525,0.3292031257495795,0.2707059477487493,0.4639283833596629,0.8885330553040982,0.5281199785752544,2.9939668174962293,-0.3292031257495795,-0.4639283833596629,-0.2707059477487493,0.391293674065384,0.2796610169491524,1.3768233387358184,0.1215969187050206,0.0854160944795385,0.3345915341062281,4921.409632862544,4238.923604309501,5699.071718538566,66,0.4278843422034076,0.3477475724320457,0.34638129658761063,0.3055668212061964,0.27529838411851787,0.3042485263446564,0.0030234130687845223,-0.05958800947741719,-0.07281669491979115,-0.1318445775127101,-0.17523427556109247,-0.18686798131303037
63,2021-03-27,15,0.2735532933471331,0.2243589743589743,0.4175334323922734,-0.0952222157716498,-0.1401109057301293,0.0703066566940912,1.2121992919407825,0.8686233403214535,1.3258813413585555,0.2910415745312132,0.2557910300640709,0.3832769453842436,1.106272537775851,0.7751441383728379,2.22544878563886,-0.2910415745312132,-0.3832769453842436,-0.2557910300640709,0.4037190058768199,0.3154084798345398,0.9162727886563132,0.1272517960274229,0.1018020126374912,0.2531517902168431,5512.818292385949,5012.844368013757,6028.85409252669,71,0.43310817822855474,0.3664476273047779,0.3647468889692156,0.3232241542875442,0.29607747294604875,0.32105884282799424,0.008218662745485383,-0.043863695115446355,-0.060330744930220725,-0.12038294679317695,-0.1592973510818757,-0.1673594801469857
64,2021-04-06,15,0.3017925550385723,0.2092027822364901,0.4527205493924987,-0.1406075967192478,-0.1911764705882352,0.031314457153572,1.3293504522878248,0.9392727272727271,1.4727272727272729,0.3238963119692779,0.2653975363941769,0.4241325737959606,0.992737590482449,0.674363684072422,1.5458152958152958,-0.3238963119692779,-0.4241325737959606,-0.2653975363941769,0.4498774540715377,0.3075787401574803,1.049237170596394,0.1415379202060241,0.0803349174021271,0.2777360380666165,4795.125152445205,4518.901578458681,6026.811183732752,81,0.443555850278849,0.40254944297511785,0.4002819882805364,0.3593673318315779,0.33964804645218477,0.3550389555494132,0.01860916209888712,-0.01342943269499784,-0.03538359725187179,-0.09455636652089426,-0.12282301830204365,-0.12352145993131255
65,2021-04-11,15,0.3248377102799689,0.2498810090433127,0.4686924493554328,-0.1386843606554982,-0.1982745339701124,0.0720887245841035,1.3247710470314886,0.8655172413793103,1.494619523443505,0.3141112033977863,0.2534653465346534,0.4096332302253646,2.3018080406336217,1.0320404721753793,4.116222760290557,-0.3141112033977863,-0.4096332302253646,-0.2534653465346534,0.5402402678106453,0.3785751430057202,1.1956521739130437,0.1588104233740454,0.1080950072709646,0.2984974209464005,5479.88071864258,5188.898785425101,6520.843253968254,86,0.4487796863039961,0.4199512037727255,0.41744932262173057,0.3777226919134794,0.3620876813302598,0.37232314827756646,0.02380441177558798,0.001280515363479845,-0.022943435205245916,-0.08039802341090628,-0.10280955659129423,-0.09995897234537576
66,2021-04-21,15,0.3611964496584864,0.2603664416586306,0.4922325787838437,-0.1091549109154925,-0.1827274170503254,0.0720663265306122,1.2475685666509178,0.8655562165377751,1.4471639471639473,0.3555979410429247,0.2763671875,0.4541522491349481,1.722036363166976,1.0595611285266455,2.575757575757576,-0.3555979410429247,-0.4541522491349481,-0.2763671875,0.642115023537009,0.379462318201851,1.333976833976834,0.1852200167973572,0.1112416764590677,0.3222852158744003,5612.08282557731,5282.987814166032,6764.913016656385,96,0.4592273583542904,0.45345643129281615,0.4505781292038823,0.41469071882293757,0.4074848545622839,0.4076102528831896,0.034194911128989716,0.029686045176942066,0.0018174761975270626,-0.05008464340959854,-0.0604123609754757,-0.051187516351120455
67,2021-04-26,15,0.3264620099925306,0.2552342971086739,0.4093648585999073,-0.0671740482349498,-0.1296643380473675,0.0581273929690219,1.1455960204438538,0.8901315789473684,1.29796397807361,0.3069066214815887,0.2536162005785921,0.3656783468104223,1.940344650458448,1.2206485277674246,2.763636363636364,-0.3069066214815887,-0.3656783468104223,-0.2536162005785921,0.582669332361655,0.4255903349807797,0.9051008303677344,0.1787525308397377,0.1304971319311663,0.2488304744932056,5588.650647396375,5342.938271604939,6296.870858688303,101,0.4644511943794375,0.46955989801529924,0.4665374288563184,0.43318568133198765,0.43016021538662086,0.42561165616288027,0.03939016080569058,0.04338162693192655,0.014117189911521444,-0.03411772980860666,-0.038452532341520185,-0.026532459655457308
