Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
16,2020-04-21,4,0.1186665146377952,-0.1123986095017381,0.2814098919840818,-0.0509067248165794,-0.3260654112983152,0.1716280779125321,1.1205468681850566,0.7070263488080301,1.9676470588235293,0.1079617949764165,0.0045901639344262,0.1780621572212065,-0.4952199391773386,-154.0909090909091,343.0,-0.1079617949764165,-0.1780621572212065,-0.0045901639344262,0,-0.28695164630315323,-0.39226326319065397,-0.2682633329251427,-0.25133737680422363,-0.22827406772840647,-1.1314031550098063e-08
19,2020-04-26,4,0.1621437372756264,0.1184905660377358,0.2262256349675133,-0.2461263599812933,-0.3360594795539033,-0.0985231640704025,1.6574971457076553,1.2185816876122082,2.0123180291153417,0.166863792165398,0.1106194690265486,0.2217983651226158,inf,-552.5,inf,-0.166863792165398,-0.2217983651226158,-0.1106194690265486,5,-0.2814840510061579,-0.38150161862481663,-0.26914773438777556,-0.2548198365403204,-0.2368409123248048,-0.0013236643966542379
20,2020-05-01,4,0.1610937690188738,0.1239388794567062,0.3394625176803394,-0.3011239462148316,-0.3885647607934656,-0.1567230632235084,1.864455012174821,1.371700105596621,2.2709923664122136,0.259877422611077,0.2246410375173691,0.376453488372093,0.4114939268469931,0.3178058336961253,0.9305932531989144,-0.259877422611077,-0.376453488372093,-0.2246410375173691,10,-0.27601645570916267,-0.3708220945576762,-0.2696614732765555,-0.25774952637121556,-0.2443182369819117,-0.00504811873537028
21,2020-05-06,4,0.1434388601715252,0.1218515997277059,0.2140691328077622,-0.2877701932644074,-0.3516609392898053,-0.2319587628865979,1.809444051276463,1.604026845637584,2.0848056537102475,0.2275151134849254,0.1953010279001468,0.2874598070739549,0.4575580433101422,0.3575966600108912,0.6903970271856054,-0.2275151134849254,-0.2874598070739549,-0.1953010279001468,15,-0.27054886041216736,-0.3602246909892325,-0.2698115422604023,-0.26013998664836757,-0.2507520171053538,-0.010834663270633442
9,2020-05-11,4,0.1575113259727297,0.1171019376579612,0.3133543638275499,-0.2945391653359346,-0.3851653261840929,-0.0876552227903579,1.8433857672567653,1.1921537229783827,2.252906976744186,0.230702380372806,0.1892353695002135,0.3244962884411453,0.532704464735246,0.3257691772240011,3.738095238095238,-0.230702380372806,-0.3244962884411453,-0.1892353695002135,20,-0.2650812651151721,-0.3497094079194856,-0.26960493400823604,-0.26200465706532533,-0.2561870220174629,-0.018366677990238424
11,2020-05-16,4,0.2023959418560408,0.1699867197875166,0.2622061482820976,-0.2444428094045717,-0.28036866359447,-0.18931475029036,1.6479386280378068,1.4670487106017192,1.7792008196721312,0.2355843657678344,0.2046703296703296,0.2894088669950739,1.183726952222946,0.852099817407182,1.7176470588235293,-0.2355843657678344,-0.2894088669950739,-0.2046703296703296,25,-0.2596136698181768,-0.33927624534843565,-0.26904864118897637,-0.263356876657729,-0.2606668317782396,-0.02734885272254163
14,2020-05-21,4,0.1421213373245876,0.0792880258899676,0.2747053490480508,-0.0480885502265544,-0.2473210458636948,0.2129471890971039,1.1292053675185216,0.648876404494382,1.6571753986332574,0.0835586509771894,-0.0007434944237918,0.2084690553745928,-0.7014562655052526,-33.611111111111114,273.57142857142856,-0.0835586509771894,-0.2084690553745928,0.0007434944237918,30,-0.25414607452118154,-0.32892520327608243,-0.2681496564715433,-0.26420988380330934,-0.2642338540063166,-0.037506418220135625
13,2020-05-26,4,0.1922974162067486,0.1426392067124332,0.2986857825567503,-0.2443464338199464,-0.3099808061420345,-0.1642606320717908,1.6490030969086091,1.3930905695611575,1.8984700973574409,0.1843858174830799,0.1254811393379522,0.2683780630105017,inf,-632.5,inf,-0.1843858174830799,-0.2683780630105017,-0.1254811393379522,35,-0.24867847922418623,-0.318656281702426,-0.26691497252485663,-0.2645768162218881,-0.26692934069992225,-0.04858438953397731
8,2020-05-31,4,0.1420918743187495,0.084384093113482,0.3718956303049355,-0.3322961484710418,-0.4059196617336152,-0.1332638164754953,2.00926312326608,1.307507218479307,2.3665480427046264,0.214788550238943,0.1512915129151291,0.3714644877435575,0.4493659233729105,0.276981852913085,1.0585328772329912,-0.214788550238943,-0.3714644877435575,-0.1512915129151291,40,-0.24321088392719095,-0.30846948062746643,-0.26535158201783626,-0.2644707109753777,-0.26879340505784427,-0.06034682167796979
15,2020-06-05,4,0.167867967764474,0.0865384615384615,0.517799352750809,-0.3153704330979949,-0.3820335636722606,-0.0512474713418745,1.9406130883726112,1.108031272210377,2.236421725239617,0.2221802244659775,0.1552587646076794,0.4535123966942149,0.6640749740869554,0.3685741998060136,1.805189921022941,-0.2221802244659775,-0.4535123966942149,-0.1552587646076794,45,-0.23774328863019567,-0.29836480005120375,-0.26346647761940206,-0.2639045044677818,-0.26986503830039277,-0.07257607758399796
