Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
41,2020-09-28,3,0.2823216274848953,0.2162162162162162,0.3740458015267175,0.0117014234314021,-0.0909491301475445,0.1326609775019394,0.9802627434431188,0.7657534246575343,1.2000968992248062,0.2638046331430037,0.2139416265230943,0.3382899628252788,3.5036055512780093,-60.94827586206897,57.68656716417911,-0.2638046331430037,-0.3382899628252788,-0.2139416265230943,0,-0.08967488206104193,-0.22126349371209358,-0.29209954848237796,-0.3009756044552522,-0.3184823471661394,-0.0003255313137189823
40,2020-10-03,3,0.1854877668954924,0.1368715083798882,0.5854584915897992,-0.2886472625171024,-0.3829472646623952,0.1045171045171045,1.8285582493473127,0.8107460643394935,2.241214057507987,0.2585861015900099,0.2113095238095238,0.5667560321715818,0.5334420233417331,0.3330781010719755,1.6615337234370189,-0.2585861015900099,-0.5667560321715818,-0.2113095238095238,5,-0.08642929060805456,-0.20978910560207806,-0.27173660338467487,-0.2788684751165318,-0.2914070484717432,-0.03224202798313733
37,2020-10-08,3,0.1721807404758177,0.1310861423220973,0.2549555707450444,-0.2963581236841159,-0.3693989071038251,-0.2022731308826141,1.8495268809808203,1.5071237756010685,2.17157712305026,0.2475890064176031,0.2022231722958529,0.3121693121693121,0.4281527396382876,0.3128140703517588,0.6410036088675031,-0.2475890064176031,-0.3121693121693121,-0.2022231722958529,10,-0.08318369915506717,-0.19848369595967472,-0.251998170843034,-0.2575418407275322,-0.26580071096799585,-0.05856561396601543
50,2020-10-18,3,0.2525605759677723,0.1941520467836257,0.3741447605329492,-0.2678362084864619,-0.3545205479452055,-0.1480241125251172,1.73816855874486,1.3474842767295598,2.098471986417657,0.3090951346972586,0.2621737436696533,0.422530766803408,0.6124088260793971,0.4209153426606593,0.9266856938993936,-0.3090951346972586,-0.422530766803408,-0.2621737436696533,20,-0.0766925162490924,-0.17637981207770465,-0.21435735177172538,-0.21716332185656786,-0.21870973492265922,-0.09641832296957054
49,2020-10-23,3,0.3094727101982759,0.1960264900662251,0.4509803921568627,-0.2040314645552546,-0.3065398335315101,0.1225916453537936,1.5278888578297816,0.781591737545565,1.884087791495199,0.3264927019279074,0.2185748598879103,0.4509018036072144,1.226795648421646,0.6945551128818062,12.906976744186046,-0.3264927019279074,-0.4509018036072144,-0.2185748598879103,25,-0.07344692479610503,-0.16558133783813792,-0.19643621941395073,-0.19807844604074162,-0.1970891252972116,-0.10886891160662623
45,2020-11-02,3,0.3495715874653148,0.2103929024081115,0.6451153517516377,-0.1663019330341321,-0.3295870999267041,0.1287863982802423,1.4149322812088376,0.771814404432133,1.9832361516034984,0.3517644584798577,0.2275064267352185,0.5807334428024084,1.3752064301490818,0.8759973404255319,2.343505477308294,-0.3517644584798577,-0.5807334428024084,-0.2275064267352185,35,-0.06695574189013026,-0.144491324761841,-0.16234564448389366,-0.1620361117253531,-0.15737705728610768,-0.12292051666096597
46,2020-11-07,3,0.344752192251591,0.2382851445663011,0.4659009332376166,-0.1875569164841459,-0.3259158751696065,-0.0391459074733096,1.4688543399086285,1.0814814814814817,1.9669887278582927,0.3564013656561546,0.2717041800643087,0.4601358598498391,0.9626115131521706,0.6307373408350607,1.3605839416058394,-0.3564013656561546,-0.4601358598498391,-0.2717041800643087,40,-0.06371015043714287,-0.13419978592511086,-0.1461574560835044,-0.14504656462121446,-0.139164868937345,-0.12528566517613063
47,2020-11-12,3,0.3491098985826744,0.2144452717795979,0.4414201183431953,-0.1162842237513521,-0.2383222116301239,0.0618870476834629,1.2715780329538926,0.8834394904458599,1.625782227784731,0.3259255969864752,0.2465147908874532,0.4076960545543107,1.48700278846542,-620.0,125.1851851851852,-0.3259255969864752,-0.4076960545543107,-0.2465147908874532,45,-0.060464558984155495,-0.12407722555599292,-0.1305281698408034,-0.12872362257452996,-0.12197214419298713,-0.12501273663786108
48,2020-11-17,3,0.3807711168293898,0.275195822454308,0.4849810440361621,-0.0025302474345432,-0.0952591936198493,0.0700636942675159,1.0076514069967433,0.8690476190476191,1.2105778648383938,0.3632436605391111,0.3007792207792207,0.4481779460482726,2.9788160837396287,-18.47777777777777,215.69444444444443,-0.3632436605391111,-0.4481779460482726,-0.3007792207792207,50,-0.05721896753116811,-0.11412364365448716,-0.11544841284173726,-0.11305161742021341,-0.10574452042610333,-0.12242457789585293
57,2020-11-22,3,0.4929882760967385,0.391304347826087,0.6064386317907444,-0.0779696631054925,-0.1928251121076233,0.0953932061423918,1.1737869168398782,0.8258283772302464,1.477777777777778,0.4446393055631118,0.3598937583001328,0.5425950196592398,2.079712999832535,1.074061936752417,3.5354946897708217,-0.4446393055631118,-0.5425950196592398,-0.3598937583001328,55,-0.05397337607818073,-0.10433904022059358,-0.10090881217225259,-0.09801503144805966,-0.09042994312165022,-0.1178219747803012
