Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
48,2020-11-27,11,0.2313097796663429,0.1129584352078239,0.4466151749204907,-0.1223445512378284,-0.3125943823618242,0.225199131064446,1.303828667126261,0.6323877068557919,1.9094903339191565,0.2645512584933615,0.1617046117921774,0.3474903474903475,1.007007962710219,-80.16666666666667,45.8955223880597,-0.2645512584933615,-0.3474903474903475,-0.1617046117921774,0,-0.15296015602670893,-0.25393410813570716,-0.21755705494997737,-0.1853676442810235,-0.15689081716014386,-0.000819645092260843
59,2020-12-02,11,0.1753603313925731,0.1299638989169675,0.2657580919931857,-0.2349274285773876,-0.336793893129771,-0.0905340362136144,1.6210654811653875,1.1990927419354838,2.015653775322284,0.3123059859536575,0.258098223615465,0.385984427141268,0.3702243598938775,0.2578796561604584,0.5975750577367205,-0.3123059859536575,-0.385984427141268,-0.258098223615465,5,-0.1460112094022033,-0.23798718686098103,-0.20802040532036092,-0.18510691664173007,-0.16940432088029908,-0.05880296497021038
60,2020-12-07,11,0.1753341855079938,0.1320754716981132,0.2859813084112149,-0.1368660305820471,-0.2583747927031509,0.0186875271621034,1.3211206447928203,0.963310580204778,1.6967799642218246,0.2694646687287327,0.2218181818181818,0.3808329152032112,0.4565322599663482,0.2819209965579413,0.9378185524974516,-0.2694646687287327,-0.3808329152032112,-0.2218181818181818,10,-0.1390622627776977,-0.22226919163019546,-0.19829600493828073,-0.18356886910052436,-0.17824225414310646,-0.10463936727450392
58,2020-12-12,11,0.1615763686720355,0.123704215618521,0.286281429201588,-0.2027376661539727,-0.351443704083376,-0.0897743638982237,1.5157402994254288,1.1972573839662448,2.08377239199157,0.2335509904425507,0.1736320551486428,0.3431598341777983,0.5265662902576835,0.3067361668003208,1.2936880542514344,-0.2335509904425507,-0.3431598341777983,-0.1736320551486428,15,-0.1321133161531921,-0.20678012244335045,-0.18839447917355118,-0.1808287648456742,-0.18372734243703315,-0.13970827936062102
67,2020-12-22,11,0.1702147110334639,0.0787468247248094,0.3017958826106001,-0.199372348087967,-0.3468950749464668,0.0315040650406504,1.5065288130146437,0.9389162561576356,2.062295081967213,0.2567580618266059,0.1032388663967611,0.3907346747777258,0.5584433410499966,-36.37931034482759,17.746478873239436,-0.2567580618266059,-0.3907346747777258,-0.1032388663967611,25,-0.11821542290418087,-0.1764887622014821,-0.1681025529754015,-0.17203523429620637,-0.1858510552529909,-0.18254901601255755
57,2020-12-27,11,0.2167956045877727,0.1567732115677321,0.2841214917339484,-0.1766974896124728,-0.2484111633047803,-0.0539450950278364,1.431439797071561,1.114042207792208,1.661029411764706,0.3398957025834846,0.235,0.4206827309236948,0.4177525353285648,0.3273152357449019,0.6083724569640062,-0.3398957025834846,-0.4206827309236948,-0.235,30,-0.11126647627967526,-0.16168647114645876,-0.15773340328161012,-0.16612412972621882,-0.18305738677545103,-0.19258166935129326
56,2021-01-06,11,0.2327193626324765,0.178470254957507,0.2907248636009353,-0.1630244692098187,-0.2407407407407407,-0.0526843953838434,1.3915099106556952,1.111228813559322,1.6341463414634143,0.3179640134636964,0.2344416027280477,0.407015857760692,0.5361275534670071,0.3436949206857875,0.8304369414101291,-0.3179640134636964,-0.407015857760692,-0.2344416027280477,40,-0.09736858303066404,-0.13276866716823374,-0.13660185755366627,-0.1516167393294539,-0.17106708579873248,-0.1948466025127705
55,2021-01-16,11,0.2549029510193178,0.2104228121927236,0.3002717391304347,-0.0526357728023952,-0.1062639821029082,0.0461236506378802,1.112026014635445,0.9118198874296436,1.2377972465581977,0.3062721473254986,0.2544184134812988,0.3752475247524752,0.7565716731562984,0.4556202255365587,1.223169655983534,-0.3062721473254986,-0.3752475247524752,-0.2544184134812988,50,-0.08347068978165281,-0.10476656736577095,-0.11501681917067001,-0.1339679595141465,-0.1521174269771503,-0.17904137295726735
54,2021-01-26,11,0.3339821278236314,0.2364820846905537,0.4714742126882702,-0.1798218645522778,-0.2728323699421965,-0.0743611828883146,1.4412260732504285,1.1606699751861045,1.7503974562798092,0.3661419856232505,0.2985971943887776,0.4775435380384968,0.8723551641178185,0.4822638501394978,1.349862258953168,-0.3661419856232505,-0.4775435380384968,-0.2985971943887776,60,-0.06957279653264159,-0.07768017173907035,-0.09306329109113644,-0.1136814399635743,-0.12791162863121858,-0.15090684366737558
65,2021-01-31,11,0.326036807429997,0.2113617376775271,0.4814174589455488,-0.1847347921635097,-0.2712468193384224,-0.069848661233993,1.4565500026107407,1.1501877346683351,1.744413407821229,0.3520156707867861,0.259774109470026,0.4486391571553995,1.0935451953714592,0.4992716196530261,2.124634044332915,-0.3520156707867861,-0.4486391571553995,-0.259774109470026,65,-0.06262384990813598,-0.06448036299163089,-0.08197490683970411,-0.10269923924317093,-0.11431300173405343,-0.1337090645916893
