Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,dia,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
51,2020-12-22,7,0.2234293139771453,0.1982434127979924,0.2818213176957571,-0.1669580637166769,-0.2002592352559948,-0.0214815779195417,1.4022288898106277,1.043906333155934,1.5008103727714748,0.3953013457649613,0.3696665471495159,0.4414274631497284,0.3910653877563663,0.3372911631816749,0.5353901996370236,-0.3953013457649613,-0.4414274631497284,-0.3696665471495159,0.226837609697318,0.1659574468085105,0.6364494806421153,0.0432983338071718,0.0205193972427059,0.1699000587889476,1,-0.232301403178929,-0.22896218685621766,-0.1216800536276784,-0.17135553296349837,-0.16915822648929127,-0.0165981370018547
52,2020-12-27,7,0.2447914101814606,0.2157123834886817,0.3048368953880765,-0.1368381873710466,-0.2095145899598949,-0.0734809232218558,1.3191121299534472,1.1586171835282155,1.5300909727081875,0.4127873418101227,0.38004402054292,0.446267432321575,0.409596536552301,0.3484283431006926,0.5369881109643329,-0.4127873418101227,-0.446267432321575,-0.38004402054292,0.2268124554839295,0.1745416078984485,0.4536878216123499,0.0513978494844418,0.0375321336760925,0.1242959068719489,6,-0.22460147877593156,-0.22157555755213687,-0.13368812014809556,-0.16652344017957857,-0.16553414860823243,-0.08326850019089033
53,2021-01-06,7,0.2188868296699014,0.1935483870967742,0.3131399317406143,-0.1797725070904319,-0.2633908809207614,-0.0663162776317823,1.4395777329620636,1.1420529801324504,1.7151442307692308,0.400077634251013,0.3762057877813505,0.4539442607463391,0.3527588350122458,0.2994852597098736,0.5693011711781587,-0.400077634251013,-0.4539442607463391,-0.3762057877813505,0.213633024670714,0.162598262308647,0.7075525269733107,0.0448186241367796,0.0290893760539629,0.2000908471496706,16,-0.20920162996993666,-0.20677730847172426,-0.15398195750818222,-0.15976021301651047,-0.16048440644991424,-0.17053179321258335
54,2021-01-16,7,0.2249042898784823,0.2007540056550424,0.2583754015603487,-0.0909919513825765,-0.1352793994995829,-0.0244242847173761,1.2008319910913017,1.050071530758226,1.312885802469136,0.3546606394850053,0.3316557624559638,0.3796690307328605,0.4526340409747316,0.3762095428762095,0.5622690502346949,-0.3546606394850053,-0.3796690307328605,-0.3316557624559638,0.2566781954322732,0.2202957674655787,0.4563617245005258,0.0659828238197174,0.0490531599361168,0.1332877648667122,26,-0.19380178116394176,-0.19194573876164356,-0.16952523837723915,-0.15611581811818384,-0.1577809885298219,-0.21170989662221007
55,2021-01-26,7,0.2271864313922356,0.1945360339142722,0.2863393291200777,-0.2496920613458745,-0.3055742108797851,-0.1531819635433322,1.6672915595445807,1.3617824773413898,1.880077369439072,0.3686986352338703,0.3365959760739532,0.4142169962586852,0.413180011477579,0.3373080692584123,0.5354545454545455,-0.3686986352338703,-0.4142169962586852,-0.3365959760739532,0.2431539880877038,0.1863285556780596,0.612106238418777,0.0630931204937844,0.0431232457259505,0.1878605467770253,36,-0.17840193235794685,-0.17708084842189475,-0.18057296805522677,-0.15474790367685134,-0.156758016249934,-0.2219873112081142
56,2021-01-31,7,0.2337172763433106,0.2027809965237543,0.3101176470588235,-0.253592022027741,-0.2965452555885571,-0.0831549481310719,1.6816837412690746,1.1813936781609196,1.8431111111111111,0.3709618169831554,0.3406727828746177,0.4279683377308707,0.4582920957977934,0.384160756501182,0.6326852338413032,-0.3709618169831554,-0.4279683377308707,-0.3406727828746177,0.2712130616543714,0.222584147665581,0.7482061317677755,0.0658314950402083,0.0440173589584624,0.2069322296947749,41,-0.1707020079549494,-0.16963590801589484,-0.18449069035380725,-0.15467207385082354,-0.15668013859663876,-0.21937035745068703
57,2021-02-05,7,0.244466972043894,0.2069288389513108,0.286925479696564,-0.1805173381892226,-0.2273262661955241,-0.0989208633093525,1.44159715490701,1.219560878243513,1.5884146341463414,0.2988460655119415,0.2571115973741794,0.343599615014437,0.8681355971557756,0.6457695027103465,1.5038363171355498,-0.2988460655119415,-0.343599615014437,-0.2571115973741794,0.292716769709915,0.2233554309026006,0.5081632653061225,0.0895243587950709,0.0708362947168917,0.1627509611277232,46,-0.16300208355195195,-0.16218263745247793,-0.1873801518421055,-0.15487878408156264,-0.15679190026955506,-0.21325251377678828
58,2021-02-10,7,0.2716128016268337,0.2310660877954655,0.3458029197080292,-0.2108946591369649,-0.2437490861237023,-0.0656613257932767,1.5361341327005749,1.140551445864156,1.6446249033255993,0.3327526810440017,0.2941176470588235,0.3871268656716418,0.8823102198081052,0.6657150272514923,1.214374225526642,-0.3327526810440017,-0.3871268656716418,-0.2941176470588235,0.3777033075156627,0.3034447821681865,0.7323442136498517,0.10573567906464,0.0780416868637906,0.2020866409616693,51,-0.15530215914895448,-0.15472103673164395,-0.18927322818261672,-0.15528092776094937,-0.15702217050963085,-0.20467461877262438
59,2021-02-25,7,0.2645877452313376,0.1973094170403587,0.3438320209973753,-0.1965388842676311,-0.2921810699588477,-0.0935795216114141,1.492155758155899,1.2064814814814817,1.825581395348837,0.3877401458470018,0.3115492957746479,0.451804476930105,0.4961209639230651,0.3739075592395711,0.681640794380366,-0.3877401458470018,-0.451804476930105,-0.3115492957746479,0.3139196554302252,0.2069457659372027,0.6651909241837299,0.0893333239459567,0.0510110294117647,0.1927630109448291,66,-0.13220238593996214,-0.13228625362463994,-0.18929290294237805,-0.1568495179692994,-0.157755013887159,-0.17234693035936183
60,2021-03-12,7,0.3094084289417592,0.2232204561161022,0.4062806673209028,-0.1424328400823359,-0.2423865755127408,0.1503351420363868,1.3456249321652043,0.7386237513873474,1.6398687448728466,0.3390516738475084,0.2200716845878136,0.4214729370008873,1.41846232432111,0.8699934340118187,7.604562737642585,-0.3390516738475084,-0.4214729370008873,-0.2200716845878136,0.4755244559662226,0.3374233128834356,0.6968438538205981,0.1383953003360543,0.099538224730631,0.2021206096752816,81,-0.10910261273096977,-0.10977649910088275,-0.1814926352218774,-0.15742916850396546,-0.1572674027042985,-0.14187059816191072
61,2021-03-17,7,0.3422482465503597,0.2395264116575592,0.4399357171554841,-0.1367882552257671,-0.2228537241998205,-0.0535834795518963,1.3202016866969657,1.1132344552196236,1.573518090839107,0.4314946321323993,0.353544776119403,0.4916943521594684,0.7220826551976653,0.522551162328631,0.9942794878779624,-0.4314946321323993,-0.4916943521594684,-0.353544776119403,0.4907220289109185,0.3235887096774192,0.721881390593047,0.1437367605125999,0.0923448124588725,0.2063761955366631,86,-0.1014026883279723,-0.10225658727812963,-0.17730353407774033,-0.1570998588297294,-0.15657608892484035,-0.1337136402628195
62,2021-03-22,7,0.3516471830609005,0.2551470588235294,0.4418431809736157,-0.1320469464881138,-0.2140410958904109,-0.0128534704370179,1.3075968361704071,1.0260416666666667,1.5446623093681917,0.4344180983298668,0.349797934440952,0.4988399071925754,0.7815380535221343,0.5568903380813455,1.0811698981268485,-0.4344180983298668,-0.4988399071925754,-0.349797934440952,0.5401341732859951,0.3351800554016619,0.8252826310380268,0.153151055992028,0.0936670458854759,0.2288488210818308,91,-0.09370276392497487,-0.09472834529795951,-0.17237305308577655,-0.1564146286819798,-0.15553851767934387,-0.12682291350325925
63,2021-03-27,7,0.3498827464408877,0.2522603978300181,0.4344069128043991,-0.1075401242970374,-0.1841704718417047,-0.0249734325185972,1.2436783561765437,1.0512261580381472,1.4514925373134329,0.4204341969575331,0.3480556889102256,0.4740313272877164,0.8019662771056677,0.5519930675909879,1.092245574075991,-0.4204341969575331,-0.4740313272877164,-0.3480556889102256,0.5261790883008645,0.3688524590163935,0.7474489795918366,0.1542167629373219,0.1030377668308702,0.2119741100323624,96,-0.0860028395219774,-0.08719177316037235,-0.16673306790848114,-0.15532274618829556,-0.15411022882449804,-0.12124719517994786
64,2021-04-06,7,0.3926483442922733,0.2647814910025707,0.4922958397534668,-0.0693613119818004,-0.1581348923427919,0.0276168664960258,1.151990305761328,0.9462506554798112,1.3756775067750675,0.449701498379312,0.3698375870069605,0.5119191919191919,0.85040001844922,0.5702159069939103,1.143016968114861,-0.449701498379312,-0.5119191919191919,-0.3698375870069605,0.6379215875530511,0.4119540229885057,0.9395518499218344,0.186455413165057,0.1235140036268386,0.2566337400736006,106,-0.0706029907159825,-0.07209363841294704,-0.15345208764787574,-0.15173630485993822,-0.14991951577254925,-0.11393848527608119
66,2021-04-26,7,0.3588582490288072,0.2952602952602952,0.4196660482374768,-0.0409488056556564,-0.0978768860996127,0.0210623923698503,1.086685279073959,0.9587441619097042,1.2169923031379517,0.374393265910545,0.3261904761904762,0.4207048458149779,1.380516321504585,1.0316856780735109,1.8338870431893688,-0.374393265910545,-0.4207048458149779,-0.3261904761904762,0.6484752210791371,0.5183527305282005,0.8355359765051396,0.1826649358791887,0.1527936145952109,0.2227506182233213,126,-0.03980329310399269,-0.041797407029092085,-0.11977860605246776,-0.1379000134057623,-0.1352493170332436,-0.11145566928925277
76,2021-07-20,7,0.5498746735667902,0.4235560588901472,0.6813922356091031,-0.0537624345132586,-0.1459515214027849,0.0640460860725177,1.1172645584234289,0.8796178343949045,1.3417874396135263,0.4840580232173606,0.4059184812953657,0.5743294058661319,1.970775902249372,1.3478037062457104,2.779329608938548,-0.4840580232173606,-0.5743294058661319,-0.4059184812953657,1.1646825265799343,0.7878576413119329,1.6851063829787236,0.3047817922470019,0.2216186854970125,0.3929217256522862,211,0.09109542174696403,0.08844850945122944,0.08549572258221505,0.03828742758061574,0.038907071668159765,-0.01388503703479671
77,2021-07-25,7,0.5689104546161883,0.444321940463065,0.6654155495978552,-0.0102773480675905,-0.0967074642303051,0.0744403956272774,1.023174783117594,0.8614341085271318,1.21412213740458,0.5052950510683183,0.4324767632586113,0.5744572158365262,1.883593036606093,1.3271859048246335,2.3324077746925824,-0.5052950510683183,-0.5744572158365262,-0.4324767632586113,1.2241393061047965,0.8484631879914224,1.5887445887445888,0.3215504062054402,0.2435793457691268,0.3882840850181441,216,0.09879534614996147,0.09618500536682507,0.09860110945895317,0.05385027112353739,0.05422665253163611,0.005247100997586074
78,2021-07-30,7,0.5872964257435669,0.4619140625,0.6819356354240075,-0.0087603428991355,-0.1174625304984315,0.083699107007719,1.0212935785553243,0.8455307262569832,1.2661927330173777,0.5075247713200128,0.4373499759961594,0.5748530076888286,2.340147143431583,1.5064540622627185,4.8225579761068165,-0.5075247713200128,-0.5748530076888286,-0.4373499759961594,1.4335419089288912,0.98851308232291,1.909305993690852,0.3435853096003109,0.2561120341799193,0.4166091557395905,221,0.1064952705529589,0.10392983143983772,0.11161910895864646,0.06977453170048169,0.06991617834670139,0.02584038310351744
79,2021-08-09,7,0.5807491797694374,0.3028685790527018,0.7388914338066881,0.0414771723468646,-0.1148315089074908,0.1721611721611721,0.923671271706686,0.70625,1.2594568380213385,0.5157416866828908,0.2810757625450967,0.6329752247314185,inf,-53.23275862068965,inf,-0.5157416866828908,-0.6329752247314185,-0.2810757625450967,1.4437506530438342,0.5915602013162988,2.1883561643835616,0.3402769258196177,0.1715843489416292,0.4436770659680876,231,0.12189511935895384,0.11944447405811408,0.13726544317691847,0.1024858595296422,0.10219763344863464,0.07075833701724221
80,2021-08-19,7,0.6369772895729754,0.512735326688815,0.7625915242955402,0.1307588008175081,-0.1640808650681711,0.3174129353233831,0.7777096998728568,0.5181268882175226,1.3925759280089989,0.5358546624472793,0.3909702209414025,0.6474491912069681,5.420245093420518,-481.6666666666666,3045.0,-0.5358546624472793,-0.6474491912069681,-0.3909702209414025,1.8484979508918296,1.1232294617563738,2.548780487804878,0.3943880162852557,0.2865083375442142,0.4672663668165917,241,0.1372949681649487,0.1349924373060585,0.16217971993707092,0.13593810584150906,0.13529428742548077,0.11929073718988548
81,2021-08-24,7,0.6677922455902056,0.4652956298200514,0.7508196721311475,0.1964952210583149,0.0613551484972434,0.3766686012768427,0.6755112706130343,0.4527824620573356,0.8843833780160858,0.5512080549674132,0.3998832457676591,0.6389794743909457,2.9228480156184338,1.474820143884892,16.642561983471072,-0.5512080549674132,-0.6389794743909457,-0.3998832457676591,1.8601835182815287,1.1995614035087718,2.4072642967542506,0.4107976596564418,0.3147632311977716,0.4745177664974619,246,0.14499489256794615,0.14277891416615626,0.17428264761411438,0.15277335838196138,0.15198674407865198,0.1443108335990857
82,2021-09-08,7,0.7527204417618529,0.5397849462365591,0.8102428075902877,0.2648573268642857,0.1360126083530339,0.4541257934218118,0.5834906033360571,0.3753968253968254,0.7605438401775805,0.6375689096435653,0.4676161410647677,0.6951174058889303,3.342592558294457,2.5258190883190883,7.992849846782431,-0.6375689096435653,-0.6951174058889303,-0.4676161410647677,2.850144424276087,1.3303618248557942,3.711633663366337,0.4937273711796734,0.322316986496091,0.5568551007147499,261,0.16809466577693852,0.16618832569095163,0.20879207988317483,0.2028088020230178,0.2017605337325883,0.21903848150452632
