Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
52,2021-02-10,2,0.269184621573605,0.1489071038251366,0.3341869398207426,-0.180879219891876,-0.2909535452322738,-0.1271287128712871,1.4438238942609367,1.291288566243194,1.8206896551724137,0.2494519286488799,0.1707317073170731,0.2805402087170043,6.399942633724039,-437.0,305.0,-0.2494519286488799,-0.2805402087170043,-0.1707317073170731,0.448721555384293,0.2254521963824289,0.5474108944182918,0.1326107693645305,0.045497332914967,0.1575643440050219,4485.618368953578,4098.559523809524,4842.8199819982,86,0.3655419680891445,0.3341680236610571,0.2985277619334227,0.27613608915514354,0.28878963374536337,0.31232318982950164,-0.07375388332262946,-0.09378541346659684,-0.14449580883756563,-0.18055674730826712,-0.176778298777224,-0.18132080161777883
53,2021-02-20,2,0.3366229191100898,0.182911654914973,0.4380231167795935,-0.1662833584802627,-0.282388386743358,-0.0581145071028842,1.4017925932592723,1.123400365630713,1.787022900763359,0.3764026565041077,0.2952945535383475,0.4418769996445076,0.974006808504289,0.3875900861311302,1.4869542066027688,-0.3764026565041077,-0.4418769996445076,-0.2952945535383475,0.5027308634904852,0.1301020408163264,0.7362948960302458,0.1529061345391815,0.0301030927835051,0.2205673758865248,3948.2046262992862,2742.8495297805644,4259.016759776536,96,0.3765557574202416,0.36084070738487384,0.3185087813202462,0.29668507293511165,0.3063416926980977,0.3228846813795536,-0.06264716822439793,-0.07268086032897651,-0.1329124243892872,-0.16805867769805538,-0.1651752166787337,-0.15964152168375517
54,2021-02-25,2,0.3416468324572613,0.1821675634127594,0.4251535725832525,-0.1644376120562465,-0.2778776978417266,-0.0817055240495694,1.396801555152585,1.177950594693504,1.7696139476961394,0.3656954075413765,0.2876820149547422,0.419953596287703,0.9104710045145664,0.4039238315060589,1.2570211117567307,-0.3656954075413765,-0.419953596287703,-0.2876820149547422,0.5286595744943732,0.1874544128373449,0.7195540308747856,0.1669127380587474,0.04025201260063,0.2265339966832504,4111.246989722178,3152.063267813268,4417.143697478992,101,0.3820626520857901,0.3738169079238183,0.3287661633101423,0.30756534089796916,0.3155998958368958,0.3283995593296366,-0.05709381067528217,-0.06235852557649006,-0.12645853382908395,-0.16060165281303967,-0.15820260457799395,-0.14807260798398902
55,2021-03-12,2,0.4242689673540012,0.1975560081466395,0.4944916587976078,-0.0135369371227111,-0.1731903485254691,0.098661378284581,1.031125185702007,0.8203971119133574,1.4189364461738003,0.367533020069453,0.1945149822244794,0.4145229566916314,2.639586860805255,1.37473620741634,4.1385630498533725,-0.367533020069453,-0.4145229566916314,-0.1945149822244794,0.7763110651062021,0.3367786391042204,0.9317160826594788,0.2231597473722178,0.0934223069590085,0.2638151732750546,3828.67550712336,2755.6556122448983,4275.219816819317,116,0.3985833360824357,0.4113049442487961,0.360448066170298,0.34221981773353877,0.3452634353800023,0.3470452145042652,-0.0404337380279349,-0.03231128858432602,-0.10467249664717865,-0.1340283975026115,-0.1331198645099945,-0.11188980794469228
56,2021-03-17,2,0.4231580284034062,0.2594091460946985,0.5088967971530249,-0.0617403224107268,-0.230441975892224,0.0276437033786748,1.1358256734616747,0.946199829205807,1.598894348894349,0.3926102352310838,0.3059169114561477,0.4423558897243108,1.3252387141031907,0.7327389117512574,1.7807437827971708,-0.3926102352310838,-0.4423558897243108,-0.3059169114561477,0.6530644779889535,0.3649546827794561,0.7996820349761526,0.2058274351276084,0.1133136887222073,0.2505212987786714,4011.900939487563,3215.0099009900987,4996.958333333334,121,0.4040902307479842,0.4233207679265034,0.3712681382273194,0.3543326425309884,0.3557577976141379,0.3541910868177699,-0.03488038047881914,-0.022602132008703053,-0.09666470348693398,-0.12393867486521497,-0.12351349417267941,-0.09964022990753663
57,2021-03-22,2,0.3803591965415828,0.2335958005249344,0.4744094488188976,-0.0797413027130977,-0.2348224513172966,-0.0147157190635451,1.176327260741356,1.0298710115410727,1.6137724550898205,0.3656820318781915,0.2883771929824561,0.4233009708737864,1.2268439411465757,0.665968272972164,1.646298882681564,-0.3656820318781915,-0.4233009708737864,-0.2883771929824561,0.5729247875995065,0.3407330924109448,0.7522012578616353,0.1793792331447488,0.0947643979057591,0.2270462633451957,5190.897126989817,4113.972906403941,5638.915742793792,126,0.40959712541353277,0.43509649738890144,0.3821960219062325,0.3666728330319407,0.3665390330894135,0.3618816566177504,-0.029327022929703378,-0.013046269977295945,-0.08831519047729566,-0.11331469504123304,-0.1133550987799302,-0.08741169380981173
58,2021-03-27,2,0.3514272952510681,0.2304706453178069,0.4410058027079304,-0.0580296175976833,-0.1609594706368899,0.0020026702269692,1.1248872534172083,0.9960026648900732,1.3836750788643533,0.3390998638920715,0.2686343171585792,0.4010343206393982,1.2180061607398849,0.6914745903915578,1.682570593962999,-0.3390998638920715,-0.4010343206393982,-0.2686343171585792,0.517018776669843,0.3289054197662062,0.6658767772511849,0.1682761610029256,0.1048751486325802,0.2102923976608187,5449.2613457019015,5162.8713932399005,5828.859765051395,131,0.4151040200790813,0.44663213263599033,0.3932185728490813,0.3792093961082647,0.37759460608475365,0.37014516066362046,-0.023773665380587616,-0.0036437024901046933,-0.0796426599385105,-0.1022039051217541,-0.10268661316928883,-0.07525422469372611
59,2021-04-06,2,0.3762500480014487,0.2572706935123042,0.4721050164088138,-0.0448429290694446,-0.1412429378531073,0.0165208940719144,1.0954544961902293,0.9674952198852772,1.3289473684210529,0.3574705127027404,0.290566037735849,0.4106019766397125,1.2372176465195956,0.8041666666666667,1.6486718080548417,-0.3574705127027404,-0.4106019766397125,-0.290566037735849,0.5898905586504632,0.3460979156568105,0.7387892376681615,0.1873291422941546,0.1102005607073538,0.2247857613711272,5599.34821365035,5353.054505813954,5994.866192170819,141,0.4261178094101784,0.46898312048424,0.4154950990947628,0.404750958159322,0.40047031963161495,0.3884469184978897,-0.012666950282356093,0.014701548851630239,-0.06140335555448603,-0.07870638383686861,-0.07998527322283057,-0.05129799987609096
60,2021-04-16,2,0.4119356823043887,0.3138556883576804,0.4897777777777777,-0.0230513940574395,-0.1104972375690607,0.0381535562882713,1.0485065337725274,0.926497277676951,1.248447204968944,0.3668781003981203,0.307488986784141,0.4125579435313948,2.3275116733476384,1.2688064192577733,3.254626675175494,-0.3668781003981203,-0.4125579435313948,-0.307488986784141,0.7526258285723222,0.4983575786015954,0.8912543153049481,0.224903818219108,0.1513341298287535,0.2578992314261315,6055.155584751568,5597.112609575186,6414.9721871049305,151,0.4371315987412755,0.49037373147125274,0.43799256210071696,0.4307225463983845,0.4242526941717758,0.4091069472078841,-0.0015602351841245976,0.032433622016501795,-0.04209640889683425,-0.05380448964410588,-0.05573722999669247,-0.02796883639690395
61,2021-04-26,2,0.3468747973096659,0.2637030643072939,0.3924799324038868,-0.00821986534058,-0.1019782241987425,0.0408065290446471,1.0173899907283777,0.9215867158671588,1.227117486338798,0.3157737755227367,0.2758472758472758,0.3471416735708368,2.1676041839605413,1.2749706227967097,3.336045565500407,-0.3157737755227367,-0.3471416735708368,-0.2758472758472758,0.6382647298127144,0.4547215496368038,0.7075223566543924,0.1910372912040086,0.1297935103244837,0.2105694387546087,6286.710679379294,6024.948944860449,6483.004923076924,161,0.44814538807237253,0.5108039655970282,0.4606058070032968,0.45689990873109404,0.44878691936562853,0.4319931302455646,0.009546479914106926,0.04955251700450987,-0.021871438527528708,-0.027839642700886885,-0.030263164684013775,-0.005337271624832107
62,2021-05-01,2,0.49011834362467,0.3717459215550156,0.5507450098397526,0.1090100229413525,-0.0731421884142773,0.1987047394760082,0.8077484083676963,0.668467583497053,1.1578282828282829,0.3828786754880178,0.3068783068783068,0.4559270516717325,10.158413933216302,-72.73972602739727,548.1818181818182,-0.3828786754880178,-0.4559270516717325,-0.3068783068783068,0.9989251511793472,0.7058823529411764,1.1508620689655171,0.2757580931810512,0.2054241200230813,0.3039303930393039,3933.2046157037735,3245.108391608392,4846.313500347947,166,0.453652282737921,0.5206589413369522,0.4719229867709317,0.46999855575229516,0.4612821304832904,0.44419725109135144,0.015099837463222687,0.05788202268219012,-0.01146145025162243,-0.01456066866373499,-0.017164442183081528,0.005721803122514135
63,2021-05-16,2,0.5599965273867682,0.4488290022457491,0.6202240735420856,0.0453321110646168,-0.0723192019950124,0.1039784739573323,0.9147167552002404,0.8116295264623955,1.1559139784946235,0.4576876776396298,0.4171570145555899,0.4970629370629371,2.0192064230565365,1.382106413994169,3.0685310387215736,-0.4576876776396298,-0.4970629370629371,-0.4171570145555899,1.086019756871483,0.713063763608087,1.3637110016420362,0.3060621908306885,0.2189492863650167,0.3591160220994475,4269.167536292124,3738.306612318841,4712.323968705548,181,0.47017296673456666,0.5487833032648681,0.5057590230437458,0.5090275982571099,0.49939599418589276,0.48335851251606465,0.03175991011056997,0.08195077244993573,0.020734099098149494,0.02599802118786624,0.023120800012183307,0.03800049327151234
64,2021-05-21,2,0.5119599283075572,0.40978886756238,0.5737114562232726,0.0082412177013635,-0.0972499615916423,0.074074074074074,0.9846707051288006,0.8620689655172413,1.2154526889040165,0.4494972545708536,0.3924170616113744,0.4951456310679611,1.807565514851745,1.3306325958242442,2.2861572132044503,-0.4494972545708536,-0.4951456310679611,-0.3924170616113744,0.990699938184708,0.5912486659551761,1.2360742705570291,0.2737798094315823,0.1711632021229544,0.3185720741075463,5720.056944372932,4770.320070422535,5977.212320574163,186,0.4756798614001152,0.5576779021435548,0.5169553862648008,0.5218669403774684,0.5122257809357027,0.4970976494775279,0.037313267659685734,0.08966709995075256,0.03172546932126896,0.03963534690675124,0.03675522139107327,0.04851309275022864
65,2021-05-26,2,0.5269560995938639,0.437941473259334,0.6110511547593352,0.0245410195674781,-0.0929344366645448,0.1061136098617358,0.9531694507873146,0.8081325301204819,1.2049122807017545,0.4477230178427989,0.395007342143906,0.5238873009391588,1.9546145393692187,1.588666029926775,2.5774526678141134,-0.4477230178427989,-0.5238873009391588,-0.395007342143906,1.0244565575037985,0.7150259067357514,1.2752740560292328,0.2886211438182299,0.2148760330578512,0.335306553911205,5815.616202634803,4484.311370481928,6069.255747126437,191,0.48118675606566375,0.5663324068069323,0.5280886844543211,0.534582072218788,0.5250741095196139,0.5110886280236064,0.04286662520880147,0.09723013290735352,0.04281542923057491,0.05327279019919049,0.050432389709462934,0.05893275395174413
66,2021-05-31,2,0.5438765825345458,0.5050505050505051,0.5963169372425491,0.082754555219873,0.0276078690692676,0.1625198517734251,0.8481810524261388,0.7204007285974499,0.9462676962676962,0.4365650477505078,0.3931317273193234,0.4820268514508445,4.117721943813728,2.871549893842888,6.2058465286236295,-0.4365650477505078,-0.4820268514508445,-0.3931317273193234,1.2453807301733473,1.016759776536313,1.715045592705167,0.3148514971006617,0.2663934426229508,0.3870094722598105,5253.106062387241,4787.238410596026,5503.391583869083,196,0.4866936507312123,0.5747468172550007,0.5391457732543509,0.5471505564334642,0.5379135917341367,0.5252730411714053,0.04841998275791723,0.10463987131973863,0.053985276505820856,0.0668766827359492,0.06411715818412045,0.06927893744009639
67,2021-06-05,2,0.5779877747361344,0.5104835258878905,0.6489626556016598,0.0578767589532283,-0.0441683919944789,0.1351611351611351,0.8918923166963579,0.761864406779661,1.0924187725631769,0.4908910176267161,0.4584199584199584,0.5667564447864564,1.908424396689176,1.547936507936508,2.509450945094509,-0.4908910176267161,-0.5667564447864564,-0.4584199584199584,1.2164785019765156,0.7777212614445574,1.657161803713528,0.3240435041315372,0.2235387045813586,0.3894490035169988,5619.958590477894,4589.345349675559,6117.386603375528,201,0.4922005453967608,0.5829211334877595,0.5501135083069343,0.5595506138108567,0.5507163219593871,0.5395907248366938,0.05397334030703299,0.11189631518790788,0.06521630882676005,0.08041441609255046,0.07777508886498213,0.07957098847014255
68,2021-06-10,2,0.5511942807652359,0.4829678021465236,0.6321161261056929,0.0407093346182533,-0.0155066714749368,0.1411003236245954,0.9228160611951288,0.7526942711287578,1.0315018315018316,0.4818799972972584,0.4315315315315315,0.5522001725625539,1.9463156048493635,1.5562067929065224,2.4018779342723,-0.4818799972972584,-0.5522001725625539,-0.4315315315315315,1.2097858984373049,0.8763440860215055,1.8556311413454272,0.3105508703818951,0.2473305731096099,0.3990461049284579,5363.66649401143,4467.383502170767,5613.344929245282,206,0.4977074400623093,0.5908553555052093,0.5609787452541154,0.5717611232772883,0.5634539664565518,0.5539803219323138,0.05952669785614875,0.11899946451186127,0.07648982387314551,0.0938544417492735,0.09137247930303023,0.08982757173150535
69,2021-06-15,2,0.5645654106746416,0.5041082648622522,0.6574136763710223,0.0539146264286448,-0.0065217391304347,0.1424802110817942,0.8987575673216427,0.7505773672055427,1.013129102844639,0.4894925487912637,0.4441260744985673,0.5725910064239829,1.7214561211828625,1.437377049180328,2.1044158233670656,-0.4894925487912637,-0.5725910064239829,-0.4441260744985673,1.1678575328304788,0.920778318276581,1.772075471698113,0.3145154348600006,0.2567148760330578,0.4079535299374441,5240.714343838155,4200.406297420333,5525.419336384439,211,0.5032143347278579,0.5985494833073497,0.5717283397379385,0.5837616218960457,0.576097852665352,0.5683798190633329,0.06508005540526451,0.12594931929159892,0.08778711932473093,0.10716627109115678,0.10487638921817137,0.10006614905142897
70,2021-06-20,2,0.5765426274649998,0.4979118329466357,0.6725912067352666,0.0488516277868943,-0.0129614438063986,0.1671018276762402,0.9083634789938284,0.7136465324384788,1.0262632978723405,0.4914240391137802,0.443004023245418,0.568077176057882,1.893614540146071,1.5445707243598523,2.362343096234309,-0.4914240391137802,-0.568077176057882,-0.443004023245418,1.329842381258557,1.024699599465955,2.1806554756195045,0.3293662869056316,0.2740489459655924,0.4359783588818756,5361.707679074605,4583.408333333333,5625.311524609844,216,0.5087212293934064,0.6060035168941807,0.5823491474004473,0.5955323048673794,0.5886190585015096,0.5827270558189959,0.07063341295438028,0.1327458795271206,0.09908949286126933,0.12032047540799669,0.11825466716711229,0.1103025000566209
71,2021-06-25,2,0.6249978318197748,0.5511469311841289,0.7086594294370109,0.1900679498857917,0.0343116990491938,0.3248126928162186,0.683530557805339,0.5096473719228211,0.9336530775379696,0.5131485636691764,0.4653001464128843,0.5917215428033866,2.3912055251297906,1.8348401679044235,3.028700906344411,-0.5131485636691764,-0.5917215428033866,-0.4653001464128843,1.5165719012698005,1.0162889518413598,2.0062111801242235,0.3716460394309275,0.2852002878388102,0.4344631429248637,4516.942996507325,4004.4244689221086,5385.372809667673,221,0.5142281240589549,0.6132174562657027,0.5928280238836864,0.6070540255285028,0.6009885016542094,0.5969602066614232,0.07618677050349604,0.1393891452184264,0.11037824216251424,0.1332886858943468,0.13147597721124007,0.12055028579402016
73,2021-07-20,2,0.6233851302963879,0.5060686015831135,0.7079599367422246,0.0981688378809411,0.0240407578411081,0.2364976958525345,0.8233976633263568,0.6174716756112105,0.953047263681592,0.5434307231841993,0.4673521850899743,0.6163631828386131,2.130969121704212,1.5729047072330653,2.608784473953013,-0.5434307231841993,-0.6163631828386131,-0.4673521850899743,1.5979523823007111,1.1530470914127422,2.1896053897978827,0.36676458808425,0.2862470862470862,0.4402966625463535,4549.615196564494,4089.437738731856,4993.394212218649,246,0.5417625973866975,0.6456857398936726,0.6426333860823786,0.6603041305709042,0.659541431910412,0.664329182748614,0.10395355824907482,0.17030605551171768,0.16596304393069983,0.19442111601120027,0.1941916964883617,0.1722446091209644
74,2021-07-25,2,0.6273724596030072,0.5332671300893744,0.7203647416413373,0.1188281897739746,0.036684135302525,0.2089711641153435,0.7890708264639306,0.6542991755005889,0.9292279411764706,0.5559040350880226,0.4867597496389023,0.6332404828226555,1.9966577934983305,1.644893111638955,2.4082371187316904,-0.5559040350880226,-0.6332404828226555,-0.4867597496389023,1.6255168762864551,1.086035737921906,2.1,0.3771346240922286,0.2630117973629424,0.4343279775567457,4828.462698465293,4379.4938101788175,5103.429538461538,251,0.5472694920522461,0.6514591139733389,0.6519846439729252,0.6699668531222192,0.6703918492298291,0.6766520470595676,0.10950691579819061,0.17602955393772834,0.1767772990950024,0.2057369732666903,0.20586217280736616,0.18268508664395533
75,2021-07-30,2,0.6264247156553461,0.5291117722056948,0.7202889034799738,0.1061403654275082,0.0252427184466019,0.2239467849223946,0.8101016055836773,0.6340579710144928,0.9507575757575758,0.5493452211122255,0.4878253568429891,0.6186161449752883,2.408490386561701,1.713931718061674,3.0671489519569657,-0.5493452211122255,-0.6186161449752883,-0.4878253568429891,1.7746107896222092,1.1563439567047509,2.4170107349298102,0.3804425861378285,0.2814862821343702,0.4535198555956679,5657.298424494648,5432.506597031335,6022.538106796116,256,0.5527763867177946,0.6569923938376958,0.6611019601785109,0.6792650145588014,0.6808899423341275,0.6884721471051751,0.11506027334730634,0.18159975781952317,0.18744701378228457,0.21669793238679091,0.21718140388401508,0.1931456715192219
76,2021-08-14,2,0.6899074561866225,0.5490298898793917,0.7820267686424475,0.1768688257681025,0.0312445452958631,0.2684745762711864,0.7014369934493763,0.5766969535008017,0.9394041976980364,0.5949625932406676,0.5148717948717949,0.6680089485458613,2.098819072036337,1.3346080305927344,2.5323310701584223,-0.5949625932406676,-0.6680089485458613,-0.5148717948717949,2.0036700152124207,1.0420367081113089,2.74950884086444,0.4258824408329236,0.2592105263157894,0.499262174126906,4771.615771816911,4533.515389652914,5245.500285877644,271,0.5692970707144402,0.672151668138911,0.6869188151059435,0.704836607194197,0.7100020887633176,0.7204823936420617,0.1317203459946536,0.1973906021996125,0.21840189177954095,0.24725782478471273,0.2487984113297999,0.2244890775778572
77,2021-08-19,2,0.6964426436990159,0.5651307596513075,0.7796219455970493,0.1964724614373958,0.0398659966499162,0.2797599199733244,0.6733223459528715,0.5627931214174049,0.9233247422680412,0.5966732196892162,0.5233939393939394,0.6571180555555556,2.4639508485408026,1.7284411896577492,2.950486295313881,-0.5966732196892162,-0.6571180555555556,-0.5233939393939394,2.137884711239191,1.386178861788618,2.8179190751445087,0.4284709385606781,0.3260273972602739,0.4924205378973105,4939.489799712363,4704.573377804731,5370.596917450366,276,0.5748039653799888,0.6767245711420308,0.6949689209921267,0.7125442898707119,0.7188262718572394,0.7298759662696828,0.1372737035437694,0.2023476279045439,0.22830642135627421,0.2566108947370033,0.25848483135640454,0.23485055078155348
78,2021-09-08,2,0.7132316536433312,0.6166405725788414,0.7565591397849463,0.2994654023420149,0.1392203659506762,0.3636060100166945,0.5401478994535179,0.4666993143976494,0.755586592178771,0.6013765620820858,0.5444444444444444,0.639502207948615,3.239084242759509,2.681693520740487,4.385019710906702,-0.6013765620820858,-0.639502207948615,-0.5444444444444444,2.4611665145214947,1.515818431911967,2.8863428047662696,0.4560027930272429,0.3345537757437071,0.4904250350303596,5470.811415743033,5094.555019852524,5900.582853025937,296,0.596831544042183,0.6926152410014174,0.7240412662098976,0.7389985266341592,0.7490907132968401,0.7602917575454882,0.15948713374023243,0.2206427852821109,0.2653569956782005,0.2894451043867749,0.29245657943959663,0.27503676888324335
