Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,ndre_mean,ndre_min,ndre_max,dia
102,2022-01-31,7,0.2413503637368023,0.2113232389730085,0.2693773824650571,-0.2559693303650321,-0.3143346903792586,-0.2020416843896214,1.6893610761961146,1.5063965884861408,1.916875,0.3236880857948065,0.2722689075630252,0.3661278988053408,0.2684632805679013,0.2174216027874564,0.5103011093502376,0.0734393832569747,0.0504686373467916,0.1552878179384203,0.1448835018108537,0.0807365439093484,0.1945205479452054,1
103,2022-02-15,7,0.2004522551073459,0.1745602165087956,0.2406576980568012,-0.2698081684484838,-0.3284928492849285,-0.1877661633759194,1.74089917219362,1.4623450905624404,1.9783748361730007,0.334960920641448,0.2892956625547155,0.3630387143900657,0.2076566387211953,0.165631469979296,0.4721804511278196,0.0427862994519016,0.0206022187004754,0.1352405721716515,0.1229531706757223,0.074269623372052,0.1705521472392638,16
104,2022-03-02,7,0.2044331292958152,0.1683731513083048,0.2726106478511866,-0.230137495762473,-0.2915509718365728,-0.1729957805907173,1.5996184213560547,1.4183673469387754,1.8230683090705488,0.323119135377695,0.2800555941626129,0.3623910336239103,0.2196415762435168,0.1684152401987853,0.5315752949340735,0.0574760864788273,0.0348666861998242,0.1533490011750881,0.117405386430482,0.0710644677661169,0.1706474820143884,31
105,2022-03-07,7,0.2326237617607106,0.1964179104477612,0.2937062937062937,-0.2083242872374965,-0.2605166051660517,-0.1531747390039363,1.5273425254451392,1.3617623282134197,1.7045908183632734,0.3067689207289676,0.2733037412809131,0.3428408442669709,0.3135185606669012,0.2424568965517242,0.5116429495472186,0.0834915217805924,0.0607287449392712,0.1401557285873192,0.1375035209300734,0.0981984267952296,0.185595567867036,36
106,2022-03-17,7,0.2629368954243525,0.2071611253196931,0.3606729758149316,-0.1712167759500698,-0.2421127259836937,-0.1084376524142415,1.4144704883251873,1.2432530999270606,1.638914873713751,0.3459400128372297,0.3036585365853658,0.4049331963001027,0.3378878834372847,0.2458823529411764,0.5767263427109974,0.0982275722572268,0.0607734806629834,0.167420814479638,0.1707867817034529,0.1141219385096404,0.2408906882591093,46
107,2022-03-22,7,0.2869360225555211,0.2251889168765743,0.4147754707870594,-0.1323735042598585,-0.1968744691693562,-0.0579686209744013,1.3066108884562453,1.1230715287517532,1.4902707275803722,0.3722432439707556,0.3243243243243243,0.4618144541260892,0.3752803051780577,0.2570754716981132,0.5885997521685253,0.1119765963712761,0.070514565750068,0.1788349020605444,0.1996314026180285,0.1498771498771498,0.277205553067622,51
108,2022-03-27,7,0.296183967540411,0.2063157894736842,0.4464726196349284,-0.1315513645995599,-0.2243654822335025,-0.0388460908047861,1.3051347164460068,1.080832196452933,1.5785340314136125,0.3796887349838852,0.3111353711790393,0.4694090080708148,0.4147019678441858,0.2369909502262444,0.7158092848180677,0.1257033843771364,0.0633112582781457,0.2097174020823004,0.1988599649320705,0.1269135802469135,0.2956252761820592,56
109,2022-04-01,7,0.3137523431507423,0.2110726643598615,0.447635881573133,-0.10628859153993,-0.1645491168267741,-0.0276046304541406,1.2395192207012051,1.0567765567765568,1.3939169139465877,0.3582925294560045,0.2597200622083981,0.4670846394984326,0.4672767166052699,0.2983592400690846,0.7295632698768197,0.144231463999201,0.0987330712101354,0.2181500872600349,0.1962501089225266,0.1220196353436185,0.2905779889152811,61
111,2022-04-11,7,0.329129709050152,0.2365315546434069,0.4482417038137692,-0.1181272471671414,-0.2041568890378813,-0.0338870431893687,1.269904738908265,1.0701513067400277,1.5130581297388377,0.3756253355548077,0.310494834148994,0.4554504728720757,0.4977760758574426,0.3149693934335003,0.79328165374677,0.1511055880070151,0.0836308006119326,0.230807453416149,0.2113258671395271,0.1383361304243586,0.3052064631956912,71
112,2022-04-16,7,0.3513111811194527,0.2566201251805489,0.4875373878364905,-0.1178232337575126,-0.204147764095917,-0.0164575525501059,1.26956295896919,1.0334658714380385,1.513029315960912,0.3882462522673641,0.3175965665236051,0.4801587301587302,0.6057938348384443,0.4011911207363292,1.034083162917519,0.1697218176547699,0.1105225138454129,0.2672327672327672,0.2320411918961656,0.1603905160390516,0.345819397993311,76
