Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6,ndmi_mean_pred_7,ndmi_mean_pred_8,ndmi_mean_pred_9
13,2022-05-16,6,0.2364186103951326,0.0986842105263157,0.4222524668254508,-0.0604104884498317,-0.2589285714285714,0.1288343558282208,1.1409463245701994,0.7717391304347826,1.6987951807228916,0.2579127964545175,0.1415929203539823,0.4025974025974026,1.0325327714078187,-147.6923076923077,31.96808510638298,6.634955,0.4418814019544025,2.9318632173043726,0,-0.12711365857678494,-0.3146449310534743,-0.2934319962745045,-0.2257499903376596,-0.1976129694820767,-0.0016801370299299556,-5.19729526729551e-07,1.5485790183601733e-16,1.62143866399152e-20
14,2022-05-21,6,0.2039956619891208,0.1851851851851851,0.2482269503546099,-0.2003323329638124,-0.241251056635672,-0.121501272264631,1.5029394962778322,1.276611151339609,1.6359180035650625,0.2983337187082667,0.2698961937716263,0.3457127252867286,0.5622190429240793,0.4444662480376766,0.7111733582321818,6.268201,0.4045950112874889,2.5360828543472493,5,-0.12011501912209836,-0.2869363986302503,-0.2700678914435039,-0.22371073099197544,-0.20750777841641013,-0.08962625107149734,-0.007149375283752933,1.6202268448815867e-06,1.287029572843383e-07
15,2022-05-26,6,0.1843784033920917,0.1442786069651741,0.2772630078403421,-0.1985582141233753,-0.2583792957148918,-0.0321361058601134,1.4999101175394447,1.06640625,1.696796338672769,0.2699340107036055,0.2390468870099923,0.3570617190458159,0.6116342780797162,0.3542757417102966,1.9496587030716723,5.0353475,0.3820351639009054,1.9236798074605144,10,-0.11311637966741178,-0.2598804151977067,-0.24702157610452857,-0.21902898874978105,-0.2122734112192684,-0.15279848375411695,-0.024819984046045428,2.475947880057585e-05,3.8468606906310115e-06
16,2022-06-05,6,0.2202875196401295,0.1615839781520255,0.3462783171521035,-0.2180439414782518,-0.2651039947177286,-0.0988716771849302,1.559746824180062,1.2194397283531409,1.7214734950584007,0.3223053283607522,0.2810707456978967,0.4320137693631669,0.5264633981595753,0.3697916666666667,0.8582326764144945,6.74893,0.4233306475861489,2.857028907413588,20,-0.09911910075803863,-0.20772609530466082,-0.2019234268034279,-0.2026173996522409,-0.2084673202171364,-0.21956557228056775,-0.07368195544894839,0.0003618817853015067,0.00010742032017669413
17,2022-06-10,6,0.2309275762870618,0.1678097850937357,0.3565034228541338,-0.2161707532605212,-0.2634671890303623,-0.1052438577191052,1.553531417909023,1.2352459016393442,1.7154255319148937,0.3301236395819195,0.282,0.4439461883408072,0.5148779082110656,0.3594515181194907,0.8137334414706677,6.6018114,0.435566712730121,2.875529289562238,25,-0.09212046130335205,-0.18262775884415852,-0.17989214929168967,-0.19131099144916025,-0.20085440385074865,-0.22960337807129702,-0.09816343233058095,0.0008437584847804842,0.000305832407609276
18,2022-06-25,6,0.362463153933948,0.2085790884718498,0.5774936061381074,-0.1702428785585432,-0.2685031530036508,0.0153791762418242,1.4191257560851014,0.9697075208913648,1.734119782214156,0.3848302164749567,0.2851445663010967,0.5214602861371485,1.1510846394066256,0.571890620405763,2.1972318339100347,5.834705,0.5868326270240402,3.423995263060302,40,-0.07112454293929232,-0.1112480434067343,-0.11599284401404641,-0.1473935836945016,-0.16039315376879493,-0.19796939279105183,-0.14721942550497336,0.004794824236507601,0.002586644103587343
20,2022-07-05,6,0.3810057779010622,0.2459189046866772,0.5317220543806647,-0.1267040069851907,-0.2256985109586749,-0.0039355992844364,1.295603361244938,1.0079022988505748,1.582973206568712,0.3899403860856654,0.3067331670822942,0.4875305623471883,1.3624498935405398,0.8136439267886855,2.3210657033190336,5.821026,0.6081566445862215,3.5400956402091546,50,-0.05712726402991916,-0.06692431140185362,-0.07532486212886261,-0.11165718504267394,-0.12259307812382465,-0.14589537736919844,-0.1504976028304812,0.010600003282504294,0.006798589524227081
21,2022-07-10,6,0.3923228301696508,0.2333864965443912,0.5461215932914046,-0.1135865055328603,-0.2282758620689655,-0.0005381165919282,1.2622464818906285,1.0010768126346017,1.5915996425379804,0.4027650061527861,0.2992992992992993,0.514672110232202,1.109115931281116,0.5734987105489378,1.6371315004968532,6.6173306,0.6211712546950984,4.110495551534268,55,-0.05012862457523258,-0.04574126888543398,-0.055601172351824935,-0.09237956530343981,-0.10148089789181888,-0.11535571984514525,-0.14276247425585176,0.014747951193245696,0.010141428068905424
23,2022-07-20,6,0.446934330355178,0.2808988764044944,0.6070774862721171,-0.0607908609320151,-0.1708930540242557,0.0865402665665477,1.1350941990245609,0.8407049067035245,1.4122340425531914,0.433716427606016,0.334867663981588,0.5408911449520587,1.402625171942376,0.7625438462711607,2.1639843410178337,6.577692,0.6839744799084547,4.498973464698003,65,-0.03613134566585943,-0.005332830824635893,-0.017425786254825826,-0.05182058084012689,-0.05633668270732965,-0.05104347256786579,-0.11049768807895788,0.02590535534568834,0.019975291630443766
25,2022-07-30,6,0.531320707959806,0.3378378378378378,0.6872475476053087,-0.0014358930426615,-0.1345838645055545,0.1418944215649569,1.00981905204278,0.7514754098360655,1.311026936026936,0.4906991560407954,0.365330321852061,0.6039495337356007,1.550988007999198,0.9351620947630924,2.234346318580461,5.3640223,0.7810188141537769,4.189402335840415,75,-0.02213406675648627,0.0324654112734404,0.018985087064781192,-0.009600975051768056,-0.009061175445431592,0.012040025519657882,-0.060395399434726826,0.041177925840103484,0.03470183045352229
