Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6,ndmi_mean_pred_7,ndmi_mean_pred_8,ndmi_mean_pred_9
9,2022-05-01,2,0.1563744254942061,0.0804447351209941,0.2,-0.163946182219198,-0.2584352984797923,-0.0161490683229813,1.3991255653338848,1.0328282828282829,1.697,0.2238218947916121,0.1207598371777476,0.3030056864337936,0.8121129811789731,-6.131221719457014,47.77777777777778,4.646023,0.349830589318337,1.6253209640765478,0,-0.1613919126925567,-0.26413799064558585,-0.21480101053996534,-0.18068445547928424,-0.16812691145221034,-0.16170917820998743,-8.948898400542501e-07,-2.0246321416860732e-16,2.0671391465224544e-20
10,2022-05-06,2,0.1738282385040526,0.0795454545454545,0.2219752302318196,-0.1782553512732216,-0.2490528974322997,-0.029253451907325,1.440872132030156,1.0602700096432016,1.663303437967115,0.228262888431588,0.1111111111111111,0.3023872679045092,-1.3881842212618798,-921.6666666666669,21.77165354330709,5.9410105,0.3699024742796605,2.197594483671443,5,-0.1516204161386997,-0.24092479206235223,-0.20455056112337122,-0.1842543000575079,-0.17922279488663195,-0.17772525027126154,-0.008900463205998459,-1.037476335154608e-06,8.609312944423532e-08
11,2022-05-11,2,0.1930608346891495,0.1430997876857749,0.228395061728395,-0.1962978163573591,-0.2412626832018038,-0.1067859021567596,1.4901987331139774,1.2391048292108362,1.6359583952451708,0.2906124944425111,0.250348351137947,0.3362799263351749,0.4955332600740265,0.3376076938489281,0.6631299734748011,5.807129,0.3920199598925219,2.276510477670701,10,-0.14184891958484266,-0.2181955897481791,-0.19355455945164507,-0.18481392256933968,-0.18527004474052958,-0.1868571290883946,-0.030359237242630524,-1.3752887239116686e-05,2.6023589884974613e-06
17,2022-05-16,2,0.2189230045647799,0.1607651607651607,0.2666105971404541,-0.1660601079482355,-0.2181568088033012,-0.0877611940298507,1.3999050644074558,1.192408376963351,1.558057705840957,0.3229361196455405,0.2812219227313567,0.378563695416817,0.5190454036304265,0.3573994252873563,0.6906077348066298,7.349682,0.4217614552494968,3.099812575941032,15,-0.13207742303098566,-0.19595038370306636,-0.18185686720093022,-0.18259432246311377,-0.18680762923487654,-0.19005021611187822,-0.05810092618429752,-5.658188409652359e-05,1.8682136584719668e-05
12,2022-05-21,2,0.2209486474585293,0.1506258092360811,0.2837688627162311,-0.1731993227700181,-0.2270642201834862,-0.0853909465020576,1.4207675206813066,1.186726659167604,1.5875370919881306,0.3143880059120981,0.2693069306930693,0.3798991074893287,0.5525378183869846,0.3504016064257028,0.7335058214747736,7.3157825,0.4240909445773086,3.102557110747145,20,-0.12230592647712862,-0.1741891739270141,-0.16950134604737005,-0.17781992627872126,-0.1843422495737476,-0.18816138456464754,-0.08728092276663421,-0.00014131241012421353,7.438999622064581e-05
13,2022-05-26,2,0.2376276193678403,0.161660777385159,0.3039049235993208,-0.1992717690423331,-0.2634498058790904,-0.1320754716981132,1.4997138203566955,1.3043478260869563,1.7153614457831323,0.3028891001929646,0.2602212602212602,0.3527080581241744,0.7857135660222601,0.4645849200304646,1.052012929767852,5.7195063,0.4432717622730163,2.535295636932619,25,-0.11253442992327162,-0.15291196042002222,-0.15653185766710798,-0.17070858764761063,-0.17834928472545852,-0.18196451544345182,-0.11429109833753481,-0.0002618043608953252,0.00021435185753747494
14,2022-05-31,2,0.26433743109959,0.1791179117911791,0.3309189678587596,-0.1863690109913391,-0.2584902862227495,-0.0890619708770741,1.4601260686054391,1.195539033457249,1.6972,0.319956692056321,0.2638687891944042,0.3636363636363636,0.8661403911570501,0.5320855614973262,1.2079615648592998,6.1670136,0.4739880457645284,2.923090724467269,30,-0.10276293336941458,-0.13211874318209083,-0.14299226373628734,-0.16147158729278738,-0.16927373620370625,-0.17215586205843517,-0.13658019991127884,-0.00038671916411002217,0.0005031695463456368
15,2022-06-05,2,0.2783741997802404,0.1589871315898713,0.369622475856014,-0.1648706496814427,-0.2434354485776805,-0.0975877192982456,1.3968933603472258,1.2162818955042527,1.64352856109906,0.3454494255033539,0.2723091076356945,0.3997308209959623,0.7282299109710164,0.390896101245152,1.0133795837462836,7.5889745,0.4901303297472764,3.719586574128672,35,-0.09299143681555756,-0.11180952221321985,-0.12892642593105155,-0.15031363302881418,-0.15753117284870863,-0.15935924311092808,-0.15248927614825025,-0.0004557154652237221,0.0010249851998749354
16,2022-06-10,2,0.2963148701669802,0.1581108829568788,0.3900955690703735,-0.1395667045468187,-0.2166597710660598,-0.0728660652324774,1.3265986617923022,1.157185628742515,1.5531690140845071,0.3538527988734719,0.2572447614801605,0.4154652686762778,0.7382032754129939,0.3570117474302496,1.039351851851852,6.914571,0.5107621006920272,3.531700809344171,40,-0.08321994026170054,-0.09198429751340935,-0.11437820592754393,-0.13743285976181094,-0.14350867560834427,-0.14413106430944966,-0.1611015591929037,-0.00037859572436216467,0.0018815357293455047
18,2022-06-20,2,0.3135244083029931,0.2292328642759873,0.3595406360424028,-0.0293145778612192,-0.1116942758733803,0.0175438596491228,1.061588514503149,0.9655172413793104,1.2514771048744462,0.2974437658649518,0.2571959145775301,0.3260105448154657,2.0416654286423097,0.9704321455648218,4.291925465838509,5.545442,0.5305530695484421,2.942151275102852,50,-0.06367694715398652,-0.05378583692096959,-0.08401006603028682,-0.10726253130097936,-0.11003543248817317,-0.10829751447808567,-0.1556754892001777,0.0007123909961312254,0.005074019722346468
