Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6,ndmi_mean_pred_7,ndmi_mean_pred_8,ndmi_mean_pred_9
10,2022-05-06,15,0.138289378710382,0.0303468208092485,0.292894280762565,-0.1428185545532379,-0.2644471278247369,0.1840228245363766,1.3546974362509565,0.689156626506024,1.7190431519699811,0.1974278396521295,0.0065454545454545,0.3180212014134275,0.3063764148404707,-95.71428571428572,31.375,5.9410105,0.3290327855169392,1.954787233600384,0,-0.12094568798783677,-0.21735665422423028,-0.17286550100664236,-0.15962002140049955,-0.14882928854044392,-0.0009995773649572569,-5.937280290834857e-07,5.950908754420946e-17,2.4448466794850346e-20
11,2022-05-16,15,0.2055165198690543,0.1440032089851584,0.4704412989175687,-0.1536727721847045,-0.2037354085603112,0.0054084827782522,1.365376674145579,0.9892412231030576,1.5117279124315872,0.3240875893140146,0.2755825734549139,0.4884112937210282,0.453219677375088,0.3000668672684721,1.2295973884657236,7.349682,0.4063439978494124,2.986499166801865,10,-0.10518501588459815,-0.179746600463957,-0.15508946703494225,-0.15045681705946048,-0.14914522915361716,-0.09356593953230237,-0.021398997107887903,7.2637284578979996e-06,3.1261294247403945e-06
12,2022-05-21,15,0.2166056154229175,0.1560747663551402,0.4557564224548049,-0.1551134765541685,-0.2304296145355748,-0.0079136690647482,1.369986948690586,1.0159535895576504,1.5988526037069726,0.3158237141330954,0.2586399108138238,0.4447592067988669,0.5220389654223259,0.3488372093023256,1.3666191155492156,7.3157825,0.4190964577363551,3.0660185313196164,15,-0.09730467983297886,-0.1614926864500643,-0.14532982562789953,-0.14395978302751322,-0.1455880406982072,-0.11916729439023105,-0.04102808543714372,3.8392144611085985e-05,2.2138622678843438e-05
13,2022-05-26,15,0.2333806618247661,0.1626934337097448,0.4642700569925471,-0.1578632238691632,-0.2123827950587885,-0.0135853514471352,1.3767404935618843,1.0275449101796408,1.5393046107331825,0.3165624538353991,0.2590844738084001,0.4490238611713666,0.6670832962098278,0.4331353676018841,1.6648325734947336,5.7195063,0.438387761098481,2.507361561445657,20,-0.08942434378135955,-0.1436061810136676,-0.13503486798096084,-0.1363089593184266,-0.13991168437059281,-0.1339659426105426,-0.0617373043332419,0.00012557067075394455,8.694581689023435e-05
14,2022-05-31,15,0.2439576870633896,0.1365719523373052,0.4336432797971259,-0.1016147977295625,-0.2656467315716272,0.196894848270995,1.235301803481207,0.6709905660377359,1.7234848484848484,0.3060323692972617,0.1596164692611393,0.4382716049382716,0.8900428288632801,-6.608527131782945,29.758064516129032,6.1670136,0.450551340122898,2.7785562420361374,25,-0.08154400772974024,-0.1260870841547669,-0.1242389191248005,-0.12759412637770795,-0.1323638069023147,-0.1398893561100953,-0.08097850564536943,0.0003148111486923621,0.0002470578576954341
15,2022-06-05,15,0.2880889992620256,0.1753479125248509,0.5783132530120482,-0.127225443700565,-0.2120399344360005,0.0441218331910048,1.2941318076025417,0.915485278080698,1.5381996974281391,0.3731213680006445,0.3037447988904299,0.532804011700794,0.6698227835438774,0.3617840526231349,1.5631542219120729,7.5889745,0.5013023491513294,3.804370744499536,30,-0.07366367167812093,-0.1089353958733622,-0.1129763040900929,-0.11790299006898307,-0.12317623536729566,-0.1386367987420959,-0.09693791681390107,0.000665783039011535,0.0005718100126040793
16,2022-06-10,15,0.3216942058711702,0.1920704845814978,0.5895765472312704,-0.1257955851083905,-0.2234098475556334,0.0597176981541802,1.2912186751818828,0.8872950819672131,1.5753610108303249,0.3968880219357794,0.3232273838630807,0.5573284704809665,0.7336852803169003,0.3784860557768924,1.5521254440769323,6.914571,0.5399483367518457,3.7335111108025454,35,-0.06578333562650163,-0.09215111616945348,-0.1012813479075124,-0.10732118167399601,-0.11256549863069547,-0.13169608574412445,-0.10842249276129928,0.0012503891939006568,0.0011482902003473875
17,2022-06-20,15,0.359816977918875,0.1994572591587517,0.5487269534679543,-0.0538843348911503,-0.1555341983020983,0.0978683678232456,1.116851327477704,0.8217120181405896,1.368361153262519,0.3530216954763672,0.2608488316642823,0.4736842105263157,1.3793111729934395,0.6508264462809918,2.13711745597538,5.545442,0.5837895246067063,3.2373709489140627,45,-0.05002266352326301,-0.059684782494124046,-0.07673171222143002,-0.08381770084280388,-0.08786728266270508,-0.10574071955379952,-0.11568616019654487,0.003456245411979301,0.003470451358306613
18,2022-06-25,15,0.4449729896223274,0.2311827956989247,0.7302240512117055,-0.087380288011034,-0.2537070229753951,0.1440665154950869,1.1975748394404035,0.7481501057082452,1.6799126637554584,0.431501292565197,0.2961082910321489,0.6129582267689685,1.484078207301972,0.7176234979973297,2.3011527377521617,6.3322377,0.6817189380656765,4.316806360423442,50,-0.042142327471643704,-0.0440027285227033,-0.0639456827792769,-0.07105691806067901,-0.07414106315751288,-0.08878719306109316,-0.11129728498255131,0.005261261386465571,0.005441110127947481
19,2022-06-30,15,0.4742128626935529,0.25,0.7034358047016275,-0.0587568209112224,-0.235254691689008,0.1394012700332627,1.1302653677192902,0.755307855626327,1.6152497808939528,0.4451286377029214,0.2954186413902053,0.5986423419601188,1.492060342534019,0.7571382739813924,2.1982895153626862,5.929358,0.7153447920975858,4.241535365782157,55,-0.034261991420024396,-0.028688083128778557,-0.05086461231194822,-0.057727242500452434,-0.05971524080084538,-0.07029723536895813,-0.10193662470044607,0.007661263244044021,0.008102479083910112
