Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6,ndmi_mean_pred_7,ndmi_mean_pred_8,ndmi_mean_pred_9
2,2022-03-02,14,0.1512401626752302,0.132258064516129,0.1822386679000925,-0.2235832960813033,-0.2815649081209247,-0.0936132983377077,1.5796260253626886,1.2065637065637065,1.783828382838284,0.2860738051728785,0.2606811145510836,0.3154141524958859,0.3074191649416423,0.2522559474979491,0.377217354135499,4.3141017,0.3439261870765147,1.48373254834131,0,-0.18437381668775166,-0.30062065946291994,-0.21496214883372838,-0.24112046625723502,-0.25652032626189997,-0.000963766775674178,-5.004944963641352e-12,-2.4830116694013777e-16,-5.836479049918341e-21
3,2022-03-07,14,0.1922979688816416,0.158273381294964,0.2319127849355798,-0.2376723842296637,-0.2848406823302221,-0.1363119415109667,1.626486138998089,1.315650865312265,1.7965796579657969,0.2599732422934869,0.231044776119403,0.305672268907563,0.7244027129527145,0.5420353982300885,1.184475806451613,5.421426,0.3911426642138879,2.120551009478441,5,-0.17778818744092342,-0.2832203093021462,-0.21370602220163457,-0.23193493946016985,-0.23965117727229823,-0.06543141202113771,-9.205900699927553e-05,-3.0660829190456984e-06,-6.643783613855767e-08
4,2022-03-17,14,0.1745580776637958,0.1527290936404607,0.2285012285012285,-0.2327824813773652,-0.2736590365562009,-0.1012280119482243,1.6087254887233262,1.2252584933530282,1.7535277516462842,0.2880876160367611,0.2635534084809447,0.3354700854700854,0.4080831324151973,0.338662179217501,0.5103160667251976,6.4403524,0.3707417893133651,2.387707772584626,15,-0.16461692894726693,-0.249306078722899,-0.20852615582220071,-0.21391601575547467,-0.2109578266102266,-0.15068803441146242,-0.002110671924004709,-0.00021097667569511779,-1.3678181639883454e-05
5,2022-03-22,14,0.1766773771657685,0.15684575389948,0.2118055555555555,-0.1939955656604274,-0.2413011814209419,-0.080156862745098,1.4833961302792298,1.1742837653478857,1.6360921501706485,0.293689509963127,0.2676892627412172,0.3238546603475513,0.3813126411537839,0.3122703894195444,0.4947036285778678,6.455727,0.3731789837406337,2.4091416411669706,20,-0.1580312997004387,-0.23279219830442544,-0.20467027170705684,-0.20501634428098459,-0.19869983697414614,-0.1756431606191418,-0.004602037525408358,-0.000613422705018075,-5.294060224420904e-05
6,2022-03-27,14,0.151277476961148,0.1295154185022026,0.1947278911564625,-0.2167188950542818,-0.2704985920159019,-0.0545901891434722,1.5557353676547612,1.1154847104749512,1.7415985467756585,0.2747887214785398,0.2403846153846154,0.3265617064499746,0.3296680957647915,0.258738527631322,0.451007326007326,5.671845,0.3439690985053202,1.950939411511908,25,-0.15144567045361043,-0.21657380780005198,-0.20001565739642582,-0.19614888163906607,-0.18756833523362482,-0.19125050861364912,-0.008250807209364885,-0.0013749623878483914,-0.00014806896280361795
7,2022-04-01,14,0.156261605651242,0.1263330598851517,0.2045766590389016,-0.2175645649997609,-0.2677211482132396,-0.0897788058406823,1.5585220602477596,1.1972681067344346,1.7312,0.2643407582536438,0.2369779446269357,0.3219487694625816,0.3519067337535393,0.2781289506953224,0.4897692642577275,5.590019,0.3497008464989283,1.9548343762450928,30,-0.1448600412067822,-0.20065090720977855,-0.19459624070640566,-0.18728528798414926,-0.1773807396888099,-0.19909733244663516,-0.013057349422303827,-0.0026117510003171533,-0.00033686418910633094
8,2022-04-06,14,0.1880029012394507,0.165209387942936,0.2219343696027634,-0.1598691676696002,-0.196114146933819,-0.0648683365446371,1.3813410578036724,1.1387362637362637,1.487915407854985,0.2040840391265533,0.1782224290367612,0.2408510638297872,2.9180999096355995,1.479625918503674,8.935185185185185,7.203085,0.3862033364253683,2.781855459555524,35,-0.13827441195995394,-0.18502349653360511,-0.18844594945309445,-0.17839914244580815,-0.16796756735658086,-0.20059463480701858,-0.018941625829193346,-0.004421565517162436,-0.0006639609007575441
9,2022-04-11,14,0.1818286781280211,0.1510022271714922,0.2723915050784857,-0.1978133447992267,-0.2470588235294117,-0.0661014287957293,1.495407898869279,1.1415601882985875,1.65625,0.2776109106146617,0.2513317191283293,0.3536345776031434,0.4354790494777582,0.3390330188679246,0.6595126313436173,7.1499596,0.3791029798472242,2.7105709901472674,40,-0.1316887827131257,-0.16969157577153177,-0.18159871145259032,-0.16946594312876084,-0.1591720860838545,-0.19698888051582336,-0.02575896683495968,-0.006874747739015747,-0.001177147939106695
10,2022-04-16,14,0.2136200322342255,0.1819477434679335,0.3151219512195122,-0.2015780584186605,-0.2493765586034912,-0.1047188106011635,1.5068789384933066,1.2339350180505415,1.6644518272425248,0.2888220389749699,0.2602607436021246,0.3446384039900249,0.6223766406716768,0.4785925196850393,1.113409169251982,6.278408,0.4156630370693593,2.609702137240562,45,-0.12510315346629747,-0.15465514492355847,-0.1740884545209913,-0.16046310711286946,-0.15084996666089162,-0.18937335554299417,-0.03331448377523929,-0.01000790472088226,-0.0019230669863348569
11,2022-04-26,14,0.2800577637110488,0.2183908045977011,0.391578947368421,-0.0257534314805269,-0.0879759087975908,0.0786713286713286,1.0549878624708642,0.8541329011345219,1.1929245283018868,0.2875430400226057,0.2295890410958904,0.3871983210912906,2.5026885101457657,0.7859358841778696,17.307692307692307,3.727426,0.4920664282677061,1.8341411984521825,55,-0.11193189497264097,-0.12546875296991203,-0.15721459512890087,-0.14216778817972325,-0.13510842392185285,-0.16578591593155442,-0.049686715110919155,-0.018270962670533592,-0.004266598710028336
