Fecha,rh12,dia,reconstruida_rh12,ajustados_rh12
2021-10-17,37.888157,656,50.78372333153196,54.86898719237512
2021-10-18,42.861393,657,48.59596872736627,54.842684187521364
2021-10-19,50.256714,658,48.34539341998146,54.81505031379275
2021-10-20,52.230923,659,49.914500822688936,54.78609338433277
2021-10-21,57.74744,660,52.57343665953607,54.75582158636294
2021-10-22,53.87354,661,55.23977036457875,54.72424347886792
2021-10-23,50.816364,662,56.84697844738155,54.69136799017559
2021-10-24,56.31884,663,56.698285949555284,54.65720441543269
2021-10-25,64.01407,664,54.690574975347,54.62176241397667
2021-10-26,53.08363,665,51.338798847008256,54.58505200660469
2021-10-27,42.303143,666,47.59868934492573,54.547083572740355
2021-10-28,42.159977,667,44.551686919951145,54.50786784749901
2021-10-29,37.439293,668,43.05913567313258,54.46741591865256
2021-10-30,43.767315,669,43.49929058128155,54.42573922349454
2021-10-31,52.02184,670,45.66955819149046,54.38284954560631
2021-11-01,53.05542,671,48.87914491423752,54.33875901152546
2021-11-02,52.617985,672,52.193758152061,54.29348008731712
2021-11-03,49.520306,673,54.745487071251,54.247025575049356
2021-11-04,59.409836,674,56.00307243838449,54.19940860917353
2021-11-05,53.41538,675,55.91532369149692,54.15064265281072
2021-11-06,52.249428,676,54.88632466007308,54.10074149394513
2021-11-07,51.677647,677,53.59894783458438,54.04971924152577
2021-11-08,53.568867,678,52.7533044597979,53.99759032147728
2021-11-09,57.627934,679,52.81263185030302,53.94436947262119
2021-11-10,55.474068,680,53.84299274246933,53.890071742508674
2021-11-11,54.94279,681,55.49824950725334,53.834712483166065
2021-11-12,49.069782,682,57.15080597130374,53.778307346754254
2021-11-13,70.30834,683,58.11922090545356,53.720872281143194
2021-11-14,53.66529,684,57.91246895357173,53.662423525402886
2021-11-15,53.23986,685,56.40721724483154,53.60297760521195
2021-11-16,52.215042,686,53.89919746584854,53.54255132818516
2021-11-17,47.25938,687,51.01341271306957,53.48116177912138
2021-11-18,53.767,688,48.505383995238596,53.41882631517294
2021-11-19,49.358227,689,47.02104749121288,53.35556256093818
2021-11-20,46.47224,690,46.89494998664526,53.291388403478294
2021-11-21,50.566593,691,48.05185873533485,53.226321987259965
2021-11-22,53.872307,692,50.041454953531996,53.160381709025245
2021-11-23,43.086185,693,52.191713191958954,53.09358621259012
2021-11-24,49.632687,694,53.82853288124233,53.02595438357314
2021-11-25,59.280464,695,54.48931722030101,52.95750534405582
2021-11-26,53.495663,696,54.062269189841615,52.88825844717601
2021-11-27,53.71774,697,52.809022643536636,52.81823327165611
2021-11-28,56.630123,698,51.26676742701907,52.74744961626738
2021-11-29,45.53168,699,50.064490636296,52.6759274942321
2021-11-30,47.941284,700,49.714125831526545,52.60368712756503
2021-12-01,53.182323,701,50.443475169708286,52.53074894135596
2021-12-02,53.383163,702,52.12261684052143,52.457133557994645
2021-12-03,52.32624,703,54.304713353914494,52.38286179134021
2021-12-04,57.2762,704,56.365913975465986,52.307954640836186
2021-12-05,56.27179,705,57.698842607317474,52.23243328557319
2021-12-06,58.4697,706,57.899047881888436,52.15631907830082
2021-12-07,49.218372,707,56.887782561346675,52.079633539390414
2021-12-08,59.66001,708,54.935569429885966,52.0023983507504
2021-12-09,52.449448,709,52.58209083629317,51.92463534969602
2021-12-10,62.682987,710,50.4792051388401,51.84636652277512
2021-12-11,55.121635,711,49.20593217168727,51.76761399955165
2021-12-12,27.267511,712,49.11083276403165,51.68840004634887
2021-12-13,48.861664,713,50.226985397761986,51.608747059953764
2021-12-14,56.43136,714,52.2814340774842,51.52867756128465
2021-12-15,59.567444,715,54.79197269821944,51.448214189023645
2021-12-16,56.09006,716,57.21826516351975,51.36737969321588
2021-12-17,57.555855,717,59.11916788628676,51.28619692883715
2021-12-18,64.692924,718,60.26792078943761,51.20468884933199
2021-12-19,59.51675,719,60.691302857273506,51.12287850012385
2021-12-20,62.63159,720,60.62331390554503,51.0407890120993
2021-12-21,58.12579,721,60.390974173151434,50.958443595068
2021-12-22,59.820507,722,60.27127775061196,50.87586553120045
2021-12-23,55.200035,723,60.367723567927655,50.79307816844526
2021-12-24,59.567413,724,60.549252199793926,50.71010491392772
2021-12-25,61.320694,725,60.47532107138097,50.626969227331806
2021-12-26,68.32023,726,59.70376925613135,50.54369461426718
2021-12-27,60.27374,727,57.85107185869193,50.46030461962328
2021-12-28,57.36766,728,54.7558016658115,50.3768228209123
2021-12-29,31.626904,729,50.59165611744349,50.29327282160293
2021-12-30,41.824745,730,45.88828073531896,50.20967824444673
2021-12-31,62.196423,731,41.443536460425676,50.12606272479912
2022-01-01,42.06561,732,38.14284541419539,50.04244990393678
2022-01-02,30.573423,733,36.73053004527074,49.958863422373284
2022-01-03,29.172081,734,37.59570660942277,49.87532691317514
2022-01-04,34.457222,735,40.6354129904297,49.79186399527976
2022-01-05,48.703754,736,45.239301290570815,49.70849826681749
2022-01-06,55.29076,737,50.40794008295374,49.62525329843956
2022-01-07,63.768574,738,54.97945144923729,49.542152626653746
2022-01-08,59.235893,739,57.90763825145824,49.459219747169676
2022-01-09,62.885612,740,58.5184270365764,49.37647810825577
2022-01-10,36.50413,741,56.67563357793698,49.29395110410948
2022-01-11,45.82351,742,52.81105646486249,49.21166206824289
2022-01-12,52.51072,743,47.81107918278897,49.12963426688538
2022-01-13,53.2408,744,42.79158666586707,49.04789089240549
2022-01-14,54.750282,745,38.8234494728175,48.96645505675348
2022-01-15,26.631126,746,36.683114788732354,48.88534978492672
2022-01-16,23.806473,747,36.69343437469974,48.80459800845965
2022-01-17,35.556755,748,38.691815816426505,48.72422255894021
2022-01-18,49.63209,749,42.12484480871053,48.64424616155441
2022-01-19,55.10206,750,46.232389013366216,48.56469142866111
2022-01-20,45.38846,751,50.26082705373606,48.48558085339865
2022-01-21,49.76466,752,53.64122448708626,48.406936803325145
2022-01-22,52.95007,753,56.08446239472815,48.32878151409437
2022-01-23,66.66418,754,57.575585054161344,48.251137083168906
2022-01-24,55.979893,755,58.28366045254335,48.17402546357228
2022-01-25,50.65335,756,58.42997988543455,48.097468457682105
2022-01-26,58.504894,757,58.16796935287581,48.02148771106567
2022-01-27,67.390495,758,57.51979715623704,47.9461047063599
2022-01-28,64.14564,759,56.39083249693936,47.871340757197444
2022-01-29,40.419174,760,54.652506121791504,47.79721700218049
2022-01-30,48.528557,761,52.25758589364841,47.723754398904084
2022-01-31,49.579365,762,49.3387083602526,47.650973718030585
2022-02-01,47.530518,763,46.24580266492118,47.578895537417054
2022-02-02,49.63098,764,43.499165683121916,47.50754023629713
2022-02-03,49.907608,765,41.6651109243547,47.43692798951898
2022-02-04,38.521267,766,41.18989877137318,47.36707876184116
2022-02-05,34.002632,767,42.24507129206243,47.298012302287816
2022-02-06,32.63339,768,44.63719191834558,47.22974813856486
2022-02-07,47.828953,769,47.8170531918274,47.162305571538774
2022-02-08,75.052734,770,50.99334700542283,47.095703669779525
2022-02-09,43.475876,771,53.32329334689973,47.0299612641691
2022-02-10,54.19054,772,54.12826132600013,46.965096942577404
2022-02-11,58.63934,773,53.07376679443586,46.90112904460668
2022-02-12,51.69502,774,50.26299320136047,46.838075656406225
2022-02-13,29.988493,775,46.217861273371774,46.77595460555879
2022-02-14,35.875065,776,41.75371845786397,46.71478345604
2022-02-15,42.479298,777,37.783039014425434,46.65457950325237
2022-02-16,48.77162,778,35.101513631460094,46.59535976913525
2022-02-17,41.56268,779,34.21188963490243,46.53714099735206
2022-02-18,27.62038,780,35.22738106047714,46.47993964855624
2022-02-19,33.51014,781,37.87251910006586,46.423771895737154
2022-02-20,38.902756,782,41.57273572220224,46.36865361964745
2022-02-21,48.594223,783,45.60254156280807,46.31460040431292
2022-02-22,47.353687,784,49.25123538727187,46.26162753262628
2022-02-23,46.839638,785,51.9662419938225,46.20974998202617
2022-02-24,51.614807,786,53.44522816183207,46.15898242026246
2022-02-25,64.94561,787,53.66438951286015,46.10933920124907
2022-02-26,58.4215,788,52.846424542538024,46.06083436100564
2022-02-27,52.858837,789,51.38360029719996,46.01348161368897
2022-02-28,38.787415,790,49.737116129973685,45.9672943477155
2022-03-01,43.691296,791,48.33415235563598,45.92228562197597
2022-03-02,48.178566,792,47.48050553787904,45.87846816214309
2022-03-03,49.795933,793,47.301782186359816,45.83585435707354
2022-03-04,52.970963,794,47.72118852294691,45.794456255305214
2022-03-05,45.670628,795,48.4772596486091,45.75428556165056
2022-03-06,50.792988,796,49.17979831737489,45.71535363388726
2022-03-07,47.917034,797,49.39620959557219,45.67767147954692
2022-03-08,47.52329,798,48.75356275753676,45.64124975280282
2022-03-09,47.73457,799,47.03561883434815,45.6060987514576
2022-03-10,48.04084,800,44.25122555897267,45.572228414031656
2022-03-11,40.507572,801,40.65333577136048,45.53964831695314
2022-03-12,26.21767,802,36.697526002574506,45.508367671850394
2022-03-13,38.296356,803,32.944010129675526,45.478395322947385
2022-03-14,37.61675,804,29.924002583178865,45.449739744563196
2022-03-15,21.783228,805,28.00456062091481,45.422409038715955
2022-03-16,24.670774,806,27.29059215750958,45.39641093283211
2022-03-17,33.411644,807,27.595617229414604,45.37175277756159
2022-03-18,22.985197,808,28.494841326994138,45.34844154469951
2022-03-19,22.940678,809,29.44979458515767,45.32648382521495
2022-03-20,43.77829,810,29.97062712857821,45.30588582738747
2022-03-21,39.658623,811,29.767963224343138,45.28665337505177
2022-03-22,16.777386,812,28.846521758001554,45.26879190595109
2022-03-23,20.97561,813,27.508544412339486,45.252306470199734
2022-03-24,24.759264,814,26.26225547142075,45.23720172885525
2022-03-25,24.032372,815,25.660779024776055,45.22348195260051
2022-03-26,26.916317,816,26.12029638081134,45.21115102053628
2022-03-27,33.46966,817,27.774659762805623,45.20021241908444
2022-03-28,39.9348,818,30.413772537847642,45.190669241002205
2022-03-29,42.330425,819,33.52743787742387,45.18252418450775
2022-03-30,24.512253,820,36.44309068295419,45.17577955251725
2022-03-31,21.115881,821,38.51570515732268,45.17043725199382
2022-04-01,39.07999,822,39.3112413504968,45.166498793408294
2022-04-02,44.786552,823,38.72701910119789,45.163965290312206
2022-04-03,42.616253,824,37.01282791675097,45.162837459022896
2022-04-04,41.75345,825,34.688622605109636,45.16311561842102
2022-04-05,35.208096,826,32.387596070818454,45.16479968986038
2022-04-06,25.078367,827,30.6762619517628,45.16788919719014
2022-04-07,21.61143,828,29.908432325490782,45.17238326688948
2022-04-08,28.246197,829,30.156243489855,45.17828062831457
2022-04-09,34.267117,830,31.233809345505797,45.18557961405779
2022-04-10,37.936104,831,32.79749680334762,45.19427816041923
2022-04-11,34.404236,832,34.482236054663915,45.20437380799014
2022-04-12,40.10401,833,36.02400106167779,45.21586370234829
2022-04-13,30.727226,834,37.3273047572334,45.22874459486505
2022-04-14,32.881096,835,38.45944732148513,45.24301284362389
2022-04-15,42.024532,836,39.581525344671064,45.25866441445007
2022-04-16,47.586777,837,40.84931518529868,45.27569488205129
2022-04-17,42.360924,838,42.32669371729298,45.29409943126886
2022-04-18,43.239395,839,43.94706991683518,45.313872858439126
2022-04-19,43.435074,840,45.537515065415384,45.33500957286477
2022-04-20,44.595802,841,46.89413875454467,45.35750359839548
2022-04-21,50.445534,842,47.87597475588358,45.38134857511766
2022-04-22,52.400124,843,48.4765350911943,45.4065377611526
2022-04-23,40.36153,844,48.84052546174744,45.43306403456266
2022-04-24,46.849945,845,49.21491948131479,45.460919895364945
2022-04-25,51.86171,846,49.85036159579012,45.490097467651786
2022-04-26,62.434097,847,50.89027489056565,45.52058850181759
2022-04-27,51.38342,848,52.292476264731,45.55238437689131
2022-04-28,52.80877,849,53.818091045667764,45.585476102973914
2022-04-29,49.7729,850,55.09826825125758,45.61985432378017
2022-04-30,47.38412,851,55.759385860758115,45.65550931928403
2022-05-01,60.223423,852,55.56331582741289,45.69243100846684
2022-05-02,58.134544,853,54.51039793099869,45.73060895216764
2022-05-03,53.166946,854,52.863208689667665,45.77003235603472
2022-05-04,54.557014,855,51.07606427081891,45.81069007357752
2022-05-05,49.21331,856,49.649258632009904,45.85257060931827
2022-05-06,48.112762,857,48.95602712132644,45.89566212204213
2022-05-07,46.403175,858,49.103206606138016,45.939952428145176
2022-05-08,48.253956,859,49.87801785382537,45.98542900507914
2022-05-09,47.306545,860,50.80543494706362,46.03207899489205
2022-05-10,55.481747,861,51.30246638857378,46.07988920786362
2022-05-11,57.617973,862,50.880610049091175,46.12884612623451
2022-05-12,47.534386,863,49.328388396888066,46.178935908028286
