Fecha,rh12,dia,reconstruida_rh12,ajustados_rh12
2020-01-01,66.83522,1,58.18676815130702,45.33731066746732
2020-01-02,67.10795,2,54.36624813765596,45.2534616397733
2020-01-03,41.48878,3,50.44278540857888,45.17040947520435
2020-01-04,33.920467,4,46.473021079029756,45.08817751856964
2020-01-05,38.91755,5,42.6257374011738,45.00678888412927
2020-01-06,42.927982,6,39.216883657168935,44.92626644909722
2020-01-07,33.454,7,36.671945267545006,44.84663284721084
2020-01-08,42.158688,8,35.42309888209923,44.767910462368846
2020-01-09,48.561974,9,35.77442535505298,44.69012142233949
2020-01-10,51.043488,10,37.78259730375697,44.61328759254078
2020-01-11,20.401815,11,41.197812911175234,44.537430569894404
2020-01-12,35.27708,12,45.491106322265416,44.46257167675514
2020-01-13,45.046143,13,49.965885753634566,44.38873195491742
2020-01-14,55.63531,14,53.923309712783464,44.3159321597008
2020-01-15,63.66509,15,56.83254803285489,44.24419275411592
2020-01-16,65.624504,16,58.45439307755478,44.17353390311261
2020-01-17,64.33706,17,58.88095255055079,44.10397546791186
2020-01-18,57.15089,18,58.48047355361021,44.03553700042304
2020-01-19,57.739162,19,57.76596678225896,43.96823773774817
2020-01-20,46.770164,20,57.229521006422324,43.90209659677465
2020-01-21,57.41192,21,57.19363295857925,43.83713216885793
2020-01-22,52.153915,22,57.72384666181009,43.773362714595805
2020-01-23,62.378757,23,58.62627715406776,43.710806158695576
2020-01-24,51.967056,24,59.52632111803504,43.64948008493567
2020-01-25,70.444756,25,60.0000053087917,43.58940173122307
2020-01-26,83.40924,26,59.71477646770254,43.530587984748024
2020-01-27,47.205868,27,58.53618651345219,43.47305537723725
2020-01-28,57.137657,28,56.5701266208701,43.4168200803071
2020-01-29,29.3097,29,54.131948894306305,43.36189790091795
2020-01-30,50.841576,30,51.656536050630535,43.30830427693111
2020-01-31,54.567726,31,49.57991255746806,43.25605427276941
2020-02-01,52.59675,32,48.228689274962555,43.205162575182825
2020-02-02,56.07748,33,47.747750015644,43.15564348912024
2020-02-03,57.598793,34,48.082174671870135,43.1075109337085
2020-02-04,51.499344,35,49.0119264476119,43.06077843833997
2020-02-05,38.423077,36,50.22313666107431,43.01545913886959
2020-02-06,38.173706,37,51.392083624431635,42.97156577392257
2020-02-07,55.739983,38,52.25850963332154,42.92911068131375
2020-02-08,54.41266,39,52.672146073272906,42.8881057945796
2020-02-09,50.28534,40,52.6066589115651,42.84856263962389
2020-02-10,55.78217,41,52.14473219021118,42.81049233147788
2020-02-11,60.257298,42,51.44383633536444,42.77390557117607
