Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,evi_mean_pred_1,evi_mean_pred_2,evi_mean_pred_3,evi_mean_pred_4,evi_mean_pred_5,evi_mean_pred_6,evi_mean_pred_7,evi_mean_pred_8,evi_mean_pred_9
11,2022-05-11,16,0.1597267260057679,0.1339155749636099,0.2213930348258706,-0.2715870167927248,-0.3138719167232405,-0.1539645881447267,1.7483876226431454,1.3639672429481349,1.91490765171504,0.2236881174798931,0.1875,0.2803129074315515,0.6634615187405185,0.4517133956386293,1.0523786641037962,5.555295,0.3536857349066331,1.9648285946981443,0,1.2222519333242068,0.795218156480066,0.6154889864499578,0.5968893012107721,0.45308596598422884,0.007391878165922539,8.204827382565346e-06,5.833137460518004e-15,3.601066039657109e-19
12,2022-05-16,16,0.1661130562633379,0.1396468699839486,0.2369020501138952,-0.2614985727371337,-0.3110140708393983,-0.1119320280753601,1.71196941657705,1.2520798668885191,1.9028169014084504,0.2570198503223233,0.2188841201716738,0.3105712409717662,0.5311339832325327,0.41350531107739,0.723965763195435,7.015527,0.3610300147028386,2.532815815958161,5,1.229208980072506,0.8597078752794637,0.7297835348261424,0.7192015446977578,0.6541120296219918,0.4026813047781024,0.07665521212183866,5.419995048239887e-05,2.251787241116961e-06
13,2022-05-21,16,0.1781503005881606,0.1198347107438016,0.2512886597938144,-0.2330061053488857,-0.3275717870086423,-0.1117266851338873,1.614315343468426,1.2515592515592515,1.9742951907131008,0.2412313016527738,0.1474530831099195,0.3175033921302578,0.6872697972599606,0.4483738553836438,1.678082191780822,7.0722632,0.3748728456763847,2.6511994311563747,10,1.236166026820805,0.9222853494205046,0.8379078846891206,0.8341068794419005,0.829366522886121,0.7181039278740844,0.2684753922495503,0.0008037117070220573,6.672651110920057e-05
14,2022-05-26,16,0.2171222762532864,0.1763740771123872,0.2876863611264494,-0.2171476006765153,-0.2856031128404669,-0.1091502014195281,1.5573088740180747,1.2450473729543496,1.7995642701525054,0.2574102532417217,0.1905564924114671,0.3318103940605368,1.241563446319783,0.7159047978843974,2.7441077441077444,5.6280923,0.4196906176912793,2.3620575338105327,15,1.2431230735691041,0.9829505789031887,0.9400017608024664,0.9418399777152443,0.9815115734660276,0.966169948028955,0.5296506674853771,0.0037722670607018673,0.00046930141172621176
15,2022-05-31,16,0.2313772095486043,0.1631291691934505,0.3348314606741573,-0.2090126588104491,-0.3100841779762927,-0.1020408163265306,1.5344794849345935,1.2272727272727273,1.8989043824701195,0.2835268952755232,0.2131562302340291,0.347962382445141,0.8362301865317388,0.4990076552310746,1.5226666666666666,6.013163,0.4360837909808949,2.6222429168260506,20,1.2500801203174035,1.0417035637275158,1.036204887929754,1.0426323992705553,1.113024789575188,1.1580452237374659,0.8239037028239105,0.011042853926671972,0.0018297107196052122
16,2022-06-05,16,0.2906345386859965,0.1882845188284518,0.5049180327868853,-0.1922164271952549,-0.2869651412522716,-0.0435865504358655,1.4866070282393316,1.0911458333333333,1.804911955514365,0.3365190492666537,0.2554927809165097,0.4578059071729958,0.9370924849553948,0.493101108346528,1.9063338147307607,7.2417297,0.5042297194888959,3.6514953352454063,25,1.2570371670657026,1.0985443038934863,1.1266569908345576,1.1367125913413239,1.2262053462504925,1.3036393096036827,1.1232711949887706,0.024940302781279084,0.005159200578483815
17,2022-06-10,16,0.3469474619792064,0.1967435549525101,0.581115017579106,-0.1423694032019335,-0.2612050566409457,0.0338259441707717,1.346973650703141,0.934561626429479,1.707111111111111,0.374856083326145,0.2672782874617737,0.5177478580171359,1.0113950391536493,0.4590544533558463,1.8362164735756228,6.6546965,0.5689895812760873,3.786452975054444,30,1.2639942138140017,1.1534727994011,1.211497794280451,1.2243058886417633,1.323180071651594,1.4116908100889842,1.4069704705333859,0.047775494402309056,0.011843823755690512
18,2022-06-20,16,0.4787375412961153,0.311816192560175,0.6224772457459438,0.0325545771661207,-0.112967671630948,0.1890951276102088,0.947571093873798,0.6819512195121952,1.2547092547092549,0.4152706795171623,0.3358862144420131,0.4996342355523043,2.3503813456204536,1.186511240632806,3.830385852090032,5.43286,0.7205481724905326,3.914637344396915,40,1.2779083073106,1.2575930564412567,1.3649044018498047,1.3809175751921219,1.4761941246797092,1.5447590534454012,1.873963415503109,0.12828176552603915,0.04227580757839505
21,2022-07-10,16,0.5329060118929217,0.3563549160671463,0.6340023612750886,0.0447903088598987,-0.0807640246653632,0.1857273559011893,0.9207970445949024,0.6867283950617284,1.1757198952879582,0.490572220015724,0.3764019739793629,0.5600086188321483,1.451054462133149,1.0051406926406927,1.8744764032393184,6.9233246,0.78284191367686,5.419868678870081,60,1.3057364943037966,1.4428866346212883,1.6105299130788542,1.6258674488345481,1.6636263851445081,1.6336965843156845,2.275964519196279,0.45951585454596316,0.22541501310306158
25,2022-07-30,16,0.5106420231349921,0.3873417721518987,0.6229860365198711,-0.0235549944503077,-0.1143434343434343,0.096715659589911,1.0507494000311446,0.8236267372600926,1.2582116788321167,0.4643846668213238,0.4164408310749774,0.534010152284264,1.4096248882440054,0.8212560386473431,2.1561338289962824,5.497935,0.7572383266052409,4.163247099184385,80,1.333564681296993,1.5975842982676107,1.7820238064856468,1.7908078351220615,1.7584655547765906,1.6700698215299337,2.1047005534050314,0.9970726891344965,0.6450814652875139
