Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,evi_mean_pred_1,evi_mean_pred_2,evi_mean_pred_3,evi_mean_pred_4,evi_mean_pred_5,evi_mean_pred_6,evi_mean_pred_7,evi_mean_pred_8,evi_mean_pred_9
3,2022-03-07,3,0.2682695502953463,0.1030042918454935,0.5450716090985678,-0.0084136826729185,-0.3024645257654966,0.3020944266950657,1.078177315939209,0.5359869138495092,1.8672376873661671,0.2645900193226681,0.1094287680660702,0.5015015015015015,16.87395797383096,-85.68181818181819,3465.0,5.421426,0.4785099828396483,2.594206462226423,0,2.9950598775616455,3.7642275856535297,5.608302230612658,7.723606635325608,10.74389870000417,0.0034278485211682403,3.788890930733958e-06,6.689060405268458e-15,2.569847456288892e-19
4,2022-03-17,3,0.2799245007328691,0.1448450347881087,0.5937038858829317,-0.1187467007179103,-0.3013941698352345,0.1544628540887226,1.320882218173162,0.7324074074074074,1.862844702467344,0.3457853314317316,0.2517289073305671,0.5196998123827392,0.678255811524653,0.3455745822158035,1.6731355697255337,6.4403524,0.4919131758427995,3.168094202630796,10,2.9434701358973965,3.54768876009682,4.62264333588113,5.418918068797885,5.799843717742079,0.4398033470461613,0.17714370197764284,0.0009171061328923925,5.684066574884607e-05
5,2022-03-22,3,0.3033488642349384,0.1772501380452788,0.5519956557154494,-0.0324113701451086,-0.2287438288535381,0.2177485620377978,1.0978297621643138,0.6423751686909581,1.593172119487909,0.3779875737221652,0.2728358208955224,0.4977261243052046,0.6386996923156544,0.3819604233778187,1.328237292565007,6.455727,0.5188511938701792,3.3495616612499504,15,2.917675265065272,3.4433135703558344,4.180856196688478,4.461028965195166,3.9815102017009774,0.6379101404574599,0.35584980795733373,0.004301337690059059,0.0004007126576865241
6,2022-03-27,3,0.3125784419491628,0.1506849315068493,0.6216216216216216,-0.096306458952792,-0.290766674578685,0.2007155635062611,1.264169039859176,0.665673420738975,1.819946452476573,0.3860491089182424,0.2661122661122661,0.5405095249024559,0.6443491471575087,0.3067307692307692,1.4437343072357909,5.671845,0.5294652082415372,3.003044594038722,20,2.8918803942331475,3.3415345293064287,3.771784988434213,3.622011841338131,2.5351774302872117,0.8206529984532078,0.5640127861676507,0.012581674406089913,0.0015660622385085105
7,2022-04-01,3,0.3092817039763518,0.1590214067278287,0.5805799055967633,-0.0892101092980981,-0.2338916256157635,0.1512770137524558,1.2275736846797896,0.7372013651877133,1.61059670781893,0.3550123554281157,0.243214475784992,0.5065616797900262,0.734178775890668,0.3610540725530459,1.5284023668639055,5.590019,0.5256739595728046,2.9385274218172097,25,2.866085523401023,3.2423516369486025,3.39444550523557,2.894072559160463,1.416858667710067,0.9871545002673797,0.7841726774182088,0.02839163518420059,0.004426771388837102
9,2022-04-11,3,0.3599235176121031,0.2174316179879462,0.5717884130982368,-0.0736989090423565,-0.1807521229276182,0.1126961483594864,1.1782463743225935,0.7974358974358975,1.441263573543929,0.3880345182616077,0.2850194552529183,0.5028901734104047,0.9251016775271113,0.4805327868852459,1.5865946261682242,7.1499596,0.5839120452539186,4.17494753351889,35,2.814495781736774,3.0517742983076896,2.7310248904740906,1.7413688353979273,0.0031159678375955457,1.2699933981490183,1.2091636911994499,0.09276961197580506,0.020338313225985987
10,2022-04-16,3,0.3848444320214681,0.256198347107438,0.5716046339659847,-0.0646019243938957,-0.1675296475697344,0.1174202593760953,1.1535274831206797,0.7898368883312421,1.4024879614767256,0.3968375279012666,0.3090909090909091,0.5116168800379327,1.2523902129610989,0.6856868856389354,2.1424544258598006,6.278408,0.6125710968246884,3.845971274872898,40,2.7887009109046494,2.960379852024603,2.4429753471457234,1.3021339855003875,-0.3657555696186999,1.386503500981866,1.3962143833041472,0.14561021549823341,0.03656475874013776
11,2022-05-01,3,0.4636403595194245,0.3507779349363508,0.5811271297509829,0.0597847545835256,-0.0742584975102836,0.2912391475927388,0.899610332064841,0.5488997555012225,1.1604303086997194,0.3953546640021866,0.2794376098418277,0.5054168629298162,2.263346783456674,-82.8,12.99418604651163,4.4133306,0.7031864134473382,3.1033941159713896,55,2.711316298408276,2.701773405324819,1.7416593027769336,0.4507700787104516,-0.5042654789889656,1.6434426910160227,1.8012669429057677,0.4011885006995412,0.1394875624300089
12,2022-05-06,3,0.4696319602087719,0.3728963684676705,0.5721476510067114,0.0665055444698792,-0.0574918081620494,0.2398279854449222,0.8851493521120003,0.6131270010672358,1.1219974715549936,0.3914861791464098,0.3197797543413808,0.4709576138147566,14.920370159760486,-316.0,1296.25,5.765691,0.7100767542400876,4.094083151231286,60,2.6855214275761514,2.6207635538080507,1.5588841302502239,0.3009200018068175,-0.31944800406768126,1.7014670617233536,1.8803021201310504,0.5190523216431427,0.1973428593131432
13,2022-05-11,3,0.4708891104243902,0.3903381642512077,0.5639237563923757,0.051726508252799,-0.0485984408691325,0.197366079373554,0.908841455838192,0.670332936979786,1.1021617852161785,0.4128719058255022,0.3449477351916376,0.4957759004001779,3.278263238803454,1.950179533213645,5.919871794871795,5.5266824,0.7115224769880487,3.932358750774254,65,2.659726556744027,2.5423498509828617,1.3999670357170153,0.20784331035573078,-0.058963349872529935,1.7476988982322879,1.9328635122336788,0.6517944610962766,0.26910960808372936
15,2022-05-21,3,0.5062403524510817,0.3620137299771167,0.6406181015452539,0.075626209133849,-0.04,0.2366056572379367,0.867156697541394,0.6173304628632938,1.0833333333333333,0.4559963369473789,0.3752310536044362,0.5574182732606874,2.067276202567246,1.0780973149788742,2.9121677740863787,7.010074,0.752176405318744,5.272812262338389,75,2.608136815079778,2.393310891407223,1.1497702571000428,0.16910575341363535,0.6092867945302238,1.810352842804375,1.968914044961128,0.9543236822273535,0.45685127622121086
16,2022-05-26,3,0.4943738299086285,0.3374503749448611,0.6586620926243568,0.0586165048182572,-0.0636588380716934,0.237364043506078,0.8984575101641095,0.6163391933815926,1.135973597359736,0.4487457023037055,0.3494840735755944,0.5659919028340081,2.083646007660461,1.0944206008583692,3.250954841608627,5.5792437,0.7385299043949227,4.120438316356975,80,2.582341944247653,2.3226856346567732,1.056522161250749,0.21255165663381925,0.9824921308572421,1.829690270126645,1.9590339001410335,1.1191327830403113,0.5728574651407808
17,2022-06-05,3,0.5064305319828766,0.3505572441742654,0.7221238938053097,0.0487957635571351,-0.0934221482098251,0.2749517063747585,0.921257849592606,0.5686868686868687,1.206098457016899,0.4621110271898424,0.3703319502074689,0.6117216117216118,1.5369931742937375,0.9316101238556812,2.4745018044876823,7.2012568,0.752395111780308,5.418190414994704,90,2.530752202583404,2.1892235672306124,0.9288055270567153,0.39951654996458213,1.7356049913325524,1.8517706867226276,1.9023714542030703,1.460818558686241,0.8452709465170873
18,2022-06-10,3,0.5205966904727829,0.3405211141060197,0.7533274179236912,0.0428504363644209,-0.0788643533123028,0.2680892026311567,0.9315050206928231,0.5771761133603239,1.1712328767123288,0.4632624738137875,0.3532879818594104,0.6255247691015953,1.4333198940315055,0.8388667552014166,2.238230519480519,6.623547,0.7686861940437003,5.0914291344995695,95,2.50495733175128,2.1263867565549015,0.8923685769464491,0.533483750170309,2.0925225782973484,1.8573983638918472,1.863398698202431,1.631087538840382,0.9985376846316882
19,2022-06-25,3,0.565834004075829,0.3613360323886639,0.7706808605012198,0.0473564707184866,-0.1312964492155243,0.2908649959579628,0.9316565233083708,0.5493486973947895,1.3022813688212929,0.4864993141014588,0.365482233502538,0.6340564879246827,2.031450186390148,1.059190031152648,3.064373897707231,6.116605,0.8207091046872033,5.019953413275271,110,2.427572719254906,1.953453216677247,0.8809327239694635,1.0447086703636506,2.982483367437652,1.868614040405589,1.747648516222199,2.0997798095000935,1.4977694068293959
