Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,Evapotranspiration,Kc,ETc,Dia,evi_mean_pred_1,evi_mean_pred_2,evi_mean_pred_3,evi_mean_pred_4,evi_mean_pred_5,evi_mean_pred_6,evi_mean_pred_7,evi_mean_pred_8,evi_mean_pred_9
3,2022-03-17,4,0.2042827519154476,0.1839112343966712,0.2278260869565217,-0.1083323120261643,-0.1384364820846905,0.0014903129657228,1.2435259345262102,0.9970238095238096,1.3213610586011342,0.3873319698596902,0.3532022828154724,0.4063694267515924,0.3387260865941808,0.3077561177934467,0.3886855899515379,6.4901423,0.4049251647027647,2.6280219397718803,0,1.1511169670712242,0.5140873610037937,0.01829891258663252,-0.16266990128984124,-0.5360284803348228,0.0030817494989396695,5.02967126484565e-06,1.161797004369429e-14,4.747775259692411e-19
4,2022-03-22,4,0.2071025528373481,0.1859350026638252,0.2341628959276018,-0.0713097636776449,-0.1031503529659677,0.0444260158748963,1.154315410194492,0.9149274047186932,1.2300281954887218,0.3959025082393497,0.3652924256951103,0.4132257063023906,0.330936783855671,0.3027545702704938,0.3908241291418862,6.49226,0.4081679357629503,2.649932362636372,5,1.1796598873207362,0.6177807370783628,0.23803581992284628,0.12588094806864605,-0.042436226943792156,0.19831601747932384,0.0673606414264375,8.883578176311758e-05,2.867419936813102e-06
6,2022-03-27,4,0.0162148564210721,-0.0687960687960688,0.1907983761840324,-0.4185899491930849,-0.609271523178808,-0.2649572649572649,2.4570841678555704,1.7209302325581397,4.11864406779661,0.1453495263087692,0.0554838709677419,0.3685847589424572,0.0883462698065407,-0.6521739130434783,1.8032786885245904,5.696387,0.1886470848842329,1.0746068019224408,10,1.2082028075702482,0.7189760168231462,0.44505254496262187,0.39088234990512905,0.3788730382132337,0.41239090213379465,0.2384459672905213,0.0013088041386062341,8.476813560544864e-05
5,2022-04-01,4,0.0758745724754594,-0.2057971014492753,0.2473118279569892,-0.4445174107275096,-0.622093023255814,-0.2525773195876288,2.6347061046603857,1.6758620689655173,4.292307692307692,0.1705245168043477,-0.1477272727272727,0.2742718446601941,0.2195757514176066,-3.6,1.4853556485355648,5.6393614,0.2572557583467783,1.4507581935485496,15,1.23674572781976,0.8176732002381439,0.6396918617619178,0.6335338628875713,0.7355679896731948,0.6354653736119018,0.4752138737086694,0.006101782276192389,0.0005947166436709578
7,2022-04-06,4,0.1149868919901578,0.0892561983471074,0.1447282252783235,-0.165095771663805,-0.2298784018529241,-0.1101173840134153,1.3966777884167747,1.2474874371859297,1.5969924812030074,0.0771797088086991,0.0488390712570056,0.1492439184746877,-0.5654970926412137,-5.261904761904762,-0.3618248557944415,7.3021927,0.3022349257886815,2.206977668779152,20,1.265288648069272,0.9138722873233558,0.8222965443766928,0.8550062926977269,1.0348088569316811,0.8593376345426679,0.7470285642568475,0.017737567116943617,0.0023127061342875497
8,2022-04-11,4,0.2101788457868144,0.1609322974472808,0.2563347083087802,-0.3537721877795453,-0.419502430654847,-0.2589686098654709,2.0986616810157983,1.6989409984871406,2.445320197044335,0.2899364716049066,0.2531328320802005,0.3286219081272085,0.601754005951205,0.3683943089430894,0.8895446880269814,7.250565,0.4117056726548365,2.985098740452615,25,1.293831568318784,1.007573278078782,0.9932093668629053,1.05644169203114,1.2832632793807939,1.0773044251299664,1.0297730649326378,0.039768779777110096,0.00650360872507037
9,2022-04-16,4,0.2271847816998671,0.1694094869312681,0.2830188679245283,-0.3082949904009631,-0.3798994974874372,-0.2476926914442504,1.894708249037568,1.6584880636604775,2.2252836304700163,0.2713807990856412,0.2358393408856848,0.3104799216454456,1.2497592749548565,0.6007067137809187,2.568493150684932,6.3235817,0.4312624989548471,2.7271236462871404,30,1.322374488568296,1.0987761725044223,1.1527731032765143,1.2389533605971452,1.4871221612470031,1.2840255749037621,1.3050202665372497,0.07560220083101082,0.014888460499441493
11,2022-05-01,4,0.2612017359852794,0.1550032701111837,0.32574679943101,-0.178400340713321,-0.2567414457285293,-0.0354815351194786,1.43996091419695,1.0735735735735736,1.6908536585365854,0.2434389461929102,0.1940500338066261,0.2818532818532818,3.848389581404737,-261.875,318.75,4.4319563,0.4703819963830713,2.08471245227653,45,1.4080032493168317,1.3573962778026292,1.5667975366413032,1.68364768399092,1.886216531823553,1.8010623076752874,1.971151425618543,0.29161656730061986,0.0871138195827624
12,2022-05-11,4,0.2884360788958728,0.1873455264458724,0.3705275924802911,-0.1439981985370717,-0.2430886558627264,0.0283388132143416,1.3443810617598544,0.944884287454324,1.6423173803526447,0.290170959218566,0.2215384615384615,0.3619233268356075,4.8906293873778734,-507.5,2770.0,5.555295,0.5017014907302537,2.787099782946325,55,1.4650890898158555,1.5173191996858382,1.7923525862140504,1.9046085227081042,2.022791370337358,2.0414923163323824,2.2303491492198333,0.5373050362051581,0.19776889598394928
13,2022-05-16,4,0.3261348772624604,0.2223618090452261,0.4315151515151515,-0.1506195994614443,-0.2419847328244274,-0.0662801932367149,1.358846699683761,1.1419701986754969,1.6384692849949647,0.3383992302181922,0.2742671009771987,0.4084675014907573,1.293854065640356,0.7599684168969602,1.833946400420389,7.015527,0.5450551088518294,3.823848832637948,60,1.4936320100653675,1.5935335161327642,1.8910200613671666,1.9953469333379577,2.0643865503572174,2.1291847215487505,2.3028806633457677,0.6891598257640716,0.27789677936559826
