Fecha,rh12
2021-09-16,63.91301
2021-09-17,56.163906
2021-09-18,55.913685
2021-09-19,46.608685
2021-09-20,53.622227
2021-09-21,58.617825
2021-09-22,64.6599
2021-09-23,39.872517
2021-09-24,51.610302
2021-09-25,52.2273
2021-09-26,53.433884
2021-09-27,44.877075
2021-09-28,50.969444
2021-09-29,54.462383
2021-09-30,62.841824
2021-10-01,60.236515
2021-10-02,77.55464
2021-10-03,59.211876
2021-10-04,59.01561
2021-10-05,50.195236
2021-10-06,42.19329
2021-10-07,49.72252
2021-10-08,48.650536
2021-10-09,46.95495
2021-10-10,53.93376
2021-10-11,55.888535
2021-10-12,52.943134
2021-10-13,60.534103
2021-10-14,61.451614
2021-10-15,63.065582
2021-10-16,62.160694
2021-10-17,37.240223
2021-10-18,42.025486
2021-10-19,49.149555
2021-10-20,51.044094
2021-10-21,56.35721
2021-10-22,52.61483
2021-10-23,49.66387
2021-10-24,54.959263
2021-10-25,62.372406
2021-10-26,51.828323
2021-10-27,41.428772
2021-10-28,41.28646
2021-10-29,36.72788
2021-10-30,42.82319
2021-10-31,50.771248
2021-11-01,51.759
2021-11-02,51.333176
2021-11-03,48.338985
2021-11-04,57.86288
2021-11-05,52.08071
2021-11-06,50.94849
2021-11-07,50.388855
2021-11-08,52.207592
2021-11-09,56.111572
2021-11-10,54.02711
2021-11-11,53.510704
2021-11-12,47.841286
2021-11-13,68.30449
2021-11-14,52.25396
2021-11-15,51.83958
2021-11-16,50.843395
2021-11-17,46.058193
2021-11-18,52.32649
2021-11-19,48.068428
2021-11-20,45.27829
2021-11-21,49.216278
2021-11-22,52.398304
2021-11-23,41.993195
2021-11-24,48.29478
2021-11-25,57.589836
2021-11-26,52.00544
2021-11-27,52.210995
2021-11-28,55.009697
2021-11-29,44.307735
2021-11-30,46.621822
2021-12-01,51.66509
2021-12-02,51.854362
2021-12-03,50.827106
2021-12-04,55.589806
2021-12-05,54.617226
2021-12-06,56.72726
2021-12-07,47.80152
2021-12-08,57.86177
2021-12-09,50.90297
2021-12-10,60.758446
2021-12-11,53.46584
2021-12-12,26.6091
2021-12-13,47.418987
2021-12-14,54.706818
2021-12-15,57.721024
2021-12-16,54.364902
2021-12-17,55.76926
2021-12-18,62.64415
2021-12-19,57.646397
2021-12-20,60.644314
2021-12-21,56.292725
2021-12-22,57.9218
2021-12-23,53.459682
2021-12-24,57.6649
2021-12-25,59.350548
2021-12-26,66.088684
2021-12-27,58.328457
2021-12-28,55.518696
2021-12-29,30.703192
2021-12-30,40.52832
2021-12-31,60.155693
2022-01-01,40.747543
2022-01-02,29.665926
2022-01-03,28.31075
2022-01-04,33.39653
2022-01-05,47.124138
2022-01-06,53.468952
2022-01-07,61.63617
2022-01-08,57.262733
2022-01-09,60.776337
