Fecha,temp,dia,reconstruida_temp,ajustados_temp
2022-02-27,291.22714,789,292.15805095333025,295.7573648831533
2022-02-28,291.39877,790,291.9296507834003,295.82556206972106
2022-03-01,292.10526,791,292.5194716728289,295.89468624399734
2022-03-02,294.73846,792,293.7949311927114,295.9647172895257
2022-03-03,296.4035,793,295.4369009753741,296.0356348259329
2022-03-04,296.69623,794,297.02881860127485,296.1074182148598
2022-03-05,298.0672,795,298.1729540616633,296.18004656596764
2022-03-06,299.16718,796,298.59972873363205,296.25349874301753
2022-03-07,297.512,797,298.23870293606745,296.3277533700214
2022-03-08,295.64542,798,297.2319351460414,296.40278883746316
2022-03-09,294.5044,799,295.88789691610833,296.4785833085869
2022-03-10,297.36966,800,294.5914823574845,296.5551147257523
2022-03-11,298.96405,801,293.69761259782643,296.6323608168535
2022-03-12,289.2573,802,293.43914159162006,296.7102991018012
2022-03-13,290.2151,803,293.8737358636968,296.78890689906405
2022-03-14,295.7341,804,294.88152602969586,296.86816133227006
2022-03-15,297.79175,805,296.2099723597557,296.94803933686376
2022-03-16,296.96448,806,297.54936991524795,297.0285176668184
2022-03-17,301.07086,807,298.6154616549665,297.10957290140124
2022-03-18,299.63724,808,299.2162526963985,297.1911814519891
2022-03-19,296.8928,809,299.28734359986083,297.27331956893335
2022-03-20,296.91217,810,298.8909754119573,297.3559633484714
2022-03-21,299.8077,811,298.18472762658376,297.43908873968314
2022-03-22,300.18027,812,297.37314485771196,297.52267155149036
2022-03-23,294.61053,813,296.65772227198664,297.60668745969656
2022-03-24,294.87155,814,296.1978241229455,297.6911120140661
2022-03-25,297.1824,815,296.0890597160808,297.7759206454393
2022-03-26,296.99997,816,296.35902068880426,297.8610886728829
2022-03-27,296.13232,817,296.9754874645691,297.94659131087224
2022-03-28,297.25107,818,297.8605617493584,298.032403676505
2022-03-29,299.57196,819,298.9055637449347,298.1185007967418
2022-03-30,302.27536,820,299.9846250996794,298.2048576156744
2022-03-31,300.6495,821,300.96785465329623,298.29144900181745
2022-04-01,300.03412,822,301.73619756385574,298.3782497554217
2022-04-02,300.9112,823,302.1990504148386,298.4652346158082
2022-04-03,301.1122,824,302.3129175381799,298.5523782687193
2022-04-04,301.79797,825,302.09637689449505,298.6396553536858
2022-04-05,304.27942,826,301.63508118999675,298.72704047140707
2022-04-06,305.94446,827,301.0716304542942,298.8145081911431
2022-04-07,299.56604,828,300.5790005489667,298.90203305811485
2022-04-08,296.95184,829,300.3216677627285,298.98958960091255
2022-04-09,297.3349,830,300.41366476972223,299.0771523389081
2022-04-10,300.0484,831,300.88546942320176,299.1646957896704
2022-04-11,304.06354,832,301.67051449554833,299.2521944763814
2022-04-12,303.73932,833,302.61716313140465,299.3396229352502
2022-04-13,305.43466,834,303.5245853613574,299.4269557229236
2022-04-14,304.02124,835,304.1934594317361,299.51416742389046
2022-04-15,303.69702,836,304.4773663542425,299.6012326578782
2022-04-16,303.29355,837,304.3199893497634,299.68812608723897
2022-04-17,303.7261,838,303.7672132835371,299.7748224243234
2022-04-18,302.8575,839,302.95077863735185,299.8612964388397
2022-04-19,300.9794,840,302.0488695855653,299.94752296519613
2022-04-20,302.09955,841,301.23605489758677,300.03347690982474
2022-04-21,300.46362,842,300.6380334835202,300.1191332584842
2022-04-22,300.22067,843,300.30467284815535,300.2044670835392
2022-04-23,301.16876,844,300.2085512182802,300.28945355121505
2022-04-24,301.89447,845,300.2677464614069,300.3740679288245
2022-04-25,301.6409,846,300.383795085157,300.4582855919659
2022-04-26,297.12973,847,300.48115678725617,300.54208203168884
2022-04-27,299.0364,848,300.5346217954498,300.62543286162713
2022-04-28,300.14502,849,300.57574274089467,300.70831382509556
2022-04-29,301.49634,850,300.6768853792348,300.79070080214893
2022-04-30,302.51508,851,300.91926702454043,300.8725698166017
2022-05-01,301.80795,852,301.3567532050285,300.95389704300516
2022-05-02,302.31113,853,301.9884418166218,301.0346588135814
2022-05-03,302.83453,854,302.74985419448484,301.114831625111
2022-05-04,303.03592,855,303.5260668545327,301.1943921457728
2022-05-05,303.46902,856,304.1826242658958,301.2733172219339
2022-05-06,303.8814,857,304.6041193642424,301.35158388488816
2022-05-07,304.49652,858,304.7278738347623,301.42916935754005
2022-05-08,304.8181,859,304.5619231568668,301.5060510610336
2022-05-09,304.98978,860,304.1818038393915,301.58220662132294
