Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6
49,2021-02-05,16,0.1425017831829238,0.072599531615925,0.1898898250162022,0.0389645426525261,-0.079967905857181,0.1435952637244348,0.92771133814867,0.7488704819277109,1.1738372093023255,0.0998177504290464,0.0528735632183908,0.1363383416805787,-0.95235882871922,-2.875647668393783,-0.4370546318289786,-0.0998177504290464,-0.1363383416805787,-0.0528735632183908,0,1.0712672867392838,1.3985110728822672,1.398808609139371,1.3530706891007678,1.2294526722701322,0.004572778315778372
58,2021-02-10,16,0.1924675682247276,0.1311216429699842,0.30669434353918,-0.1252481567199252,-0.2247081712062257,0.0576789437109103,1.3020329682426788,0.8909329829172142,1.5796737766624842,0.1653767887067664,0.0878661087866108,0.287321063394683,-2.960805503073807,-152.22222222222223,349.0,-0.1653767887067664,-0.287321063394683,-0.0878661087866108,5,1.0682431508691608,1.3712893758586346,1.371542620765666,1.3379595830273865,1.2661865533549896,0.395320483095941
57,2021-02-20,16,0.2164320383413176,0.1532301121195942,0.4426031937330521,-0.2155915089626632,-0.305204804434863,0.0372616984402079,1.5598403947299266,0.9281537176274018,1.87854609929078,0.3311370660853329,0.2773851590106007,0.4933167547404414,0.521984253139195,0.3595554587056003,1.1045112781954889,-0.3311370660853329,-0.4933167547404414,-0.2773851590106007,15,1.0621948791289144,1.3185478553353625,1.3187202872276056,1.305462324926356,1.3107780809286553,0.9557571918296341
66,2021-02-25,16,0.2112636411551224,0.1506849315068493,0.3781902552204176,-0.2328562895128865,-0.2925827494563904,-0.0173697270471464,1.6113421882494003,1.0353535353535352,1.8271857923497268,0.310897980315085,0.2673931265716681,0.4470016207455429,0.4595791863032131,0.3003185196420446,0.8754027926960257,-0.310897980315085,-0.4470016207455429,-0.2673931265716681,20,1.0591707432587911,1.2930280318357226,1.2931638196697923,1.2882274455872433,1.3205568572053832,1.1436409396660272
55,2021-03-12,16,0.2633819487491583,0.1971731448763251,0.3702460850111856,-0.1927127757334419,-0.2518947837717343,-0.0464893820547159,1.4816534561952426,1.0975120385232744,1.6734207389749702,0.307406654310058,0.2649700598802395,0.4023635340461451,0.9986436613728796,0.5746921292164912,1.8726844055237453,-0.307406654310058,-0.4023635340461451,-0.2649700598802395,35,1.0500983356484217,1.219872308384788,1.2199124794804719,1.2334465949987237,1.3102742708564743,1.4318351801477514
59,2021-03-17,16,0.2843338517209856,0.198180636777128,0.4047186932849365,-0.1447987765151985,-0.2089485458612975,-0.0612755314714464,1.3418266979815925,1.130550621669627,1.5282805429864252,0.3088100634506626,0.2561750176429075,0.3747779751332149,1.0997072625790194,0.6253521126760564,1.7009038619556285,-0.3088100634506626,-0.3747779751332149,-0.2561750176429075,40,1.0470741997782984,1.196621649583805,1.1966345162563083,1.2143914464552674,1.296255333017068,1.458252762966085
56,2021-03-22,16,0.308680532057098,0.1873385012919896,0.4626334519572954,-0.147868848804491,-0.2273924495171203,-0.0251655629139072,1.353497687385662,1.0516304347826086,1.5886363636363636,0.3465113213564961,0.2772758860319666,0.4343491882654514,0.9872302699575716,0.4401969302056183,1.7655749815316424,-0.3465113213564961,-0.4343491882654514,-0.2772758860319666,45,1.0440500639081753,1.173938281957486,1.1739260261237352,1.1950495102849616,1.2781299154804808,1.4593991008130547
60,2021-03-27,16,0.2929707952576403,0.198394495412844,0.398837823560486,-0.0816229404050589,-0.1567384875369666,0.0052950075642965,1.1809920179726234,0.9894657637321296,1.371743486973948,0.3130780667714286,0.246060606060606,0.3868766404199475,1.052963436016112,0.6015299026425591,1.7205882352941178,-0.3130780667714286,-0.3868766404199475,-0.246060606060606,50,1.0410259280380523,1.1518222055058314,1.1517869478860232,1.175484398591024,1.2565432651565165,1.4401565233302664
61,2021-04-06,16,0.3477069988096365,0.1910112359550561,0.5033826108744676,-0.0855229850017649,-0.191934858472276,0.0352618966107497,1.195267471864259,0.9318783068783068,1.4750479846449136,0.3672539372515632,0.2720542874768661,0.4658264663111973,1.0782898201462197,0.4987633965375103,1.7467581998474446,-0.3672539372515632,-0.4658264663111973,-0.2720542874768661,60,1.034977656297806,1.1092919261265142,1.109216782308267,1.1359298476289297,1.2053497068269021,1.3574641076078122
64,2021-04-16,16,0.3578254857740925,0.2192405063291139,0.4668446817979528,-0.0592758593766488,-0.1696763811907742,0.032258064516129,1.1335307106584085,0.9375,1.40869939707149,0.3405382094919661,0.2493268712977921,0.4192708333333333,1.950618831554933,0.9068627450980392,3.706677937447168,-0.3405382094919661,-0.4192708333333333,-0.2493268712977921,70,1.0289293845575596,1.069030811445854,1.0689235299492084,1.0961996927299529,1.1469840848951516,1.2393903935512196
63,2021-05-01,16,0.4286411483396324,0.2418136020151133,0.5520121488230828,-0.0280132379063936,-0.1947613012251795,0.1879496402877697,1.0768623682033929,0.6835730507191522,1.4837355718782792,0.3879613723849182,0.2835016835016835,0.4612403100775193,2.435971057533152,0.9437208159252888,4.095489443378119,-0.3879613723849182,-0.4612403100775193,-0.2835016835016835,85,1.01985697694719,1.0128938232348452,1.0127517927529217,1.0372346432619308,1.0538505543510843,1.0431945160469094
68,2021-05-16,16,0.5384906311571095,0.3536732236049779,0.6693996297275853,0.0297190152975227,-0.1821489206888188,0.2198827870631647,0.960788580090217,0.6395017793594306,1.4454329774614472,0.4544597586197006,0.3525872442839952,0.5495061430980487,1.8441809926102464,1.0642388599864283,2.420814479638009,-0.4544597586197006,-0.5495061430980487,-0.3525872442839952,100,1.0107845693368205,0.9618624555958142,0.961700356445902,0.9802306240441473,0.9625954565622181,0.8675718859053001
