Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6
45,2020-11-27,11,0.2293424996870036,0.1129584352078239,0.4466151749204907,-0.1259254851638334,-0.3125943823618242,0.225199131064446,1.312018897687831,0.6323877068557919,1.9094903339191565,0.2625870819251553,0.1617046117921774,0.3473822851498189,1.0715955453908474,-28.50877192982456,45.8955223880597,-0.2625870819251553,-0.3473822851498189,-0.1617046117921774,0.3320494960524154,0.1887445887445886,0.7032686414708886,0.097580377894844,0.0390168970814132,0.2144469525959368,3753.4296663767896,2317.6408952187185,8286.904954499494,1,0.27178384067083106,0.1188835520927161,0.13913841097345417,0.16112628467262663,0.19242412945269252,0.011338649374186747,-0.14318613911777864,-0.2552626364727895,-0.21403294005993262,-0.18439317014664136,-0.15640151765309096,-0.013145529891199428,1.3259283196057388,1.5655424838828529,1.5392912149047342,1.478363142238364,1.4149384528945217,0.09973072303101319
46,2020-12-02,11,0.1737430527776669,0.1299638989169675,0.2657580919931857,-0.2379266833694091,-0.336793893129771,-0.0905340362136144,1.630872539254549,1.1990927419354838,2.015653775322284,0.3111211331333451,0.258098223615465,0.3823255813953488,0.3677536011434992,0.2578796561604584,0.581580624601657,-0.3111211331333451,-0.3823255813953488,-0.258098223615465,0.1709211731236004,0.0750528541226216,1.1025974025974028,0.0289406833704458,-0.0077720207253886,0.2890120036934441,2978.763066285865,2140.812053115424,4359.8019153225805,6,0.27922585896725083,0.13908692699440767,0.1559420732882431,0.17138083946594235,0.18797775146840845,0.06025039002751962,-0.1364639540117022,-0.23918632808076246,-0.20487690293848904,-0.18406536363672346,-0.1692228945766709,-0.0674860342134905,1.3138063820510004,1.533421880357957,1.5115768020156912,1.4687962081087753,1.4351642781618112,0.5142153691676641
47,2020-12-07,11,0.1737436335624651,0.1320754716981132,0.2629501726689689,-0.1381744805934648,-0.2583747927031509,0.0186875271621034,1.3246261192958508,0.963310580204778,1.6967799642218246,0.2676232209895156,0.2218181818181818,0.3473684210526316,0.4539429139382898,0.2819209965579413,0.7682826622843058,-0.2676232209895156,-0.3473684210526316,-0.2218181818181818,0.1793782359649546,0.1119473189087487,0.7851140456182473,0.0412452869486992,0.0101986044015029,0.2375286041189931,2940.7183521593274,2011.76084538376,4127.842737722048,11,0.28666787726367055,0.15897418004551137,0.17264603738229756,0.18231705999447734,0.18694749430094582,0.10265204477918521,-0.12974176890562572,-0.223341738216416,-0.19551204409618095,-0.1824754527968075,-0.17833633436816812,-0.11052416315146926,1.301684444496262,1.5017966799074614,1.484077296792438,1.4572790338657988,1.44789823010917,0.8470516129181602
48,2020-12-12,11,0.1594762461502089,0.123704215618521,0.2284482758620689,-0.2033988500193884,-0.351443704083376,-0.0905923344947735,1.5174337699644578,1.1992337164750957,2.08377239199157,0.2313257436635602,0.1736320551486428,0.3173374613003096,0.5220158751812574,0.3067361668003208,1.0916628281897742,-0.2313257436635602,-0.3173374613003096,-0.1736320551486428,0.2053780378953067,0.1191176470588235,1.0562429696287965,0.0463213604545431,0.0075121520106053,0.2519983172065629,3604.939012418315,2734.6373056994817,4844.683556405354,16,0.29410989556009026,0.17854531124602718,0.1892448976133291,0.19388286877300956,0.18900078641953805,0.1394537559775579,-0.12301958379954928,-0.20772886687975028,-0.1859493669664087,-0.17969735494302067,-0.18406664230114428,-0.14352241390776244,1.2895625069415237,1.470666882531367,1.4567997052067505,1.443947952456217,1.4538450896752062,1.1083079980457422
49,2020-12-22,11,0.1688739365487916,0.0787468247248094,0.2505712109672505,-0.2003296112907909,-0.3468950749464668,0.0315040650406504,1.5096064234822688,0.9389162561576356,2.062295081967213,0.2538858602342845,0.1032388663967611,0.3685279187817258,0.5630301404155044,-36.37931034482759,17.746478873239436,-0.2538858602342845,-0.3685279187817258,-0.1032388663967611,0.2332819270508341,0.0437317784256559,1.0501750291715286,0.0467956358378443,-0.01704966641957,0.2801343973120537,2835.443518058693,1374.602787456446,5710.881305637982,26,0.30899393215292975,0.21673920809529518,0.22210568391717012,0.21870086442478115,0.20111356821543439,0.19947103917905354,-0.10957521358739637,-0.17719827978946098,-0.16627457157807293,-0.17086428283911143,-0.18659762128324847,-0.18398724855419432,1.265318631832047,1.4098934970023795,1.4029382868351754,1.4123729865890968,1.4480182916687907,1.4522874487052078
50,2020-12-27,11,0.2158077915355707,0.1567732115677321,0.2841214917339484,-0.177591739230351,-0.2484111633047803,-0.0539450950278364,1.434068915223916,1.114042207792208,1.661029411764706,0.3383242930786768,0.235,0.4206827309236948,0.4172732473243211,0.3273152357449019,0.6083724569640062,-0.3383242930786768,-0.4206827309236948,-0.235,0.2136641991722191,0.1433850702143384,0.6713881019830028,0.0554505292070496,0.0306497752349816,0.1459677419354838,4094.91309698129,2942.835294117647,6138.996083550914,31,0.3164359504493495,0.23536197374404735,0.23835679870540277,0.23185481961318022,0.21059252086808497,0.22409451329961022,-0.10285302848131991,-0.16228056403583735,-0.15618446018631002,-0.16494915860201143,-0.1839695404584548,-0.19352952958684097,1.2531966942773087,1.3802499088494873,1.37636847199284,1.394385354689848,1.4374783244979454,1.5512021373635456
51,2021-01-06,11,0.2328310177834082,0.178470254957507,0.2907248636009353,-0.1629994515253734,-0.2407407407407407,-0.0526843953838434,1.3914044212573708,1.111228813559322,1.6341463414634143,0.3169457918524592,0.2344416027280477,0.407015857760692,0.5385981689139427,0.3620730456732665,0.8048780487804879,-0.3169457918524592,-0.407015857760692,-0.2344416027280477,0.2775215204706194,0.1888726207906295,0.4267676767676767,0.0829308249469084,0.0473649099399599,0.1732776617954071,4083.8868029442633,3000.8557142857144,6094.981456953643,41,0.331319987042189,0.2716591394897881,0.27047344334305057,0.25941595043131,0.2350649672428076,0.2655430153397218,-0.08940865826916702,-0.1331402881116322,-0.1355538271745957,-0.15045938186122879,-0.17224231476823765,-0.1958114377909727,1.228952819167832,1.322448941766904,1.323985660853952,1.3546258043527801,1.4039781339782735,1.6380410137674746
52,2021-01-16,11,0.254719708530112,0.21875,0.2987910189982729,-0.0526862375425828,-0.1062639821029082,0.0461236506378802,1.1121139498390833,0.9118198874296436,1.2377972465581977,0.3050939414861462,0.2544184134812988,0.3752475247524752,0.7580354064922279,0.4600126608989238,1.223169655983534,-0.3050939414861462,-0.3752475247524752,-0.2544184134812988,0.3384085227301224,0.2385844748858447,0.6601195559350983,0.10513460271645,0.0662715517241379,0.1727304839279406,4004.825827897831,3197.850134408602,5676.938271604939,51,0.34620402363502845,0.3066918178331773,0.3020399371136857,0.2883462704593642,0.2652962221952264,0.29978737946369627,-0.0759642880570141,-0.10492688629814982,-0.11439600341463212,-0.13285513412507194,-0.1534743265703063,-0.1809161525633059,1.2047089440583554,1.266629586981924,1.272658647587947,1.3106035893723844,1.3573193004813413,1.61620793959021
53,2021-01-26,11,0.3352124735014558,0.2549800796812749,0.4553734061930783,-0.1784462197534446,-0.25273390036452,-0.0762151279838941,1.4368235360842194,1.1650062266500625,1.6764227642276424,0.3658500734276812,0.2985971943887776,0.4463072043497961,0.8794527682140975,0.5132962275819418,1.349862258953168,-0.3658500734276812,-0.4463072043497961,-0.2985971943887776,0.4854279950443289,0.3026315789473683,0.8547105561861521,0.1510686327531913,0.0861723446893787,0.2518046709129511,3118.5025279132783,2488.046310832025,4405.040035587188,61,0.36108806022786794,0.34046000877421506,0.33301303487900114,0.3183002392428123,0.29957949658507343,0.3298451091919671,-0.06251991784486122,-0.07764035859539024,-0.09279901637362176,-0.1126319384917744,-0.12937866807495152,-0.15415908211928658,1.1804650689488787,1.2127918444945462,1.2224434799690322,1.2632124132996017,1.3011542274756365,1.5247232957081742
54,2021-01-31,11,0.3276148653687696,0.2113617376775271,0.4814174589455488,-0.1830162958195863,-0.2614870509607351,-0.069848661233993,1.4509024552707768,1.1501877346683351,1.7081447963800904,0.3518726904383381,0.259774109470026,0.4486391571553995,1.1059314000592315,0.58504034761018,2.124634044332915,-0.3518726904383381,-0.4486391571553995,-0.259774109470026,0.5106876999445066,0.2735690235690236,1.0415647921760391,0.1482494703363229,0.0586370839936608,0.3041259038706933,3277.519983703883,2635.05604719764,4533.0235396687,66,0.36853007852428765,0.3568699214688521,0.34826354615394306,0.33355829340067167,0.31776874567206076,0.34402062126824995,-0.05579773273878476,-0.06434467253553151,-0.08186334520622479,-0.10168609964006782,-0.11581096564071917,-0.13772031631786358,1.1683431313941404,1.1866160778624588,1.1977703532066732,1.2385183855448667,1.2705197816567377,1.4627500189600036
55,2021-02-05,11,0.3475629807210793,0.2338884866039102,0.5001851166234728,-0.1091324699147701,-0.1944175227757317,-0.0119483052913923,1.247884415066241,1.0241855873642645,1.4826756496631377,0.3482660130299242,0.2636998896653181,0.4512893982808023,1.2569053065079818,0.7157894736842105,2.26867151354924,-0.3482660130299242,-0.4512893982808023,-0.2636998896653181,0.5260839649329038,0.2828999211977936,0.9535353535353536,0.1665058631545063,0.0841320553780617,0.2712550607287449,3685.783286448445,3095.139423076923,4885.047162270184,71,0.3759720968207074,0.3729637123129013,0.36334949150068996,0.34895127084105615,0.33643151677951705,0.35791833058927514,-0.0490755476327083,-0.051280705003353466,-0.07085089351876711,-0.0902597672780272,-0.10145991103421165,-0.1198680714382484,1.156221193839402,1.1609357143047718,1.1733962057714147,1.2132934570124863,1.2386682330039032,1.3942828288148081
56,2021-02-10,11,0.3365455685010135,0.2522727272727272,0.473101752228712,-0.083730824263944,-0.1852682145716573,0.0272006853715999,1.1860878008355715,0.9470391993327774,1.4547955974842768,0.305578333522824,0.2337590227651304,0.3854981742305686,3.686124614187061,-114.42307692307692,85.57142857142857,-0.305578333522824,-0.3854981742305686,-0.2337590227651304,0.6048284206466699,0.3730350665054414,1.089047195013357,0.1775680101359823,0.1168060426220663,0.2808197246237592,4718.224218572104,3904.0820235756382,5473.058865248227,76,0.3834141151171272,0.38874138130636254,0.3782654652769533,0.364441309964193,0.35541517287459085,0.3717060482200957,-0.042353362526631855,-0.03844845599885613,-0.0597726647446489,-0.07840769563562291,-0.0864829193704337,-0.10100731425915455,1.1440992562846637,1.1357507538214853,1.1493280436350322,1.1876345686445784,1.2059291256530462,1.322030735083656
57,2021-02-20,11,0.403923638186309,0.2716535433070866,0.55,-0.0286508179076065,-0.1560204762964611,0.0904684975767366,1.0639911338660524,0.8340740740740741,1.3697257383966244,0.4079640361642729,0.2971887550200803,0.499437570303712,1.2640287304005788,0.6668410041841004,2.221122928518427,-0.4079640361642729,-0.499437570303712,-0.2971887550200803,0.6709603679721795,0.3609958506224067,1.16079105760963,0.2012119307738477,0.1137102014294996,0.3097922848664688,4347.48360081982,3511.091304347826,5873.066491112574,86,0.39829815170996663,0.4193483537415215,0.4075658755488763,0.39556705014523585,0.39379583198512413,0.3994450852345848,-0.02890899231447895,-0.013479113572903531,-0.03746288967003242,-0.05363736681037273,-0.05522332255828864,-0.06164274187414481,1.119855381175187,1.0868670420781148,1.1021376991459988,1.1353862628353755,1.1389778931187435,1.1750771491592702
58,2021-02-25,11,0.3977093055279332,0.245757385292269,0.593517017828201,-0.0527785470914753,-0.1861920172599784,0.0727718724448078,1.116029580123935,0.864329268292683,1.4575821845174974,0.3914000392503886,0.2770448548812665,0.5293067539422791,1.1811179911632073,0.5999489405157008,1.855151045701007,-0.3914000392503886,-0.5293067539422791,-0.2770448548812665,0.6591337516991069,0.3249999999999999,1.2583187390542907,0.2001964238043691,0.0983856229058787,0.3286302175191064,4514.77604983623,3610.358636363637,5226.271494708995,91,0.4057401700063864,0.4341776571832192,0.4219395007599591,0.4111329512892001,0.4129475712370845,0.4135643047420252,-0.022186807208402493,-0.0013420201514482918,-0.026253350236334738,-0.040820633468235556,-0.03919918484862145,-0.04172085920035484,1.1077334436204487,1.0631682908180307,1.0790295287368994,1.1089743139430401,1.1052988301982891,1.1039505336854378
59,2021-03-17,11,0.5252133559042261,0.3142857142857143,0.7003802281368822,0.0622429143524684,-0.1173598906463581,0.2114863644572873,0.8881625262676707,0.6508646392367322,1.265929203539823,0.4873348946635542,0.3336825563122053,0.6113379774201297,1.702651870314112,0.9020217729393468,2.4371596145789693,-0.4873348946635542,-0.6113379774201297,-0.3336825563122053,1.134457970090777,0.5701986754966888,1.896935933147632,0.2975252647501699,0.1552447552447552,0.4185303514376997,4912.769835352462,4248.469380403458,5797.050437121721,111,0.4355082431920653,0.490333652444131,0.47746400378503695,0.4726577145576562,0.48695003309789686,0.47245288743019875,0.0047019332159033145,0.04488916825756575,0.0186924066950451,0.012213504401624572,0.02499582797256869,0.03456529779314044,1.0592456934014955,0.9733273165217009,0.9900069986780567,1.0033251537307395,0.9743621293515308,0.8627503472002571
60,2021-03-22,11,0.5418665320609098,0.3206831119544592,0.7252221462747779,0.0687141673960183,-0.1195767195767195,0.2113261878099504,0.8775262101106078,0.6510829371368199,1.2716346153846154,0.4939432595217449,0.3288782816229117,0.6235967422408101,1.9579612299379427,0.9294320137693632,2.7801058667842966,-0.4939432595217449,-0.6235967422408101,-0.3288782816229117,1.2597385176242115,0.601060695344726,2.112182296231376,0.314097150324071,0.1697632985492491,0.4319143639531989,5370.461678522488,4651.174254317111,6261.195389048991,116,0.44295026148848504,0.5035823466328894,0.49082560187505114,0.4877033884054808,0.504399351268265,0.4877304546229656,0.01142411832197976,0.0558676690406175,0.02990072856003581,0.025691968869573853,0.04062427964927692,0.05204826976214183,1.0471237558467572,0.95210558063362,0.9686389339166142,0.9772905405482142,0.9434562234841923,0.8166521041787522
61,2021-03-27,11,0.4986175302535647,0.3176043557168784,0.6507936507936508,0.0469231734540653,-0.1224617961063428,0.1944773175542406,0.9172276025100348,0.6743725231175693,1.2791030534351144,0.4515183670156488,0.3243738546120953,0.5622895622895623,1.8365401600604565,0.8605135322692574,2.603744939271256,-0.4515183670156488,-0.5622895622895623,-0.3243738546120953,1.033648829537878,0.5299707602339181,1.861320754716981,0.2792274639880068,0.1602209944751381,0.4031531531531531,4371.511680603836,3830.043411644535,5000.287328767123,121,0.4503922797849048,0.5165149189710597,0.5039685776139865,0.5025586791085366,0.5213014798218737,0.5031554388164587,0.018146303428056204,0.06661445129598861,0.04107579661108421,0.0391752461212417,0.055938397988371136,0.06870025460908646,1.0350018182920189,0.9313792478199401,0.9476399082000304,0.9515467159917304,0.9135642057160167,0.7768465416997454
62,2021-04-06,11,0.5358912268485612,0.3533487297921478,0.6859504132231405,0.0647225402478557,-0.0999808831963295,0.2060007317965605,0.8849142659645504,0.658373786407767,1.222175021240442,0.483204468027898,0.3652625504904789,0.5982318271119843,1.625073616069893,0.7821165817770231,2.254286199287048,-0.483204468027898,-0.5982318271119843,-0.3652625504904789,1.140870345257934,0.6013559322033899,1.8945454545454543,0.3011693600618848,0.1911764705882352,0.4066882416396979,4614.329909490731,4305.204336947456,5138.403045369795,131,0.4652763163777443,0.541431698095637,0.529577039469467,0.531595235623202,0.5532812636006235,0.5342060286108257,0.03159067364020912,0.08741286022368863,0.06328215753775268,0.06600269593355464,0.08539851005253257,0.09931215680649119,1.0107579431825422,0.8914127914157822,0.906776997788543,0.9011846071760873,0.8572371928712968,0.7159753024988458
