Fecha,temp,dia,reconstruida_temp,ajustados_temp
2020-05-22,302.5646,143,303.5011241930481,302.3772477558587
2020-05-23,302.8021,144,303.4827080342777,302.43250642603147
2020-05-24,303.24854,145,303.3105450741993,302.4866604656559
2020-05-25,303.05746,146,302.933959294627,302.5396941173371
2020-05-26,302.469,147,302.36437498181147,302.5915919496833
2020-05-27,302.37875,148,301.6768100778828,302.64233886179613
2020-05-28,302.80463,149,300.99156120022855,302.69192008766476
2020-05-29,298.4347,150,300.4429852777254,302.7403212004621
2020-05-30,299.6076,151,300.14544650239225,302.787528116743
2020-05-31,300.25308,152,300.1660815437443,302.83352710054163
2020-06-01,300.5403,153,300.5107253655946,302.8783047673689
2020-06-02,301.72385,154,301.12471810362507,302.92184808810663
2020-06-03,302.54776,155,301.9061523288027,302.9641443927986
2020-06-04,302.28836,156,302.7266859987329,303.00518137433744
2020-06-05,302.6154,157,303.45469394098507,303.0449470920456
2020-06-06,303.51035,158,303.976718860678,303.08342997514967
2020-06-07,304.4046,159,304.21486693378824,303.1206188261471
2020-06-08,304.4928,160,304.1389910012903,303.15650282406466
2020-06-09,305.9848,161,303.7727749050177,303.19107152760694
2020-06-10,303.45657,162,303.19245249787696,303.2243148781942
2020-06-11,299.52448,163,302.51666399681505,303.2562232028897
2020-06-12,301.80264,164,301.88672155929476,303.28678721721377
2020-06-13,301.384,165,301.43870311694064,303.3159980278456
2020-06-14,301.46298,166,301.27189950660846,303.3438471352109
2020-06-15,302.9045,167,301.42103767568835,303.3703264359551
2020-06-16,301.75946,168,301.8409112424467,303.39542822530115
2020-06-17,302.6942,169,302.4104327641097,303.41914519929145
2020-06-18,302.79306,170,302.95849659999067,303.441470456913
2020-06-19,302.27493,171,303.30745740368224,303.4623975021056
2020-06-20,302.72208,172,303.3235593188067,303.4819202456519
2020-06-21,303.02988,173,302.959715921814,303.50003300694925
2020-06-22,303.34833,174,302.27649930025063,303.5167305156625
2020-06-23,302.56152,175,301.43253827658424,303.53200791325776
2020-06-24,300.01334,176,300.6445046185686,303.54586075441586
2020-06-25,298.928,177,300.12676049494354,303.558285008326
2020-06-26,299.36588,178,300.02820142628843,303.5692770598584
2020-06-27,300.93817,179,300.38604539013045,303.5788337106165
2020-06-28,302.03214,180,301.1120865589482,303.5869521798673
2020-06-29,302.5297,181,302.0172207078671,303.59363010535077
2020-06-30,303.02658,182,302.8678178276804,303.59886554396695
2020-07-01,303.0465,183,303.4567983790784,303.6026569723415
2020-07-02,302.738,184,303.6668073868002,303.60500328726897
2020-07-03,302.93637,185,303.504793989679,303.60590380603367
2020-07-04,303.0266,186,303.0962566059079,303.6053582666084
2020-07-05,303.1354,187,302.64061575532793,303.60336682773067
2020-07-06,303.30527,188,302.34225612195377,303.59993006885674
2020-07-07,302.8077,189,302.3402496217096,303.59504898999256
2020-07-08,302.50922,190,302.6605927725658,303.58872501140314
2020-07-09,302.84756,191,303.20748115630823,303.5809599731992
2020-07-10,303.39554,192,303.79701942227507,303.5717561348018
2020-07-11,303.7233,193,304.2222170438399,303.5611161742847
2020-07-12,304.4106,194,304.32713430613995,303.54904318759543
2020-07-13,303.78436,195,304.06448245988076,303.53554068765413
2020-07-14,303.64505,196,303.5162193438525,303.5206126033317
2020-07-15,303.40625,197,302.86907442958255,303.5042632783062
2020-07-16,302.88947,198,302.3523426400998,303.48649746979953
2020-07-17,302.6606,199,302.15845560528174,303.4673203471925
2020-07-18,302.1239,200,302.37321531773705,303.44673749052134
2020-07-19,302.63214,201,302.9398745819281,303.42475488885356
2020-07-20,303.12042,202,303.6702717601477,303.4013789385456
2020-07-21,303.32013,203,304.3006118503646,303.37661644138143
2020-07-22,304.27612,204,304.57447943083633,303.35047460259375
2020-07-23,304.41547,205,304.3263416717408,303.322961028767
2020-07-24,305.1326,206,303.5383137821181,303.2940837256244
2020-07-25,304.0387,207,302.3514929797703,303.2638510956984
2020-07-26,301.0739,208,301.02786161821166,303.2322719358856
2020-07-27,297.7914,209,299.8747052617455,303.19935543488737
2020-07-28,298.6379,210,299.15540308669654,303.1651111705361
2020-07-29,297.38477,211,299.01445533517136,303.12954910700796
2020-07-30,300.86908,212,299.43954142014843,303.09267959192414
2020-07-31,301.8456,213,300.27112055621666,303.05451335333964
2020-08-01,301.65723,214,301.2548102038452,303.0150614966216
2020-08-02,300.88174,215,302.11859367966593,302.9743355012183
2020-08-03,302.1469,216,302.6500415769303,302.9323472173186
2020-08-04,302.95364,217,302.75015171808457,302.8891088624038
2020-08-05,302.69626,218,302.44925276357543,302.84463301769324
2020-08-06,302.36926,219,301.8833803230037,302.79893262448275
2020-08-07,301.96262,220,301.2421142386589,302.7520209803796
2020-08-08,300.21188,221,300.7069298292719,302.703911735433
2020-08-09,298.74048,222,300.4002964776424,302.6546188881624
2020-08-10,299.9758,223,300.36016723388576,302.60415678148433
2020-08-11,301.23102,224,300.54456031180365,302.55254009853877
2020-08-12,301.63043,225,300.860387503893,302.499783858417
2020-08-13,301.86066,226,301.2032292975264,302.4459034117913
2020-08-14,302.0511,227,301.4927318000424,302.3909144364484
2020-08-15,301.48593,228,301.69194431248013,302.3348329327275
2020-08-16,300.83978,229,301.80640771465386,302.2776752188649
2020-08-17,301.0302,230,301.86704763207587,302.2194579262453
2020-08-18,301.50992,231,301.90676208857997,302.16019799456313
2020-08-19,301.92923,232,301.9419698344188,302.0999126668931
2020-08-20,302.8269,233,301.9670724170885,302.03861948467306
2020-08-21,303.02725,234,301.9633739426693,301.9763362826
2020-08-22,302.54105,235,301.9172334354879,301.91308118344045
2020-08-23,300.86063,236,301.8378837448935,301.8488725927574
2020-08-24,301.619,237,301.7651979138462,301.78372919355456
2020-08-25,300.68494,238,301.7617859864361,301.7176699408403
2020-08-26,302.47818,239,301.8905294245483,301.6507140561123
2020-08-27,302.21155,240,302.18531513312837,301.5828810217642
2020-08-28,302.8697,241,302.6266074748894,301.5141905754172
2020-08-29,302.82263,242,303.1329131807598,301.4446627041768
2020-08-30,303.38126,243,303.5741545667765,301.3743176388167
2020-08-31,303.98038,244,303.8051855599692,301.3031758478929
2020-09-01,304.48993,245,303.70997318004953,301.2312580317872
2020-09-02,303.54593,246,303.24220323289876,301.1585851166844
2020-09-03,303.00067,247,302.44813875187504,301.0851782484831
2020-09-04,300.9826,248,301.4626485147643,301.0110587866429
2020-09-05,297.8102,249,300.47782057549483,300.9362482979692
2020-09-06,299.06613,250,299.69262739485663,300.8607685503381
2020-09-07,300.86932,251,299.2586133293516,300.78464150636233
2020-09-08,300.81097,252,299.23827056423676,300.70788931700076
2020-09-09,301.3809,253,299.58902438227426,300.6305343151131
2020-09-10,298.7359,254,300.1777772607977,300.55259900896135
2020-09-11,298.72733,255,300.82139768350214,300.4741060756611
2020-09-12,301.5363,256,301.3405267238708,300.3950783545824
2020-09-13,302.37424,257,301.61019538219057,300.31553884070456
2020-09-14,301.45145,258,301.59216347992657,300.235510677925
2020-09-15,300.99506,259,301.3400025462914,300.1550171523252
2020-09-16,301.38522,260,300.9766342931328,300.0740816853947
2020-09-17,300.6615,261,300.6524323406525,299.9927278272165
2020-09-18,301.0012,262,300.4974536243461,299.9109792496144
2020-09-19,300.79492,263,300.58232952674405,299.8288597392649
2020-09-20,300.65765,264,300.89879579360695,299.7463931907764
2020-09-21,301.0385,265,301.36420524753794,299.66360359973606
2020-09-22,301.5474,266,301.8469604989978,299.580515055728
2020-09-23,302.1372,267,302.2039944475955,299.4971517353236
2020-09-24,302.37808,268,302.31885752873916,299.41353789504706
2020-09-25,301.47455,269,302.1300838172806,299.32969786431727
2020-09-26,301.70615,270,301.64351466207637,299.2456560383684
2020-09-27,302.39484,271,300.9275327518155,299.16143687115186
2020-09-28,301.49197,272,300.0948797685024,299.0770648682206
2020-09-29,298.51794,273,299.2775216245731,298.9925645795987
2020-09-30,296.73938,274,298.6013721499953,298.90796059263806
2020-10-01,297.36902,275,298.1659951947698,298.82327752486407
2020-10-02,297.8779,276,298.03172111286676,298.73854001681246
2020-10-03,299.5126,277,298.2141335294527,298.65377272485966
2020-10-04,300.03275,278,298.68446920918683,298.56900031404854
2020-10-05,299.248,279,299.37435805341795,298.4842474509113
2020-10-06,299.35022,280,300.1840998450083,298.39953879629235
2020-10-07,300.4973,281,300.9945364888634,298.3148989981725
2020-10-08,301.85202,282,301.6827666777392,298.23035268449723
2020-10-09,302.29257,283,302.14110009340163,298.1459244560105
2020-10-10,302.7033,284,302.2969860451437,298.06163887909656
2020-10-11,301.89862,285,302.12991413707334,297.9775204786319
2020-10-12,301.30423,286,301.6804109232993,297.893593730849
2020-10-13,300.0325,287,301.0469717598358,297.8098830562144
2020-10-14,301.20947,288,300.3692329340262,297.7264128123233
2020-10-15,301.71902,289,299.7993648983907,297.64320728681173
2020-10-16,298.26797,290,299.4674460446882,297.56029069028966
2020-10-17,298.88766,291,299.44915413007203,297.4776871492964
2020-10-18,300.09314,292,299.7444586483281,297.39542069928035
2020-10-19,300.5138,293,300.27375180241694,297.31351527760546
2020-10-20,300.50586,294,300.8935026822361,297.23199471658575
2020-10-21,301.18527,295,301.42826987671015,297.15088273655107
2020-10-22,301.46524,296,301.71132447948094,297.07020293894504
2020-10-23,301.5177,297,301.623626760869,296.9899787994576
2020-10-24,301.3605,298,301.12125839668784,296.9102336611941
2020-10-25,301.133,299,300.2445542037856,296.8309907278834
2020-10-26,299.68283,300,299.1071691866298,296.75227305712565
2020-10-27,298.22202,301,297.8686765606077,296.67410355368384
2020-10-28,295.3389,302,296.6984616860707,296.59650496281847
2020-10-29,295.05167,303,295.74050252354266,296.51949986366975
2020-10-30,294.178,304,295.08769909311366,296.44311066268745
2020-10-31,295.146,305,294.7711553928834,296.367359587111
2020-11-01,296.30167,306,294.76531083810846,296.29226867850264
2020-11-02,295.76633,307,295.0054433226973,296.21785978633307
2020-11-03,294.5941,308,295.4110653748574,296.1441545616244
2020-11-04,295.69077,309,295.90785717173765,296.07117445065
2020-11-05,296.77747,310,296.44209823957084,295.99894068869446
2020-11-06,296.97855,311,296.9845055892302,295.9274742938743
2020-11-07,296.72116,312,297.523971241178,295.8567960610227
2020-11-08,298.0666,313,298.05482799459514,295.7869265556384
2020-11-09,298.2477,314,298.5630867677017,295.71788610790173
2020-11-10,299.1646,315,299.01714841340083,295.6496948067593
2020-11-11,299.9236,316,299.3668806651518,295.5823724940785
2020-11-12,299.8951,317,299.5521983581951,295.515938758874
2020-11-13,299.43936,318,299.519197009988,295.4504129316076
2020-11-14,299.5011,319,299.23932113282933,295.38581407856447
2020-11-15,299.40295,320,298.7256935548324,295.3221609963042
2020-11-16,296.5689,321,298.04096971510796,295.2594722061924
2020-11-17,297.1076,322,297.2929001803684,295.19776594901106
2020-11-18,295.76553,323,296.61679167875764,295.1370601796509
2020-11-19,296.44357,324,296.1475575603926,295.0773725618874
2020-11-20,297.50043,325,295.987189812034,295.0187204632405
2020-11-21,295.9494,326,296.17543575203945,294.9611209499217
2020-11-22,297.59335,327,296.67160791471025,294.9045907818677
2020-11-23,296.76877,328,297.3535654600845,294.8491464078643
2020-11-24,296.9784,329,298.03623981423544,294.7948039607596
2020-11-25,297.86606,330,298.507385659558,294.74157925277035
2020-11-26,299.03174,331,298.57363098530124,294.6894877708806
2020-11-27,298.85394,332,298.10659910294925,294.63854467233546
2020-11-28,298.94485,333,297.07789598975285,294.588764780231
2020-11-29,295.1349,334,295.57359490156927,294.5401625792008
2020-11-30,290.1706,335,293.78328166048675,294.4927522112016
2020-12-01,290.4904,336,291.9647820973698,294.44654747139805
2020-12-02,294.06354,337,290.39186964626657,294.4015618041489
2020-12-03,290.9701,338,289.2968799501461,294.3578082990951
2020-12-04,287.8567,339,288.82188724708686,294.3152996873507
2020-12-05,289.88806,340,288.99030304494005,294.274048337799
2020-12-06,288.21695,341,289.70578349645024,294.23406625349287
2020-12-07,290.44736,342,290.77843919278604,294.19536506816286
2020-12-08,291.3934,343,291.97138312846175,294.1579560428315
2020-12-09,292.0409,344,293.0555509060257,294.1218500625369
2020-12-10,293.22644,345,293.8589050948913,294.0870576331657
2020-12-11,295.3872,346,294.2980853193227,294.05358887839583
2020-12-12,296.0745,347,294.38569066026236,294.0214535367507
2020-12-13,298.01562,348,294.2131701921055,293.99066095876594
2020-12-14,291.5388,349,293.9157820369397,293.96122010426825
2020-12-15,292.8132,350,293.6304322444622,293.9331395397687
2020-12-16,292.24664,351,293.45828206599464,293.90642743596976
2020-12-17,290.26703,352,293.44169021552113,293.88109156538803
2020-12-18,293.74994,353,293.5602250424317,293.85713930009257
2020-12-19,296.01947,354,293.7447266316346,293.83457760955986
2020-12-20,294.6369,355,293.90347803110876,293.8134130586459
2020-12-21,294.1599,356,293.9518301036733,293.7936518056759
2020-12-22,295.80255,357,293.8366993865525,293.7752996006525
