Fecha,temp,dia,reconstruida_temp,ajustados_temp
2020-01-01,292.87558,1,297.0917510050329,294.08755340808085
2020-01-02,294.4194,2,295.11309154365694,294.0764194015415
2020-01-03,294.31995,3,293.1681897017995,294.06681115659205
2020-01-04,291.22223,4,291.5615695146835,294.0587315546446
2020-01-05,289.93158,5,290.53864409865116,294.05218301868734
2020-01-06,290.46692,6,290.23252422588524,294.04716751255756
2020-01-07,290.53845,7,290.6392914315314,294.0436865403532
2020-01-08,292.00208,8,291.6254976648315,294.04174114598123
2020-01-09,294.85764,9,292.9632104852738,294.04133191284524
2020-01-10,295.87823,10,294.38172237628635,294.04245896366984
2020-01-11,294.2845,11,295.62249508863414,294.04512196046437
2020-01-12,293.07364,12,296.4851676118012,294.0493201046239
2020-01-13,296.59567,13,296.85653752487167,294.055052137169
2020-01-14,296.4458,14,296.7196842061284,294.06231633912296
2020-01-15,297.19247,15,296.1451522564406,294.0711105320277
2020-01-16,295.85098,16,295.2691770532608,294.0814320785968
2020-01-17,296.4065,17,294.264939204573,294.0932778835064
2020-01-18,296.1144,18,293.31218260297646,294.10664439432355
2020-01-19,290.8069,19,292.5690895188729,294.1215276025715
2020-01-20,288.51694,20,292.14896961146553,294.1379230449319
2020-01-21,290.21262,21,292.10361908142113,294.15582580458306
2020-01-22,293.46225,22,292.41512174113376,294.17523051267466
2020-01-23,294.4819,23,292.99790019534635,294.1961313499379
2020-01-24,294.25034,24,293.71230624808976,294.21852204843026
2020-01-25,294.34167,25,294.3894907863944,294.24239589341556
2020-01-26,294.77518,26,294.86474832800576,294.26774572537755
2020-01-27,296.07736,27,295.01362412131454,294.2945639421668
2020-01-28,296.46133,28,294.7828623567332,294.32284250128066
2020-01-29,292.59723,29,294.20786043480905,294.3525729222753
2020-01-30,291.87033,30,293.41034909142826,294.38374628930836
2020-01-31,291.9617,31,292.5744322233526,294.4163532538133
2020-02-01,290.64038,32,291.90490236004575,294.45038403730274
2020-02-02,290.79135,33,291.57724799377604,294.48582843430063
2020-02-03,293.0728,34,291.69217472288994,294.5226758154032
2020-02-04,296.97833,35,292.2474121957649,294.5609151304665
2020-02-05,296.3725,36,293.13568616331196,294.60053491191996
2020-02-06,289.2997,37,294.1708242090463,294.64152327820574
2020-02-07,291.18674,38,295.1359158569705,294.6838679373416
2020-02-08,295.20322,39,295.8406733245667,294.7275561906073
2020-02-09,297.5337,40,296.17183179929987,294.7725749363529
2020-02-10,298.12863,41,296.12183450802684,294.8189106739275
2020-02-11,297.23166,42,295.7870005236012,294.8665495077283
2020-02-12,296.26257,43,295.3352576650885,294.9154771513674
2020-02-13,293.2558,44,294.95271510144954,294.9656789319565
2020-02-14,291.9042,45,294.7850062974807,295.0171397945069
2020-02-15,294.77954,46,294.8912875211921,295.0698443064442
2020-02-16,296.0612,47,295.2252635541024,295.12377666223693
2020-02-17,297.47342,48,295.64956014850617,295.1789206881358
2020-02-18,298.1001,49,295.9795606852048,295.2352598470244
2020-02-19,297.59518,50,296.043605123775,295.2927772433785
2020-02-20,294.2554,51,295.7411141357664,295.35145562833276
2020-02-21,288.24118,52,295.0804926851029,295.4112774048535
2020-02-22,291.81326,53,294.1845904350368,295.4722246330158
2020-02-23,295.4454,54,293.2612856803644,295.53427903538375
2020-02-24,298.05893,55,292.54741201453925,295.59742200249127
2020-02-25,298.26035,56,292.2424594506245,295.66163459842323
2020-02-26,290.49094,57,292.45169494823335,295.726897566494
2020-02-27,289.21918,58,293.1555604199536,295.7931913350223
2020-02-28,291.02545,59,294.2142965590889,295.8604960232006
2020-02-29,293.06384,60,295.4061824899442,295.92879144705716
2020-03-01,296.4538,61,296.4878535570576,295.9980571255089
