Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6,msi_mean_pred_1,msi_mean_pred_2,msi_mean_pred_3,msi_mean_pred_4,msi_mean_pred_5,msi_mean_pred_6
120,2022-05-21,9,0.1648520088028586,0.1343523732904263,0.1973684210526315,-0.245133971663526,-0.3188740193816336,-0.1365605575437935,1.6534165476026703,1.3163176265270506,1.936314363143632,0.2496942637487785,0.1909385113268608,0.3076923076923077,0.5400660254095825,0.3552758954501451,0.9333333333333332,-0.2496942637487785,-0.3076923076923077,-0.1909385113268608,0.1710497281826544,0.1184397163120567,0.2546554934823091,0.0398833055884562,0.0218923933209647,0.0737386804657179,3991.928012310381,3129.569099378882,6284.745337159254,1,0.3679952344376642,0.1138260826058573,0.016110193742485734,0.07495021786112584,0.12436979385563891,0.011607766736571353,-0.0873356051649769,-0.3034065249852984,-0.3474636614398796,-0.2779725473240435,-0.2361276131042351,-0.015971554856591814,1.2440905569726066,1.6355326566929793,1.775954246385779,1.745373616115227,1.6937773850806954,0.10975833772919882
122,2022-06-05,9,0.2003124532602877,0.1521610420367081,0.2848258706467662,-0.2127899105313178,-0.2781954887218045,-0.1444338725023786,1.5424387672519435,1.3376334519572954,1.7708333333333333,0.2951166782677691,0.2491649966599866,0.3645970937912813,0.5312091419424675,0.3686471009305655,0.7614427336005063,-0.2951166782677691,-0.3645970937912813,-0.2491649966599866,0.2370903335818568,0.1534154535274356,0.4160535117056856,0.0596432109339146,0.0183569064098706,0.1249634182031021,4527.315919076683,3905.78514739229,6298.798742138364,16,0.3832261982665239,0.2075301052493915,0.15641799828098515,0.17931509694207293,0.19223993173295234,0.15614963773612378,-0.07175156378352342,-0.22111200407869366,-0.24415690595903955,-0.21711502395589727,-0.2061713472801997,-0.1501030433367527,1.2126786293727156,1.4832655478387435,1.556715663234116,1.5448154727534624,1.5313209367793221,1.1176002660075277
123,2022-06-10,9,0.2251462744675251,0.1409062693978895,0.3471636952998379,-0.21441673046458,-0.2870164067247316,-0.1305439330543933,1.548757468288351,1.300288739172281,1.8051136363636364,0.317888082200127,0.2537517053206002,0.4113475177304964,0.5266609909601666,0.3230437903804738,0.8449270444519851,-0.317888082200127,-0.4113475177304964,-0.2537517053206002,0.2668983033555423,0.1561757719714964,0.4725363489499192,0.0764429712751548,0.036823567082933,0.1569628872999659,4211.355352591384,3516.762086513995,6088.814070351758,21,0.3883031862094771,0.23714886131310203,0.19928794134490854,0.21321684363282853,0.21862594758825862,0.19792658887301334,-0.06655688332303891,-0.19505420008944174,-0.2121245428607946,-0.19567425975233582,-0.19109440723736018,-0.16488873046884692,1.2022079868394187,1.4349984962022808,1.4894061327792265,1.4821669388664325,1.4765190210542787,1.2780382202434526
124,2022-06-20,9,0.255017672142176,0.1726618705035971,0.3687907676869041,-0.0799550226404469,-0.147393984681487,0.0107447202667654,1.175968516373139,0.9787390029325512,1.345749342681858,0.2724836587912884,0.2101020956475013,0.3511843460350154,1.1649690139985578,0.7444061962134252,1.8546365914786969,-0.2724836587912884,-0.3511843460350154,-0.2101020956475013,0.4113162972587419,0.2770538243626061,0.6427289048473968,0.1263242608113038,0.074219774455809,0.2012428298279158,5257.054635680031,4732.745714285715,6304.776445698166,31,0.3984571620953836,0.29396249621432186,0.27938689017024354,0.2792842236324615,0.2750111703200723,0.2741072984609504,-0.05616752240206992,-0.14499914658036225,-0.15157084614276192,-0.15169209455719296,-0.1553104804900017,-0.16327882472336677,1.1812667017728247,1.3421973699017797,1.3631430911671334,1.3631964554586917,1.3676568766126982,1.4189119075065346
125,2022-06-30,9,0.3413297988623198,0.1783545002760905,0.4719838465421504,-0.1028801812804224,-0.2273444347063979,0.0154971269371408,1.234828002076904,0.9694787379972564,1.588475499092559,0.3371995005166606,0.2331002331002331,0.4302554027504912,1.4838352430833974,0.7501161170459824,2.485136741973841,-0.3371995005166606,-0.4302554027504912,-0.2331002331002331,0.515598563219808,0.2590673575129534,0.8918753817959681,0.1611821916507729,0.0730191610564474,0.2519990861320539,5085.445223781171,4744.866007194245,6000.934618031659,41,0.40861113798129006,0.34754429481394,0.3521957563376215,0.3426268175855546,0.3342454423300845,0.3423105239083288,-0.04577816148110092,-0.0976914990305154,-0.09559429582423329,-0.10689537954043932,-0.11399247465944835,-0.13229631310091902,1.160325416706231,1.254373546231177,1.2476892124010526,1.252662435739049,1.2614118866790396,1.3928660189075175
126,2022-07-05,9,0.3630397325927246,0.2067039106145251,0.5044843049327354,-0.1230447697807477,-0.2545454545454545,-0.0079467750877841,1.2863542308950902,1.01602086438152,1.6829268292682926,0.3748562766980445,0.2697583278902678,0.475130530365485,1.378837933169881,0.8204675782973092,2.107403252944476,-0.3748562766980445,-0.475130530365485,-0.2697583278902678,0.6222457412926091,0.312037659717552,1.225975975975976,0.177001981991995,0.0720748829953198,0.3116279069767442,4475.129878494991,4023.9526958290944,5515.091349480968,46,0.4136881259242433,0.3731232555006484,0.38595309607909867,0.37313424499748116,0.3642698045647532,0.37396380440894467,-0.04058348102061642,-0.07506795249030414,-0.0692833657253682,-0.08442265352015349,-0.09192880941567165,-0.10961185790985803,1.149854774172934,1.2123281228820875,1.1938911355036792,1.2005534197633048,1.2098071014035496,1.3398365516658965
127,2022-07-10,9,0.3848657700065627,0.205596107055961,0.527887323943662,-0.105547705430254,-0.2467924528301887,-0.0078822911192853,1.2413773299551225,1.0158898305084745,1.655310621242485,0.3907967570198177,0.2656943563728599,0.5066666666666667,1.1295541218338856,0.5932741116751269,1.7050691244239633,-0.3907967570198177,-0.5066666666666667,-0.2656943563728599,0.6508613811934165,0.2744215938303342,1.1376757957068837,0.1954475947175705,0.0746357418971156,0.3162955465587044,4510.272625015529,3630.0520386266094,5373.11966410077,51,0.41876511386719656,0.39789425711195636,0.4179919403415129,0.4027962065568227,0.39425248449682826,0.4042032009705162,-0.035388800560131925,-0.05313125743990112,-0.04406982041908164,-0.06201624882871996,-0.06925087724500882,-0.08380585677262607,1.139384131639637,1.1715270251904726,1.1426458610199028,1.150543470804788,1.1594622043208844,1.2698679040065666
129,2022-07-20,9,0.4422380519120996,0.2404900064474532,0.5872278664731495,-0.0461199170253883,-0.2368939692550256,0.0699300699300699,1.1036046959443389,0.869281045751634,1.6208677685950412,0.421084998378432,0.2869565217391304,0.5260821309655938,1.5516930061756844,0.7656308498689629,2.248031496062992,-0.421084998378432,-0.5260821309655938,-0.2869565217391304,0.8617587149208926,0.337890625,1.3347039473684212,0.2414988011591022,0.1003740648379052,0.3382312925170068,4161.362020126756,3491.122580645161,5271.121168923735,61,0.428919089753103,0.44501238310837105,0.4770528426763881,0.45939373493618896,0.45326608069761265,0.46091229104689313,-0.02499943963916293,-0.011318421808519403,0.003127651558820055,-0.017728065179246928,-0.02291700164525872,-0.02688267419584478,1.118442846573043,1.0936578067796672,1.0476144015626017,1.0567922885048253,1.0631883539710556,1.102191663182327
131,2022-07-30,9,0.5758837318605199,0.3338150289017341,0.6995614035087719,0.0534725905904027,-0.2083617359690979,0.1847888400535066,0.9053414117557582,0.6880645161290323,1.526406429391504,0.5145053526031428,0.3724907063197026,0.6062176165803109,1.790850452062122,0.9484575589193333,2.534334763948498,-0.5145053526031428,-0.6062176165803109,-0.3724907063197026,1.3287561273970243,0.5581027667984191,2.0637651821862346,0.3345024731454475,0.162528963919232,0.4383172256964184,3982.8059450112746,3339.0826636050515,5051.238493723849,71,0.4390730656390095,0.48889867280318416,0.5296558638367173,0.5120705104387849,0.5098114590724139,0.5131250849668777,-0.014610078718193933,0.027747007863629727,0.046123191595598634,0.025354580020200874,0.02344124786239979,0.03178449771259906,1.097501561506449,1.0207658909987605,0.9621961985680674,0.9713357534397079,0.9736926702503513,0.9271014809911255
133,2022-08-09,9,0.6919760171395445,0.4707740916271722,0.806387719732607,0.1440944669250936,-0.1164887307236061,0.2802841918294849,0.7558191684293314,0.5621531631520533,1.2636949516648766,0.5840490005132374,0.4483845547675334,0.6785714285714286,2.197530225652706,1.4318255776114546,2.754746222394421,-0.5840490005132374,-0.6785714285714286,-0.4483845547675334,1.9025469900445893,0.9505703422053232,2.94962486602358,0.4193074007753206,0.2567997174143412,0.5196911196911197,4110.888211752771,3185.266594124048,4843.69222462203,81,0.44922704152491594,0.5295531261963954,0.5760784043169713,0.5605274041049505,0.5626866732877652,0.5611815763443357,-0.004220717797224938,0.06406503157654621,0.08504187117738116,0.06667586675127753,0.06850361114217865,0.08751837728598111,1.0765602764398552,0.9528512778477524,0.8859926165752172,0.8940748669616158,0.8918187367902767,0.7693437972264405
